vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-5.52178e-08	7.488e-10	-1.672e-11	3.6092e-07	-3.0612e-07	-5.35926e-08	7.3146e-10	-2.067e-11	3.6004e-07	-3.072e-07	-5.1535e-08	7.1747e-10	-1.87e-11	3.5806e-07	-3.073e-07	-4.96374e-08	6.9458e-10	-2.054e-11	3.5628e-07	-3.0732e-07	-4.77728e-08	6.8163e-10	-1.948e-11	3.5446e-07	-3.0736e-07	-4.59794e-08	6.659e-10	-1.744e-11	3.5274e-07	-3.0736e-07	-4.42388e-08	6.5169e-10	-1.928e-11	3.5108e-07	-3.074e-07	-4.25506e-08	6.329e-10	-1.795e-11	3.4936e-07	-3.0738e-07	-4.08952e-08	6.1595e-10	-1.991e-11	3.4734e-07	-3.0712e-07	-3.93538e-08	6.0537e-10	-1.796e-11	3.4602e-07	-3.0736e-07	-3.78102e-08	5.8733e-10	-1.866e-11	3.445e-07	-3.072e-07
1.195	-5.52564e-08	7.3761e-10	-1.905e-11	3.608e-07	-3.062e-07	-5.34208e-08	7.1978e-10	-1.661e-11	3.5984e-07	-3.0716e-07	-5.13832e-08	7.0413e-10	-1.643e-11	3.5788e-07	-3.0718e-07	-4.9484e-08	6.8314e-10	-1.768e-11	3.5612e-07	-3.0722e-07	-4.76346e-08	6.707e-10	-1.855e-11	3.5422e-07	-3.073e-07	-4.5861e-08	6.5625e-10	-1.791e-11	3.5254e-07	-3.0732e-07	-4.41094e-08	6.3906e-10	-1.861e-11	3.5086e-07	-3.0732e-07	-4.24562e-08	6.2225e-10	-1.76e-11	3.4922e-07	-3.0734e-07	-4.07934e-08	6.0578e-10	-1.992e-11	3.4732e-07	-3.0706e-07	-3.92438e-08	5.9502e-10	-1.827e-11	3.4602e-07	-3.073e-07	-3.77222e-08	5.7855e-10	-1.742e-11	3.4432e-07	-3.0708e-07
1.19	-5.51604e-08	7.2449e-10	-1.474e-11	3.606e-07	-3.0622e-07	-5.33082e-08	7.0836e-10	-1.67e-11	3.5982e-07	-3.0706e-07	-5.12864e-08	6.9245e-10	-1.679e-11	3.578e-07	-3.0712e-07	-4.93962e-08	6.7249e-10	-1.689e-11	3.5598e-07	-3.0718e-07	-4.75408e-08	6.5904e-10	-1.745e-11	3.5418e-07	-3.0714e-07	-4.57856e-08	6.4338e-10	-1.613e-11	3.5246e-07	-3.0724e-07	-4.406e-08	6.2985e-10	-1.719e-11	3.507e-07	-3.0728e-07	-4.23806e-08	6.1198e-10	-1.483e-11	3.4906e-07	-3.0724e-07	-4.07204e-08	5.956e-10	-1.715e-11	3.4716e-07	-3.0698e-07	-3.92022e-08	5.8095e-10	-1.918e-11	3.459e-07	-3.0728e-07	-3.7675e-08	5.6686e-10	-1.818e-11	3.4424e-07	-3.0706e-07
1.185	-5.5054e-08	7.1579e-10	-1.481e-11	3.6054e-07	-3.0614e-07	-5.3217e-08	6.987e-10	-1.498e-11	3.5952e-07	-3.0692e-07	-5.1199e-08	6.8212e-10	-1.584e-11	3.5766e-07	-3.071e-07	-4.92996e-08	6.6478e-10	-1.521e-11	3.5576e-07	-3.071e-07	-4.74566e-08	6.5005e-10	-1.584e-11	3.5396e-07	-3.0704e-07	-4.57276e-08	6.3602e-10	-1.634e-11	3.5234e-07	-3.0714e-07	-4.39772e-08	6.2107e-10	-1.555e-11	3.5056e-07	-3.0724e-07	-4.2309e-08	6.0192e-10	-1.632e-11	3.4898e-07	-3.0716e-07	-4.06746e-08	5.8692e-10	-1.486e-11	3.471e-07	-3.0704e-07	-3.9142e-08	5.7181e-10	-1.57e-11	3.458e-07	-3.0722e-07	-3.76302e-08	5.5758e-10	-1.602e-11	3.441e-07	-3.07e-07
1.18	-5.4985e-08	7.0373e-10	-1.328e-11	3.6042e-07	-3.0614e-07	-5.31152e-08	6.889e-10	-1.641e-11	3.5938e-07	-3.0692e-07	-5.10918e-08	6.7146e-10	-1.632e-11	3.5752e-07	-3.0698e-07	-4.92164e-08	6.5434e-10	-1.553e-11	3.5572e-07	-3.071e-07	-4.7392e-08	6.3845e-10	-1.404e-11	3.5382e-07	-3.0704e-07	-4.56428e-08	6.2625e-10	-1.436e-11	3.5222e-07	-3.0704e-07	-4.39118e-08	6.0944e-10	-1.687e-11	3.5042e-07	-3.0706e-07	-4.2254e-08	5.9295e-10	-1.502e-11	3.4888e-07	-3.0706e-07	-4.06152e-08	5.7693e-10	-1.455e-11	3.4708e-07	-3.0694e-07	-3.9074e-08	5.6314e-10	-1.554e-11	3.4568e-07	-3.071e-07	-3.7567e-08	5.467e-10	-1.645e-11	3.4406e-07	-3.0694e-07
1.175	-5.49036e-08	6.9403e-10	-1.336e-11	3.6036e-07	-3.0616e-07	-5.30292e-08	6.784e-10	-1.345e-11	3.5924e-07	-3.0686e-07	-5.10382e-08	6.6371e-10	-1.382e-11	3.574e-07	-3.0698e-07	-4.9146e-08	6.4567e-10	-1.335e-11	3.555e-07	-3.0688e-07	-4.73174e-08	6.2989e-10	-1.288e-11	3.5384e-07	-3.07e-07	-4.55804e-08	6.154e-10	-1.318e-11	3.5204e-07	-3.0706e-07	-4.38504e-08	6.0002e-10	-1.392e-11	3.5034e-07	-3.0706e-07	-4.2182e-08	5.843e-10	-1.549e-11	3.4876e-07	-3.0704e-07	-4.0577e-08	5.6943e-10	-1.332e-11	3.4694e-07	-3.0688e-07	-3.90552e-08	5.5499e-10	-1.37e-11	3.4566e-07	-3.07e-07	-3.75408e-08	5.3872e-10	-1.35e-11	3.4396e-07	-3.0694e-07
1.17	-5.48094e-08	6.8578e-10	-1.116e-11	3.6032e-07	-3.0612e-07	-5.29134e-08	6.6835e-10	-1.241e-11	3.591e-07	-3.068e-07	-5.09538e-08	6.5347e-10	-1.307e-11	3.573e-07	-3.0688e-07	-4.90574e-08	6.3706e-10	-1.465e-11	3.5536e-07	-3.0682e-07	-4.7247e-08	6.221e-10	-1.367e-11	3.5364e-07	-3.0694e-07	-4.55282e-08	6.042e-10	-1.111e-11	3.5198e-07	-3.0698e-07	-4.38112e-08	5.9041e-10	-1.273e-11	3.5024e-07	-3.0704e-07	-4.21538e-08	5.7326e-10	-1.225e-11	3.4866e-07	-3.0704e-07	-4.05322e-08	5.5812e-10	-1.344e-11	3.4692e-07	-3.0684e-07	-3.90064e-08	5.4349e-10	-1.244e-11	3.4552e-07	-3.0706e-07	-3.7492e-08	5.3129e-10	-1.283e-11	3.4396e-07	-3.0686e-07
1.165	-5.47216e-08	6.7373e-10	-1.151e-11	3.6028e-07	-3.0614e-07	-5.28148e-08	6.5794e-10	-9.56e-12	3.5896e-07	-3.0672e-07	-5.08836e-08	6.4179e-10	-1.039e-11	3.571e-07	-3.0686e-07	-4.90036e-08	6.2914e-10	-1.092e-11	3.5532e-07	-3.0686e-07	-4.71866e-08	6.1401e-10	-1.225e-11	3.5358e-07	-3.0694e-07	-4.54512e-08	5.9534e-10	-1.061e-11	3.5186e-07	-3.07e-07	-4.3753e-08	5.8024e-10	-1.028e-11	3.5018e-07	-3.07e-07	-4.2096e-08	5.6718e-10	-1.142e-11	3.4848e-07	-3.0696e-07	-4.04792e-08	5.5052e-10	-1.089e-11	3.4676e-07	-3.0682e-07	-3.89524e-08	5.3665e-10	-1.064e-11	3.4542e-07	-3.0694e-07	-3.74518e-08	5.2083e-10	-1.017e-11	3.4384e-07	-3.0688e-07
1.16	-5.46574e-08	6.6313e-10	-9.44e-12	3.6014e-07	-3.0608e-07	-5.27604e-08	6.5163e-10	-8.89e-12	3.5892e-07	-3.068e-07	-5.08014e-08	6.3259e-10	-1.048e-11	3.57e-07	-3.0678e-07	-4.89038e-08	6.1568e-10	-1.007e-11	3.5544e-07	-3.0706e-07	-4.7118e-08	6.0264e-10	-1.088e-11	3.534e-07	-3.0686e-07	-4.53932e-08	5.8765e-10	-1.16e-11	3.5186e-07	-3.0694e-07	-4.3686e-08	5.7175e-10	-9.58e-12	3.5008e-07	-3.0694e-07	-4.20506e-08	5.5671e-10	-1.012e-11	3.484e-07	-3.0698e-07	-4.04344e-08	5.4237e-10	-1.207e-11	3.4674e-07	-3.0684e-07	-3.89224e-08	5.2995e-10	-1.17e-11	3.453e-07	-3.0692e-07	-3.74172e-08	5.1207e-10	-1.158e-11	3.438e-07	-3.0684e-07
1.155	-5.45958e-08	6.5618e-10	-7.69e-12	3.6004e-07	-3.0602e-07	-5.26754e-08	6.4168e-10	-7.2e-12	3.5876e-07	-3.0664e-07	-5.07398e-08	6.2313e-10	-7.5e-12	3.5704e-07	-3.0684e-07	-4.8846e-08	6.0573e-10	-7.66e-12	3.5504e-07	-3.0682e-07	-4.70672e-08	5.9215e-10	-8.84e-12	3.5352e-07	-3.0704e-07	-4.53478e-08	5.7513e-10	-8.09e-12	3.517e-07	-3.0694e-07	-4.36436e-08	5.6375e-10	-9.32e-12	3.4998e-07	-3.0686e-07	-4.19934e-08	5.4856e-10	-8.83e-12	3.484e-07	-3.0688e-07	-4.03692e-08	5.3383e-10	-7.75e-12	3.4656e-07	-3.0668e-07	-3.88814e-08	5.1946e-10	-9.41e-12	3.453e-07	-3.0684e-07	-3.73728e-08	5.0547e-10	-9.99e-12	3.437e-07	-3.0672e-07
