|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	-5.0200000000001e-06	3.98000000000009e-06	-6.60000000000021e-07	4.5200000000001e-06	7.76000000000016e-06	2.61040000000006e-05
-0.295	-2.29833333333335e-06	1.83500000000002e-06	2.2833333333333e-07	2.90166666666668e-06	5.46500000000002e-06	1.91856666666667e-05
-0.29	-7.91000000000004e-07	1.08600000000001e-06	8.66999999999995e-07	1.98400000000001e-06	3.65100000000002e-06	1.27858e-05
-0.285	1.20000000000018e-07	4.15999999999994e-07	3.78e-07	9.21999999999988e-07	2.57599999999998e-06	7.91339999999993e-06
-0.28	6.85000000000004e-07	3.61000000000001e-07	-2.09999999999994e-08	1.47e-07	1.234e-06	4.27139999999999e-06
-0.275	5.81000000000003e-07	5.88999999999999e-07	-1.78999999999998e-07	-2.62999999999998e-07	-1.08999999999997e-07	3.1192e-06
-0.27	1.48000000000002e-07	5.36000000000002e-07	-4.53999999999998e-07	-2.23e-07	-7.33999999999999e-07	3.413e-06
-0.265	-3.67e-07	2.27e-07	-4.80999999999998e-07	2.72999999999999e-07	-9.56000000000001e-07	3.897e-06
-0.26	-5.46000000000002e-07	-8.70000000000044e-08	2.86000000000002e-07	4.44999999999999e-07	-1.169e-06	4.1048e-06
-0.255	-7.20000000000033e-08	-1.38000000000002e-07	1.014e-06	2.02999999999998e-07	-6.11000000000001e-07	3.906e-06
-0.25	5.89999999999979e-08	-2.36999999999999e-07	2.36999999999999e-07	4.59999999999969e-08	6.84e-07	3.7038e-06
-0.245	-1.68000000000002e-07	-5.26999999999999e-07	-1.522e-06	-1.68000000000002e-07	1.3e-06	3.46259999999999e-06
-0.24	2.67999999999997e-07	-4.12999999999997e-07	-2.301e-06	-4.34000000000001e-07	8.01e-07	3.0214e-06
-0.235	4.48999999999995e-07	-8.19999999999924e-08	-2.19599999999999e-06	-2.73999999999995e-07	5.19999999999909e-08	3.01860000000001e-06
-0.23	-1.13000000000002e-07	-2.63999999999995e-07	-2.25299999999999e-06	2.50000000000056e-08	-6.40000000000113e-08	3.43960000000001e-06
-0.225	-4.33e-07	-2.53999999999999e-07	-1.59199999999999e-06	1.49000000000006e-07	2.18999999999986e-07	3.39800000000001e-06
-0.22	-3.11e-07	2.30999999999999e-07	-1.88999999999996e-07	-1.23999999999993e-07	2.45999999999986e-07	2.93960000000001e-06
-0.215	-9.30000000000005e-08	4.54999999999999e-07	2.89000000000002e-07	-8.22999999999994e-07	4.92999999999986e-07	2.64900000000001e-06
-0.21	2.97999999999999e-07	3.58999999999997e-07	1.00999999999997e-07	-1.098e-06	7.37999999999998e-07	2.0438e-06
-0.205	5.84999999999997e-07	8.99999999999982e-08	3.19999999999982e-08	-9.31000000000003e-07	2.25e-07	1.2184e-06
-0.2	8.13999999999997e-07	-2.9e-07	-3.72e-07	-8.58000000000002e-07	-1.88999999999999e-07	9.93999999999998e-07
-0.195	1.112e-06	-3.04999999999999e-07	-8.13999999999997e-07	-6.08000000000001e-07	-1.48999999999998e-07	1.3124e-06
-0.19	8.03e-07	-4.00000000000009e-08	-8.70999999999997e-07	5.7999999999998e-08	-4.47999999999999e-07	1.832e-06
-0.185	-4.99999999999953e-08	-7.00000000000011e-08	-1.006e-06	3.93999999999998e-07	-4.72000000000001e-07	2.2628e-06
-0.18	-7.62999999999993e-07	7.60000000000013e-08	-8.67999999999999e-07	2.83e-07	-1.28000000000001e-07	2.3568e-06
-0.175	-9.91999999999995e-07	5.07000000000002e-07	-1.28000000000001e-07	7.20000000000011e-08	-2.18000000000001e-07	2.1498e-06
-0.17	-1.161e-06	3.60000000000001e-07	2.68999999999997e-07	-3.28999999999999e-07	-2.51000000000002e-07	1.831e-06
-0.165	-1.418e-06	-2.24999999999998e-07	3.06999999999997e-07	-6.76999999999997e-07	1.95000000000002e-07	1.485e-06
-0.16	-1.317e-06	-4.88999999999998e-07	5.62999999999999e-07	-8.10999999999995e-07	6.46000000000003e-07	1.101e-06
-0.155	-8.26e-07	-5.1e-07	5.42000000000002e-07	-5.16999999999996e-07	6.45000000000001e-07	5.79999999999999e-07
-0.15	-2.48000000000001e-07	-5.59999999999999e-07	-1.74999999999996e-07	1.79999999999992e-08	4.16000000000001e-07	5.97e-07
-0.145	7.89999999999975e-08	-7.79999999999999e-07	-5.94999999999995e-07	3.27999999999997e-07	3.22000000000001e-07	1.033e-06
-0.14	1.95999999999998e-07	-8.35999999999999e-07	-5.13999999999996e-07	3.34999999999997e-07	4.38999999999997e-07	1.133e-06
-0.135	5.04999999999997e-07	-3.86999999999997e-07	-5.98999999999998e-07	1.79999999999996e-07	3.61999999999995e-07	1.65e-06
-0.13	4.55999999999998e-07	1.15000000000002e-07	-1.54000000000001e-07	-1.19000000000002e-07	2.79999999999979e-08	2.786e-06
-0.125	-2.34999999999998e-07	2.66999999999999e-07	6.82999999999998e-07	-2.36999999999999e-07	-2.37000000000001e-07	3.068e-06
-0.12	-4.02999999999996e-07	6.03999999999998e-07	1.006e-06	-8.29999999999977e-08	-5.16e-07	2.34599999999999e-06
-0.115	2.81000000000002e-07	7.15e-07	1.203e-06	-2.87999999999998e-07	-1.119e-06	1.99e-06
-0.11	7.15000000000003e-07	2.16999999999996e-07	1.327e-06	-4.03e-07	-1.67e-06	1.803e-06
-0.105	6.63000000000004e-07	2.40999999999996e-07	1.011e-06	3.19999999999984e-08	-1.537e-06	9.51e-07
-0.1	4.50000000000003e-07	2.19999999999998e-07	8.51e-07	3.35999999999995e-07	-1.172e-06	5.31000000000005e-07
-0.095	5.70000000000011e-08	-2.84000000000001e-07	8.57000000000001e-07	4.36999999999995e-07	-6.12000000000004e-07	1.1e-06
-0.09	-2.32999999999999e-07	-1.92000000000003e-07	4.94000000000001e-07	8.97999999999995e-07	3.89999999999994e-07	1.022e-06
-0.085	-3.08000000000002e-07	-8.29999999999999e-08	1.24999999999999e-07	1.166e-06	1.131e-06	6.56e-07
-0.08	-9.00000000000025e-08	-7.17e-07	3.69999999999987e-08	6.37999999999999e-07	1.233e-06	1.259e-06
-0.075	2.10999999999997e-07	-7.22000000000001e-07	1.26999999999999e-07	2.09999999999995e-08	1.453e-06	1.648e-06
-0.07	2.50999999999997e-07	2.30000000000018e-08	4.56999999999998e-07	-2.33e-07	1.838e-06	1.309e-06
-0.0649999999999999	6.19999999999982e-08	2.98000000000001e-07	8.11999999999997e-07	-4.31e-07	1.759e-06	1.203e-06
-0.0599999999999999	-4.52e-07	2.99999999999997e-07	8.60999999999999e-07	-6.32999999999998e-07	1.479e-06	1.337e-06
-0.0549999999999999	-9.68999999999996e-07	3.68999999999998e-07	5.52000000000001e-07	-2.95999999999997e-07	1.151e-06	1.273e-06
-0.0499999999999999	-8.51999999999995e-07	2.62000000000001e-07	6.70000000000002e-08	3.21000000000007e-07	2.23999999999995e-07	1.23600000000001e-06
-0.0449999999999999	-4.31999999999994e-07	-2.00000000000001e-07	-1.49000000000001e-07	5.14000000000007e-07	-9.93000000000011e-07	1.40400000000001e-06
