Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-5.3247e-06	1.8e-12	5.2311e-06	3.5474e-07	-2.573e-07	-4.5919e-06	4.36e-12	4.4978e-06	3.5112e-07	-2.5714e-07	-4.1128e-06	2.02e-12	4.0463e-06	3.475e-07	-2.5712e-07	-3.6485e-06	4.05e-12	3.59e-06	3.4392e-07	-2.5692e-07	-3.3118e-06	9.7e-13	3.2383e-06	3.4078e-07	-2.57e-07	-2.9483e-06	1.44e-12	2.8855e-06	3.3738e-07	-2.5694e-07	-2.642e-06	4.42e-12	2.5804e-06	3.3454e-07	-2.5694e-07	-2.3535e-06	2.42e-12	2.2915e-06	3.3164e-07	-2.5694e-07	-2.1242e-06	4.36e-12	2.0597e-06	3.286e-07	-2.5688e-07	-1.8864e-06	-3.35e-12	1.8242e-06	3.2582e-07	-2.5704e-07	-1.7093e-06	4.06e-12	1.6486e-06	3.2292e-07	-2.57e-07
1.195	-5.2595e-06	-1e-14	5.1537e-06	3.5482e-07	-2.5748e-07	-4.6197e-06	1.19e-12	4.544e-06	3.511e-07	-2.5706e-07	-4.156e-06	7.3e-13	4.0473e-06	3.4742e-07	-2.5706e-07	-3.7001e-06	3.58e-12	3.6144e-06	3.4402e-07	-2.5722e-07	-3.3562e-06	7.4e-13	3.2563e-06	3.4062e-07	-2.5704e-07	-2.9729e-06	4.39e-12	2.8923e-06	3.3768e-07	-2.5722e-07	-2.6654e-06	9.3e-13	2.579e-06	3.3458e-07	-2.5694e-07	-2.3763e-06	1.07e-12	2.3038e-06	3.315e-07	-2.5696e-07	-2.1417e-06	-5.9e-13	2.0654e-06	3.2858e-07	-2.5692e-07	-1.9049e-06	1.29e-12	1.8371e-06	3.2574e-07	-2.5698e-07	-1.7132e-06	-5.4e-13	1.6463e-06	3.2298e-07	-2.5688e-07
1.19	-5.2496e-06	-5.9e-13	5.1528e-06	3.5486e-07	-2.5728e-07	-4.6268e-06	1.65e-12	4.5453e-06	3.511e-07	-2.571e-07	-4.1454e-06	9.24e-12	4.0541e-06	3.4752e-07	-2.57e-07	-3.6984e-06	4.2e-13	3.61e-06	3.4394e-07	-2.5694e-07	-3.3538e-06	1.59e-12	3.2677e-06	3.4068e-07	-2.5698e-07	-2.9825e-06	-4.92e-12	2.9007e-06	3.3744e-07	-2.5698e-07	-2.6734e-06	4.19e-12	2.5953e-06	3.3456e-07	-2.5698e-07	-2.3834e-06	3.69e-12	2.3052e-06	3.3146e-07	-2.5694e-07	-2.1439e-06	2.11e-12	2.0696e-06	3.2854e-07	-2.5694e-07	-1.9083e-06	3.81e-12	1.8401e-06	3.2576e-07	-2.5698e-07	-1.7185e-06	1.57e-12	1.6487e-06	3.2306e-07	-2.5696e-07
1.185	-5.2708e-06	3.96e-12	5.1795e-06	3.5488e-07	-2.5728e-07	-4.6591e-06	4.33e-12	4.5541e-06	3.5104e-07	-2.571e-07	-4.1687e-06	9.1e-13	4.0832e-06	3.4748e-07	-2.57e-07	-3.7111e-06	2.26e-12	3.612e-06	3.44e-07	-2.57e-07	-3.35e-06	1.77e-12	3.2656e-06	3.407e-07	-2.5706e-07	-2.9818e-06	5.8e-13	2.8989e-06	3.3744e-07	-2.5696e-07	-2.676e-06	2.64e-12	2.5969e-06	3.3452e-07	-2.5698e-07	-2.394e-06	1.63e-12	2.3277e-06	3.315e-07	-2.5692e-07	-2.1494e-06	1.38e-12	2.0815e-06	3.2856e-07	-2.5692e-07	-1.9142e-06	3.5e-13	1.8437e-06	3.2568e-07	-2.5696e-07	-1.7254e-06	2.11e-12	1.6578e-06	3.2292e-07	-2.5696e-07
1.18	-5.2669e-06	4.3e-13	5.1703e-06	3.549e-07	-2.5728e-07	-4.6545e-06	-5e-13	4.5667e-06	3.511e-07	-2.5706e-07	-4.1652e-06	3e-13	4.082e-06	3.475e-07	-2.5704e-07	-3.7136e-06	2.49e-12	3.6182e-06	3.4392e-07	-2.57e-07	-3.3485e-06	1.55e-12	3.2777e-06	3.4072e-07	-2.5698e-07	-2.9846e-06	3.23e-12	2.9186e-06	3.3744e-07	-2.57e-07	-2.6896e-06	-3.8e-13	2.6117e-06	3.3454e-07	-2.5698e-07	-2.3996e-06	2.4e-13	2.3211e-06	3.3148e-07	-2.5692e-07	-2.1581e-06	-1.2e-13	2.085e-06	3.286e-07	-2.57e-07	-1.929e-06	1.55e-12	1.8525e-06	3.2562e-07	-2.5702e-07	-1.721e-06	-1.06e-12	1.6564e-06	3.23e-07	-2.5692e-07
1.175	-5.288e-06	2.02e-12	5.1769e-06	3.5496e-07	-2.5726e-07	-4.6647e-06	2.05e-12	4.5508e-06	3.512e-07	-2.5712e-07	-4.1657e-06	1.47e-12	4.086e-06	3.4736e-07	-2.5706e-07	-3.7105e-06	-1.72e-12	3.6205e-06	3.4412e-07	-2.5698e-07	-3.3611e-06	8.3e-13	3.2705e-06	3.4062e-07	-2.5696e-07	-3.0077e-06	-4.83e-12	2.9169e-06	3.3748e-07	-2.57e-07	-2.702e-06	4.33e-12	2.6172e-06	3.3458e-07	-2.5692e-07	-2.3905e-06	6.72e-12	2.3249e-06	3.3154e-07	-2.5704e-07	-2.1596e-06	3.95e-12	2.092e-06	3.2856e-07	-2.5694e-07	-1.9156e-06	5.84e-12	1.8454e-06	3.2584e-07	-2.5692e-07	-1.729e-06	3.2e-13	1.6563e-06	3.2294e-07	-2.5694e-07
1.17	-5.2506e-06	1.96e-12	5.1649e-06	3.5478e-07	-2.5724e-07	-4.6683e-06	3.43e-12	4.5582e-06	3.5102e-07	-2.571e-07	-4.1757e-06	1e-13	4.0943e-06	3.4754e-07	-2.5698e-07	-3.7174e-06	2.55e-12	3.6312e-06	3.4408e-07	-2.5704e-07	-3.3663e-06	4.54e-12	3.2954e-06	3.4072e-07	-2.5706e-07	-3.0005e-06	2e-14	2.9178e-06	3.3732e-07	-2.572e-07	-2.6894e-06	-6.2e-13	2.6148e-06	3.3448e-07	-2.5698e-07	-2.3965e-06	-3.31e-12	2.3309e-06	3.315e-07	-2.5696e-07	-2.1526e-06	1.12e-12	2.0906e-06	3.2852e-07	-2.5696e-07	-1.9214e-06	-2.3e-12	1.8597e-06	3.2574e-07	-2.5698e-07	-1.7259e-06	2.52e-12	1.6596e-06	3.2294e-07	-2.57e-07
1.165	-5.2515e-06	-1.4e-13	5.1438e-06	3.548e-07	-2.572e-07	-4.658e-06	-1.36e-12	4.5584e-06	3.5096e-07	-2.5706e-07	-4.1707e-06	2.74e-12	4.0946e-06	3.4758e-07	-2.5704e-07	-3.7307e-06	-1.2e-12	3.6618e-06	3.4392e-07	-2.5698e-07	-3.3736e-06	2.4e-13	3.3101e-06	3.4056e-07	-2.5706e-07	-3.0123e-06	2.21e-12	2.927e-06	3.3728e-07	-2.5694e-07	-2.6918e-06	-7.1e-13	2.6145e-06	3.3458e-07	-2.5694e-07	-2.4035e-06	1.15e-12	2.33e-06	3.315e-07	-2.5698e-07	-2.1615e-06	7.4e-13	2.0939e-06	3.2846e-07	-2.5692e-07	-1.9216e-06	8e-14	1.8515e-06	3.259e-07	-2.5698e-07	-1.7283e-06	1.23e-12	1.6672e-06	3.2304e-07	-2.5694e-07
1.16	-5.2634e-06	5.12e-12	5.1661e-06	3.5498e-07	-2.5746e-07	-4.6505e-06	3.9e-13	4.5552e-06	3.511e-07	-2.5708e-07	-4.1902e-06	2.05e-12	4.09e-06	3.474e-07	-2.5704e-07	-3.7262e-06	5e-14	3.65e-06	3.439e-07	-2.57e-07	-3.3635e-06	1.48e-12	3.2927e-06	3.4068e-07	-2.57e-07	-3.0074e-06	-2e-12	2.9199e-06	3.3734e-07	-2.5698e-07	-2.6994e-06	1.33e-12	2.6192e-06	3.3452e-07	-2.5694e-07	-2.4134e-06	3.97e-12	2.3333e-06	3.3166e-07	-2.5712e-07	-2.1553e-06	3.74e-12	2.0935e-06	3.286e-07	-2.5696e-07	-1.9242e-06	3.3e-12	1.8537e-06	3.2568e-07	-2.5696e-07	-1.7292e-06	1.72e-12	1.6592e-06	3.2296e-07	-2.5696e-07
1.155	-5.2462e-06	1.84e-12	5.1597e-06	3.5486e-07	-2.5718e-07	-4.6628e-06	1.88e-12	4.5621e-06	3.5116e-07	-2.5708e-07	-4.1911e-06	-5.2e-13	4.1019e-06	3.475e-07	-2.57e-07	-3.7449e-06	2.75e-12	3.6546e-06	3.4412e-07	-2.5698e-07	-3.378e-06	4.72e-12	3.2963e-06	3.4062e-07	-2.5698e-07	-3.0195e-06	5e-14	2.9214e-06	3.3746e-07	-2.5698e-07	-2.6964e-06	-3.03e-12	2.6262e-06	3.3446e-07	-2.5712e-07	-2.4008e-06	-4.88e-12	2.3345e-06	3.3148e-07	-2.5698e-07	-2.1627e-06	-2.79e-12	2.09e-06	3.2858e-07	-2.5694e-07	-1.9282e-06	-1.13e-12	1.8569e-06	3.258e-07	-2.5698e-07	-1.7269e-06	1.13e-12	1.6637e-06	3.2294e-07	-2.5698e-07
