gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
7.34122e-07	7.181268e-05	0.00492922	0.017106	0.0141588	0.17554	0.194928
6.85021e-07	6.642034e-05	0.00461061	0.0579886	0.127429	0.17324	0.193618
6.055e-07	5.7864e-05	0.0041434	0.0776116	0.1857696	0.17205	0.193474
5.5148e-07	5.2816e-05	0.0037802	0.054638	0.12908	0.17122	0.19254
4.837e-07	4.6186e-05	0.00339	0.052212	0.12628	0.16876	0.19058
4.3086e-07	4.031e-05	0.003085	0.05005	0.1252	0.16872	0.19136
3.9722e-07	3.711e-05	0.0029304	0.04736	0.1234	0.16802	0.19064
3.5636e-07	3.432e-05	0.0026146	0.04538	0.12156	0.16706	0.19016
3.3574e-07	3.212e-05	0.002296	0.04336	0.11938	0.16542	0.18956
3.1192e-07	2.921e-05	0.002202	0.04102	0.11696	0.16458	0.18888
2.8926e-07	2.67e-05	0.002038	0.03908	0.11478	0.16332	0.1884
2.779e-07	2.576e-05	0.001892	0.03724	0.11284	0.1621	0.18798
2.663e-07	2.492e-05	0.001778	0.03532	0.11102	0.16076	0.18868
2.5382e-07	2.369e-05	0.00167	0.0337	0.10854	0.16134	0.18806
2.419e-07	2.197e-05	0.001602	0.03208	0.10622	0.16036	0.1856
2.4026e-07	2.11e-05	0.001542	0.03026	0.10366	0.1556	0.1838
2.4318e-07	1.976e-05	0.001498	0.02904	0.10198	0.1552	0.1844
2.2864e-07	1.937e-05	0.001418	0.0277	0.0995800000000002	0.1544	0.1828
2.1902e-07	2.07e-05	0.001362	0.02636	0.0977200000000001	0.153	0.1822
2.2714e-07	2.047e-05	0.001376	0.02504	0.0954199999999998	0.1508	0.182
2.239e-07	2.028e-05	0.001344	0.02382	0.09564	0.1502	0.1804
2.2314e-07	1.951e-05	0.001292	0.02294	0.0928	0.149	0.18
2.309e-07	2.013e-05	0.001276	0.02192	0.0877999999999999	0.1468	0.1792
2.2794e-07	1.878e-05	0.001234	0.02088	0.0864000000000001	0.1456	0.1778
2.1976e-07	1.868e-05	0.00122	0.01992	0.0844	0.1436	0.1774
2.1874e-07	1.838e-05	0.001276	0.01922	0.0821999999999999	0.1416	0.1762
2.2472e-07	1.816e-05	0.001204	0.0185	0.0793999999999999	0.1396	0.1738
2.4282e-07	1.92599999999999e-05	0.001162	0.01766	0.0776	0.1394	0.1742
2.1486e-07	1.951e-05	0.001206	0.01716	0.0750000000000002	0.1372	0.1734
2.05480000000001e-07	1.978e-05	0.001202	0.0165800000000001	0.0732000000000001	0.1354	0.172
2.28119999999999e-07	1.866e-05	0.00116	0.0158999999999999	0.0709999999999998	0.1336	0.171
2.23419999999999e-07	2.005e-05	0.001152	0.0152999999999999	0.0693999999999998	0.1316	0.17
2.7774e-07	2.03699999999999e-05	0.001174	0.01482	0.0665999999999999	0.1298	0.1688
2.7696e-07	2.033e-05	0.001136	0.01434	0.0637999999999999	0.1284	0.168
1.6964e-07	1.908e-05	0.00114	0.01374	0.0624000000000001	0.127	0.167
1.6968e-07	1.856e-05	0.001116	0.0134600000000001	0.0602000000000003	0.1248	0.1652
2.6572e-07	2.075e-05	0.001094	0.01294	0.0604	0.1224	0.1636
2.3542e-07	1.943e-05	0.001104	0.0122799999999999	0.0567999999999999	0.1198	0.1624
1.9232e-07	1.783e-05	0.001088	0.0124	0.0532000000000001	0.1192	0.1622
2.2098e-07	1.82e-05	0.001126	0.01224	0.0528	0.1166	0.16
2.442e-07	1.818e-05	0.00117	0.01206	0.0514000000000002	0.1148	0.1592
2.3412e-07	1.959e-05	0.00110200000000001	0.0117800000000001	0.0496000000000001	0.1134	0.1582
2.1816e-07	2.102e-05	0.001008	0.01136	0.0476	0.1112	0.1566
2.30799999999999e-07	1.80999999999999e-05	0.00102	0.01106	0.0456000000000001	0.109	0.1554
2.1634e-07	2.503e-05	0.001044	0.0104999999999999	0.0441999999999998	0.1062	0.153599999999999
2.3412e-07	2.143e-05	0.001068	0.01034	0.0429999999999999	0.104199999999999	0.1512
2.30400000000001e-07	1.32e-05	0.00112400000000001	0.01054	0.0418000000000003	0.1034	0.151000000000001
2.21560000000001e-07	1.843e-05	0.00109	0.00998000000000008	0.0402	0.1014	0.1504
2.21099999999999e-07	1.758e-05	0.000967999999999997	0.00947999999999998	0.0379999999999998	0.0981999999999996	0.1468
2.31359999999999e-07	1.815e-05	0.00107	0.0102	0.0363999999999999	0.0963999999999999	0.147
2.40660000000001e-07	1.797e-05	0.001108	0.0105200000000001	0.0354	0.0946000000000002	0.1454
2.41859999999999e-07	1.79799999999999e-05	0.000998000000000003	0.00987999999999995	0.0355999999999998	0.0920000000000003	0.1426
2.6434e-07	2.043e-05	0.001028	0.00925999999999999	0.0338000000000001	0.0901999999999999	0.142
2.3566e-07	1.896e-05	0.00107599999999999	0.0112	0.0320000000000001	0.0885999999999997	0.140800000000001
2.09599999999999e-07	1.665e-05	0.001088	0.00923999999999993	0.0323999999999998	0.0857999999999997	0.1384
2.207e-07	1.987e-05	0.001006	0.00682	0.0300000000000001	0.0842000000000002	0.1378
2.30420000000001e-07	2.12700000000001e-05	0.00102600000000001	0.00892000000000007	0.0286000000000003	0.0822000000000007	0.136400000000001
2.54520000000001e-07	2.17500000000001e-05	0.00103200000000001	0.00886000000000008	0.0285999999999999	0.0802000000000001	0.132800000000001
2.59699999999999e-07	2.241e-05	0.000962	0.00810000000000003	0.0268000000000001	0.0775999999999998	0.130599999999999
2.1948e-07	1.916e-05	0.00113	0.00860000000000001	0.0288	0.0752000000000002	0.1288
2.5068e-07	1.839e-05	0.001136	0.00913999999999992	0.0265999999999999	0.0741999999999999	0.1288
2.6968e-07	1.902e-05	0.000967999999999997	0.00855999999999998	0.0230000000000001	0.0717999999999996	0.127
2.4116e-07	1.974e-05	0.00108	0.00878000000000007	0.0247999999999998	0.0694	0.1256
2.55459999999999e-07	2.11e-05	0.001066	0.00866	0.024	0.0676000000000002	0.1244
2.65800000000001e-07	2.197e-05	0.000916000000000002	0.00827999999999991	0.0228000000000002	0.0669999999999996	0.122
2.3064e-07	2.23699999999999e-05	0.001028	0.00816000000000002	0.0229999999999997	0.066	0.118799999999999
2.27859999999999e-07	2.02200000000001e-05	0.00103599999999999	0.00796000000000008	0.0226	0.0612000000000001	0.1158
3.165e-07	2.04499999999999e-05	0.00107600000000001	0.00839999999999998	0.0212	0.0593999999999997	0.1144
2.68180000000001e-07	2.253e-05	0.001112	0.0082	0.0257999999999999	0.0596000000000002	0.1142
2.05040000000001e-07	1.88200000000002e-05	0.001082	0.00798	0.0212000000000002	0.0566	0.112000000000001
2.5424e-07	2.265e-05	0.001078	0.00791999999999997	0.0154000000000001	0.0544000000000002	0.1096
2.9334e-07	2.35499999999999e-05	0.000965999999999998	0.00782000000000004	0.0199999999999999	0.0536000000000001	0.108
2.77019999999999e-07	1.63399999999999e-05	0.00105999999999999	0.00740000000000002	0.0181999999999998	0.0523999999999996	0.1062
2.3994e-07	2.278e-05	0.001046	0.00795999999999999	0.0180000000000003	0.0508000000000001	0.1032
2.5272e-07	2.644e-05	0.001046	0.00877999999999998	0.0194	0.0490000000000004	0.1018
3.09919999999999e-07	2.03600000000001e-05	0.00111800000000001	0.00881999999999991	0.0194	0.0475999999999997	0.1004
2.7508e-07	2.058e-05	0.001068	0.0079	0.0214000000000002	0.0458	0.0983999999999998
2.429e-07	2.28399999999999e-05	0.001012	0.00750000000000003	0.0175999999999999	0.0442000000000004	0.0969999999999998
3.3236e-07	2.21199999999999e-05	0.00109400000000001	0.00727999999999995	0.0151999999999999	0.0425999999999995	0.0952000000000001
2.874e-07	2.405e-05	0.001246	0.01056	0.0185999999999998	0.0421999999999998	0.0929999999999999
2.5076e-07	2.831e-05	0.00114799999999999	0.00830000000000005	0.0165999999999999	0.0418000000000001	0.0893999999999998
