|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	0.000812000000000002	0.0116	0.0296000000000004	0.0231999999999982	-0	-0
0.895	0.000790333333333334	0.0109333333333333	0.0279333333333335	0.0269999999999992	-0	-3.33333333331353e-05
0.89	0.000767400000000001	0.010274	0.0270800000000001	0.0304199999999994	-2.000000000002e-05	-5.99999999996436e-05
0.885	0.0007488	0.00983	0.02616	0.0329799999999996	-4.000000000004e-05	-1.99999999998812e-05
0.88	0.000732	0.00943800000000001	0.0255599999999999	0.0348399999999998	-2.000000000002e-05	3.3881317890172e-21
0.875	0.0007212	0.009226	0.0255	0.0356799999999998	1.99999999998812e-05	1.99999999998812e-05
0.87	0.0007126	0.00918799999999998	0.02546	0.0359399999999998	3.99999999997624e-05	3.99999999997624e-05
0.865	0.000704999999999999	0.00917599999999998	0.02534	0.0359000000000001	3.99999999999012e-05	1.99999999998812e-05
0.86	0.000698399999999999	0.00913199999999999	0.0254	0.0359200000000002	4.000000000004e-05	0
0.855	0.000689	0.00909600000000001	0.0255	0.0361000000000002	-2.27004829864152e-19	-1.99999999998812e-05
0.85	0.000679600000000001	0.00907600000000001	0.02546	0.0360800000000002	-7.99999999999414e-05	-3.99999999997624e-05
0.845	0.000670600000000001	0.00902800000000001	0.0254200000000001	0.0359600000000002	-9.99999999998226e-05	-1.99999999998812e-05
0.84	0.000658800000000003	0.00893400000000002	0.0255600000000001	0.0360600000000001	-3.9999999999901e-05	-3.99999999999016e-05
0.835	0.000647800000000003	0.00883400000000003	0.0256800000000001	0.0361400000000001	1.99999999998814e-05	-9.9999999999684e-05
0.83	0.000640400000000001	0.00878200000000001	0.0255800000000001	0.03606	7.99999999996641e-05	-5.99999999997828e-05
0.825	0.000635200000000001	0.00872400000000001	0.02544	0.0362199999999999	9.9999999999684e-05	1.99999999998808e-05
0.82	0.000630000000000001	0.00865000000000002	0.0253800000000001	0.0363599999999999	1.99999999998817e-05	1.99999999998808e-05
0.815	0.000622199999999999	0.008634	0.0253	0.03624	-2.00000000001588e-05	2.000000000002e-05
0.81	0.000612599999999999	0.008606	0.02514	0.03626	-1.38777878078145e-16	5.99999999999212e-05
0.805	0.000602399999999999	0.00851799999999999	0.0251	0.03646	-3.99999999997624e-05	3.99999999999012e-05
0.8	0.000589799999999999	0.00848	0.0253	0.0365400000000001	-3.99999999996236e-05	-3.99999999997624e-05
0.795	0.0005778	0.008462	0.0253799999999999	0.03652	6.000000000006e-05	-5.99999999996436e-05
0.79	0.000569799999999999	0.00836999999999999	0.0252599999999999	0.0364799999999998	5.99999999999212e-05	0
0.785	0.000564599999999999	0.00828199999999999	0.0252199999999999	0.0363999999999999	-2.000000000002e-05	3.99999999997624e-05
0.78	0.000558999999999999	0.00822999999999999	0.0252	0.0363	1.99999999997424e-05	1.99999999998812e-05
0.775	0.0005504	0.00815999999999999	0.0250799999999999	0.03622	5.99999999996436e-05	0
0.77	0.000541999999999999	0.00808799999999999	0.0249399999999999	0.03632	-2.000000000002e-05	1.99999999998812e-05
0.765	0.000537199999999999	0.00804799999999999	0.0249	0.0365600000000001	-5.99999999997824e-05	1.99999999998812e-05
0.76	0.0005308	0.008016	0.02498	0.0366800000000001	-1.99999999997424e-05	-1.99999999998812e-05
0.755	0.0005214	0.00797	0.0250799999999999	0.03664	-3.99999999996236e-05	-1.99999999998812e-05
0.75	0.0005154	0.007914	0.0251399999999999	0.03662	-7.99999999996636e-05	0
0.745	0.0005102	0.007876	0.02514	0.0366799999999999	-3.99999999999012e-05	-1.99999999998812e-05
0.74	0.000500400000000001	0.00784600000000001	0.02506	0.0367399999999999	0	-3.99999999997624e-05
0.735	0.000490800000000001	0.00778600000000001	0.02498	0.0368599999999999	-2.000000000002e-05	-1.99999999998812e-05
0.73	0.000484200000000001	0.007722	0.02492	0.03708	-2.000000000002e-05	0
0.725	0.000477200000000001	0.00767200000000001	0.0248000000000001	0.0371400000000001	2.000000000002e-05	1.99999999998812e-05
0.72	0.000469800000000001	0.007614	0.02478	0.0370600000000001	4.000000000004e-05	5.99999999996436e-05
0.715	0.000463799999999999	0.00753999999999999	0.02478	0.0370199999999999	5.99999999999212e-05	7.99999999995248e-05
0.71	0.000458799999999999	0.00747399999999999	0.02466	0.0369	0.00333999999999973	3.99999999997624e-05
0.705	0.0004534	0.00743400000000001	0.02464	0.0368000000000001	0.0122199999999998	-1.99999999998816e-05
0.7	0.000447400000000001	0.00739800000000002	0.0246800000000001	0.0369200000000001	0.0226199999999999	-1.99999999998816e-05
0.695	0.000442000000000001	0.00733800000000002	0.0247000000000001	0.0370600000000001	0.0321799999999999	-4.40457132572236e-19
0.69	0.000436600000000001	0.00728200000000002	0.0248000000000001	0.0371600000000001	0.0417599999999999	-4.43845264361253e-19
0.685	0.000429200000000001	0.00725800000000001	0.0248400000000001	0.0373600000000001	0.0480600000000001	-4.40457132572236e-19
0.68	0.000422	0.00721199999999999	0.02466	0.0375199999999999	0.0487	1.99999999998812e-05
0.675	0.000416599999999999	0.00713999999999999	0.0245	0.0375799999999999	0.0479199999999997	1.99999999998812e-05
0.67	0.000409999999999999	0.007102	0.02442	0.03758	0.0481399999999998	-3.99999999997624e-05
0.665	0.000404399999999999	0.007064	0.02438	0.0375200000000001	0.04842	-7.99999999995248e-05
0.66	0.0004008	0.006972	0.02448	0.0374400000000001	0.0486799999999999	-3.99999999997624e-05
0.655	0.0003958	0.006902	0.02456	0.03744	0.0489400000000001	0
0.65	0.00039	0.00688199999999999	0.0245	0.0374999999999999	0.0492000000000002	-1.99999999998812e-05
0.645	0.000384	0.00682599999999999	0.0244599999999999	0.0376199999999998	0.04948	-1.99999999998812e-05
0.64	0.000377	0.00675599999999999	0.0244599999999999	0.0377799999999999	0.0497399999999999	0
0.635	0.0003704	0.00673799999999999	0.0243599999999999	0.0378999999999999	0.0498199999999998	0
0.63	0.0003652	0.00670799999999999	0.0242799999999999	0.0379799999999999	0.0498999999999998	1.99999999998812e-05
0.625	0.000359800000000001	0.006624	0.0243200000000001	0.0379799999999999	0.0502199999999999	5.99999999996438e-05
