vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	2.9107e-10	-7.05e-12	-8.3001e-10	5.9246e-07	-5.9228e-07	-3.60998e-08	1.714e-11	3.23174e-08	5.932e-07	-5.927e-07	-4.0157e-06	8.882e-11	4.0257e-06	5.9298e-07	-5.9274e-07	-2.2134e-05	3.5713e-10	1.5132e-05	5.93e-07	-5.9294e-07	-1.5122e-05	1.1979e-09	2.447e-05	5.9512e-07	-5.9494e-07	-1.605e-05	3.9476e-09	2.9212e-05	5.975e-07	-5.975e-07	-1.6222e-05	1.4555e-08	3.2088e-05	5.9964e-07	-5.9934e-07
0.005	3.31486e-08	-4.73e-12	-3.3211e-08	5.9272e-07	-5.9246e-07	1.4987e-06	1.674e-11	-1.4956e-06	5.931e-07	-5.9318e-07	3.9232e-05	8.565e-11	-3.8222e-05	5.9316e-07	-5.9308e-07	7.6888e-05	3.5107e-10	-0.00023204	5.928e-07	-5.9288e-07	7.2246e-05	1.1711e-09	-0.00042002	5.947e-07	-5.9478e-07	8.156e-05	3.8299e-09	-0.00051708	5.9698e-07	-5.9704e-07	6.7544e-05	1.41262e-08	-0.00056974	5.9912e-07	-5.9912e-07
0.01	6.08284e-08	-5.06e-12	-6.08032e-08	5.9258e-07	-5.9258e-07	2.7986e-06	1.575e-11	-2.8009e-06	5.93e-07	-5.9358e-07	7.6018e-05	8.119e-11	-7.8172e-05	5.93e-07	-5.9304e-07	0.00047442	3.4235e-10	-0.00047414	5.9326e-07	-5.934e-07	0.000865	1.1478e-09	-0.0008662	5.9464e-07	-5.9468e-07	0.0010736	3.7611e-09	-0.0010719	5.9696e-07	-5.9686e-07	0.0011698	1.37634e-08	-0.0011796	5.984e-07	-5.986e-07
0.015	8.5429e-08	-8.81e-12	-8.5468e-08	5.9266e-07	-5.9282e-07	3.9748e-06	1.405e-11	-3.978e-06	5.9326e-07	-5.9348e-07	0.000112242	8.299e-11	-0.000114018	5.9298e-07	-5.9312e-07	0.00070996	3.3472e-10	-0.00070998	5.9292e-07	-5.9306e-07	0.0013114	1.1232e-09	-0.00131	5.9428e-07	-5.9444e-07	0.0016314	3.672e-09	-0.001633	5.963e-07	-5.9658e-07	0.0017996	1.34102e-08	-0.0018012	5.985e-07	-5.9888e-07
0.02	1.069102e-07	-2.86e-12	-1.066396e-07	5.9264e-07	-5.9278e-07	4.989e-06	1.448e-11	-4.9952e-06	5.9314e-07	-5.9318e-07	0.0001461	8.042e-11	-0.0001462	5.931e-07	-5.9346e-07	0.00093276	3.2776e-10	-0.0009337	5.9304e-07	-5.9336e-07	0.0017448	1.0962e-09	-0.0017448	5.9446e-07	-5.9472e-07	0.0021802	3.5863e-09	-0.0021804	5.963e-07	-5.9658e-07	0.0024104	1.30542e-08	-0.0024088	5.9816e-07	-5.9838e-07
0.025	1.26e-07	-7.83e-12	-1.2558e-07	5.9262e-07	-5.9294e-07	5.9256e-06	1.433e-11	-5.9047e-06	5.9306e-07	-5.9346e-07	0.00017562	7.542e-11	-0.00017566	5.9328e-07	-5.9346e-07	0.00115008	3.1889e-10	-0.00115	5.9298e-07	-5.9328e-07	0.0021796	1.0722e-09	-0.002177	5.9428e-07	-5.9466e-07	0.0027332	3.5015e-09	-0.0027344	5.962e-07	-5.9676e-07	0.003024	1.27238e-08	-0.003024	5.9818e-07	-5.9844e-07
0.03	1.4258e-07	-5.62e-12	-1.4214e-07	5.9252e-07	-5.931e-07	6.7237e-06	1.322e-11	-6.7069e-06	5.9322e-07	-5.9366e-07	0.00020252	7.51e-11	-0.0002024	5.9306e-07	-5.9372e-07	0.0013546	3.1358e-10	-0.0013552	5.932e-07	-5.9358e-07	0.0025992	1.042e-09	-0.0025986	5.9422e-07	-5.9478e-07	0.0032744	3.4198e-09	-0.0032738	5.9636e-07	-5.9678e-07	0.0036264	1.2392e-08	-0.003629	5.9816e-07	-5.9856e-07
0.035	1.5804e-07	-5e-12	-1.5738e-07	5.93e-07	-5.9354e-07	7.4557e-06	1.332e-11	-7.4497e-06	5.9304e-07	-5.938e-07	0.00022712	7.444e-11	-0.00022698	5.9312e-07	-5.9342e-07	0.0015542	3.0626e-10	-0.0015542	5.9296e-07	-5.9378e-07	0.0030196	1.0301e-09	-0.0030184	5.9448e-07	-5.9516e-07	0.0038212	3.339e-09	-0.003823	5.9622e-07	-5.9694e-07	0.0042408	1.20946e-08	-0.004241	5.978e-07	-5.9828e-07
0.04	1.7174e-07	-8.47e-12	-1.7098e-07	5.9296e-07	-5.9318e-07	8.1057e-06	1.189e-11	-8.0968e-06	5.9322e-07	-5.9386e-07	0.00024924	7.193e-11	-0.00024924	5.9294e-07	-5.9342e-07	0.0017422	3.0137e-10	-0.001742	5.9304e-07	-5.9352e-07	0.0034262	1.0072e-09	-0.003425	5.9458e-07	-5.9478e-07	0.0043566	3.2715e-09	-0.0043564	5.9626e-07	-5.9674e-07	0.0048384	1.17728e-08	-0.0048394	5.979e-07	-5.9822e-07
0.045	1.8462e-07	-8.82e-12	-1.8356e-07	5.9228e-07	-5.9316e-07	8.7036e-06	1.355e-11	-8.6861e-06	5.9306e-07	-5.9394e-07	0.00026994	7.102e-11	-0.00026974	5.9292e-07	-5.937e-07	0.0019254	2.9385e-10	-0.0019246	5.9298e-07	-5.9388e-07	0.0038344	9.8215e-10	-0.0038308	5.9428e-07	-5.9504e-07	0.0048946	3.1941e-09	-0.0048932	5.9606e-07	-5.9686e-07	0.0054478	1.1472e-08	-0.0054476	5.9782e-07	-5.9842e-07
