Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.013e-07	2.1266e-07	2.1576e-07	2.6686e-07	2.6824e-07	6.95479999999999e-07
0.005	1.56255e-07	1.64793333333333e-07	1.73031666666667e-07	2.16963333333333e-07	2.4585e-07	6.72203333333333e-07
0.01	1.15686e-07	1.22805e-07	1.33308e-07	1.71341e-07	2.21858e-07	6.33856e-07
0.015	8.4787e-08	9.0115e-08	1.02508e-07	1.35997e-07	2.01822e-07	6.0172e-07
0.02	5.9451e-08	6.358e-08	7.6761e-08	1.06168e-07	1.83122e-07	5.65714e-07
0.025	4.7047e-08	5.0891e-08	6.3109e-08	9.0377e-08	1.70116e-07	5.3383e-07
0.03	4.232e-08	4.551e-08	5.6673e-08	8.3003e-08	1.60858e-07	5.07638e-07
0.035	3.844e-08	4.0943e-08	5.192e-08	7.662e-08	1.52924e-07	4.81756e-07
0.04	3.4773e-08	3.7531e-08	4.8283e-08	7.0865e-08	1.4616e-07	4.5785e-07
0.045	3.1761e-08	3.4762e-08	4.4864e-08	6.6087e-08	1.39282e-07	4.37828e-07
0.05	2.9385e-08	3.2058e-08	4.1741e-08	6.1944e-08	1.32238e-07	4.17332e-07
0.055	2.7049e-08	2.9708e-08	3.8915e-08	5.8109e-08	1.25868e-07	3.97398e-07
0.06	2.4994e-08	2.7887e-08	3.5814e-08	5.4785e-08	1.19644e-07	3.79864e-07
0.065	2.3592e-08	2.611e-08	3.2848e-08	5.2182e-08	1.13642e-07	3.61144e-07
0.07	2.22954e-08	2.4274e-08	3.068e-08	5.0015e-08	1.09266e-07	3.41744e-07
0.075	2.09995e-08	2.2902e-08	2.8803e-08	4.7867e-08	1.05972e-07	3.25576e-07
0.08	2.00925e-08	2.1978e-08	2.7129e-08	4.5792e-08	1.02142e-07	3.11416e-07
0.085	1.91016e-08	2.09109e-08	2.5994e-08	4.378e-08	9.7665e-08	2.96572e-07
0.09	1.78532e-08	1.9895e-08	2.4787e-08	4.1595e-08	9.3191e-08	2.83472e-07
0.095	1.69298e-08	1.9385e-08	2.3341e-08	3.9415e-08	8.9238e-08	2.7333e-07
0.1	1.62384e-08	1.88232e-08	2.2321e-08	3.7689e-08	8.5649e-08	2.61882e-07
0.105	1.53805e-08	1.79109e-08	2.1621e-08	3.6248e-08	8.2284e-08	2.48176e-07
0.11	1.47475e-08	1.72525e-08	2.0612e-08	3.4816e-08	7.9778e-08	2.36758e-07
0.115	1.44044e-08	1.66492e-08	1.95189e-08	3.3456e-08	7.7504e-08	2.26996e-07
0.12	1.38417e-08	1.56111e-08	1.88409e-08	3.2405e-08	7.467e-08	2.16092e-07
0.125	1.32255e-08	1.48264e-08	1.83423e-08	3.1323e-08	7.1673e-08	2.06752e-07
0.13	1.29597e-08	1.46125e-08	1.76671e-08	2.9791e-08	6.8633e-08	2.0004e-07
0.135	1.27424e-08	1.41331e-08	1.71212e-08	2.8464e-08	6.5624e-08	1.92654e-07
0.14	1.23219e-08	1.35025e-08	1.68683e-08	2.7609e-08	6.3254e-08	1.84032e-07
0.145	1.20895e-08	1.34664e-08	1.63604e-08	2.6738e-08	6.1078e-08	1.75474e-07
0.15	1.19134e-08	1.34093e-08	1.56105e-08	2.6041e-08	5.8701e-08	1.66726e-07
0.155	1.13485e-08	1.27899e-08	1.52051e-08	2.5747e-08	5.7141e-08	1.58398e-07
0.16	1.08237e-08	1.23932e-08	1.49156e-08	2.5234e-08	5.5868e-08	1.51382e-07
0.165	1.06937e-08	1.23751e-08	1.44447e-08	2.4348e-08	5.3728e-08	1.45192e-07
0.17	1.056e-08	1.18722e-08	1.42185e-08	2.33068e-08	5.142e-08	1.39596e-07
0.175	1.04144e-08	1.11986e-08	1.41356e-08	2.21972e-08	4.9474e-08	1.34562e-07
0.18	1.05673e-08	1.1203e-08	1.37037e-08	2.12843e-08	4.7467e-08	1.29828e-07
0.185	1.06619e-08	1.12161e-08	1.31996e-08	2.06595e-08	4.575e-08	1.2569e-07
0.19	1.03334e-08	1.07397e-08	1.29547e-08	2.01881e-08	4.4589e-08	1.21216e-07
0.195	1.00195e-08	1.05994e-08	1.26552e-08	1.97884e-08	4.3408e-08	1.16162e-07
0.2	9.9627e-09	1.07617e-08	1.22504e-08	1.95176e-08	4.1867e-08	1.11676e-07
0.205	9.3452e-09	1.04495e-08	1.21211e-08	1.93074e-08	4.0269e-08	1.06988e-07
0.21	8.1474e-09	1.01595e-08	1.20977e-08	1.89094e-08	3.9003e-08	1.01269e-07
0.215	7.4317e-09	1.0334e-08	1.18982e-08	1.83739e-08	3.8021e-08	9.6349e-08
0.22	7.0773e-09	9.8154e-09	1.1819e-08	1.79686e-08	3.6993e-08	9.2464e-08
0.225	6.5663e-09	8.4878e-09	1.18995e-08	1.72057e-08	3.6077e-08	8.8233e-08
0.23	6.4614e-09	7.5075e-09	1.1746e-08	1.58736e-08	3.5373e-08	8.4686e-08
0.235	7.1624e-09	6.8595e-09	1.11117e-08	1.50107e-08	3.4239e-08	8.2315e-08
0.24	7.8241e-09	6.269e-09	1.00196e-08	1.47746e-08	3.2808e-08	8.0058e-08
0.245	8.0386e-09	6.3942e-09	8.8894e-09	1.44256e-08	3.1782e-08	7.7666e-08
0.25	8.36219999999999e-09	7.22909999999999e-09	8.03489999999999e-09	1.4426e-08	3.0863e-08	7.5333e-08
0.255	9.10139999999999e-09	7.89489999999999e-09	7.41779999999999e-09	1.50075e-08	2.9641e-08	7.2772e-08
0.26	1.00101e-08	8.47579999999999e-09	7.44419999999999e-09	1.50667e-08	2.84734e-08	7.02639999999999e-08
0.265	1.08776e-08	9.33779999999999e-09	8.20359999999999e-09	1.45516e-08	2.76827e-08	6.79759999999999e-08
0.27	1.17082e-08	1.02633e-08	8.9096e-09	1.43037e-08	2.70153e-08	6.6081e-08
0.275	1.21086e-08	1.09109e-08	9.41390000000002e-09	1.35905e-08	2.62998e-08	6.46270000000001e-08
0.28	1.20145e-08	1.15118e-08	1.01854e-08	1.19512e-08	2.58337e-08	6.25290000000001e-08
0.285	1.1744e-08	1.21334e-08	1.1092e-08	1.05934e-08	2.55708e-08	6.01780000000001e-08
0.29	1.1393e-08	1.21237e-08	1.191e-08	9.81920000000002e-09	2.50798e-08	5.83580000000001e-08
0.295	1.1082e-08	1.1611e-08	1.2576e-08	9.10150000000001e-09	2.45172e-08	5.6208e-08
0.3	1.1009e-08	1.1376e-08	1.29019e-08	8.91149999999999e-09	2.41459e-08	5.41579999999999e-08
0.305	1.1016e-08	1.0903e-08	1.29488e-08	9.71739999999999e-09	2.35357e-08	5.3034e-08
0.31	1.0728e-08	9.78199999999999e-09	1.2738e-08	1.09677e-08	2.27997e-08	5.1681e-08
0.315	1.0535e-08	9.21699999999999e-09	1.223e-08	1.22336e-08	2.23628e-08	5.0016e-08
0.32	1.0773e-08	9.35299999999999e-09	1.1846e-08	1.32854e-08	2.18058e-08	4.8984e-08
0.325	1.0938e-08	9.34999999999999e-09	1.1925e-08	1.41035e-08	2.10858e-08	4.7349e-08
0.33	1.1004e-08	9.602e-09	1.1892e-08	1.46716e-08	2.06518e-08	4.487e-08
