Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.10V
-0.3	-2.6881e-09	-4.1988e-09	-4.4241e-09	-2.6376e-09	-3.7496e-09	-5.2847e-09	-4.1124e-09	-4.8746e-09	-5.4275e-09	-5.7717e-09
-0.295	-2.7869e-09	-3.8819e-09	-4.1389e-09	-2.801e-09	-3.6333e-09	-5.0004e-09	-4.1189e-09	-4.6869e-09	-5.2057e-09	-5.4213e-09
-0.29	-2.9277e-09	-3.5228e-09	-3.7897e-09	-3.003e-09	-3.5951e-09	-4.5323e-09	-4.1521e-09	-4.4445e-09	-4.9423e-09	-5.0874e-09
-0.285	-2.9645e-09	-3.1448e-09	-3.3806e-09	-3.3368e-09	-3.5361e-09	-4.0596e-09	-4.0659e-09	-4.2597e-09	-4.7294e-09	-4.7592e-09
-0.28	-2.9528e-09	-2.7959e-09	-3.0359e-09	-3.5349e-09	-3.3911e-09	-3.7433e-09	-3.9407e-09	-4.0652e-09	-4.4343e-09	-4.397e-09
-0.275	-2.9743e-09	-2.6888e-09	-2.9303e-09	-3.5262e-09	-3.3366e-09	-3.5372e-09	-3.8997e-09	-3.8217e-09	-4.1652e-09	-4.2327e-09
-0.27	-2.8777e-09	-2.7277e-09	-2.8739e-09	-3.4842e-09	-3.3947e-09	-3.3647e-09	-3.8021e-09	-3.7258e-09	-4.0826e-09	-4.2401e-09
-0.265	-2.6764e-09	-2.6507e-09	-2.7354e-09	-3.2127e-09	-3.3168e-09	-3.3462e-09	-3.5912e-09	-3.7207e-09	-3.9459e-09	-4.1328e-09
-0.26	-2.6216e-09	-2.5506e-09	-2.6874e-09	-2.9244e-09	-3.1945e-09	-3.3342e-09	-3.4599e-09	-3.5644e-09	-3.6858e-09	-3.9424e-09
-0.255	-2.6249e-09	-2.5699e-09	-2.6694e-09	-2.7499e-09	-3.2051e-09	-3.1682e-09	-3.4045e-09	-3.364e-09	-3.5502e-09	-3.855e-09
-0.25	-2.4827e-09	-2.577e-09	-2.5294e-09	-2.6069e-09	-3.1724e-09	-3.08e-09	-3.2717e-09	-3.3076e-09	-3.4961e-09	-3.8005e-09
-0.245	-2.3277e-09	-2.4676e-09	-2.4532e-09	-2.7905e-09	-3.0114e-09	-3.1038e-09	-3.0911e-09	-3.2521e-09	-3.3878e-09	-3.5983e-09
-0.24	-2.2935e-09	-2.4279e-09	-2.4938e-09	-2.9891e-09	-2.9442e-09	-2.9946e-09	-3.0179e-09	-3.1006e-09	-3.3647e-09	-3.3967e-09
-0.235	-2.1848e-09	-2.4778e-09	-2.4491e-09	-2.7888e-09	-2.9748e-09	-2.8585e-09	-2.9671e-09	-3.0572e-09	-3.4146e-09	-3.3498e-09
-0.23	-1.9688e-09	-2.4111e-09	-2.3511e-09	-2.6818e-09	-2.8738e-09	-2.8406e-09	-2.8031e-09	-3.0859e-09	-3.3165e-09	-3.2963e-09
-0.225	-1.8903e-09	-2.2892e-09	-2.3765e-09	-2.5364e-09	-2.7456e-09	-2.7459e-09	-2.7157e-09	-2.9855e-09	-3.1029e-09	-3.1694e-09
-0.22	-1.8839e-09	-2.2857e-09	-2.3704e-09	-2.1109e-09	-2.705e-09	-2.5921e-09	-2.7247e-09	-2.868e-09	-2.981e-09	-3.123e-09
-0.215	-1.7482e-09	-2.2783e-09	-2.2382e-09	-2.083e-09	-2.5853e-09	-2.5514e-09	-2.6233e-09	-2.8951e-09	-2.8848e-09	-3.101e-09
-0.21	-1.6335e-09	-2.1381e-09	-2.1813e-09	-2.1471e-09	-2.3762e-09	-2.5057e-09	-2.5186e-09	-2.8693e-09	-2.7318e-09	-2.949e-09
-0.205	-1.6664e-09	-2.0559e-09	-2.1918e-09	-1.9508e-09	-2.2936e-09	-2.3701e-09	-2.5506e-09	-2.7303e-09	-2.7012e-09	-2.8287e-09
-0.2	-1.6195e-09	-2.0457e-09	-2.1056e-09	-1.9124e-09	-2.2554e-09	-2.3312e-09	-2.5025e-09	-2.7018e-09	-2.7518e-09	-2.8532e-09
-0.195	-1.4846e-09	-1.9118e-09	-1.9931e-09	-1.8627e-09	-2.109e-09	-2.325e-09	-2.3417e-09	-2.6936e-09	-2.664e-09	-2.8562e-09
-0.19	-1.4417e-09	-1.7203e-09	-2.0021e-09	-1.7196e-09	-2.0105e-09	-2.2006e-09	-2.2817e-09	-2.5614e-09	-2.5232e-09	-2.7483e-09
-0.185	-1.4337e-09	-1.6494e-09	-1.9773e-09	-1.7686e-09	-1.987e-09	-2.136e-09	-2.2822e-09	-2.4642e-09	-2.4969e-09	-2.6918e-09
-0.18	-1.3498e-09	-1.5993e-09	-1.818e-09	-1.8539e-09	-1.85e-09	-2.1662e-09	-2.2031e-09	-2.4642e-09	-2.4392e-09	-2.6675e-09
-0.175	-1.2732e-09	-1.4604e-09	-1.7188e-09	-1.8401e-09	-1.6452e-09	-2.103e-09	-2.1268e-09	-2.3684e-09	-2.2943e-09	-2.5406e-09
-0.17	-1.3329e-09	-1.385e-09	-1.7093e-09	-1.736e-09	-1.5886e-09	-1.9854e-09	-2.1451e-09	-2.2158e-09	-2.2513e-09	-2.4318e-09
-0.165	-1.3733e-09	-1.3801e-09	-1.5818e-09	-1.6113e-09	-1.5496e-09	-1.9487e-09	-2.0557e-09	-2.1581e-09	-2.2733e-09	-2.4503e-09
-0.16	-1.2939e-09	-1.2789e-09	-1.4136e-09	-1.6258e-09	-1.3925e-09	-1.8752e-09	-1.828e-09	-2.0798e-09	-2.1709e-09	-2.3991e-09
-0.155	-1.2601e-09	-1.1144e-09	-1.3795e-09	-1.5771e-09	-1.2952e-09	-1.7274e-09	-1.7309e-09	-1.8902e-09	-2.0476e-09	-2.2006e-09
-0.15	-1.3295e-09	-1.0583e-09	-1.2871e-09	-1.4655e-09	-1.3035e-09	-1.6405e-09	-1.7106e-09	-1.7236e-09	-2.0365e-09	-2.0858e-09
-0.145	-1.3107e-09	-1.0128e-09	-1.1063e-09	-1.4863e-09	-1.221e-09	-1.589e-09	-1.5591e-09	-1.6289e-09	-1.9379e-09	-1.982e-09
-0.14	-1.22e-09	-8.715e-10	-1.0157e-09	-1.4066e-09	-1.0787e-09	-1.4514e-09	-1.4282e-09	-1.4446e-09	-1.7262e-09	-1.7597e-09
-0.135	-1.2493e-09	-8.181e-10	-9.573e-10	-1.1692e-09	-1.0708e-09	-1.2491e-09	-1.4186e-09	-1.2053e-09	-1.5825e-09	-1.5956e-09
-0.13	-1.2436e-09	-8.413e-10	-7.886e-10	-1.0752e-09	-1.049e-09	-1.115e-09	-1.2613e-09	-1.0629e-09	-1.4557e-09	-1.5184e-09
-0.125	-1.0689e-09	-7.434e-10	-6.248e-10	-1.018e-09	-9.035e-10	-9.486e-10	-9.954e-10	-9.329e-10	-1.2014e-09	-1.3102e-09
-0.12	-8.846e-10	-5.956e-10	-5.74e-10	-8.385e-10	-7.905e-10	-6.867e-10	-8.674e-10	-7.223e-10	-9.531e-10	-9.966e-10
-0.115	-8.223e-10	-5.882e-10	-4.462e-10	-6.342e-10	-7.384e-10	-4.938e-10	-7.595e-10	-5.341e-10	-8.149e-10	-7.738e-10
-0.11	-7.094e-10	-5.547e-10	-2.481e-10	-4.612e-10	-5.782e-10	-3.643e-10	-4.894e-10	-3.985e-10	-5.745e-10	-5.45e-10
-0.105	-5.259e-10	-3.874e-10	-1.804e-10	-2.656e-10	-3.684e-10	-1.229e-10	-2.115e-10	-1.617e-10	-2.317e-10	-2.052e-10
-0.1	-4.755e-10	-2.926e-10	-1.339e-10	1.33e-11	-2.45e-10	1.788e-10	-1.78e-11	1.327e-10	6.15e-11	1.309e-10
-0.095	-4.385e-10	-2.549e-10	9.19e-11	1.89e-10	-1.93e-11	3.736e-10	3.18e-10	3.796e-10	3.804e-10	4.256e-10
-0.09	-2.614e-10	-9.31e-11	2.888e-10	3.394e-10	3.199e-10	6.381e-10	7.339e-10	6.784e-10	8.204e-10	8.749e-10
-0.085	-7.42e-11	1.266e-10	3.785e-10	6.637e-10	6.044e-10	1.0414e-09	1.0656e-09	1.0946e-09	1.2487e-09	1.4266e-09
-0.08	1.43e-11	2.279e-10	6.15e-10	1.0019e-09	9.116e-10	1.3933e-09	1.4486e-09	1.5082e-09	1.6519e-09	1.8759e-09
-0.075	1.758e-10	3.637e-10	9.384e-10	1.3201e-09	1.3848e-09	1.7313e-09	1.9863e-09	1.9195e-09	2.215e-09	2.4088e-09
-0.07	4.331e-10	6.604e-10	1.1754e-09	1.7773e-09	1.8967e-09	2.2472e-09	2.5261e-09	2.5304e-09	2.889e-09	3.1153e-09
-0.065	6.073e-10	9.392e-10	1.463e-09	2.292e-09	2.3715e-09	2.8705e-09	3.05e-09	3.2456e-09	3.5918e-09	3.8639e-09
-0.06	7.639e-10	1.2071e-09	1.9634e-09	2.7561e-09	3.0088e-09	3.4591e-09	3.775e-09	3.948e-09	4.4275e-09	4.7211e-09
-0.055	1.0469e-09	1.6458e-09	2.4904e-09	3.3579e-09	3.8026e-09	4.1946e-09	4.699e-09	4.8357e-09	5.4914e-09	5.8301e-09
-0.05	1.3542e-09	2.1968e-09	2.9936e-09	4.1264e-09	4.6177e-09	5.1378e-09	5.6927e-09	5.9963e-09	6.6412e-09	7.0817e-09
-0.045	1.5622e-09	2.7005e-09	3.7201e-09	4.9339e-09	5.5598e-09	6.144e-09	6.8452e-09	7.253e-09	7.8782e-09	8.4413e-09
-0.04	1.8707e-09	3.3324e-09	4.6311e-09	5.8287e-09	6.8117e-09	7.2847e-09	8.281e-09	8.6718e-09	9.4443e-09	1.01093e-08
-0.035	2.3277e-09	4.1699e-09	5.5544e-09	6.9772e-09	8.2268e-09	8.7727e-09	9.8507e-09	1.04911e-08	1.13186e-08	1.21035e-08
-0.03	2.7526e-09	5.0341e-09	6.6662e-09	8.3518e-09	9.7276e-09	1.05399e-08	1.16078e-08	1.25983e-08	1.34135e-08	1.43888e-08
-0.025	3.2396e-09	6.0115e-09	8.1239e-09	9.8804e-09	1.1573e-08	1.24989e-08	1.38475e-08	1.4968e-08	1.58655e-08	1.70845e-08
-0.02	3.9564e-09	7.2931e-09	9.712e-09	1.17667e-08	1.37615e-08	1.48864e-08	1.65116e-08	1.78316e-08	1.88743e-08	2.02829e-08
-0.015	4.773e-09	8.8113e-09	1.14811e-08	1.40224e-08	1.62031e-08	1.77527e-08	1.9512e-08	2.12704e-08	2.24842e-08	2.40098e-08
-0.01	5.6019e-09	1.04623e-08	1.36729e-08	1.65159e-08	1.91136e-08	2.10651e-08	2.31447e-08	2.52934e-08	2.66327e-08	2.85291e-08
-0.005	6.7056e-09	1.24391e-08	1.62533e-08	1.94354e-08	2.26544e-08	2.50255e-08	2.74744e-08	3.00098e-08	3.14456e-08	3.39592e-08
0	8.1242e-09	1.47883e-08	1.9211e-08	2.30868e-08	2.67299e-08	2.97529e-08	3.2373e-08	3.5454e-08	3.72185e-08	4.01947e-08
0.005	9.6072e-09	1.74181e-08	2.26855e-08	2.74376e-08	3.14208e-08	3.52991e-08	3.819e-08	4.17494e-08	4.40113e-08	4.75076e-08
