vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	4.145e-11	2.04e-12	-3.466e-11	3.1256e-07	-3.125e-07	5.7516e-09	8.032e-11	-5.3713e-09	3.1204e-07	-3.123e-07	3.4602e-07	3.7102e-10	-4.1542e-07	3.1214e-07	-3.1224e-07	-8.6782e-06	2.031e-09	8.7149e-06	3.121e-07	-3.1218e-07	-1.8508e-05	8.4252e-09	2.3724e-05	3.1224e-07	-3.1204e-07	-2.0884e-05	3.11992e-08	3.609e-05	3.1234e-07	-3.1228e-07	-2.1858e-05	1.276e-07	4.3096e-05	3.1286e-07	-3.1284e-07
0.005	1.727e-10	-3.59e-12	-1.7499e-10	3.1234e-07	-3.1226e-07	2.49042e-08	7.868e-11	-2.46656e-08	3.1222e-07	-3.122e-07	2.8648e-06	3.6042e-10	-2.9226e-06	3.1218e-07	-3.1206e-07	6.892e-05	1.9784e-09	-6.4974e-05	3.1224e-07	-3.1226e-07	8.0248e-05	8.2497e-09	-0.00027634	3.1222e-07	-3.1206e-07	5.6698e-05	3.0467e-08	-0.00044918	3.1252e-07	-3.1226e-07	4.9608e-05	1.2428e-07	-0.00056066	3.127e-07	-3.1264e-07
0.01	2.9301e-10	-4.98e-12	-2.9125e-10	3.1234e-07	-3.123e-07	4.08858e-08	7.382e-11	-4.16638e-08	3.1206e-07	-3.122e-07	5.0518e-06	3.5212e-10	-5.0475e-06	3.1238e-07	-3.1212e-07	0.00015076	1.9263e-09	-0.00015032	3.1232e-07	-3.1222e-07	0.00057446	8.0555e-09	-0.00057454	3.121e-07	-3.121e-07	0.00094108	2.97792e-08	-0.00094236	3.1256e-07	-3.1254e-07	0.00115004	1.21e-07	-0.0011822	3.1276e-07	-3.1266e-07
0.015	4.0224e-10	-5.06e-12	-3.9766e-10	3.1232e-07	-3.1236e-07	5.58898e-08	7.272e-11	-5.60578e-08	3.1218e-07	-3.123e-07	6.9667e-06	3.4416e-10	-6.9955e-06	3.1228e-07	-3.121e-07	0.00022256	1.8792e-09	-0.00022282	3.121e-07	-3.1202e-07	0.00086938	7.8863e-09	-0.00087024	3.1208e-07	-3.1206e-07	0.0014408	2.9077e-08	-0.0014402	3.1228e-07	-3.1228e-07	0.001812	1.1786e-07	-0.00181	3.1256e-07	-3.1274e-07
0.02	4.9831e-10	-5.79e-12	-4.9082e-10	3.1238e-07	-3.1244e-07	6.87176e-08	7.101e-11	-6.85532e-08	3.1232e-07	-3.1206e-07	8.6816e-06	3.3569e-10	-8.7093e-06	3.122e-07	-3.1216e-07	0.00028906	1.8282e-09	-0.00028994	3.121e-07	-3.1228e-07	0.00115008	7.7135e-09	-0.00114994	3.1208e-07	-3.1202e-07	0.001926	2.8466e-08	-0.001926	3.125e-07	-3.123e-07	0.0024268	1.149e-07	-0.0024256	3.128e-07	-3.1266e-07
0.025	5.8681e-10	-8.73e-12	-5.7056e-10	3.1228e-07	-3.1248e-07	7.93282e-08	6.785e-11	-8.05106e-08	3.122e-07	-3.122e-07	1.01542e-05	3.2905e-10	-1.02023e-05	3.1214e-07	-3.1212e-07	0.00035122	1.7872e-09	-0.00035236	3.1232e-07	-3.1214e-07	0.00143	7.5553e-09	-0.001431	3.1206e-07	-3.1222e-07	0.0024018	2.77976e-08	-0.0024042	3.1226e-07	-3.1236e-07	0.0030386	1.12e-07	-0.0030384	3.1262e-07	-3.1266e-07
0.03	6.6619e-10	-9.27e-12	-6.4878e-10	3.1252e-07	-3.125e-07	9.01102e-08	6.62e-11	-9.04246e-08	3.1208e-07	-3.1222e-07	1.15009e-05	3.2242e-10	-1.1578e-05	3.121e-07	-3.122e-07	0.00041102	1.7457e-09	-0.00041232	3.1232e-07	-3.1226e-07	0.0017044	7.3956e-09	-0.0017054	3.1202e-07	-3.1202e-07	0.0028836	2.7198e-08	-0.0028854	3.1238e-07	-3.1242e-07	0.0036564	1.0914e-07	-0.0036544	3.1258e-07	-3.126e-07
0.035	7.3527e-10	-1.112e-11	-7.1427e-10	3.1252e-07	-3.1248e-07	9.92934e-08	6.235e-11	-9.94668e-08	3.1204e-07	-3.1206e-07	1.269e-05	3.1848e-10	-1.2758e-05	3.123e-07	-3.1218e-07	0.00046558	1.7051e-09	-0.00046704	3.1198e-07	-3.1218e-07	0.0019672	7.2445e-09	-0.0019696	3.1212e-07	-3.1226e-07	0.0033508	2.65846e-08	-0.0033526	3.123e-07	-3.1222e-07	0.0042598	1.0642e-07	-0.0042592	3.1274e-07	-3.127e-07
0.04	7.9846e-10	-1.408e-11	-7.782e-10	3.1224e-07	-3.1226e-07	1.074432e-07	6.268e-11	-1.08284e-07	3.1226e-07	-3.1202e-07	1.376e-05	3.1122e-10	-1.391e-05	3.1202e-07	-3.1202e-07	0.00051704	1.6711e-09	-0.00051884	3.1204e-07	-3.12e-07	0.0022278	7.0944e-09	-0.0022284	3.121e-07	-3.1236e-07	0.0038212	2.59896e-08	-0.0038232	3.1228e-07	-3.122e-07	0.0048698	1.0374e-07	-0.0048694	3.1254e-07	-3.1254e-07
0.045	8.5674e-10	-1.465e-11	-8.376e-10	3.1226e-07	-3.1224e-07	1.1642e-07	6.31e-11	-1.1624e-07	3.121e-07	-3.1206e-07	1.4764e-05	3.0163e-10	-1.4908e-05	3.1204e-07	-3.1202e-07	0.00056502	1.6366e-09	-0.00056644	3.122e-07	-3.12e-07	0.002477	6.9597e-09	-0.0024784	3.1214e-07	-3.1212e-07	0.0042786	2.54154e-08	-0.0042784	3.122e-07	-3.122e-07	0.005468	1.0126e-07	-0.0054676	3.125e-07	-3.1266e-07
