Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.305	1.0288e-06	8.504e-05	0.001712	0.006796	0.027	0.06286
0.31	1.0654e-06	8.546e-05	0.001584	0.006654	0.02588	0.0614
0.315	9.978e-07	8.766e-05	0.001344	0.006436	0.02482	0.06018
0.32	9.224e-07	8.946e-05	0.001314	0.0061	0.0239	0.05896
0.325	9.202e-07	8.82e-05	0.001504	0.00586	0.02288	0.05734
0.33	8.886e-07	8.444e-05	0.001568	0.005736	0.02188	0.05578
0.335	8.638e-07	8.21e-05	0.001552	0.00551	0.02106	0.05466
0.34	9.074e-07	8.142e-05	0.00158	0.005388	0.0203	0.05354
0.345	9.216e-07	8.04e-05	0.001556	0.00543	0.01952	0.05218
0.35	9.304e-07	8.186e-05	0.001474	0.00539	0.01894	0.05094
0.355	9.526e-07	8.568e-05	0.001446	0.005322	0.01836	0.04972
0.36	9.108e-07	8.602e-05	0.001464	0.005308	0.01736	0.04826
0.365	8.844e-07	8.464e-05	0.00145	0.005152	0.01638	0.04688
0.37	9.298e-07	8.438e-05	0.001438	0.004946	0.01572	0.04564
0.375	9.44e-07	8.154e-05	0.001468	0.004816	0.01496	0.04422
0.38	8.902e-07	7.788e-05	0.001484	0.004724	0.01418	0.04278
0.385	8.728e-07	7.752e-05	0.001424	0.004602	0.0138	0.04158
0.39	9.048e-07	7.894e-05	0.001364	0.0045	0.01342	0.0404
0.395	9.06e-07	7.86e-05	0.001364	0.004548	0.01288	0.0392
0.4	8.712e-07	7.706e-05	0.001366	0.00453	0.01236	0.038
0.405	8.542e-07	7.746e-05	0.001356	0.004394	0.01188	0.03672
0.41	8.974e-07	7.812e-05	0.001356	0.004366	0.01138	0.0356
0.415	9.692e-07	7.66e-05	0.001348	0.004284	0.01088	0.03452
0.42	1.002e-06	7.728e-05	0.00132	0.004134	0.01066	0.0333
0.425	9.866e-07	8.098e-05	0.001324	0.004184	0.0105	0.03216
0.43	9.66e-07	8.124e-05	0.001346	0.004216	0.01024	0.03118
0.435	9.382e-07	7.974e-05	0.001332	0.004138	0.01054	0.03022
0.44	8.86e-07	8.004e-05	0.001332	0.004142	0.01072	0.02914
0.445	8.394e-07	7.98e-05	0.001368	0.004046	0.00982	0.02818
0.45	8.392e-07	7.766e-05	0.001356	0.003876	0.00904	0.02742
0.455	8.788e-07	7.578e-05	0.001314	0.00387	0.00868	0.02656
0.46	9.062e-07	7.594e-05	0.001324	0.003874	0.0079	0.02558
0.465	9.052e-07	7.754e-05	0.00134	0.00386	0.00742	0.0246
0.47	9.048e-07	7.668e-05	0.001318	0.003886	0.00768	0.02356
0.475	9.22e-07	7.428e-05	0.001316	0.00388	0.00778	0.02262
0.48	9.392e-07	7.536e-05	0.001336	0.00388	0.0081	0.0219
0.485	9.57e-07	7.84e-05	0.001318	0.003848	0.00882	0.02108
0.49	9.584e-07	8.078e-05	0.001286	0.003848	0.00866	0.02032
0.495	9.78e-07	8.206e-05	0.001272	0.003932	0.00774	0.01978
0.5	1.044e-06	8.35e-05	0.001258	0.00391	0.00722	0.01912
0.505	1.0484e-06	8.372e-05	0.001256	0.003782	0.00666	0.0184
0.51	9.702e-07	8.006e-05	0.001286	0.00374	0.0057	0.01776
0.515	1.0528e-06	7.448e-05	0.001302	0.003734	0.00554	0.01712
0.52	1.2722e-06	7.37e-05	0.001284	0.003678	0.00624	0.01652
0.525	1.3424e-06	7.71e-05	0.001258	0.00365	0.00662	0.016
0.53	1.2672e-06	7.886e-05	0.001244	0.003644	0.0066	0.01548
0.535	1.0884e-06	8.024e-05	0.001276	0.003658	0.0066	0.0149
0.54	8.428e-07	8.318e-05	0.001306	0.00369	0.00648	0.01434
0.545	6.38e-07	8.56e-05	0.001284	0.003662	0.0063	0.01374
0.55	5.66e-07	8.476e-05	0.001276	0.003652	0.00626	0.0131
0.555	6.624e-07	8.412e-05	0.001278	0.00373	0.00618	0.01264
0.56	8.794e-07	9.332e-05	0.001232	0.003718	0.00636	0.01246
0.565	1.0132e-06	0.00010858	0.001202	0.003626	0.0067	0.01232
0.57	9.926e-07	0.00010832	0.001278	0.003584	0.00636	0.01218
0.575	9.824e-07	9.49e-05	0.001354	0.0035	0.00586	0.01202
0.58	9.834e-07	8.678e-05	0.001332	0.003432	0.00574	0.0115
0.585	1.0298e-06	7.662e-05	0.001298	0.003522	0.00536	0.01086
0.59	1.1428e-06	5.918e-05	0.00127	0.003612	0.00498	0.01054
0.595	1.154e-06	5.594e-05	0.001186	0.003594	0.00528	0.0103
0.6	1.0592e-06	7.106e-05	0.001264	0.003626	0.00562	0.01
0.605	1.0414e-06	8.15e-05	0.001436	0.003626	0.00566	0.0099
0.61	1.0648e-06	8.152e-05	0.001338	0.00345	0.00562	0.00984
0.615	1.0082e-06	8.148e-05	0.001258	0.003316	0.00554	0.00954
0.62	9.938e-07	8.458e-05	0.001316	0.003394	0.00554	0.009
0.625	1.0934e-06	9.61e-05	0.001152	0.003472	0.00552	0.00862
0.63	1.1862e-06	0.00010492	0.000992	0.003386	0.00548	0.00854
0.635	1.1732e-06	9.502e-05	0.00113	0.00343	0.00546	0.00836
0.64	1.2544e-06	8.716e-05	0.001236	0.003536	0.0054	0.00812
0.645	1.3892e-06	8.912e-05	0.001248	0.003404	0.0054	0.00818
0.65	1.2624e-06	8.04e-05	0.001308	0.00331	0.00534	0.00824
0.655	1.0798e-06	7.204e-05	0.001328	0.003372	0.00514	0.008
0.66	1.0582e-06	8.056e-05	0.001306	0.00334	0.00512	0.0078
0.665	9.824e-07	8.63e-05	0.001276	0.003254	0.00516	0.0077
0.67	9.098e-07	8.466e-05	0.001242	0.003286	0.00512	0.00764
0.675	1.0722e-06	7.58e-05	0.001214	0.003342	0.00518	0.00756
0.68	1.2216e-06	6.608e-05	0.001196	0.00341	0.00526	0.00738
0.685	1.2424e-06	7.534e-05	0.0012	0.003474	0.00528	0.0073
0.69	1.2236e-06	8.828e-05	0.0012	0.003444	0.00522	0.00734
0.695	1.1836e-06	9.068e-05	0.001194	0.0034	0.00506	0.00728
0.7	1.1884e-06	9.846e-05	0.001214	0.003346	0.00498	0.00712
0.705	1.212e-06	0.00010806	0.001224	0.00327	0.00504	0.00748
0.71	1.2228e-06	0.00011296	0.001224	0.003222	0.00496	0.00782
0.715	1.3872e-06	0.00012496	0.001246	0.003222	0.0049	0.00714
0.72	1.6724e-06	0.00012012	0.001272	0.003226	0.00506	0.00658
0.725	1.615e-06	9.582e-05	0.001316	0.003168	0.0051	0.00668
0.73	1.3074e-06	8.168e-05	0.001342	0.003144	0.00496	0.00622
0.735	1.166e-06	7.044e-05	0.001288	0.003178	0.00494	0.0057
0.74	9.604e-07	6.064e-05	0.001252	0.003176	0.00498	0.00618
0.745	6.868e-07	7.288e-05	0.001246	0.003226	0.00484	0.00642
0.75	8.24e-07	9.46e-05	0.001202	0.00335	0.00476	0.00612
0.755	1.1736e-06	0.00010362	0.001334	0.003302	0.00488	0.00612
0.76	1.3192e-06	0.00010228	0.001516	0.003166	0.00532	0.00616
0.765	1.405e-06	9.532e-05	0.001368	0.003214	0.00568	0.0061
0.77	1.466e-06	9.066e-05	0.001192	0.003202	0.00522	0.00616
0.775	1.384e-06	9.176e-05	0.001178	0.003042	0.00462	0.00618
0.78	1.3148e-06	9.688e-05	0.001058	0.003068	0.00448	0.0061
0.785	1.3168e-06	0.00010094	0.001002	0.003204	0.00412	0.00602
0.79	1.3294e-06	9.6e-05	0.001206	0.00318	0.00378	0.00586
0.795	1.3792e-06	8.888e-05	0.001326	0.003126	0.00432	0.00614
0.8	1.427e-06	8.758e-05	0.00131	0.003244	0.00494	0.00658
0.805	1.417e-06	8.74e-05	0.001278	0.00337	0.00494	0.00624
0.81	1.4974e-06	9.018e-05	0.001152	0.003358	0.00474	0.00582
0.815	1.593e-06	9.702e-05	0.001092	0.003332	0.00464	0.00588
0.82	1.4004e-06	9.994e-05	0.001186	0.00336	0.0047	0.00554
0.825	1.2084e-06	0.00010016	0.00126	0.003344	0.00468	0.00494
0.83	1.284e-06	9.902e-05	0.001272	0.00324	0.00458	0.00552
0.835	1.2946e-06	9.544e-05	0.001348	0.003176	0.00462	0.00636
0.84	1.2374e-06	9.24e-05	0.001472	0.003134	0.00456	0.00592
0.845	1.3904e-06	9.332e-05	0.001484	0.003076	0.00436	0.0053
0.85	1.5606e-06	9.772e-05	0.00138	0.00302	0.00448	0.0053
0.855	1.5526e-06	0.0001002	0.001316	0.003034	0.00474	0.00496
0.86	1.4266e-06	0.0001005	0.001278	0.003162	0.0047	0.00446
0.865	1.2262e-06	0.00010154	0.00117	0.003292	0.00512	0.0049
0.87	1.1816e-06	0.0001035	0.001104	0.00328	0.00562	0.0055
0.875	1.3136e-06	0.00010274	0.001182	0.00324	0.00498	0.00552
0.88	1.3378e-06	0.00010112	0.0014	0.003304	0.00432	0.00542
0.885	1.3536e-06	0.00010162	0.00169	0.003246	0.0044	0.00534
0.89	1.479e-06	0.00010198	0.00197	0.0031	0.0041	0.00518
0.895	1.4516e-06	0.00010146	0.002238	0.003122	0.00368	0.00498
0.9	1.231e-06	0.00010072	0.002482	0.003244	0.00412	0.00488
