Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-2.057e-09	-4.279e-09	-7.905e-09	-1.5474e-08	-2.4992e-08	-3.721e-08
-0.29	-2.1684e-09	-4.387e-09	-7.66e-09	-1.4189e-08	-2.5024e-08	-3.8126e-08
-0.285	-2.075e-09	-4.34e-09	-7.296e-09	-1.3136e-08	-2.3794e-08	-3.872e-08
-0.28	-1.767e-09	-4.279e-09	-7.117e-09	-1.2361e-08	-2.235e-08	-4.084e-08
-0.275	-1.6476e-09	-4.147e-09	-6.995e-09	-1.1373e-08	-2.1118e-08	-4.2928e-08
-0.27	-1.5921e-09	-3.647e-09	-6.485e-09	-1.087e-08	-1.9746e-08	-4.1334e-08
-0.265	-1.2512e-09	-3.105e-09	-6.068e-09	-1.1062e-08	-1.859e-08	-3.8458e-08
-0.26	-1.1374e-09	-2.965e-09	-6.075e-09	-1.0978e-08	-1.85e-08	-3.6722e-08
-0.255	-1.3519e-09	-2.896e-09	-5.727e-09	-9.666e-09	-1.8302e-08	-3.2158e-08
-0.25	-1.1024e-09	-2.497e-09	-4.851e-09	-8.259e-09	-1.7432e-08	-2.78e-08
-0.245	-6.112e-10	-2.045e-09	-4.387e-09	-8.261e-09	-1.6044e-08	-2.7502e-08
-0.24	-4.06e-10	-1.75e-09	-4.265e-09	-8.255e-09	-1.3866e-08	-2.796e-08
-0.235	5.65e-11	-1.206e-09	-3.522e-09	-6.369e-09	-1.163e-08	-2.7778e-08
-0.23	8.673e-10	-4.2e-10	-2.449e-09	-4.828e-09	-1.0902e-08	-2.5638e-08
-0.225	1.3386e-09	1.25e-10	-1.794e-09	-5.045e-09	-1.1312e-08	-2.138e-08
-0.22	1.757e-09	5.92e-10	-9.97e-10	-3.943e-09	-9.636e-09	-1.7622e-08
-0.215	2.6147e-09	1.431e-09	3.3e-10	-1.782e-09	-7.44e-09	-1.3642e-08
-0.21	3.4329e-09	2.484e-09	1.566e-09	-6.43e-10	-6.328e-09	-8.734e-09
-0.205	4.1418e-09	3.546e-09	2.731e-09	7.5e-10	-3.348e-09	-8.014e-09
-0.2	5.2968e-09	4.983e-09	4.223e-09	3.37e-09	1.36e-09	-9.502e-09
-0.195	6.7447e-09	6.886e-09	6.106e-09	6.531e-09	3.882e-09	-7.21e-09
-0.19	8.0458e-09	8.844e-09	8.477e-09	9.97e-09	5.588e-09	-3.566e-09
-0.185	9.5974e-09	1.0858e-08	1.1197e-08	1.255e-08	9.87e-09	-1.94e-10
-0.18	1.16206e-08	1.3342e-08	1.4293e-08	1.4942e-08	1.5146e-08	7.012e-09
-0.175	1.35783e-08	1.6215e-08	1.811e-08	1.9267e-08	2.0922e-08	1.6376e-08
