Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-5.5987e-06	-6e-12	5.36e-06	3.544e-07	-2.5724e-07	-5.2141e-06	2.052e-11	5.2253e-06	3.5388e-07	-2.5716e-07	-5.1985e-06	2.449e-11	5.1978e-06	3.5458e-07	-2.571e-07	-5.2267e-06	5.03e-12	5.2204e-06	3.545e-07	-2.5708e-07	-5.1821e-06	5.37e-12	5.1517e-06	3.5436e-07	-2.571e-07	-5.1638e-06	8.7e-13	5.2461e-06	3.544e-07	-2.5708e-07	-5.1361e-06	1.5437e-10	5.1896e-06	3.5462e-07	-2.5706e-07
0.005	-5.3554e-06	4.42e-12	5.1371e-06	3.5258e-07	-2.5722e-07	-5.2028e-06	-1.107e-11	5.0243e-06	3.5216e-07	-2.5708e-07	-5.168e-06	-9.08e-12	4.9883e-06	3.5284e-07	-2.5708e-07	-5.1892e-06	4.76e-12	5.0245e-06	3.5264e-07	-2.5706e-07	-5.162e-06	-7.02e-12	4.9735e-06	3.5238e-07	-2.5708e-07	-5.1531e-06	-2.13e-11	4.988e-06	3.5252e-07	-2.571e-07	-5.1445e-06	-9.823e-11	4.978e-06	3.529e-07	-2.5712e-07
0.01	-5.0767e-06	-1.15e-12	4.9032e-06	3.508e-07	-2.5722e-07	-4.9623e-06	-5.81e-12	4.7738e-06	3.5042e-07	-2.5712e-07	-4.9125e-06	5.67e-12	4.7516e-06	3.5104e-07	-2.571e-07	-4.9432e-06	-1.308e-11	4.7418e-06	3.51e-07	-2.5712e-07	-4.9284e-06	1.333e-11	4.7314e-06	3.51e-07	-2.571e-07	-4.9029e-06	8.32e-12	4.7191e-06	3.5114e-07	-2.5704e-07	-4.8929e-06	8.16e-12	4.7211e-06	3.5114e-07	-2.5712e-07
0.015	-4.7944e-06	-3.92e-12	4.6097e-06	3.4894e-07	-2.5726e-07	-4.6909e-06	1.144e-11	4.5228e-06	3.4848e-07	-2.5716e-07	-4.6677e-06	-1.67e-12	4.4863e-06	3.4952e-07	-2.5714e-07	-4.6807e-06	-4.24e-12	4.4959e-06	3.4906e-07	-2.5698e-07	-4.6717e-06	-2.57e-12	4.4859e-06	3.4954e-07	-2.5732e-07	-4.6549e-06	5.72e-12	4.4676e-06	3.4924e-07	-2.571e-07	-4.64e-06	-2.695e-11	4.4733e-06	3.4944e-07	-2.5706e-07
0.02	-4.5491e-06	-6.89e-12	4.3705e-06	3.4726e-07	-2.5716e-07	-4.4483e-06	1.3e-12	4.2692e-06	3.4694e-07	-2.5714e-07	-4.4035e-06	-4.2e-12	4.2501e-06	3.4786e-07	-2.571e-07	-4.4258e-06	5.72e-12	4.2675e-06	3.475e-07	-2.5702e-07	-4.4091e-06	-1.505e-11	4.252e-06	3.476e-07	-2.5712e-07	-4.4063e-06	1.164e-11	4.2337e-06	3.4782e-07	-2.571e-07	-4.3867e-06	6e-14	4.2252e-06	3.4768e-07	-2.5706e-07
0.025	-4.3123e-06	3.89e-12	4.143e-06	3.4572e-07	-2.5728e-07	-4.1824e-06	-7.97e-12	4.0351e-06	3.4536e-07	-2.571e-07	-4.1716e-06	3.92e-12	4.0308e-06	3.4596e-07	-2.571e-07	-4.1981e-06	-4.8e-12	4.0393e-06	3.4598e-07	-2.5706e-07	-4.1773e-06	1.93e-12	4.0212e-06	3.458e-07	-2.5702e-07	-4.1592e-06	3.36e-12	4.0068e-06	3.4592e-07	-2.5712e-07	-4.1694e-06	2.054e-11	4.0109e-06	3.4594e-07	-2.5712e-07
0.03	-4.0835e-06	1.82e-12	3.9096e-06	3.4408e-07	-2.5728e-07	-3.9813e-06	-1.13e-12	3.8217e-06	3.4358e-07	-2.5708e-07	-3.9469e-06	-1.59e-12	3.7832e-06	3.4448e-07	-2.571e-07	-3.988e-06	-2.98e-12	3.8054e-06	3.442e-07	-2.5708e-07	-3.9496e-06	-1.19e-12	3.7732e-06	3.4406e-07	-2.5706e-07	-3.9441e-06	7.55e-12	3.8023e-06	3.4438e-07	-2.5706e-07	-3.9461e-06	3.37e-12	3.7667e-06	3.4428e-07	-2.5706e-07
0.035	-3.8605e-06	-7.75e-12	3.7049e-06	3.4218e-07	-2.5724e-07	-3.7508e-06	2.75e-12	3.6233e-06	3.4202e-07	-2.5712e-07	-3.7302e-06	2.271e-11	3.5874e-06	3.4258e-07	-2.571e-07	-3.7634e-06	-1.22e-12	3.5991e-06	3.4258e-07	-2.5728e-07	-3.7424e-06	4.99e-12	3.5798e-06	3.4252e-07	-2.5728e-07	-3.7572e-06	9.4e-13	3.5938e-06	3.4254e-07	-2.5704e-07	-3.7402e-06	3.95e-12	3.5628e-06	3.4262e-07	-2.5706e-07
0.04	-3.6595e-06	4.23e-12	3.5079e-06	3.406e-07	-2.5712e-07	-3.5628e-06	2.9e-12	3.4168e-06	3.4046e-07	-2.5714e-07	-3.5621e-06	-4.4e-11	3.4035e-06	3.4114e-07	-2.571e-07	-3.5537e-06	-2.94e-12	3.4067e-06	3.4092e-07	-2.5698e-07	-3.5325e-06	-7.001e-11	3.399e-06	3.408e-07	-2.5704e-07	-3.5509e-06	2.475e-11	3.3967e-06	3.4102e-07	-2.571e-07	-3.521e-06	-6.819e-11	3.3964e-06	3.4096e-07	-2.571e-07
0.045	-3.4631e-06	2.91e-12	3.3169e-06	3.3904e-07	-2.5718e-07	-3.3898e-06	-6.88e-12	3.2352e-06	3.3886e-07	-2.5712e-07	-3.363e-06	2.47e-12	3.2155e-06	3.3948e-07	-2.5716e-07	-3.3689e-06	-7.3e-13	3.234e-06	3.3928e-07	-2.5708e-07	-3.3583e-06	8.6e-12	3.2034e-06	3.3964e-07	-2.573e-07	-3.3411e-06	-1.477e-11	3.2079e-06	3.394e-07	-2.5712e-07	-3.352e-06	-1.135e-11	3.2018e-06	3.3942e-07	-2.5706e-07
