Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-1.607e-10	-1.304e-11	-1.6699e-10	3.1738e-07	-3.168e-07	1.50648e-08	1.1241e-10	-1.49274e-08	3.171e-07	-3.1674e-07	6.1438e-07	4.9032e-10	-7.9508e-07	3.1728e-07	-3.1694e-07	-6.7254e-06	2.59e-09	7.0019e-06	3.1712e-07	-3.1678e-07	1.3086e-05	1.02552e-08	1.7756e-05	3.1738e-07	-3.1674e-07	-1.4712e-05	3.57206e-08	2.6334e-05	3.1756e-07	-3.171e-07	-1.6024e-05	1.404e-07	3.214e-05	3.1786e-07	-3.1754e-07
0.005	1.2118e-10	-1.522e-11	-4.3268e-10	3.1738e-07	-3.1688e-07	4.588e-08	1.07e-10	-4.6322e-08	3.173e-07	-3.1694e-07	4.2779e-06	4.782e-10	-4.2352e-06	3.173e-07	-3.1676e-07	7.6788e-05	2.5186e-09	-7.2614e-05	3.173e-07	-3.1692e-07	7.8172e-05	1.00378e-08	-0.00029242	3.1706e-07	-3.1692e-07	7.0706e-05	3.48998e-08	-0.00047136	3.1734e-07	-3.1716e-07	6.8058e-05	1.3672e-07	-0.00058702	3.1782e-07	-3.174e-07
0.01	3.7308e-10	-1.702e-11	-6.9011e-10	3.1714e-07	-3.1686e-07	7.2969e-08	1.04e-10	-7.38794e-08	3.1732e-07	-3.1688e-07	7.283e-06	4.6922e-10	-7.2257e-06	3.1714e-07	-3.1678e-07	0.0001673	2.4505e-09	-0.00016758	3.1714e-07	-3.1676e-07	0.00060102	9.8324e-09	-0.00060066	3.1742e-07	-3.1696e-07	0.00097278	3.41328e-08	-0.0009747	3.1752e-07	-3.1716e-07	0.0012138	1.333e-07	-0.0012162	3.1774e-07	-3.1738e-07
0.015	6.0938e-10	-1.926e-11	-9.1457e-10	3.1738e-07	-3.1706e-07	9.70172e-08	9.968e-11	-9.67892e-08	3.1728e-07	-3.167e-07	9.9138e-06	4.6057e-10	-9.9225e-06	3.1728e-07	-3.1702e-07	0.00024722	2.3837e-09	-0.0002474	3.171e-07	-3.1676e-07	0.00090472	9.6061e-09	-0.0009058	3.171e-07	-3.1698e-07	0.001478	3.33916e-08	-0.0014776	3.1756e-07	-3.1718e-07	0.0018474	1.3006e-07	-0.0018466	3.1776e-07	-3.1754e-07
0.02	8.2906e-10	-2.05e-11	-1.12091e-09	3.1738e-07	-3.1708e-07	1.1728e-07	9.586e-11	-1.18e-07	3.1732e-07	-3.168e-07	1.234e-05	4.5126e-10	-1.2252e-05	3.171e-07	-3.168e-07	0.00032046	2.3197e-09	-0.00032144	3.1714e-07	-3.1698e-07	0.0012	9.4141e-09	-0.0011996	3.173e-07	-3.1698e-07	0.0019686	3.26368e-08	-0.001968	3.174e-07	-3.17e-07	0.0024688	1.269e-07	-0.0024684	3.177e-07	-3.175e-07
0.025	1.02749e-09	-2.238e-11	-1.3117e-09	3.1726e-07	-3.1686e-07	1.3508e-07	9.135e-11	-1.3628e-07	3.1728e-07	-3.1698e-07	1.433e-05	4.4266e-10	-1.4418e-05	3.1722e-07	-3.1676e-07	0.00039092	2.2618e-09	-0.00039152	3.171e-07	-3.1694e-07	0.0014902	9.2333e-09	-0.0014904	3.1722e-07	-3.17e-07	0.0024642	3.19568e-08	-0.002464	3.1744e-07	-3.1706e-07	0.0030952	1.2372e-07	-0.0030946	3.1766e-07	-3.1736e-07
0.03	1.1863e-09	-2.415e-11	-1.4637e-09	3.1716e-07	-3.169e-07	1.5152e-07	8.923e-11	-1.5262e-07	3.171e-07	-3.1676e-07	1.6166e-05	4.3548e-10	-1.6228e-05	3.1708e-07	-3.1684e-07	0.00045582	2.2099e-09	-0.00045612	3.1724e-07	-3.1698e-07	0.0017694	9.0441e-09	-0.0017698	3.1716e-07	-3.168e-07	0.0029432	3.12618e-08	-0.002945	3.175e-07	-3.1726e-07	0.0037082	1.2068e-07	-0.003711	3.177e-07	-3.173e-07
0.035	1.3992e-09	-2.564e-11	-1.6463e-09	3.1738e-07	-3.171e-07	1.6656e-07	8.523e-11	-1.6762e-07	3.1726e-07	-3.1682e-07	1.785e-05	4.2858e-10	-1.7926e-05	3.1708e-07	-3.1694e-07	0.00051732	2.1576e-09	-0.00051786	3.1726e-07	-3.1672e-07	0.002046	8.8696e-09	-0.002047	3.1732e-07	-3.1702e-07	0.003425	3.06094e-08	-0.0034268	3.1728e-07	-3.1716e-07	0.0043278	1.1778e-07	-0.0043278	3.1756e-07	-3.173e-07
0.04	1.5677e-09	-2.753e-11	-1.804e-09	3.1722e-07	-3.1686e-07	1.8026e-07	8.201e-11	-1.8256e-07	3.1714e-07	-3.1696e-07	1.9494e-05	4.2289e-10	-1.95e-05	3.1708e-07	-3.1674e-07	0.00057414	2.1106e-09	-0.00057508	3.1728e-07	-3.1698e-07	0.0023108	8.6892e-09	-0.002312	3.1712e-07	-3.1682e-07	0.0038968	2.99966e-08	-0.0038968	3.175e-07	-3.1704e-07	0.0049368	1.1488e-07	-0.0049352	3.176e-07	-3.173e-07
0.045	1.7263e-09	-3.079e-11	-1.9555e-09	3.1722e-07	-3.1698e-07	1.9048e-07	7.799e-11	-1.941e-07	3.172e-07	-3.1674e-07	2.0762e-05	4.1559e-10	-2.0836e-05	3.1726e-07	-3.1694e-07	0.0006267	2.0664e-09	-0.00062822	3.1704e-07	-3.1692e-07	0.0025676	8.5085e-09	-0.0025698	3.171e-07	-3.1686e-07	0.00436	2.93798e-08	-0.0043618	3.1746e-07	-3.1702e-07	0.0055376	1.122e-07	-0.0055378	3.1762e-07	-3.1736e-07
