Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	3.22800000000001e-08	4.00399999999999e-08	6.1e-08	1.1056e-07	2.94920000000001e-07	1.06e-06
0.005	3.28366666666668e-08	3.91799999999999e-08	5.842e-08	1.07793333333333e-07	2.91503333333334e-07	1.03566666666667e-06
0.01	3.2292e-08	3.81579999999999e-08	5.5554e-08	1.04038e-07	2.8235e-07	1.0052e-06
0.015	3.1492e-08	3.7001e-08	5.3038e-08	1.00606e-07	2.7414e-07	9.72764e-07
0.02	3.0266e-08	3.5523e-08	5.0846e-08	9.6618e-08	2.63964e-07	9.34928e-07
0.025	2.8952e-08	3.4264e-08	4.9181e-08	9.317e-08	2.53474e-07	8.95284e-07
0.03	2.7748e-08	3.3032e-08	4.7791e-08	9.0186e-08	2.43332e-07	8.53744e-07
0.035	2.6609e-08	3.1754e-08	4.6618e-08	8.7048e-08	2.3335e-07	8.12496e-07
0.04	2.5891e-08	3.088e-08	4.5508e-08	8.4244e-08	2.24262e-07	7.74574e-07
0.045	2.5614e-08	3.0309e-08	4.4438e-08	8.1882e-08	2.15748e-07	7.40558e-07
0.05	2.5186e-08	2.9715e-08	4.3442e-08	7.9232e-08	2.07034e-07	7.0835e-07
0.055	2.4447e-08	2.9145e-08	4.2556e-08	7.667e-08	1.9903e-07	6.7693e-07
0.06	2.3843e-08	2.8485e-08	4.1884e-08	7.4556e-08	1.91632e-07	6.47428e-07
0.065	2.3468e-08	2.7641e-08	4.0992e-08	7.2204e-08	1.8382e-07	6.20108e-07
0.07	2.2853e-08	2.6914e-08	4.0013e-08	6.9978e-08	1.75988e-07	5.93748e-07
0.075	2.2294e-08	2.6408e-08	3.9124e-08	6.8116e-08	1.69164e-07	5.6808e-07
0.08	2.2394e-08	2.6023e-08	3.8139e-08	6.597e-08	1.63052e-07	5.4415e-07
0.085	2.2586e-08	2.5996e-08	3.7279e-08	6.3876e-08	1.57178e-07	5.2101e-07
0.09	2.2377e-08	2.5852e-08	3.6647e-08	6.2051e-08	1.51768e-07	4.975e-07
0.095	2.2137e-08	2.5281e-08	3.6234e-08	5.9973e-08	1.46918e-07	4.74878e-07
0.1	2.1859e-08	2.4906e-08	3.5878e-08	5.8266e-08	1.42276e-07	4.55132e-07
0.105	2.1518e-08	2.45e-08	3.5141e-08	5.7012e-08	1.37218e-07	4.37196e-07
0.11	2.1409e-08	2.3739e-08	3.4153e-08	5.5238e-08	1.32086e-07	4.19824e-07
0.115	2.148e-08	2.3311e-08	3.3306e-08	5.371e-08	1.27428e-07	4.0277e-07
0.12	2.1494e-08	2.3233e-08	3.2288e-08	5.2884e-08	1.23022e-07	3.86056e-07
0.125	2.138e-08	2.3051e-08	3.125e-08	5.1648e-08	1.1827e-07	3.69928e-07
0.13	2.1121e-08	2.2875e-08	3.0795e-08	5.0366e-08	1.13606e-07	3.5422e-07
0.135	2.0832e-08	2.2715e-08	3.0589e-08	4.9916e-08	1.0947e-07	3.39078e-07
0.14	2.0763e-08	2.2474e-08	3.0344e-08	4.9366e-08	1.05666e-07	3.2465e-07
0.145	2.0938e-08	2.2181e-08	3.0163e-08	4.7834e-08	1.0215e-07	3.11224e-07
0.15	2.1115e-08	2.1767e-08	2.9725e-08	4.67e-08	9.9116e-08	2.98924e-07
0.155	2.102e-08	2.1336e-08	2.9108e-08	4.6285e-08	9.6736e-08	2.8729e-07
0.16	2.0723e-08	2.1248e-08	2.8556e-08	4.5024e-08	9.4268e-08	2.76198e-07
0.165	2.0492e-08	2.15e-08	2.8027e-08	4.3566e-08	9.1464e-08	2.65652e-07
0.17	2.0326e-08	2.1549e-08	2.7341e-08	4.3023e-08	8.8886e-08	2.54944e-07
0.175	2.0181e-08	2.1366e-08	2.6579e-08	4.2222e-08	8.6456e-08	2.44282e-07
0.18	2.026e-08	2.1337e-08	2.633e-08	4.1047e-08	8.3736e-08	2.34172e-07
0.185	2.04e-08	2.1136e-08	2.6367e-08	4.0701e-08	8.127e-08	2.24416e-07
0.19	2.0249e-08	2.0863e-08	2.6071e-08	4.0447e-08	7.9043e-08	2.1541e-07
0.195	2.022e-08	2.0858e-08	2.5694e-08	3.9849e-08	7.6401e-08	2.07668e-07
0.2	2.0443e-08	2.0973e-08	2.5592e-08	3.9305e-08	7.394e-08	2.00148e-07
0.205	2.0566e-08	2.1076e-08	2.5273e-08	3.8425e-08	7.1881e-08	1.9249e-07
0.21	2.0764e-08	2.1112e-08	2.469e-08	3.7757e-08	6.9532e-08	1.85794e-07
0.215	2.0984e-08	2.1017e-08	2.4235e-08	3.7629e-08	6.7189e-08	1.79638e-07
0.22	2.1182e-08	2.0885e-08	2.399e-08	3.7008e-08	6.5377e-08	1.7289e-07
0.225	2.1246e-08	2.0914e-08	2.3861e-08	3.6201e-08	6.3699e-08	1.66208e-07
0.23	2.0945e-08	2.0938e-08	2.3673e-08	3.6004e-08	6.2206e-08	1.6068e-07
0.235	2.0774e-08	2.0836e-08	2.3505e-08	3.5324e-08	6.0893e-08	1.55176e-07
0.24	2.0703e-08	2.0781e-08	2.3413e-08	3.3853e-08	5.9685e-08	1.48794e-07
0.245	2.0256e-08	2.0842e-08	2.3307e-08	3.3202e-08	5.8638e-08	1.4282e-07
0.25	1.9971e-08	2.0769e-08	2.311e-08	3.311e-08	5.7533e-08	1.37858e-07
0.255	2.029e-08	2.0532e-08	2.2788e-08	3.2559e-08	5.62659999999999e-08	1.32852e-07
0.26	2.0555e-08	2.0482e-08	2.2489e-08	3.2245e-08	5.4831e-08	1.27904e-07
0.265	2.0631e-08	2.0738e-08	2.2465e-08	3.2394e-08	5.32809999999999e-08	1.23962e-07
0.27	2.0978e-08	2.0979e-08	2.2702e-08	3.2166e-08	5.1743e-08	1.20726e-07
0.275	2.1353e-08	2.1093e-08	2.3001e-08	3.1586e-08	5.09040000000001e-08	1.17268e-07
0.28	2.12033e-08	2.1411e-08	2.3e-08	3.1029e-08	5.03660000000001e-08	1.13546e-07
0.285	2.09966e-08	2.15638e-08	2.2773e-08	3.0444e-08	4.89940000000001e-08	1.10066e-07
0.29	2.1382e-08	2.1206e-08	2.2656e-08	3.0027e-08	4.77480000000001e-08	1.06486e-07
0.295	2.16697e-08	2.09673e-08	2.24432e-08	2.9727e-08	4.7224e-08	1.02688e-07
0.3	2.17034e-08	2.09525e-08	2.22014e-08	2.9443e-08	4.5993e-08	9.90309999999999e-08
0.305	2.19844e-08	2.09098e-08	2.24653e-08	2.9404e-08	4.4524e-08	9.55979999999999e-08
0.31	2.2176e-08	2.11605e-08	2.3464e-08	2.9384e-08	4.4278e-08	9.25919999999999e-08
0.315	2.22056e-08	2.16415e-08	2.39723e-08	2.89357e-08	4.4127e-08	9.04339999999999e-08
0.32	2.24033e-08	2.18633e-08	2.3147e-08	2.86064e-08	4.3337e-08	8.83549999999999e-08
0.325	2.27062e-08	2.19836e-08	2.24422e-08	2.84918e-08	4.2822e-08	8.60959999999999e-08
0.33	2.30264e-08	2.21156e-08	2.23058e-08	2.78719e-08	4.2365e-08	8.418e-08
0.335	2.31558e-08	2.27183e-08	2.17305e-08	2.71443e-08	4.18850000000001e-08	8.19040000000001e-08
