vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-3.6926e-09	-1.6072e-10	-9.0148e-10	9.3728e-07	-9.3362e-07	2.80952e-08	5.658e-11	-3.02988e-08	9.6604e-07	-9.6128e-07	-3.4625e-06	3.6284e-10	3.4378e-06	9.7312e-07	-9.685e-07	-2.1216e-05	1.2693e-09	2.8644e-05	9.7734e-07	-9.7276e-07	-2.6502e-05	4.081e-09	5.4238e-05	9.8322e-07	-9.7872e-07	-0.00011796	1.37362e-08	0.000121	9.9566e-07	-9.9108e-07	-0.0001367	5.21536e-08	0.00013654	1.00532e-06	-1.00074e-06
0.005	1.2132e-09	-1.6591e-10	-5.675e-09	9.4044e-07	-9.357e-07	4.3852e-07	5.526e-11	-4.474e-07	9.6622e-07	-9.6166e-07	2.4332e-05	3.5881e-10	-2.4076e-05	9.7306e-07	-9.683e-07	6.2538e-05	1.243e-09	-0.00026774	9.7696e-07	-9.7288e-07	0.00057366	4.0053e-09	-0.00057294	9.839e-07	-9.7824e-07	0.00074022	1.3414e-08	-0.00073862	9.948e-07	-9.9048e-07	0.00082348	5.08058e-08	-0.00082412	1.00434e-06	-1.00038e-06
0.01	5.6594e-09	-1.6734e-10	-9.9305e-09	9.4142e-07	-9.3686e-07	7.9228e-07	5.113e-11	-7.951e-07	9.661e-07	-9.619e-07	4.8646e-05	3.5511e-10	-4.8938e-05	9.7306e-07	-9.6888e-07	0.00056748	1.2227e-09	-0.00056842	9.7712e-07	-9.73e-07	0.001238	3.9192e-09	-0.0012386	9.8268e-07	-9.7846e-07	0.0016038	1.3083e-08	-0.0016014	9.9288e-07	-9.889e-07	0.0017912	4.94992e-08	-0.001791	1.00224e-06	-9.9818e-07
0.015	9.3512e-09	-1.6575e-10	-1.3454e-08	9.4294e-07	-9.388e-07	1.08576e-06	5.233e-11	-1.09506e-06	9.6612e-07	-9.6206e-07	6.9958e-05	3.4876e-10	-7.0142e-05	9.7268e-07	-9.6878e-07	0.00085028	1.203e-09	-0.00085004	9.77e-07	-9.729e-07	0.001883	3.8361e-09	-0.0018822	9.826e-07	-9.7864e-07	0.0024524	1.28316e-08	-0.0024516	9.9266e-07	-9.8886e-07	0.002745	4.8274e-08	-0.0027412	1.00174e-06	-9.98e-07
0.02	1.27606e-08	-1.6648e-10	-1.66106e-08	9.436e-07	-9.3956e-07	1.3509e-06	5.352e-11	-1.353e-06	9.6642e-07	-9.6268e-07	8.8792e-05	3.4536e-10	-8.8934e-05	9.7296e-07	-9.6934e-07	0.00112018	1.1784e-09	-0.0011189	9.7666e-07	-9.7298e-07	0.002524	3.7603e-09	-0.0025224	9.8264e-07	-9.7888e-07	0.003303	1.25374e-08	-0.0033068	9.9224e-07	-9.8882e-07	0.0037052	4.70486e-08	-0.003708	1.00148e-06	-9.9784e-07
0.025	1.55466e-08	-1.6737e-10	-1.92664e-08	9.4406e-07	-9.4028e-07	1.5678e-06	5.357e-11	-1.5627e-06	9.6658e-07	-9.6256e-07	0.000105016	3.4263e-10	-0.00010515	9.733e-07	-9.6904e-07	0.0013718	1.1626e-09	-0.0013712	9.7708e-07	-9.7346e-07	0.0031446	3.6895e-09	-0.0031452	9.823e-07	-9.788e-07	0.0041406	1.22516e-08	-0.004141	9.9212e-07	-9.8888e-07	0.0046542	4.59236e-08	-0.0046536	1.00124e-06	-9.9794e-07
0.03	1.80904e-08	-1.7024e-10	-2.1639e-08	9.4424e-07	-9.4076e-07	1.7506e-06	4.922e-11	-1.7503e-06	9.665e-07	-9.6306e-07	0.0001198	3.4121e-10	-0.00011954	9.7298e-07	-9.6966e-07	0.0016134	1.1425e-09	-0.0016126	9.7736e-07	-9.7368e-07	0.0037636	3.6148e-09	-0.0037634	9.8242e-07	-9.788e-07	0.0049792	1.19798e-08	-0.0049844	9.9172e-07	-9.8834e-07	0.0056102	4.47862e-08	-0.005607	1.00052e-06	-9.9742e-07
0.035	2.03324e-08	-1.6677e-10	-2.36046e-08	9.4486e-07	-9.4124e-07	1.9091e-06	4.697e-11	-1.9094e-06	9.666e-07	-9.631e-07	0.0001323	3.3645e-10	-0.00013188	9.732e-07	-9.6988e-07	0.0018366	1.1254e-09	-0.0018356	9.773e-07	-9.7404e-07	0.0043628	3.5524e-09	-0.004364	9.8224e-07	-9.7934e-07	0.0058074	1.17188e-08	-0.0058042	9.914e-07	-9.8834e-07	0.00655	4.36738e-08	-0.006545	1.00008e-06	-9.9714e-07
0.04	2.22392e-08	-1.6657e-10	-2.53808e-08	9.4522e-07	-9.4178e-07	2.044e-06	4.937e-11	-2.0468e-06	9.6654e-07	-9.6326e-07	0.000143	3.3093e-10	-0.0001428	9.7332e-07	-9.6978e-07	0.0020462	1.107e-09	-0.0020464	9.7718e-07	-9.7396e-07	0.0049508	3.4831e-09	-0.0049506	9.824e-07	-9.7946e-07	0.0066244	1.14778e-08	-0.0066228	9.913e-07	-9.8828e-07	0.0074826	4.2646e-08	-0.007483	1.00002e-06	-9.97e-07
0.045	2.38954e-08	-1.6679e-10	-2.69704e-08	9.4532e-07	-9.4202e-07	2.1609e-06	5.108e-11	-2.1628e-06	9.6652e-07	-9.6332e-07	0.0001527	3.3131e-10	-0.00015252	9.7318e-07	-9.7042e-07	0.0022464	1.0912e-09	-0.0022474	9.7722e-07	-9.744e-07	0.0055344	3.4188e-09	-0.0055328	9.8236e-07	-9.7946e-07	0.0074466	1.12424e-08	-0.007445	9.9142e-07	-9.885e-07	0.0084264	4.15784e-08	-0.0084266	1.00002e-06	-9.969e-07
