Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	2.7651e-09	3.35e-12	-2.6067e-09	3.6056e-07	-3.6056e-07	2.0834e-07	6.017e-11	-2.2054e-07	3.6058e-07	-3.6036e-07	-8.3957e-06	4.5644e-10	8.5124e-06	3.6046e-07	-3.6044e-07	-9.83e-05	2.6822e-09	3.005e-05	3.6062e-07	-3.6052e-07	-0.00015514	1.0676e-08	0.00015554	3.6096e-07	-3.609e-07	-0.00018104	3.66676e-08	0.00017418	3.6206e-07	-3.6192e-07	-0.00019124	1.381e-07	0.00018868	3.622e-07	-3.623e-07
0.005	1.28384e-08	1.11e-12	-1.27774e-08	3.6052e-07	-3.6062e-07	1.00268e-06	6.428e-11	-1.2317e-06	3.6054e-07	-3.6052e-07	6.0222e-05	4.5052e-10	-5.6718e-05	3.6056e-07	-3.6044e-07	0.00056366	2.5867e-09	-0.00056618	3.6048e-07	-3.6056e-07	0.00092104	1.03994e-08	-0.00092124	3.6104e-07	-3.609e-07	0.00104856	3.56932e-08	-0.00104784	3.6198e-07	-3.6188e-07	0.00109772	1.3402e-07	-0.00109764	3.6216e-07	-3.6222e-07
0.01	2.1201e-08	8.1e-13	-2.12774e-08	3.605e-07	-3.6052e-07	2.0935e-06	6.527e-11	-2.073e-06	3.6046e-07	-3.6058e-07	0.00011309	4.2616e-10	-0.00012298	3.6052e-07	-3.6044e-07	0.0011894	2.5243e-09	-0.0011882	3.606e-07	-3.6062e-07	0.00197	1.01288e-08	-0.0019696	3.6084e-07	-3.6084e-07	0.0022456	3.47578e-08	-0.002247	3.617e-07	-3.6164e-07	0.002362	1.3e-07	-0.0023618	3.621e-07	-3.6198e-07
0.015	2.83412e-08	-4.34e-12	-2.82444e-08	3.6052e-07	-3.605e-07	2.8229e-06	5.073e-11	-2.7757e-06	3.605e-07	-3.6052e-07	0.00017746	4.1939e-10	-0.0001772	3.6058e-07	-3.6062e-07	0.0017962	2.4344e-09	-0.001795	3.6062e-07	-3.606e-07	0.0030268	9.8602e-09	-0.0030242	3.6088e-07	-3.608e-07	0.0034606	3.38512e-08	-0.0034602	3.6158e-07	-3.6156e-07	0.0036406	1.263e-07	-0.0036426	3.6196e-07	-3.6196e-07
0.02	3.41714e-08	-2.59e-12	-3.43196e-08	3.605e-07	-3.6044e-07	3.4135e-06	5.965e-11	-3.4032e-06	3.606e-07	-3.6064e-07	0.00022366	3.9947e-10	-0.00022364	3.6056e-07	-3.6058e-07	0.0023678	2.3723e-09	-0.002368	3.6058e-07	-3.605e-07	0.0040526	9.5868e-09	-0.0040522	3.6092e-07	-3.6086e-07	0.0046504	3.29812e-08	-0.0046494	3.6158e-07	-3.6158e-07	0.0049008	1.2266e-07	-0.0049038	3.6188e-07	-3.6188e-07
0.025	3.9279e-08	2.56e-12	-3.91256e-08	3.6052e-07	-3.6044e-07	3.9408e-06	6.017e-11	-3.914e-06	3.6058e-07	-3.6048e-07	0.00026446	3.8501e-10	-0.00026412	3.6058e-07	-3.6066e-07	0.00291	2.2911e-09	-0.0029112	3.6058e-07	-3.6048e-07	0.0050674	9.3543e-09	-0.0050682	3.6092e-07	-3.609e-07	0.0058404	3.21424e-08	-0.0058372	3.6146e-07	-3.615e-07	0.0061606	1.192e-07	-0.006155	3.6188e-07	-3.6182e-07
0.03	4.36124e-08	-5.89e-12	-4.33884e-08	3.6052e-07	-3.6058e-07	4.367e-06	4.363e-11	-4.3561e-06	3.6064e-07	-3.6068e-07	0.00030004	3.8357e-10	-0.00030004	3.606e-07	-3.6056e-07	0.0034356	2.2238e-09	-0.0034336	3.6054e-07	-3.6058e-07	0.0060862	9.0946e-09	-0.006085	3.6088e-07	-3.608e-07	0.007038	3.13044e-08	-0.0070394	3.6148e-07	-3.6146e-07	0.0074288	1.1576e-07	-0.0074322	3.6186e-07	-3.6192e-07
0.035	4.7179e-08	5.32e-12	-4.72972e-08	3.6046e-07	-3.6052e-07	4.742e-06	5.964e-11	-4.7399e-06	3.6058e-07	-3.6062e-07	0.00033136	3.6763e-10	-0.00033102	3.6064e-07	-3.6054e-07	0.0039238	2.1665e-09	-0.0039234	3.6056e-07	-3.606e-07	0.0070782	8.8723e-09	-0.0070782	3.6082e-07	-3.607e-07	0.0082158	3.04958e-08	-0.0082188	3.6146e-07	-3.6162e-07	0.0086878	1.1244e-07	-0.0086872	3.6194e-07	-3.6198e-07
0.04	5.04752e-08	-2.07e-12	-5.02864e-08	3.6046e-07	-3.6056e-07	5.072e-06	5.366e-11	-5.0633e-06	3.6056e-07	-3.6054e-07	0.00035886	3.5529e-10	-0.00035894	3.6056e-07	-3.6068e-07	0.0043952	2.0972e-09	-0.004395	3.6066e-07	-3.6068e-07	0.0080752	8.6408e-09	-0.0080712	3.6088e-07	-3.608e-07	0.0094066	2.97274e-08	-0.0094098	3.6124e-07	-3.6124e-07	0.0099592	1.0922e-07	-0.0099584	3.6184e-07	-3.6186e-07
0.045	5.30946e-08	-3.51e-12	-5.31158e-08	3.6048e-07	-3.606e-07	5.3512e-06	4.069e-11	-5.3492e-06	3.6062e-07	-3.6068e-07	0.00038232	3.5491e-10	-0.00038218	3.6048e-07	-3.606e-07	0.0048334	2.035e-09	-0.0048316	3.6054e-07	-3.606e-07	0.00904	8.4125e-09	-0.0090414	3.6072e-07	-3.608e-07	0.0105804	2.89696e-08	-0.0105754	3.612e-07	-3.612e-07	0.0112048	1.0612e-07	-0.0112064	3.6182e-07	-3.6174e-07
