Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-7.3481e-08	6.5185e-09	-1.9773e-10	5.25e-07	-4.5762e-07	-3.58884e-08	4.5415e-09	-2.032e-10	4.9152e-07	-4.6008e-07	-1.79198e-08	3.075e-09	-2.0435e-10	4.748e-07	-4.598e-07	-8.8254e-09	2.0036e-09	-2.0564e-10	4.6634e-07	-4.5936e-07	-4.0441e-09	1.2541e-09	-2.0135e-10	4.618e-07	-4.5878e-07	-1.5553e-09	7.4847e-10	-2.032e-10	4.5914e-07	-4.5812e-07	-1.9029e-10	4.4759e-10	-2.0488e-10	4.5764e-07	-4.5774e-07
1.195	-7.26368e-08	6.4232e-09	-1.886e-10	5.2426e-07	-4.5778e-07	-3.5468e-08	4.4662e-09	-1.9358e-10	4.911e-07	-4.599e-07	-1.77224e-08	3.0168e-09	-1.9342e-10	4.7448e-07	-4.5968e-07	-8.7611e-09	1.9572e-09	-1.9197e-10	4.6592e-07	-4.59e-07	-4.019e-09	1.2204e-09	-1.9877e-10	4.6158e-07	-4.585e-07	-1.5423e-09	7.2627e-10	-2.0127e-10	4.592e-07	-4.581e-07	-1.8739e-10	4.2556e-10	-2.0252e-10	4.5764e-07	-4.577e-07
1.19	-7.17622e-08	6.3326e-09	-1.7839e-10	5.2316e-07	-4.576e-07	-3.5175e-08	4.3962e-09	-1.8568e-10	4.908e-07	-4.5968e-07	-1.76212e-08	2.9632e-09	-1.8737e-10	4.7436e-07	-4.5954e-07	-8.6844e-09	1.9157e-09	-1.8982e-10	4.661e-07	-4.5906e-07	-4.002e-09	1.191e-09	-1.8477e-10	4.6148e-07	-4.5854e-07	-1.5401e-09	7.0137e-10	-1.8785e-10	4.591e-07	-4.5806e-07	-1.7705e-10	4.1079e-10	-1.9235e-10	4.5764e-07	-4.5768e-07
1.185	-7.0994e-08	6.2432e-09	-1.7117e-10	5.2254e-07	-4.5762e-07	-3.49446e-08	4.3293e-09	-1.7569e-10	4.904e-07	-4.5964e-07	-1.75386e-08	2.9075e-09	-1.7578e-10	4.7416e-07	-4.594e-07	-8.6418e-09	1.8758e-09	-1.7742e-10	4.6572e-07	-4.5882e-07	-3.9791e-09	1.1574e-09	-1.8255e-10	4.6146e-07	-4.584e-07	-1.5217e-09	6.7465e-10	-1.85e-10	4.591e-07	-4.5804e-07	-1.7374e-10	3.9296e-10	-1.8433e-10	4.5766e-07	-4.5766e-07
1.18	-7.0242e-08	6.1561e-09	-1.6034e-10	5.2184e-07	-4.5758e-07	-3.46902e-08	4.26e-09	-1.6884e-10	4.9012e-07	-4.5946e-07	-1.74516e-08	2.8584e-09	-1.7107e-10	4.7408e-07	-4.593e-07	-8.5979e-09	1.8382e-09	-1.748e-10	4.6576e-07	-4.587e-07	-3.945e-09	1.1276e-09	-1.7008e-10	4.615e-07	-4.586e-07	-1.4999e-09	6.5554e-10	-1.7312e-10	4.5906e-07	-4.58e-07	-1.6011e-10	3.7418e-10	-1.8036e-10	4.5768e-07	-4.574e-07
1.175	-6.9548e-08	6.0721e-09	-1.5165e-10	5.2128e-07	-4.577e-07	-3.4485e-08	4.1928e-09	-1.5804e-10	4.8978e-07	-4.592e-07	-1.73712e-08	2.8045e-09	-1.5992e-10	4.739e-07	-4.5916e-07	-8.5491e-09	1.8011e-09	-1.6161e-10	4.656e-07	-4.586e-07	-3.9308e-09	1.0971e-09	-1.6588e-10	4.6154e-07	-4.5852e-07	-1.4979e-09	6.3206e-10	-1.6746e-10	4.5886e-07	-4.5786e-07	-1.5994e-10	3.585e-10	-1.6927e-10	4.577e-07	-4.5772e-07
1.17	-6.88582e-08	5.9797e-09	-1.4419e-10	5.2072e-07	-4.5778e-07	-3.42496e-08	4.1265e-09	-1.514e-10	4.8942e-07	-4.5916e-07	-1.72924e-08	2.7564e-09	-1.5254e-10	4.7384e-07	-4.5912e-07	-8.5213e-09	1.7586e-09	-1.5551e-10	4.6556e-07	-4.5872e-07	-3.9012e-09	1.0715e-09	-1.565e-10	4.6144e-07	-4.5848e-07	-1.4782e-09	6.1133e-10	-1.5944e-10	4.5886e-07	-4.5798e-07	-1.5342e-10	3.4412e-10	-1.6768e-10	4.5754e-07	-4.5746e-07
1.165	-6.8225e-08	5.9002e-09	-1.3187e-10	5.2026e-07	-4.5776e-07	-3.4052e-08	4.0636e-09	-1.4006e-10	4.8918e-07	-4.5902e-07	-1.72092e-08	2.7054e-09	-1.4457e-10	4.7366e-07	-4.5908e-07	-8.4847e-09	1.7236e-09	-1.4765e-10	4.6546e-07	-4.585e-07	-3.8878e-09	1.0392e-09	-1.4869e-10	4.6148e-07	-4.5846e-07	-1.473e-09	5.8935e-10	-1.4928e-10	4.5904e-07	-4.5804e-07	-1.4325e-10	3.2901e-10	-1.5618e-10	4.574e-07	-4.5746e-07
1.16	-6.75646e-08	5.8177e-09	-1.2618e-10	5.194e-07	-4.5758e-07	-3.38664e-08	4.0009e-09	-1.3098e-10	4.8886e-07	-4.5902e-07	-1.71298e-08	2.6593e-09	-1.3674e-10	4.7354e-07	-4.5898e-07	-8.4507e-09	1.6856e-09	-1.3886e-10	4.6542e-07	-4.585e-07	-3.857e-09	1.0144e-09	-1.4218e-10	4.615e-07	-4.5834e-07	-1.4489e-09	5.7364e-10	-1.4531e-10	4.5878e-07	-4.5782e-07	-1.4185e-10	3.1122e-10	-1.5238e-10	4.5748e-07	-4.5744e-07
1.155	-6.70118e-08	5.7333e-09	-1.1159e-10	5.1902e-07	-4.5762e-07	-3.36632e-08	3.9395e-09	-1.2208e-10	4.8894e-07	-4.5896e-07	-1.7071e-08	2.6094e-09	-1.2781e-10	4.7348e-07	-4.5896e-07	-8.4138e-09	1.6505e-09	-1.3169e-10	4.6544e-07	-4.5844e-07	-3.848e-09	9.8679e-10	-1.3111e-10	4.612e-07	-4.5822e-07	-1.4492e-09	5.5248e-10	-1.3409e-10	4.5882e-07	-4.578e-07	-1.2988e-10	3.0046e-10	-1.4567e-10	4.5764e-07	-4.5764e-07
1.15	-6.63872e-08	5.6527e-09	-1.0688e-10	5.1862e-07	-4.5768e-07	-3.3499e-08	3.8761e-09	-1.1006e-10	4.8872e-07	-4.5892e-07	-1.70024e-08	2.5625e-09	-1.1722e-10	4.7338e-07	-4.588e-07	-8.3835e-09	1.6151e-09	-1.2064e-10	4.6524e-07	-4.5838e-07	-3.8217e-09	9.5861e-10	-1.2684e-10	4.6122e-07	-4.5818e-07	-1.4306e-09	5.337e-10	-1.3056e-10	4.5876e-07	-4.5776e-07	-1.325e-10	2.8879e-10	-1.3991e-10	4.5762e-07	-4.5756e-07
1.145	-6.58196e-08	5.5748e-09	-9.09e-11	5.1792e-07	-4.5774e-07	-3.3357e-08	3.8164e-09	-1.0736e-10	4.8858e-07	-4.5882e-07	-1.69266e-08	2.5153e-09	-1.0945e-10	4.733e-07	-4.588e-07	-8.3405e-09	1.5816e-09	-1.1646e-10	4.6508e-07	-4.5836e-07	-3.8059e-09	9.3407e-10	-1.1553e-10	4.6126e-07	-4.583e-07	-1.4226e-09	5.1639e-10	-1.1874e-10	4.5894e-07	-4.5792e-07	-1.1939e-10	2.7363e-10	-1.3725e-10	4.575e-07	-4.5742e-07
1.14	-6.53488e-08	5.4953e-09	-8.199e-11	5.1742e-07	-4.5756e-07	-3.31816e-08	3.757e-09	-8.584e-11	4.8836e-07	-4.5878e-07	-1.68756e-08	2.4709e-09	-9.789e-11	4.7326e-07	-4.587e-07	-8.3181e-09	1.5449e-09	-1.0094e-10	4.6518e-07	-4.583e-07	-3.7988e-09	9.0849e-10	-1.0713e-10	4.6126e-07	-4.5822e-07	-1.413e-09	4.9718e-10	-1.1407e-10	4.59e-07	-4.5788e-07	-1.1737e-10	2.6126e-10	-1.2716e-10	4.574e-07	-4.5744e-07
1.135	-6.48072e-08	5.4178e-09	-6.784e-11	5.1718e-07	-4.5768e-07	-3.30212e-08	3.696e-09	-8.267e-11	4.88e-07	-4.5874e-07	-1.6802e-08	2.4269e-09	-8.826e-11	4.7314e-07	-4.5866e-07	-8.2823e-09	1.5109e-09	-9.603e-11	4.6506e-07	-4.5812e-07	-3.7711e-09	8.8754e-10	-1.0182e-10	4.6128e-07	-4.581e-07	-1.4007e-09	4.7896e-10	-1.0227e-10	4.587e-07	-4.577e-07	-1.1197e-10	2.49e-10	-1.2578e-10	4.574e-07	-4.5746e-07
