Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	2.168e-08	2.19200000000001e-08	4.6400000000001e-08	1.00159999999999e-07	1.6276e-07	2.5988e-07	1.7148e-07	2.36e-07	2.64e-07	2.24e-07
-0.295	2.08866666666667e-08	3.33433333333334e-08	5.90733333333338e-08	9.94199999999994e-08	1.45413333333333e-07	2.3293e-07	1.61713333333333e-07	2.3e-07	2.43e-07	1.84999999999999e-07
-0.29	2.1968e-08	4.22520000000001e-08	5.76880000000004e-08	9.25859999999998e-08	1.232e-07	1.96082e-07	1.51726e-07	2.034e-07	2.076e-07	1.836e-07
-0.285	2.1136e-08	4.72000000000001e-08	6.00860000000002e-08	9.28260000000001e-08	1.10478e-07	1.67164e-07	1.4279e-07	1.762e-07	1.922e-07	1.83e-07
-0.28	2.2034e-08	4.83740000000001e-08	6.03340000000001e-08	8.83140000000002e-08	9.94520000000004e-08	1.3216e-07	1.27952e-07	1.532e-07	1.732e-07	1.812e-07
-0.275	2.3474e-08	4.62980000000001e-08	5.69600000000001e-08	7.78940000000002e-08	9.47200000000003e-08	1.15678e-07	1.26024e-07	1.4e-07	1.664e-07	1.838e-07
-0.27	2.261e-08	4.33180000000001e-08	5.84699999999999e-08	7.55320000000001e-08	9.4256e-08	1.13706e-07	1.27194e-07	1.388e-07	1.734e-07	1.774e-07
-0.265	2.0482e-08	4.0984e-08	6.40019999999999e-08	7.5388e-08	9.23439999999998e-08	1.0968e-07	1.19024e-07	1.526e-07	1.648e-07	1.618e-07
-0.26	2.0736e-08	4.0724e-08	6.4752e-08	7.04979999999998e-08	9.72099999999998e-08	1.15576e-07	1.21592e-07	1.754e-07	1.494e-07	1.63e-07
-0.255	2.214e-08	4.22199999999999e-08	6.36439999999999e-08	7.11719999999999e-08	1.04486e-07	1.26506e-07	1.31036e-07	1.818e-07	1.472e-07	1.72e-07
-0.25	2.1678e-08	4.35519999999999e-08	6.68219999999999e-08	7.8058e-08	9.73619999999997e-08	1.24014e-07	1.31424e-07	1.66e-07	1.454e-07	1.81e-07
-0.245	2.2458e-08	4.33679999999999e-08	6.8114e-08	8.3332e-08	8.70099999999997e-08	1.2359e-07	1.35218e-07	1.504e-07	1.398e-07	2.02e-07
-0.24	2.548e-08	4.1522e-08	6.648e-08	8.7106e-08	8.53959999999999e-08	1.27224e-07	1.3447e-07	1.394e-07	1.452e-07	2.08e-07
-0.235	2.6382e-08	4.0504e-08	6.78879999999999e-08	9.16840000000001e-08	8.39499999999999e-08	1.1241e-07	1.23992e-07	1.288e-07	1.564e-07	1.86e-07
-0.23	2.5742e-08	4.16560000000001e-08	7.26679999999999e-08	9.43e-08	9.18200000000001e-08	9.7944e-08	1.27884e-07	1.28e-07	1.656e-07	1.63799999999999e-07
-0.225	2.5142e-08	4.43380000000001e-08	7.5876e-08	9.00519999999998e-08	1.09872e-07	1.06026e-07	1.3276e-07	1.448e-07	1.74600000000001e-07	1.44e-07
-0.22	2.408e-08	4.7058e-08	7.7392e-08	8.20779999999998e-08	1.17598e-07	1.10234e-07	1.25858e-07	1.566e-07	1.774e-07	1.264e-07
-0.215	2.4156e-08	4.75219999999999e-08	7.5074e-08	7.8162e-08	1.20726e-07	9.67900000000003e-08	1.28932e-07	1.45e-07	1.804e-07	1.264e-07
-0.21	2.2076e-08	4.67919999999999e-08	7.1908e-08	7.45620000000001e-08	1.2624e-07	1.00338e-07	1.31794e-07	1.288e-07	1.832e-07	1.316e-07
-0.205	1.7434e-08	4.91299999999999e-08	7.3882e-08	7.6334e-08	1.22064e-07	1.20754e-07	1.2449e-07	1.264e-07	1.762e-07	1.45200000000001e-07
-0.2	1.6456e-08	4.9454e-08	7.2076e-08	8.59300000000001e-08	1.1567e-07	1.26072e-07	1.2614e-07	1.31399999999999e-07	1.65e-07	1.764e-07
-0.195	1.6548e-08	4.5234e-08	6.7456e-08	9.1042e-08	1.1338e-07	1.32784e-07	1.32302e-07	1.352e-07	1.6e-07	1.908e-07
-0.19	1.7204e-08	4.7576e-08	7.0252e-08	9.11639999999998e-08	1.09538e-07	1.56116e-07	1.3721e-07	1.422e-07	1.528e-07	1.874e-07
-0.185	2.427e-08	5.13960000000001e-08	7.587e-08	9.10319999999999e-08	1.07168e-07	1.7062e-07	1.51556e-07	1.614e-07	1.48e-07	2.00799999999999e-07
-0.18	3.2058e-08	4.691e-08	7.8634e-08	9.03280000000002e-08	1.08416e-07	1.67196e-07	1.59164e-07	1.854e-07	1.622e-07	2.202e-07
