Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	7.42748e-06	0.00041428	0.01205126	0.0172056	0.0169652	0.0154952
0.005	7.14004e-06	0.000392026666666667	0.0115809733333333	0.0356883	0.0569602	0.0711081333333333
0.01	6.614208e-06	0.000349587	0.011133904	0.04185936	0.0719028	0.09255528
0.015	6.158712e-06	0.000311457	0.010467652	0.04737284	0.08531576	0.11186024
0.02	5.635076e-06	0.000268777	0.009736723	0.04938982	0.0916213	0.12150196
0.025	5.134784e-06	0.000228541	0.00895192	0.04631838	0.08730068	0.1164944
0.03	4.72289e-06	0.000193305	0.00806156	0.043111	0.082625	0.1109948
0.035	4.3556e-06	0.000162952	0.0072442	0.041522	0.081256	0.110032
0.04	4.0158e-06	0.000138071	0.006558	0.0399194	0.079874	0.109048
0.045	3.7432e-06	0.000117725	0.0059234	0.038326	0.078482	0.108116
0.05	3.5052e-06	0.000100387	0.0053356	0.036786	0.077024	0.107102
0.055	3.254e-06	8.5711e-05	0.004797	0.035256	0.075548	0.10603
0.06	3.024e-06	7.4325e-05	0.0043128	0.033726	0.074098	0.105032
0.065	2.8524e-06	6.474e-05	0.0038744	0.032234	0.072644	0.103986
0.07	2.7206e-06	5.552e-05	0.0034732	0.030786	0.071234	0.102876
0.075	2.624e-06	4.768e-05	0.0031096	0.029392	0.069884	0.101852
0.08	2.5698e-06	4.198e-05	0.0027794	0.028028	0.06849	0.100834
0.085	2.512e-06	3.614e-05	0.002474	0.026674	0.06703	0.099734
0.09	2.4074e-06	2.976e-05	0.0022042	0.025376	0.065582	0.09864
0.095	2.2902e-06	2.542e-05	0.001968	0.024114	0.06408	0.09732
0.1	2.1986e-06	2.236e-05	0.0017544	0.022848	0.062538	0.096238
0.105	2.1052e-06	1.962e-05	0.001568	0.02161	0.061028	0.095774
0.11	2.0156e-06	1.81e-05	0.0013998	0.020422	0.059564	0.095
0.115	1.9838e-06	1.712e-05	0.001239	0.019254	0.058068	0.09374
0.12	1.9744e-06	1.646e-05	0.001101	0.018136	0.05654	0.092698
0.125	1.938e-06	1.536e-05	0.000987599999999999	0.017088	0.05506	0.091402
0.13	1.9014e-06	1.38400000000001e-05	0.000884200000000001	0.0161	0.053616	0.089494
0.135	1.8572e-06	1.334e-05	0.000797200000000001	0.015152	0.052136	0.0879
0.14	1.789e-06	1.308e-05	0.000721200000000001	0.014234	0.05067	0.08674
0.145	1.7292e-06	1.248e-05	0.0006466	0.01336	0.049266	0.08552
0.15	1.6876e-06	1.24199999999999e-05	0.000582800000000001	0.012516	0.047838	0.08428
0.155	1.632e-06	1.18799999999999e-05	0.000525600000000001	0.011698	0.046384	0.08304
0.16	1.5958e-06	9.71999999999996e-06	0.0004742	0.010932	0.04495	0.0817
0.165	1.6014e-06	8.33999999999999e-06	0.000436600000000001	0.010216	0.043762	0.08036
0.17	1.5778e-06	7.4e-06	0.000402200000000001	0.00951400000000001	0.04277	0.07904
0.175	1.5088e-06	6.38000000000003e-06	0.0003722	0.00886200000000001	0.041568	0.0777
0.18	1.4736e-06	6.50000000000006e-06	0.000351399999999999	0.00825400000000001	0.040194	0.07638
0.185	1.4714e-06	7.14000000000003e-06	0.000327399999999998	0.007682	0.038852	0.07508
0.19	1.4392e-06	7.42000000000004e-06	0.000305199999999998	0.007184	0.03728	0.07372
0.195	1.4382e-06	6.86000000000007e-06	0.000287199999999999	0.00671	0.035504	0.0723400000000001
0.2	1.4726e-06	7.06000000000003e-06	0.0002632	0.006244	0.03406	0.0710400000000001
0.205	1.4794e-06	8.05999999999995e-06	0.000241800000000001	0.00583200000000001	0.03284	0.06972
0.21	1.4658e-06	7.71999999999995e-06	0.0002306	0.00542800000000001	0.03156	0.06836
0.215	1.437e-06	7.54e-06	0.0002242	0.005002	0.03034	0.0670199999999999
0.22	1.3944e-06	8.45999999999998e-06	0.0002224	0.00463799999999998	0.02916	0.0656999999999999
0.225	1.3804e-06	8.17999999999998e-06	0.000214799999999999	0.00432199999999999	0.02792	0.0643
0.23	1.3574e-06	7.08000000000004e-06	0.0002028	0.004024	0.0267	0.06286
