Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.000532656	0.01410544	0.0173096	0.0158376	0.0143596	0.0139496
0.005	0.000499442333333333	0.01386576	0.0538805	0.0873564666666667	0.102965633333333	0.110775766666667
0.01	0.0004505604	0.012973816	0.06605992	0.11412816	0.13702256	0.148304
0.015	0.0004069722	0.012150728	0.077026	0.13827464	0.16784664	0.18229208
0.02	0.0003610018	0.011164952	0.08115634	0.14984872	0.18338552	0.1996571
0.025	0.000320037	0.01013516	0.07533162	0.14261228	0.17577318	0.19186054
0.03	0.000285041	0.0092008	0.0692768	0.134846	0.16755	0.183426
0.035	0.000255042	0.0083934	0.06644	0.132932	0.16667	0.182908
0.04	0.000229819	0.0076804	0.063624	0.130928	0.16563	0.182246
0.045	0.000208212	0.0070502	0.06082	0.12895	0.164532	0.181646
0.05	0.00019012	0.0064954	0.058138	0.126968	0.16352	0.181226
0.055	0.00017532	0.0060062	0.055592	0.124952	0.16206	0.18087
0.06	0.0001625	0.005579	0.053108	0.12299	0.16072	0.18049
0.065	0.0001517	0.005212	0.050696	0.121054	0.160472	0.180154
0.07	0.00014346	0.0048806	0.048372	0.11903	0.160074	0.179744
0.075	0.0001369	0.0045774	0.046108	0.11688	0.159	0.17905
0.08	0.00013112	0.0043258	0.043942	0.114818	0.158304	0.178244
0.085	0.00012626	0.0041096	0.041878	0.112882	0.15736	0.17752
0.09	0.00012224	0.003907	0.039906	0.110804	0.155492	0.17688
0.095	0.0001192	0.0037316	0.037994	0.10849	0.1537	0.17608
0.1	0.00011746	0.003601	0.036216	0.106194	0.15238	0.17524
0.105	0.00011602	0.0034978	0.034552	0.103844	0.15112	0.1745
0.11	0.00011422	0.0034022	0.032928	0.101336	0.1498	0.17376
0.115	0.0001124	0.0033208	0.031418	0.09894	0.1484	0.173
0.12	0.00011104	0.0032604	0.030086	0.0966799999999999	0.14712	0.1723
0.125	0.00010922	0.003202	0.028832	0.0944199999999999	0.1459	0.1717
0.13	0.00010814	0.003133	0.027598	0.0921199999999999	0.1445	0.17106
0.135	0.00010972	0.0030778	0.026494	0.0898	0.14304	0.17026
0.14	0.00011108	0.0030418	0.025484	0.08756	0.14162	0.16938
0.145	0.0001109	0.0030118	0.02447	0.0854	0.14014	0.16862
0.15	0.00011122	0.0029884	0.02347	0.0830800000000001	0.13838	0.1677
0.155	0.00011182	0.0029752	0.022602	0.0807	0.13664	0.16666
0.16	0.00011178	0.0029642	0.02183	0.07846	0.13516	0.1658
0.165	0.00011292	0.002957	0.021086	0.0761800000000001	0.1336	0.16498
0.17	0.00011528	0.0029528	0.020424	0.0739	0.13192	0.16408
0.175	0.00011708	0.0029404	0.019856	0.07184	0.13036	0.1632
0.18	0.00011916	0.0029312	0.01932	0.06982	0.1288	0.16234
0.185	0.00012136	0.0029304	0.018802	0.06778	0.12714	0.16142
0.19	0.00012172	0.002935	0.018334	0.0658599999999999	0.12544	0.16046
0.195	0.00012104	0.0029444	0.01789	0.06378	0.12358	0.15932
0.2	0.00012172	0.0029506	0.017486	0.06166	0.12176	0.15814
0.205	0.000123	0.0029502	0.017098	0.05982	0.12002	0.15706
0.21	0.00012354	0.002948	0.016702	0.05796	0.11816	0.15598
0.215	0.00012532	0.0029352	0.01636	0.05608	0.11628	0.15486
0.22	0.00012914	0.0029216	0.016098	0.0545	0.11458	0.15392
0.225	0.000132	0.002942	0.015858	0.05296	0.11282	0.1531
0.23	0.00013268	0.0029812	0.015614	0.05128	0.11088	0.15202
0.235	0.00013336	0.002979	0.0154	0.0497	0.1089	0.15078
0.24	0.00013516	0.0029686	0.015234	0.0482	0.1069	0.1496
0.245	0.0001363	0.0030108	0.01506	0.04666	0.10498	0.14834
0.25	0.000137	0.00303979999999999	0.01483	0.0452	0.10298	0.14686
0.255	0.00013916	0.0030362	0.014656	0.04388	0.10102	0.14548
0.26	0.0001421	0.0030602	0.014546	0.04254	0.09926	0.14418
0.265	0.00014478	0.0031	0.014376	0.04116	0.0974199999999999	0.14284
0.27	0.00014658	0.003106	0.014222	0.04	0.0953800000000001	0.14156
0.275	0.00014792	0.00309200000000001	0.014172	0.039	0.0934400000000002	0.14034
0.28	0.00014976	0.00308000000000001	0.014108	0.03788	0.0915200000000001	0.13902
