vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	-4.884e-11	-3.9177e-09	-3.671e-11	5.8958e-07	-5.8592e-07	8.4555e-10	-3.9048e-09	-6.2543e-10	5.908e-07	-5.8684e-07	1.6162e-09	-3.8967e-09	-1.1467e-09	5.905e-07	-5.8664e-07	2.2895e-09	-3.9188e-09	-1.6045e-09	5.904e-07	-5.8728e-07	2.9133e-09	-3.8953e-09	-2.0601e-09	5.905e-07	-5.8756e-07	3.4819e-09	-3.9173e-09	-2.4838e-09	5.906e-07	-5.8764e-07	3.9644e-09	-3.9177e-09	-2.8155e-09	5.9116e-07	-5.885e-07	4.4353e-09	-3.921e-09	-3.2061e-09	5.912e-07	-5.884e-07	4.8946e-09	-3.9182e-09	-3.5333e-09	5.9122e-07	-5.8868e-07	5.3476e-09	-3.9236e-09	-3.8922e-09	5.9074e-07	-5.8824e-07	5.7884e-09	-3.9324e-09	-4.2617e-09	5.9102e-07	-5.8856e-07
-0.295	-5.085e-11	-3.5004e-09	-3.82e-11	5.8982e-07	-5.8606e-07	8.634e-10	-3.5e-09	-6.3709e-10	5.9024e-07	-5.8714e-07	1.6351e-09	-3.4948e-09	-1.1742e-09	5.9022e-07	-5.8714e-07	2.3159e-09	-3.509e-09	-1.642e-09	5.9062e-07	-5.8772e-07	2.9508e-09	-3.4964e-09	-2.1049e-09	5.9066e-07	-5.8804e-07	3.5317e-09	-3.5068e-09	-2.53e-09	5.909e-07	-5.8828e-07	4.0206e-09	-3.5205e-09	-2.8983e-09	5.9138e-07	-5.8882e-07	4.5005e-09	-3.5178e-09	-3.276e-09	5.911e-07	-5.8882e-07	4.9684e-09	-3.5157e-09	-3.6137e-09	5.913e-07	-5.8894e-07	5.4228e-09	-3.5325e-09	-3.9603e-09	5.9118e-07	-5.8896e-07	5.8684e-09	-3.5205e-09	-4.3485e-09	5.9084e-07	-5.8904e-07
-0.29	-4.405e-11	-3.154e-09	-3.647e-11	5.896e-07	-5.8612e-07	8.7286e-10	-3.1389e-09	-6.5772e-10	5.9032e-07	-5.8708e-07	1.6521e-09	-3.1406e-09	-1.194e-09	5.904e-07	-5.8752e-07	2.3596e-09	-3.1531e-09	-1.6806e-09	5.9062e-07	-5.882e-07	2.9848e-09	-3.145e-09	-2.1337e-09	5.911e-07	-5.8844e-07	3.5741e-09	-3.1447e-09	-2.578e-09	5.908e-07	-5.888e-07	4.078e-09	-3.1566e-09	-2.9378e-09	5.9122e-07	-5.8894e-07	4.5623e-09	-3.1572e-09	-3.3291e-09	5.9098e-07	-5.8894e-07	5.009e-09	-3.1583e-09	-3.6791e-09	5.9108e-07	-5.892e-07	5.4849e-09	-3.1731e-09	-4.0232e-09	5.9116e-07	-5.8972e-07	5.9131e-09	-3.1689e-09	-4.4042e-09	5.9102e-07	-5.894e-07
-0.285	-4.946e-11	-2.8245e-09	-4.131e-11	5.897e-07	-5.8658e-07	8.8565e-10	-2.8094e-09	-6.6738e-10	5.902e-07	-5.8754e-07	1.6891e-09	-2.8107e-09	-1.2207e-09	5.9048e-07	-5.8802e-07	2.398e-09	-2.8229e-09	-1.7118e-09	5.9062e-07	-5.8852e-07	3.0456e-09	-2.8282e-09	-2.1915e-09	5.905e-07	-5.885e-07	3.6203e-09	-2.834e-09	-2.627e-09	5.9096e-07	-5.891e-07	4.1386e-09	-2.8329e-09	-3.0016e-09	5.9138e-07	-5.8942e-07	4.6444e-09	-2.8322e-09	-3.3971e-09	5.906e-07	-5.8916e-07	5.0721e-09	-2.8368e-09	-3.7515e-09	5.912e-07	-5.8972e-07	5.5379e-09	-2.8561e-09	-4.1194e-09	5.9088e-07	-5.8954e-07	6.0233e-09	-2.8409e-09	-4.5234e-09	5.9084e-07	-5.8928e-07
-0.28	-5.41e-11	-2.5353e-09	-4.425e-11	5.895e-07	-5.8672e-07	8.9493e-10	-2.5305e-09	-6.927e-10	5.906e-07	-5.8802e-07	1.7255e-09	-2.5279e-09	-1.2512e-09	5.9024e-07	-5.8832e-07	2.4349e-09	-2.5447e-09	-1.7739e-09	5.904e-07	-5.887e-07	3.0958e-09	-2.5387e-09	-2.2442e-09	5.9036e-07	-5.8874e-07	3.6962e-09	-2.5428e-09	-2.6882e-09	5.9094e-07	-5.8924e-07	4.2037e-09	-2.5395e-09	-3.0702e-09	5.9122e-07	-5.9e-07	4.7084e-09	-2.5478e-09	-3.4727e-09	5.9118e-07	-5.8962e-07	5.1615e-09	-2.555e-09	-3.8194e-09	5.912e-07	-5.8968e-07	5.6165e-09	-2.5735e-09	-4.1891e-09	5.9098e-07	-5.8994e-07	6.1038e-09	-2.5591e-09	-4.5943e-09	5.9106e-07	-5.8974e-07
-0.275	-5.648e-11	-2.2748e-09	-4.245e-11	5.8966e-07	-5.8726e-07	9.1009e-10	-2.2673e-09	-7.0722e-10	5.9078e-07	-5.885e-07	1.7462e-09	-2.2747e-09	-1.2872e-09	5.9044e-07	-5.8852e-07	2.4797e-09	-2.2833e-09	-1.8085e-09	5.9066e-07	-5.8894e-07	3.1339e-09	-2.2795e-09	-2.3033e-09	5.9074e-07	-5.8928e-07	3.7371e-09	-2.2888e-09	-2.7493e-09	5.91e-07	-5.8952e-07	4.2612e-09	-2.2862e-09	-3.1453e-09	5.9106e-07	-5.8982e-07	4.7908e-09	-2.2902e-09	-3.5573e-09	5.9096e-07	-5.9012e-07	5.248e-09	-2.2917e-09	-3.9086e-09	5.9114e-07	-5.902e-07	5.7018e-09	-2.304e-09	-4.2848e-09	5.9086e-07	-5.9008e-07	6.1936e-09	-2.3023e-09	-4.7224e-09	5.9108e-07	-5.9008e-07
-0.27	-4.845e-11	-2.0473e-09	-5.956e-11	5.8958e-07	-5.8776e-07	9.2474e-10	-2.0352e-09	-7.306e-10	5.9024e-07	-5.8842e-07	1.788e-09	-2.0459e-09	-1.3378e-09	5.9048e-07	-5.8866e-07	2.5253e-09	-2.0479e-09	-1.8606e-09	5.906e-07	-5.8928e-07	3.2091e-09	-2.0483e-09	-2.3662e-09	5.9096e-07	-5.8958e-07	3.8096e-09	-2.0545e-09	-2.8264e-09	5.908e-07	-5.899e-07	4.3286e-09	-2.0564e-09	-3.2218e-09	5.9116e-07	-5.902e-07	4.8406e-09	-2.0523e-09	-3.6261e-09	5.9122e-07	-5.9056e-07	5.3083e-09	-2.0595e-09	-4.0143e-09	5.9132e-07	-5.9018e-07	5.8122e-09	-2.0797e-09	-4.3859e-09	5.9094e-07	-5.9032e-07	6.3142e-09	-2.0709e-09	-4.8065e-09	5.9086e-07	-5.9048e-07
-0.265	-4.05e-11	-1.8393e-09	-6.224e-11	5.8972e-07	-5.8772e-07	9.5115e-10	-1.8281e-09	-7.533e-10	5.9054e-07	-5.888e-07	1.8224e-09	-1.8316e-09	-1.375e-09	5.903e-07	-5.8912e-07	2.5606e-09	-1.8422e-09	-1.9132e-09	5.9036e-07	-5.8922e-07	3.257e-09	-1.8408e-09	-2.4319e-09	5.9064e-07	-5.8976e-07	3.8803e-09	-1.8457e-09	-2.8979e-09	5.912e-07	-5.9028e-07	4.4194e-09	-1.8444e-09	-3.3093e-09	5.9124e-07	-5.9062e-07	4.9271e-09	-1.8462e-09	-3.7197e-09	5.9104e-07	-5.9032e-07	5.4353e-09	-1.8551e-09	-4.1282e-09	5.9086e-07	-5.9048e-07	5.9139e-09	-1.8668e-09	-4.512e-09	5.9098e-07	-5.9058e-07	6.4237e-09	-1.8555e-09	-4.9268e-09	5.9108e-07	-5.9062e-07
-0.26	-4.731e-11	-1.654e-09	-6.532e-11	5.897e-07	-5.879e-07	9.6743e-10	-1.6418e-09	-7.8512e-10	5.9038e-07	-5.8888e-07	1.8497e-09	-1.6444e-09	-1.4077e-09	5.902e-07	-5.8902e-07	2.609e-09	-1.6583e-09	-1.9647e-09	5.908e-07	-5.8966e-07	3.3331e-09	-1.6537e-09	-2.5025e-09	5.9078e-07	-5.9026e-07	3.9482e-09	-1.6637e-09	-2.9689e-09	5.9062e-07	-5.8988e-07	4.5017e-09	-1.6591e-09	-3.4104e-09	5.9102e-07	-5.9072e-07	5.0249e-09	-1.6599e-09	-3.8254e-09	5.912e-07	-5.9076e-07	5.5282e-09	-1.67e-09	-4.2459e-09	5.9128e-07	-5.908e-07	6.0381e-09	-1.6764e-09	-4.6299e-09	5.912e-07	-5.908e-07	6.5516e-09	-1.6735e-09	-5.076e-09	5.9092e-07	-5.9076e-07
-0.255	-5.374e-11	-1.4816e-09	-6.704e-11	5.8968e-07	-5.8824e-07	9.9988e-10	-1.4777e-09	-8.0857e-10	5.9022e-07	-5.8888e-07	1.8945e-09	-1.4725e-09	-1.4729e-09	5.9056e-07	-5.8948e-07	2.6558e-09	-1.4867e-09	-2.0064e-09	5.9058e-07	-5.8982e-07	3.4234e-09	-1.4882e-09	-2.5942e-09	5.9086e-07	-5.8998e-07	4.0192e-09	-1.4888e-09	-3.0459e-09	5.9078e-07	-5.9024e-07	4.5783e-09	-1.4925e-09	-3.4821e-09	5.9134e-07	-5.906e-07	5.1361e-09	-1.4894e-09	-3.9225e-09	5.9126e-07	-5.9058e-07	5.6522e-09	-1.4957e-09	-4.3527e-09	5.9096e-07	-5.9114e-07	6.1425e-09	-1.5087e-09	-4.7624e-09	5.9078e-07	-5.9058e-07	6.6631e-09	-1.5069e-09	-5.1788e-09	5.9122e-07	-5.911e-07
