|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	5.72e-05	5.83999999999999e-05	6.76000000000001e-05	4.12000000000002e-05	8.07999999999999e-05	0.0001264
0.895	6.30333333333333e-05	6.19333333333333e-05	6.54333333333333e-05	5.43e-05	7.58333333333333e-05	9.81666666666664e-05
0.89	6.234e-05	6.216e-05	6.648e-05	6.042e-05	7.30799999999999e-05	8.80799999999998e-05
0.885	6.34e-05	6.346e-05	6.558e-05	6.47599999999999e-05	6.96e-05	7.50599999999999e-05
0.88	6.372e-05	6.436e-05	6.45e-05	6.69399999999999e-05	6.58999999999999e-05	6.746e-05
0.875	6.19799999999999e-05	6.174e-05	6.364e-05	6.68199999999999e-05	6.27599999999999e-05	6.98399999999999e-05
0.87	6.01799999999999e-05	5.73599999999999e-05	6.19799999999999e-05	6.25799999999999e-05	6.076e-05	6.81799999999999e-05
0.865	5.93399999999999e-05	5.474e-05	5.98399999999999e-05	5.61599999999999e-05	5.99e-05	6.17799999999999e-05
0.86	5.85199999999999e-05	5.446e-05	5.81e-05	5.314e-05	5.93e-05	6.07199999999999e-05
0.855	5.68800000000001e-05	5.49400000000001e-05	5.65400000000001e-05	5.16800000000001e-05	5.90200000000001e-05	6.05600000000001e-05
0.85	5.54400000000001e-05	5.47000000000001e-05	5.46000000000001e-05	4.98400000000001e-05	5.79800000000001e-05	5.70400000000001e-05
0.845	5.50800000000001e-05	5.53000000000001e-05	5.25600000000001e-05	5.03200000000001e-05	5.61600000000001e-05	5.56800000000001e-05
0.84	5.39400000000002e-05	5.57800000000002e-05	5.14400000000002e-05	5.23000000000002e-05	5.38600000000002e-05	5.68000000000002e-05
0.835	5.21000000000002e-05	5.26200000000002e-05	5.14800000000001e-05	5.28200000000002e-05	5.10600000000002e-05	5.58600000000002e-05
0.83	5.08490000000001e-05	4.88000000000001e-05	5.174e-05	5.18200000000001e-05	4.93800000000001e-05	5.33200000000001e-05
0.825	4.98430000000001e-05	4.82190000000001e-05	5.17110000000001e-05	4.99200000000001e-05	4.87200000000001e-05	5.22600000000001e-05
0.82	4.73660000000001e-05	4.83260000000001e-05	5.12730000000001e-05	4.87600000000001e-05	4.85060000000001e-05	5.26000000000001e-05
0.815	4.4341e-05	4.6852e-05	4.9511e-05	4.9765e-05	4.8151e-05	5.2707e-05
0.81	4.1815e-05	4.5031e-05	4.6565e-05	5.03589999999999e-05	4.6918e-05	5.1633e-05
0.805	3.937e-05	4.336e-05	4.4471e-05	5.04389999999999e-05	4.58619999999999e-05	4.7985e-05
0.8	3.7683e-05	4.1826e-05	4.3386e-05	5.2663e-05	4.4782e-05	4.3217e-05
0.795	3.7337e-05	4.1114e-05	4.17579999999999e-05	5.4406e-05	4.2581e-05	3.9415e-05
0.79	3.7779e-05	4.1331e-05	3.9875e-05	5.1918e-05	4.13399999999999e-05	3.675e-05
0.785	3.821e-05	4.1074e-05	3.8367e-05	4.7494e-05	4.10849999999999e-05	3.5464e-05
0.78	3.7793e-05	3.9247e-05	3.735e-05	4.3701e-05	3.9466e-05	3.5667e-05
0.775	3.6753e-05	3.67469999999999e-05	3.6516e-05	3.9148e-05	3.7443e-05	3.7128e-05
0.77	3.6406e-05	3.4892e-05	3.5417e-05	3.51439999999999e-05	3.6544e-05	3.81019999999999e-05
0.765	3.6184e-05	3.3673e-05	3.47019999999999e-05	3.4219e-05	3.5184e-05	3.7115e-05
0.76	3.4941e-05	3.2945e-05	3.40029999999999e-05	3.5321e-05	3.2893e-05	3.56039999999999e-05
0.755	3.3597e-05	3.2981e-05	3.2299e-05	3.5157e-05	3.1068e-05	3.52509999999999e-05
0.75	3.2994e-05	3.2974e-05	3.092e-05	3.3266e-05	3.0744e-05	3.4498e-05
0.745	3.1808e-05	3.1424e-05	3.0836e-05	3.2218e-05	3.0195e-05	3.2461e-05
0.74	3.0071e-05	2.937e-05	3.0636e-05	3.1661e-05	2.8692e-05	3.11000000000001e-05
0.735	2.9318e-05	2.8832e-05	3.0543e-05	3.0648e-05	2.8968e-05	3.1475e-05
0.73	2.9747e-05	2.837e-05	3.0636e-05	3.0244e-05	2.9817e-05	3.24120000000001e-05
0.725	2.9845e-05	2.7368e-05	2.9277e-05	3.0559e-05	2.9283e-05	3.08210000000001e-05
0.72	2.9003e-05	2.7507e-05	2.7362e-05	3.06490000000001e-05	2.8117e-05	2.7442e-05
0.715	2.8184e-05	2.7529e-05	2.6508e-05	2.9984e-05	2.7221e-05	2.5381e-05
0.71	2.7247e-05	2.6143e-05	2.5917e-05	2.8459e-05	2.6903e-05	2.3033e-05
0.705	2.54e-05	2.5356e-05	2.4628e-05	2.6899e-05	2.6691e-05	2.1304e-05
0.7	2.3719e-05	2.5375e-05	2.3845e-05	2.5572e-05	2.5968e-05	2.3337e-05
0.695	2.3381e-05	2.4451e-05	2.4126e-05	2.4368e-05	2.5396e-05	2.6087e-05
0.69	2.3323e-05	2.3698e-05	2.3836e-05	2.3746e-05	2.5488e-05	2.61540000000001e-05
0.685	2.2907e-05	2.3545e-05	2.2794e-05	2.378e-05	2.4886e-05	2.59870000000001e-05
0.68	2.2617e-05	2.2583e-05	2.2232e-05	2.3609e-05	2.3636e-05	2.49e-05
0.675	2.2066e-05	2.1539e-05	2.1682e-05	2.3059e-05	2.2505e-05	2.1812e-05
0.67	2.0662e-05	2.1244e-05	2.0593e-05	2.2726e-05	2.1411e-05	2.1126e-05
0.665	1.9377e-05	2.0723e-05	1.9977e-05	2.237e-05	2.0707e-05	2.301e-05
0.66	1.8958e-05	1.9595e-05	2.0082e-05	2.1392e-05	2.002e-05	2.2973e-05
0.655	1.8783e-05	1.8911e-05	2.0065e-05	2.0113e-05	1.9107e-05	2.1337e-05
0.65	1.8784e-05	1.8755e-05	1.9686e-05	1.9685e-05	1.8618e-05	2.1633e-05
0.645	1.9223e-05	1.8395e-05	1.9013e-05	1.9809e-05	1.8502e-05	2.1656e-05
0.64	1.9165e-05	1.7703e-05	1.8268e-05	1.9684e-05	1.7993e-05	1.9404e-05
0.635	1.8136e-05	1.717e-05	1.773e-05	1.9638e-05	1.7559e-05	1.814e-05
0.63	1.7435e-05	1.7336e-05	1.7203e-05	1.9566e-05	1.7552e-05	1.8402e-05
0.625	1.6714e-05	1.746e-05	1.6825e-05	1.8725e-05	1.7289e-05	1.7751e-05
0.62	1.5185e-05	1.7041e-05	1.6621e-05	1.6961e-05	1.6959e-05	1.7124e-05
0.615	1.4576e-05	1.6629e-05	1.5997e-05	1.5246e-05	1.6504e-05	1.7268e-05
0.61	1.494e-05	1.6271e-05	1.4827e-05	1.4637e-05	1.5588e-05	1.6825e-05
0.605	1.4529e-05	1.5288e-05	1.3928e-05	1.5044e-05	1.4346e-05	1.6569e-05
0.6	1.4212e-05	1.366e-05	1.3576e-05	1.5405e-05	1.3546e-05	1.6787e-05
0.595	1.4509e-05	1.2599e-05	1.3219e-05	1.5287e-05	1.3331e-05	1.5806e-05
0.59	1.3949e-05	1.2433e-05	1.2999e-05	1.5096e-05	1.2728e-05	1.4683e-05
0.585	1.2971e-05	1.2356e-05	1.2927e-05	1.4742e-05	1.2102e-05	1.5221e-05
0.58	1.228e-05	1.2214e-05	1.2549e-05	1.3984e-05	1.2488e-05	1.5617e-05
0.575	1.1472e-05	1.2459e-05	1.2038e-05	1.2983e-05	1.2866e-05	1.4289e-05
0.57	1.1211e-05	1.2504e-05	1.1715e-05	1.2191e-05	1.2258e-05	1.342e-05
0.565	1.1366e-05	1.1968e-05	1.1525e-05	1.1577e-05	1.175e-05	1.3407e-05
0.56	1.0872e-05	1.1532e-05	1.1347e-05	1.1354e-05	1.174e-05	1.1377e-05
0.555	1.0344e-05	1.112e-05	1.1089e-05	1.1768e-05	1.1624e-05	8.62000000000001e-06
0.55	1.0404e-05	1.0706e-05	1.0789e-05	1.1972e-05	1.0962e-05	8.09900000000002e-06
0.545	1.0204e-05	1.0524e-05	1.0612e-05	1.1887e-05	1.0021e-05	9.20700000000001e-06
0.54	9.63599999999999e-06	1.0205e-05	1.0154e-05	1.1927e-05	9.874e-06	1.0263e-05
0.535	9.37299999999999e-06	9.63999999999999e-06	9.44799999999999e-06	1.1216e-05	9.751e-06	1.1056e-05
0.53	9.15199999999999e-06	9.17899999999999e-06	9.20399999999999e-06	9.83099999999999e-06	8.84499999999999e-06	1.1734e-05
0.525	8.62999999999999e-06	8.73899999999999e-06	8.86699999999999e-06	9.06799999999999e-06	8.46899999999999e-06	1.1686e-05
0.52	8.27e-06	8.35699999999999e-06	8.00699999999999e-06	8.78899999999998e-06	8.62899999999999e-06	1.021e-05
0.515	8.227e-06	8.17099999999999e-06	7.59199999999999e-06	8.21699999999999e-06	8.47899999999999e-06	8.08199999999999e-06
0.51	8.082e-06	7.845e-06	7.63099999999999e-06	7.33699999999999e-06	8.29099999999999e-06	7.72599999999999e-06
0.505	7.96700000000001e-06	7.571e-06	7.346e-06	6.866e-06	7.96899999999999e-06	8.412e-06
0.5	7.84100000000002e-06	7.44300000000001e-06	7.10800000000001e-06	6.91800000000001e-06	7.631e-06	7.94100000000001e-06
0.495	7.47700000000001e-06	7.01200000000002e-06	7.35400000000001e-06	6.81900000000002e-06	7.623e-06	7.33500000000001e-06
0.49	7.26600000000001e-06	6.79000000000001e-06	7.52200000000001e-06	6.63600000000001e-06	7.18e-06	7.30400000000001e-06
0.485	7.23500000000001e-06	7.06500000000001e-06	7.37400000000001e-06	6.97200000000001e-06	6.46400000000001e-06	6.98700000000001e-06
0.48	6.919e-06	7.10000000000001e-06	7.231e-06	7.25400000000001e-06	6.656e-06	6.575e-06
0.475	6.56899999999999e-06	6.85099999999999e-06	6.98999999999999e-06	6.79199999999999e-06	7.00899999999999e-06	6.385e-06
0.47	6.33199999999999e-06	6.49799999999999e-06	6.479e-06	6.26299999999999e-06	6.38099999999999e-06	5.937e-06
0.465	5.92899999999999e-06	6.114e-06	5.945e-06	6.031e-06	5.635e-06	5.664e-06
0.46	5.71399999999999e-06	5.968e-06	5.75e-06	5.817e-06	5.447e-06	5.748e-06
0.455	5.64799999999999e-06	5.939e-06	5.657e-06	5.494e-06	5.308e-06	5.57099999999999e-06
0.45	5.40899999999999e-06	5.898e-06	5.373e-06	5.204e-06	5.344e-06	5.73199999999999e-06
0.445	5.3e-06	5.95900000000001e-06	5.24e-06	5.332e-06	5.70500000000001e-06	6.209e-06
0.44	5.15300000000001e-06	5.82000000000001e-06	5.39200000000001e-06	5.515e-06	5.80500000000001e-06	6.24300000000001e-06
0.435	4.78900000000001e-06	5.29700000000001e-06	5.40500000000001e-06	5.358e-06	5.80600000000001e-06	6.06200000000001e-06
