Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.000102632	0.0070932	0.0124564	0.0183844	0.0141352	0.01322
0.005	0.000108075666666667	0.006782	0.0422179	0.0853345	0.104656066666667	0.115291433333333
0.01	0.0001024836	0.00635246	0.0528926	0.11044168	0.13979016	0.15526448
0.015	9.76002e-05	0.00592368	0.06222592	0.1331048	0.17144712	0.19122648
0.02	8.98822e-05	0.00544304	0.0660164	0.14398816	0.18749032	0.20973386
0.025	7.99432e-05	0.00499132	0.06164046	0.13715898	0.17985052	0.20169162
0.03	7.1334e-05	0.00456732	0.0568008	0.129776	0.171422	0.19277
0.035	6.5053e-05	0.00417126	0.0544246	0.1279	0.170358	0.192172
0.04	5.9875e-05	0.0038336	0.052152	0.125962	0.16922	0.191642
0.045	5.5488e-05	0.0035492	0.049952	0.123996	0.168076	0.19113
0.05	5.2013e-05	0.0033044	0.047794	0.122022	0.166982	0.19072
0.055	4.9202e-05	0.0030896	0.045718	0.120046	0.16603	0.190456
0.06	4.6653e-05	0.0029028	0.043706	0.11799	0.165112	0.189914
0.065	4.4648e-05	0.0027516	0.041716	0.115904	0.16411	0.189138
0.07	4.3456e-05	0.002622	0.03983	0.113818	0.163016	0.18842
0.075	4.2734e-05	0.0024994	0.038112	0.111708	0.161738	0.187544
0.08	4.1855e-05	0.002409	0.036522	0.109614	0.160234	0.186434
0.085	4.0566e-05	0.0023466	0.034982	0.107736	0.158684	0.18556
0.09	3.94e-05	0.0022736	0.033524	0.106082	0.15728	0.18492
0.095	3.8786e-05	0.0022134	0.032132	0.104248	0.1559	0.18416
0.1	3.8567e-05	0.002184	0.030724	0.10214	0.1545	0.18336
0.105	3.8707e-05	0.0021526	0.029388	0.09996	0.15314	0.18258
0.11	3.9525e-05	0.0021192	0.028236	0.097662	0.1518	0.18176
0.115	4.0421e-05	0.0021006	0.027176	0.09504	0.15026	0.18076
0.12	4.043e-05	0.0020776	0.026126	0.09246	0.14864	0.17976
0.125	4.0029e-05	0.0020446	0.025122	0.09018	0.14708	0.17886
0.13	4.016e-05	0.0020272	0.024178	0.08794	0.1455	0.1779
0.135	4.0988e-05	0.0020234	0.02329	0.08568	0.14396	0.1769
0.14	4.1686e-05	0.0020278	0.022486	0.0836	0.14246	0.17606
0.145	4.1835e-05	0.0020408	0.02177	0.08166	0.14094	0.17522
0.15	4.2164e-05	0.0020438	0.021082	0.0796200000000001	0.1394	0.1742
0.155	4.2509e-05	0.0020258	0.02041	0.07762	0.13776	0.1732
0.16	4.2195e-05	0.0020032	0.019722	0.07574	0.13596	0.17222
0.165	4.2221e-05	0.001988	0.019016	0.0737	0.13418	0.17118
0.17	4.3337e-05	0.001977	0.01839	0.07154	0.13236	0.16998
0.175	4.4126e-05	0.0019754	0.017978	0.06954	0.13056	0.16874
0.18	4.3943e-05	0.001991	0.017686	0.06762	0.12884	0.16762
0.185	4.3916e-05	0.0020052	0.017318	0.06562	0.12704	0.16656
0.19	4.3883e-05	0.001984	0.016944	0.06362	0.12526	0.16548
