vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15000000000000002V	ig_vd = 0.15000000000000002V	is_vd = 0.15000000000000002V	iavdd_vd = 0.15000000000000002V	ignd_vd = 0.15000000000000002V	id_vd = 0.30000000000000004V	ig_vd = 0.30000000000000004V	is_vd = 0.30000000000000004V	iavdd_vd = 0.30000000000000004V	ignd_vd = 0.30000000000000004V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6000000000000001V	ig_vd = 0.6000000000000001V	is_vd = 0.6000000000000001V	iavdd_vd = 0.6000000000000001V	ignd_vd = 0.6000000000000001V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-1.1098e-07	4.421e-09	-5.1e-13	4.3088e-07	-3.2388e-07	-5.58382e-08	3.1663e-09	-1.83e-12	3.7556e-07	-3.2306e-07	-2.81906e-08	2.2512e-09	-2.3800000000000004e-12	3.4886e-07	-3.226e-07	-1.36998e-08	1.5938e-09	-2.31e-12	3.3476e-07	-3.2254e-07	-6.1155e-09	1.1297e-09	-3.0900000000000004e-12	3.2766e-07	-3.2266e-07	-2.2683e-09	8.175800000000001e-10	-2.51e-12	3.2374e-07	-3.2272e-07	-1.0799e-10	5.932500000000001e-10	1.2400000000000002e-12	3.2254e-07	-3.2302e-07
1.195	-1.1048e-07	4.3262e-09	-7.800000000000002e-13	4.3016e-07	-3.239e-07	-5.538699999999999e-08	3.0889e-09	-4.1e-13	3.7542e-07	-3.2308e-07	-2.78852e-08	2.181e-09	-1.3500000000000001e-12	3.4876e-07	-3.2302e-07	-1.3628399999999998e-08	1.5332e-09	3.2100000000000007e-12	3.3472e-07	-3.2258e-07	-6.094e-09	1.0835e-09	2.300000000000001e-13	3.277e-07	-3.2276e-07	-2.2563e-09	7.7369e-10	8.500000000000002e-13	3.2444e-07	-3.2298e-07	-1.0393e-10	5.471800000000001e-10	-1.5800000000000001e-12	3.2254e-07	-3.2302e-07
1.19	-1.096e-07	4.2412e-09	3.77e-12	4.293e-07	-3.2394e-07	-5.5098e-08	3.0189e-09	-3.5500000000000004e-12	3.7524e-07	-3.2302e-07	-2.7842e-08	2.1239e-09	-5.55e-12	3.4874e-07	-3.2288e-07	-1.3598599999999998e-08	1.4841e-09	5.4e-13	3.3478e-07	-3.2254e-07	-6.0976e-09	1.034e-09	3.5000000000000004e-12	3.2774e-07	-3.2264e-07	-2.2601e-09	7.2924e-10	-6.400000000000001e-13	3.2446e-07	-3.2294e-07	-9.163e-11	5.0846e-10	-7.700000000000001e-13	3.2246e-07	-3.2224e-07
1.185	-1.0898e-07	4.1665e-09	2.4000000000000007e-12	4.2878e-07	-3.2386e-07	-5.48252e-08	2.9519e-09	2.2000000000000002e-13	3.751e-07	-3.231e-07	-2.77272e-08	2.065e-09	2.6000000000000002e-12	3.487e-07	-3.2234e-07	-1.3595999999999998e-08	1.4281e-09	4.97e-12	3.3478e-07	-3.2256e-07	-6.0942e-09	9.8652e-10	3.3400000000000007e-12	3.2778e-07	-3.226e-07	-2.2509e-09	6.8653e-10	-4.750000000000001e-12	3.2458e-07	-3.2306e-07	-1.0224e-10	4.6896e-10	8.2e-13	3.2212e-07	-3.2248e-07
1.1800000000000002	-1.082e-07	4.0843e-09	1.3400000000000003e-12	4.279e-07	-3.2378e-07	-5.463279999999999e-08	2.8904e-09	2.6e-13	3.7486e-07	-3.2312e-07	-2.76888e-08	2.016e-09	-2.2000000000000003e-12	3.4802e-07	-3.2234e-07	-1.3569599999999998e-08	1.3864e-09	-2.19e-12	3.3488e-07	-3.2262e-07	-6.0786e-09	9.478e-10	-4.6000000000000006e-12	3.2782e-07	-3.226e-07	-2.2316e-09	6.539200000000001e-10	-1.3500000000000001e-12	3.2466e-07	-3.2296e-07	-9.333e-11	4.3331e-10	-2.9100000000000003e-12	3.2274e-07	-3.23e-07
1.175	-1.0738e-07	4.0152e-09	1.74e-12	4.2736e-07	-3.24e-07	-5.4421e-08	2.8291e-09	3.75e-12	3.7462e-07	-3.2304e-07	-2.75932e-08	1.9613e-09	4.32e-12	3.4796e-07	-3.2224e-07	-1.35486e-08	1.3374e-09	9.3e-13	3.3428e-07	-3.2194e-07	-6.0623e-09	9.0959e-10	0.0	3.2778e-07	-3.2264e-07	-2.2353e-09	6.2064e-10	-1.45e-12	3.2466e-07	-3.2302e-07	-7.472e-11	4.0337e-10	-1.0600000000000001e-12	3.227e-07	-3.23e-07
1.1700000000000002	-1.0654e-07	3.9382e-09	3.87e-12	4.266e-07	-3.2396e-07	-5.41736e-08	2.7695e-09	1.1900000000000002e-12	3.7444e-07	-3.23e-07	-2.75448e-08	1.9137e-09	-1.27e-12	3.4796e-07	-3.2246e-07	-1.35184e-08	1.3035e-09	-3.5900000000000007e-12	3.3488e-07	-3.2262e-07	-6.0441e-09	8.7759e-10	-1.7700000000000001e-12	3.2788e-07	-3.2248e-07	-2.2368e-09	5.8684e-10	-2.29e-12	3.2472e-07	-3.23e-07	-7.422e-11	3.7535000000000005e-10	-1.7200000000000001e-12	3.2208e-07	-3.2304e-07
1.165	-1.059e-07	3.8751e-09	-1.3300000000000002e-12	4.2614e-07	-3.2386e-07	-5.40276e-08	2.711e-09	1.55e-12	3.7438e-07	-3.2308e-07	-2.74922e-08	1.865e-09	-9.5e-13	3.4866e-07	-3.2248e-07	-1.3471999999999998e-08	1.2612e-09	1.37e-12	3.349e-07	-3.2264e-07	-6.0439e-09	8.407100000000001e-10	3.0000000000000005e-14	3.2746e-07	-3.2268e-07	-2.224e-09	5.6054e-10	-3.77e-12	3.2468e-07	-3.2292e-07	-7.7e-11	3.4571000000000004e-10	1.07e-12	3.2278e-07	-3.2296e-07
1.16	-1.0528e-07	3.8068e-09	4.390000000000001e-12	4.2548e-07	-3.2376e-07	-5.38566e-08	2.6577e-09	-2.13e-12	3.744e-07	-3.2312e-07	-2.73778e-08	1.8252e-09	-2.37e-12	3.486e-07	-3.2298e-07	-1.34332e-08	1.2291e-09	-3.2e-12	3.3492e-07	-3.2268e-07	-6.0238e-09	8.1547e-10	-2.82e-12	3.2788e-07	-3.2264e-07	-2.2132999999999998e-09	5.3618e-10	1.17e-12	3.2474e-07	-3.2302e-07	-5.579e-11	3.2393000000000004e-10	-2.19e-12	3.228e-07	-3.2294e-07
1.155	-1.0464e-07	3.7443e-09	9.100000000000002e-13	4.2468e-07	-3.2384e-07	-5.3673e-08	2.6088e-09	-3.1200000000000004e-12	3.735e-07	-3.2248e-07	-2.73142e-08	1.7818e-09	-2.08e-12	3.4858e-07	-3.2294e-07	-1.3437399999999998e-08	1.1916e-09	2.3200000000000002e-12	3.3478e-07	-3.2264e-07	-5.9934e-09	7.881e-10	3.5400000000000007e-12	3.2794e-07	-3.2266e-07	-2.2249e-09	5.1074e-10	1.46e-12	3.2472e-07	-3.2298e-07	-4.9370000000000006e-11	3.024e-10	4.17e-12	3.2276e-07	-3.2296e-07
1.15	-1.0408e-07	3.6812e-09	1.14e-12	4.2416e-07	-3.239e-07	-5.35458e-08	2.5594e-09	-4.4000000000000004e-13	3.7414e-07	-3.2298e-07	-2.7282e-08	1.7439e-09	2.36e-12	3.486e-07	-3.2306e-07	-1.3418399999999998e-08	1.162e-09	-3.02e-12	3.3492e-07	-3.2266e-07	-5.9977e-09	7.6171e-10	1.83e-12	3.2794e-07	-3.2256e-07	-2.2187e-09	4.853600000000001e-10	-1.9000000000000002e-13	3.241e-07	-3.2234e-07	-5.932000000000001e-11	2.796e-10	2.4300000000000003e-12	3.2276e-07	-3.2306e-07
1.145	-1.0342e-07	3.6239e-09	-3.900000000000001e-13	4.2364e-07	-3.2382e-07	-5.33814e-08	2.5145e-09	-3.3e-12	3.74e-07	-3.2312e-07	-2.72186e-08	1.7073e-09	1.95e-12	3.4858e-07	-3.2306e-07	-1.3393799999999998e-08	1.1293e-09	-2.21e-12	3.3488e-07	-3.226e-07	-5.9925e-09	7.3282e-10	3.2700000000000004e-12	3.2792e-07	-3.2258e-07	-2.2027e-09	4.6624e-10	-4.3000000000000004e-13	3.2486e-07	-3.2228e-07	-4.989e-11	2.5955e-10	3.900000000000001e-13	3.2278e-07	-3.2302e-07
1.14	-1.0286e-07	3.5644e-09	1.13e-12	4.2322e-07	-3.2384e-07	-5.31398e-08	2.4676e-09	2.4500000000000007e-12	3.7378e-07	-3.2302e-07	-2.71936e-08	1.6701e-09	3.13e-12	3.4854e-07	-3.23e-07	-1.33494e-08	1.0999e-09	-5.04e-12	3.3488e-07	-3.2254e-07	-5.9849e-09	7.113900000000001e-10	-7.200000000000002e-13	3.2792e-07	-3.2264e-07	-2.202e-09	4.4704e-10	2.2700000000000002e-12	3.2478e-07	-3.23e-07	-3.295e-11	2.4391000000000004e-10	-2.2700000000000002e-12	3.222e-07	-3.23e-07
1.135	-1.0228e-07	3.5092e-09	-3.9900000000000006e-12	4.2262e-07	-3.2378e-07	-5.3014e-08	2.4244e-09	-3.1400000000000004e-12	3.7444e-07	-3.2362e-07	-2.71208e-08	1.6341e-09	1.2900000000000002e-12	3.486e-07	-3.23e-07	-1.3324199999999998e-08	1.0718e-09	-4.490000000000001e-12	3.3484e-07	-3.2254e-07	-5.9721e-09	6.901200000000001e-10	4.28e-12	3.2796e-07	-3.2264e-07	-2.2106e-09	4.2662e-10	-1.6000000000000005e-13	3.2484e-07	-3.231e-07	-3.1740000000000005e-11	2.2706e-10	1.4e-12	3.2276e-07	-3.2294e-07
1.13	-1.018e-07	3.4558e-09	1.03e-12	4.2216e-07	-3.2374e-07	-5.2842e-08	2.3784e-09	8.000000000000001e-14	3.7422e-07	-3.2366e-07	-2.70702e-08	1.6004e-09	5.7e-13	3.4848e-07	-3.2296e-07	-1.32932e-08	1.0495e-09	-2.3200000000000002e-12	3.3496e-07	-3.226e-07	-5.9797e-09	6.664800000000001e-10	1.5000000000000004e-13	3.2794e-07	-3.2256e-07	-2.1911e-09	4.0807e-10	-5.510000000000001e-12	3.2484e-07	-3.23e-07	-3.783e-11	2.1004e-10	-3.4500000000000004e-12	3.2272e-07	-3.2302e-07
1.125	-1.0132e-07	3.4036e-09	1.2000000000000001e-12	4.2192e-07	-3.2384e-07	-5.271559999999999e-08	2.3397e-09	-5.2500000000000004e-12	3.7408e-07	-3.2366e-07	-2.69998e-08	1.5704e-09	-5.2e-13	3.4784e-07	-3.2242e-07	-1.33154e-08	1.0259e-09	-7e-13	3.3502e-07	-3.2268e-07	-5.9552e-09	6.459200000000001e-10	-1.8100000000000002e-12	3.2782e-07	-3.2252e-07	-2.1867e-09	3.9558e-10	-2.2000000000000002e-13	3.2486e-07	-3.2302e-07	-1.962e-11	1.9557e-10	-1.36e-12	3.2284e-07	-3.23e-07
1.12	-1.0084e-07	3.3499e-09	-2.1000000000000001e-13	4.2128e-07	-3.2376e-07	-5.26074e-08	2.2968e-09	-1.83e-12	3.7402e-07	-3.237e-07	-2.69704e-08	1.5397e-09	5.7e-13	3.4786e-07	-3.224e-07	-1.33012e-08	1.0011e-09	-1.1000000000000001e-13	3.349e-07	-3.2252e-07	-5.9366e-09	6.288900000000001e-10	-2.900000000000001e-13	3.2798e-07	-3.2266e-07	-2.1932e-09	3.7814000000000005e-10	-1.4e-12	3.2414e-07	-3.2218e-07	-1.262e-11	1.868e-10	1e-13	3.228e-07	-3.23e-07
1.115	-1.003e-07	3.3001e-09	7e-14	4.2108e-07	-3.2386e-07	-5.240279999999999e-08	2.2632e-09	-2.5500000000000002e-12	3.7394e-07	-3.2372e-07	-2.69266e-08	1.5096e-09	2.9300000000000002e-12	3.484e-07	-3.2298e-07	-1.32716e-08	9.771e-10	6.500000000000002e-13	3.349e-07	-3.2258e-07	-5.9544e-09	6.1113e-10	-5.500000000000001e-13	3.281e-07	-3.2264e-07	-2.1875e-09	3.6247e-10	-2.1000000000000003e-12	3.2482e-07	-3.2294e-07	-1.8640000000000003e-11	1.7287000000000002e-10	2.49e-12	3.222e-07	-3.223e-07
