vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-1.4718e-09	7.3329e-10	4.58e-12	3.2476e-07	-3.2394e-07	-1.3526e-09	7.2134e-10	-1.45e-12	3.233e-07	-3.2262e-07	-1.2013e-09	7.0175e-10	3.02e-12	3.2306e-07	-3.226e-07	-1.0667e-09	6.8768e-10	-4.46e-12	3.23e-07	-3.2252e-07	-9.4646e-10	6.7161e-10	-2.09e-12	3.2288e-07	-3.219e-07	-8.1328e-10	6.5632e-10	3.5e-13	3.2264e-07	-3.2246e-07	-6.8549e-10	6.4244e-10	-1.25e-12	3.2256e-07	-3.2252e-07	-5.494e-10	6.2747e-10	3.66e-12	3.225e-07	-3.2246e-07	-4.2013e-10	6.1527e-10	-4.1e-13	3.2278e-07	-3.2288e-07	-2.6533e-10	5.9533e-10	1.31e-12	3.2318e-07	-3.235e-07	-1.1387e-10	5.8263e-10	1.3e-13	3.2248e-07	-3.2292e-07
1.195	-1.4786e-09	6.8776e-10	-1.9e-13	3.2476e-07	-3.24e-07	-1.3473e-09	6.7126e-10	4.45e-12	3.2326e-07	-3.2264e-07	-1.1978e-09	6.5883e-10	-1.21e-12	3.2306e-07	-3.2258e-07	-1.0708e-09	6.4126e-10	-2.54e-12	3.2302e-07	-3.2264e-07	-9.4657e-10	6.2522e-10	-2.74e-12	3.2254e-07	-3.226e-07	-8.2014e-10	6.1407e-10	-2.66e-12	3.2278e-07	-3.2252e-07	-6.9299e-10	5.948e-10	-6.9e-13	3.2244e-07	-3.2246e-07	-5.586e-10	5.8567e-10	-4.15e-12	3.224e-07	-3.2252e-07	-4.2347e-10	5.6524e-10	1.54e-12	3.2278e-07	-3.2294e-07	-2.7203e-10	5.5561e-10	-3.84e-12	3.2322e-07	-3.2342e-07	-1.0286e-10	5.4295e-10	1.15e-12	3.2242e-07	-3.2284e-07
1.19	-1.4671e-09	6.4767e-10	-1.15e-12	3.2478e-07	-3.2386e-07	-1.337e-09	6.3317e-10	-4.57e-12	3.2336e-07	-3.226e-07	-1.1934e-09	6.1737e-10	4.62e-12	3.2322e-07	-3.2192e-07	-1.0694e-09	6.0294e-10	9e-14	3.23e-07	-3.2254e-07	-9.324e-10	5.9027e-10	-1.03e-12	3.2296e-07	-3.2258e-07	-8.0354e-10	5.7366e-10	1.07e-12	3.2274e-07	-3.2242e-07	-6.7465e-10	5.606e-10	-4.26e-12	3.2262e-07	-3.2244e-07	-5.3739e-10	5.4318e-10	8.7e-13	3.2246e-07	-3.225e-07	-4.0527e-10	5.2876e-10	-3.89e-12	3.2286e-07	-3.229e-07	-2.5318e-10	5.1384e-10	3.64e-12	3.2322e-07	-3.2354e-07	-1.0747e-10	4.9895e-10	3.51e-12	3.2256e-07	-3.2284e-07
1.185	-1.469e-09	6.0879e-10	3.12e-12	3.2482e-07	-3.2396e-07	-1.3244e-09	5.931e-10	3.2e-12	3.2286e-07	-3.2196e-07	-1.1971e-09	5.7975e-10	1.97e-12	3.2324e-07	-3.2254e-07	-1.0727e-09	5.6203e-10	-2.3e-13	3.2302e-07	-3.2246e-07	-9.3836e-10	5.4891e-10	4.67e-12	3.2296e-07	-3.226e-07	-8.1292e-10	5.3926e-10	3.64e-12	3.2278e-07	-3.2242e-07	-6.832e-10	5.1926e-10	4.86e-12	3.227e-07	-3.2244e-07	-5.5108e-10	5.0959e-10	1.66e-12	3.2256e-07	-3.2248e-07	-3.9993e-10	4.9324e-10	5.97e-12	3.2288e-07	-3.229e-07	-2.6698e-10	4.7829e-10	2.7e-13	3.2332e-07	-3.2346e-07	-1.0097e-10	4.6051e-10	-1.93e-12	3.2222e-07	-3.229e-07
1.18	-1.4709e-09	5.7156e-10	-8.6e-13	3.249e-07	-3.239e-07	-1.327e-09	5.6193e-10	3.3e-13	3.2344e-07	-3.2264e-07	-1.1974e-09	5.4142e-10	2.7e-13	3.232e-07	-3.2258e-07	-1.0622e-09	5.2684e-10	-3.11e-12	3.2304e-07	-3.2242e-07	-9.3599e-10	5.1712e-10	-9.8e-13	3.2306e-07	-3.226e-07	-8.0564e-10	4.9907e-10	-3e-13	3.2278e-07	-3.225e-07	-6.8184e-10	4.8593e-10	-4.17e-12	3.2262e-07	-3.2246e-07	-5.4687e-10	4.6811e-10	1.09e-12	3.2254e-07	-3.2246e-07	-4.0877e-10	4.5825e-10	-1.25e-12	3.2282e-07	-3.2294e-07	-2.5575e-10	4.3967e-10	-3.76e-12	3.233e-07	-3.2344e-07	-8.31e-11	4.2776e-10	-1.53e-12	3.2248e-07	-3.2292e-07
1.175	-1.4504e-09	5.3953e-10	-3.33e-12	3.2474e-07	-3.2386e-07	-1.3287e-09	5.2262e-10	3.56e-12	3.2342e-07	-3.2266e-07	-1.1778e-09	5.1197e-10	-2.95e-12	3.2332e-07	-3.2262e-07	-1.0497e-09	4.9742e-10	-6.7e-13	3.2308e-07	-3.2248e-07	-9.217e-10	4.8201e-10	3.26e-12	3.2314e-07	-3.2266e-07	-7.9347e-10	4.7191e-10	1.19e-12	3.2284e-07	-3.2248e-07	-6.5816e-10	4.5244e-10	-7.3e-13	3.2272e-07	-3.2246e-07	-5.2968e-10	4.416e-10	-5.55e-12	3.2264e-07	-3.2248e-07	-3.9577e-10	4.2467e-10	9e-14	3.2286e-07	-3.2296e-07	-2.4125e-10	4.1267e-10	-6.1e-13	3.2328e-07	-3.2346e-07	-8.025e-11	3.999e-10	1.47e-12	3.2224e-07	-3.2284e-07
1.17	-1.4508e-09	5.1349e-10	5e-14	3.2486e-07	-3.2396e-07	-1.3119e-09	4.9809e-10	-6.14e-12	3.2344e-07	-3.2264e-07	-1.1783e-09	4.8225e-10	1.3e-12	3.2278e-07	-3.2258e-07	-1.055e-09	4.7059e-10	2.5e-12	3.2256e-07	-3.2252e-07	-9.2144e-10	4.5846e-10	-3.3e-13	3.2242e-07	-3.2258e-07	-7.9285e-10	4.4074e-10	3.32e-12	3.2282e-07	-3.2256e-07	-6.5973e-10	4.27e-10	-2.1e-13	3.2208e-07	-3.2246e-07	-5.2475e-10	4.1219e-10	3.99e-12	3.226e-07	-3.2246e-07	-3.7876e-10	3.9912e-10	-9e-14	3.2302e-07	-3.2302e-07	-2.4081e-10	3.8308e-10	-4.8e-13	3.2336e-07	-3.234e-07	-8.76e-11	3.6876e-10	-8e-13	3.2272e-07	-3.229e-07
1.165	-1.4591e-09	4.8207e-10	9.4e-13	3.2478e-07	-3.2392e-07	-1.3061e-09	4.6923e-10	2.81e-12	3.236e-07	-3.226e-07	-1.1885e-09	4.5423e-10	-9.4e-13	3.2336e-07	-3.226e-07	-1.0585e-09	4.3986e-10	1.8e-13	3.225e-07	-3.2254e-07	-9.2421e-10	4.2328e-10	2.35e-12	3.2314e-07	-3.2266e-07	-8.0258e-10	4.1227e-10	3.6e-13	3.2292e-07	-3.2248e-07	-6.6656e-10	3.9866e-10	4.7e-13	3.2274e-07	-3.2246e-07	-5.3657e-10	3.8664e-10	-2.5e-12	3.2262e-07	-3.2248e-07	-3.9408e-10	3.7203e-10	3.31e-12	3.2266e-07	-3.23e-07	-2.4266e-10	3.5655e-10	3e-13	3.2338e-07	-3.235e-07	-7.202e-11	3.426e-10	-9.5e-13	3.2266e-07	-3.2228e-07
1.16	-1.4502e-09	4.5901e-10	-4.67e-12	3.2492e-07	-3.2396e-07	-1.3155e-09	4.4445e-10	-1.21e-12	3.2342e-07	-3.226e-07	-1.1708e-09	4.2893e-10	-2.73e-12	3.2328e-07	-3.226e-07	-1.047e-09	4.1585e-10	-2.9e-12	3.2318e-07	-3.2246e-07	-9.1663e-10	4.0259e-10	-7.19e-12	3.2318e-07	-3.2264e-07	-7.8696e-10	3.871e-10	-4.6e-13	3.229e-07	-3.2252e-07	-6.514e-10	3.722e-10	-4.02e-12	3.2284e-07	-3.2242e-07	-5.2062e-10	3.5867e-10	-1.18e-12	3.2264e-07	-3.2248e-07	-3.8162e-10	3.4503e-10	5.9e-13	3.23e-07	-3.2304e-07	-2.2327e-10	3.3264e-10	-7.1e-13	3.2342e-07	-3.2346e-07	-5.638e-11	3.2032e-10	-8.5e-13	3.2276e-07	-3.2296e-07
1.155	-1.4299e-09	4.3616e-10	2.41e-12	3.2496e-07	-3.2386e-07	-1.3078e-09	4.1795e-10	-2.6e-12	3.2352e-07	-3.2266e-07	-1.1619e-09	4.0831e-10	8.1e-13	3.2336e-07	-3.2248e-07	-1.0319e-09	3.9444e-10	5.6e-13	3.2316e-07	-3.226e-07	-9.0201e-10	3.78e-10	7.7e-13	3.2316e-07	-3.226e-07	-7.7595e-10	3.6839e-10	-4.4e-13	3.2298e-07	-3.2246e-07	-6.4591e-10	3.5371e-10	6.8e-13	3.2278e-07	-3.224e-07	-5.1108e-10	3.4246e-10	-1.4e-13	3.2272e-07	-3.2236e-07	-3.6968e-10	3.2541e-10	7.9e-13	3.2302e-07	-3.2296e-07	-2.1548e-10	3.1259e-10	1.66e-12	3.235e-07	-3.2342e-07	-6.609e-11	2.9668e-10	6.2e-13	3.2276e-07	-3.2296e-07
