Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-5.5781e-06	3.266e-11	5.5859e-06	5.0768e-07	-4.5726e-07	-5.0163e-06	1.335e-11	4.984e-06	5.0554e-07	-4.569e-07	-4.6096e-06	-5.401e-11	4.4927e-06	5.038e-07	-4.5692e-07	-4.0656e-06	-1.683e-11	4.0477e-06	5.0208e-07	-4.5678e-07	-3.7085e-06	-2.661e-11	3.6963e-06	5.0032e-07	-4.5678e-07	-3.3394e-06	9.31e-12	3.3068e-06	4.985e-07	-4.5668e-07	-3.069e-06	5.142e-11	3.026e-06	4.969e-07	-4.568e-07	-2.7265e-06	-7.2e-13	2.7091e-06	4.9542e-07	-4.5668e-07	-2.5136e-06	1.751e-11	2.4744e-06	4.9382e-07	-4.566e-07	-2.2778e-06	-1.324e-11	2.2325e-06	4.9234e-07	-4.5664e-07	-2.0598e-06	-3.649e-11	2.0265e-06	4.9192e-07	-4.567e-07
1.195	-5.67e-06	-5.329e-11	5.534e-06	5.0778e-07	-4.5726e-07	-5.018e-06	-3.16e-12	4.9978e-06	5.0548e-07	-4.5696e-07	-4.5485e-06	9.2e-13	4.4887e-06	5.0376e-07	-4.5696e-07	-4.0994e-06	1.19e-11	4.0639e-06	5.0186e-07	-4.5674e-07	-3.6948e-06	2.535e-11	3.6563e-06	5.0024e-07	-4.568e-07	-3.3824e-06	5.8e-13	3.3191e-06	4.9844e-07	-4.5666e-07	-3.0818e-06	-3.572e-11	3.0391e-06	4.9696e-07	-4.5684e-07	-2.7846e-06	2.52e-12	2.7376e-06	4.9526e-07	-4.5658e-07	-2.52e-06	-7.3e-12	2.4866e-06	4.9394e-07	-4.5678e-07	-2.2997e-06	-5.05e-12	2.2353e-06	4.9252e-07	-4.5672e-07	-2.063e-06	2.708e-11	2.031e-06	4.9192e-07	-4.5674e-07
1.19	-5.6018e-06	3.529e-11	5.5839e-06	5.0768e-07	-4.572e-07	-4.99e-06	-1.661e-11	5.0324e-06	5.0552e-07	-4.5686e-07	-4.5248e-06	4.484e-11	4.5476e-06	5.0368e-07	-4.5696e-07	-4.1134e-06	2.727e-11	4.0641e-06	5.0196e-07	-4.568e-07	-3.691e-06	2.17e-12	3.6883e-06	5.001e-07	-4.5684e-07	-3.3575e-06	-4.02e-12	3.2882e-06	4.9858e-07	-4.5674e-07	-3.0755e-06	-1.851e-11	3.0465e-06	4.9706e-07	-4.5676e-07	-2.7856e-06	-5.75e-12	2.747e-06	4.955e-07	-4.5678e-07	-2.4943e-06	-5.1e-13	2.4829e-06	4.9392e-07	-4.5666e-07	-2.2791e-06	6.35e-12	2.2224e-06	4.9248e-07	-4.5672e-07	-2.0683e-06	1.061e-11	2.0395e-06	4.9108e-07	-4.5674e-07
1.185	-5.645e-06	2.221e-11	5.6261e-06	5.0772e-07	-4.5714e-07	-5.0804e-06	1.46e-11	5.0377e-06	5.055e-07	-4.5686e-07	-4.5404e-06	-4.178e-11	4.5595e-06	5.0378e-07	-4.569e-07	-4.0934e-06	-1.458e-11	4.0319e-06	5.0188e-07	-4.5684e-07	-3.723e-06	-3.382e-11	3.6738e-06	5.0014e-07	-4.568e-07	-3.361e-06	-1.2e-13	3.328e-06	4.9854e-07	-4.568e-07	-3.0846e-06	4.589e-11	3.03e-06	4.9696e-07	-4.5676e-07	-2.7517e-06	7.42e-12	2.7036e-06	4.9542e-07	-4.5666e-07	-2.5171e-06	3.386e-11	2.463e-06	4.9392e-07	-4.5678e-07	-2.2646e-06	-5.19e-12	2.2458e-06	4.9252e-07	-4.5672e-07	-2.0714e-06	-3.186e-11	2.0209e-06	4.9112e-07	-4.5658e-07
1.18	-5.5768e-06	-5.194e-11	5.6095e-06	5.0772e-07	-4.5728e-07	-5.0432e-06	-1.3e-13	4.9747e-06	5.0544e-07	-4.5692e-07	-4.6054e-06	-1.782e-11	4.5108e-06	5.038e-07	-4.5688e-07	-4.1048e-06	-3.08e-12	4.0509e-06	5.0194e-07	-4.569e-07	-3.7094e-06	3.951e-11	3.6428e-06	5e-07	-4.5666e-07	-3.3603e-06	-5.29e-12	3.3306e-06	4.9836e-07	-4.5658e-07	-3.0718e-06	-1.865e-11	3.0479e-06	4.9714e-07	-4.5672e-07	-2.7403e-06	2.57e-12	2.7011e-06	4.9528e-07	-4.5654e-07	-2.4985e-06	-2.031e-11	2.4661e-06	4.9384e-07	-4.5654e-07	-2.2824e-06	-2.33e-12	2.2319e-06	4.926e-07	-4.5676e-07	-2.0735e-06	1.33e-12	2.0358e-06	4.9118e-07	-4.5674e-07
1.175	-5.645e-06	2.999e-11	5.5849e-06	5.0772e-07	-4.572e-07	-5.0575e-06	-1.702e-11	5.0586e-06	5.055e-07	-4.568e-07	-4.5853e-06	5.346e-11	4.4867e-06	5.0374e-07	-4.5694e-07	-4.0849e-06	2.4e-11	4.1045e-06	5.0202e-07	-4.5684e-07	-3.6992e-06	-1.248e-11	3.6947e-06	4.9994e-07	-4.5666e-07	-3.364e-06	2e-14	3.3473e-06	4.9844e-07	-4.5666e-07	-3.0375e-06	-2.387e-11	3.0222e-06	4.969e-07	-4.5668e-07	-2.7588e-06	-1.426e-11	2.7231e-06	4.9544e-07	-4.5666e-07	-2.5271e-06	-1.974e-11	2.4878e-06	4.9392e-07	-4.5656e-07	-2.2627e-06	1.504e-11	2.2248e-06	4.9246e-07	-4.5676e-07	-2.072e-06	1.65e-11	2.0493e-06	4.911e-07	-4.5672e-07
1.17	-5.6226e-06	2.382e-11	5.5186e-06	5.0768e-07	-4.5726e-07	-5.0495e-06	1.117e-11	4.9979e-06	5.0552e-07	-4.5696e-07	-4.6072e-06	-1.785e-11	4.5276e-06	5.0374e-07	-4.569e-07	-4.1327e-06	-1.5e-11	4.0855e-06	5.0188e-07	-4.5684e-07	-3.7506e-06	-3.535e-11	3.6745e-06	5.0016e-07	-4.5662e-07	-3.352e-06	4.81e-12	3.3081e-06	4.9858e-07	-4.567e-07	-3.0678e-06	4.487e-11	2.9933e-06	4.9694e-07	-4.5682e-07	-2.7443e-06	-3.5e-13	2.7194e-06	4.9546e-07	-4.5668e-07	-2.5173e-06	2.533e-11	2.4817e-06	4.9384e-07	-4.5654e-07	-2.2841e-06	5e-14	2.24e-06	4.924e-07	-4.5662e-07	-2.0627e-06	-2.237e-11	2.0279e-06	4.9112e-07	-4.5674e-07
1.165	-5.6655e-06	-3.982e-11	5.617e-06	5.0748e-07	-4.5704e-07	-5.0398e-06	4.9e-13	5.0364e-06	5.0546e-07	-4.5702e-07	-4.5936e-06	-3.768e-11	4.5205e-06	5.0378e-07	-4.5694e-07	-4.1177e-06	-9.85e-12	4.0225e-06	5.0196e-07	-4.5684e-07	-3.7059e-06	3.866e-11	3.6837e-06	5.0014e-07	-4.5678e-07	-3.3763e-06	7.16e-12	3.3266e-06	4.986e-07	-4.5674e-07	-3.0278e-06	-7.28e-12	3.0288e-06	4.9704e-07	-4.5684e-07	-2.7634e-06	2.91e-12	2.7247e-06	4.9544e-07	-4.5672e-07	-2.5257e-06	-1.803e-11	2.4821e-06	4.9408e-07	-4.5672e-07	-2.2646e-06	-4.65e-12	2.2303e-06	4.9234e-07	-4.566e-07	-2.068e-06	-1.69e-12	2.0277e-06	4.9112e-07	-4.5674e-07
1.16	-5.5905e-06	3.157e-11	5.5421e-06	5.0842e-07	-4.572e-07	-5.0842e-06	-1.425e-11	5.0614e-06	5.0558e-07	-4.5698e-07	-4.6183e-06	4.062e-11	4.5676e-06	5.0352e-07	-4.5676e-07	-4.0785e-06	2.966e-11	4.0685e-06	5.0196e-07	-4.5688e-07	-3.7121e-06	-1.699e-11	3.7143e-06	5.001e-07	-4.5678e-07	-3.3805e-06	-3.7e-12	3.3352e-06	4.9864e-07	-4.568e-07	-3.0639e-06	-2.929e-11	3.0118e-06	4.9688e-07	-4.5666e-07	-2.7636e-06	-1.01e-12	2.7256e-06	4.954e-07	-4.567e-07	-2.5089e-06	-9.11e-12	2.4716e-06	4.9392e-07	-4.5666e-07	-2.2882e-06	-3.69e-12	2.24e-06	4.924e-07	-4.5656e-07	-2.0748e-06	2.675e-11	2.0519e-06	4.9114e-07	-4.5674e-07
1.155	-5.7147e-06	2.544e-11	5.5491e-06	5.0816e-07	-4.5722e-07	-5.0487e-06	1.404e-11	4.9861e-06	5.0544e-07	-4.5692e-07	-4.5953e-06	-2.27e-12	4.5605e-06	5.037e-07	-4.569e-07	-4.0735e-06	-1.173e-11	4.0808e-06	5.0186e-07	-4.5688e-07	-3.7418e-06	-2.849e-11	3.6898e-06	5.0088e-07	-4.5678e-07	-3.3561e-06	-5.47e-12	3.3339e-06	4.9856e-07	-4.5672e-07	-3.079e-06	3.137e-11	3.0277e-06	4.9702e-07	-4.5668e-07	-2.7713e-06	6.98e-12	2.7143e-06	4.9544e-07	-4.566e-07	-2.504e-06	2.422e-11	2.4778e-06	4.939e-07	-4.5672e-07	-2.2628e-06	-1.62e-12	2.2439e-06	4.9254e-07	-4.5668e-07	-2.0559e-06	-6.78e-12	2.0302e-06	4.9112e-07	-4.5668e-07
