gds,Vg=0V	gds,Vg=0.15V	gds,Vg=0.3V	gds,Vg=0.45V	gds,Vg=0.6V	gds,Vg=0.75V	gds,Vg=0.9V
6.22200000000001e-05	5.21999999999999e-05	5.384e-05	2.27599999999999e-05	4.286e-05	3.478e-05	3.57e-05
5.952e-05	4.639e-05	5.558e-05	3.824e-05	5.64399999999999e-05	4.652e-05	5.20399999999999e-05
4.985e-05	4.67700000000001e-05	5.297e-05	5.534e-05	5.797e-05	5.239e-05	5.833e-05
4.099e-05	6.029e-05	4.205e-05	5.785e-05	4.498e-05	4.007e-05	4.45000000000001e-05
4.862e-05	4.778e-05	4.38999999999999e-05	4.925e-05	4.216e-05	4.335e-05	4.93399999999999e-05
4.792e-05	3.69e-05	4.81799999999999e-05	4.407e-05	4.244e-05	5.229e-05	4.731e-05
4.444e-05	4.81899999999999e-05	4.621e-05	4.362e-05	4.93399999999999e-05	4.006e-05	4.359e-05
3.86600000000001e-05	4.187e-05	3.83e-05	3.353e-05	4.086e-05	3.628e-05	3.87e-05
3.506e-05	3.838e-05	3.66200000000001e-05	3.699e-05	3.23200000000001e-05	4.377e-05	3.248e-05
3.639e-05	4.071e-05	4.21e-05	4.244e-05	3.548e-05	3.699e-05	3.695e-05
3.341e-05	3.52e-05	3.425e-05	3.372e-05	3.319e-05	3.175e-05	3.416e-05
3.628e-05	3.164e-05	2.825e-05	3.188e-05	3.585e-05	3.332e-05	3.178e-05
3.19e-05	2.983e-05	3.172e-05	2.919e-05	3.164e-05	3.037e-05	3.298e-05
2.709e-05	2.51899999999999e-05	3.092e-05	2.634e-05	2.489e-05	2.661e-05	3.12399999999999e-05
2.938e-05	2.691e-05	2.635e-05	3.205e-05	2.791e-05	2.909e-05	2.46e-05
2.629e-05	2.92200000000001e-05	2.516e-05	2.931e-05	2.82e-05	2.697e-05	2.7e-05
2.287e-05	2.519e-05	2.344e-05	2.363e-05	2.708e-05	2.313e-05	2.814e-05
2.574e-05	2.322e-05	2.447e-05	2.095e-05	2.34e-05	2.399e-05	2.301e-05
2.275e-05	2.191e-05	2.276e-05	2.051e-05	2.188e-05	2.298e-05	2.172e-05
2.145e-05	2.046e-05	2.11e-05	2.278e-05	2.308e-05	1.942e-05	2.03e-05
2.111e-05	2.078e-05	2.124e-05	2.006e-05	2.1e-05	1.904e-05	2.063e-05
1.964e-05	2.052e-05	1.977e-05	1.824e-05	1.873e-05	2.102e-05	1.904e-05
1.923e-05	1.697e-05	1.721e-05	1.817e-05	1.856e-05	1.886e-05	1.812e-05
1.848e-05	1.763e-05	1.69e-05	1.716e-05	1.878e-05	1.647e-05	1.793e-05
1.58e-05	1.797e-05	1.654e-05	1.716e-05	1.565e-05	1.657e-05	1.695e-05
1.593e-05	1.481e-05	1.564e-05	1.618e-05	1.5e-05	1.525e-05	1.635e-05
1.546e-05	1.592e-05	1.461e-05	1.579e-05	1.419e-05	1.379e-05	1.448e-05
1.292e-05	1.451e-05	1.385e-05	1.524e-05	1.45e-05	1.43e-05	1.465e-05
1.356e-05	1.194e-05	1.49e-05	1.292e-05	1.397e-05	1.536e-05	1.3e-05
1.345e-05	1.368e-05	1.344e-05	1.278e-05	1.259e-05	1.395e-05	1.297e-05
1.27e-05	1.334e-05	1.206e-05	1.262e-05	1.319e-05	1.191e-05	1.217e-05
1.195e-05	1.141e-05	1.189e-05	1.148e-05	1.177e-05	1.134e-05	1.099e-05
1.102e-05	1.048e-05	1.125e-05	1.129e-05	1.199e-05	1.098e-05	1.221e-05
1.11e-05	1.12e-05	1.078e-05	1.083e-05	1.12e-05	1.182e-05	1.083e-05
1.063e-05	1.017e-05	1.077e-05	1.116e-05	1.042e-05	1.059e-05	1.005e-05
1.01e-05	1.1306e-05	9.73000000000001e-06	9.92000000000003e-06	1.1672e-05	1.1192e-05	1.189e-05
1.073e-05	9.56600000000001e-06	1.1064e-05	1.0674e-05	8.342e-06	9.01e-06	8.76399999999998e-06
8.51399999999999e-06	7.36599999999999e-06	8.958e-06	8.82999999999999e-06	6.90999999999998e-06	7.09599999999999e-06	6.626e-06
6.784e-06	8.57999999999998e-06	5.688e-06	6.62599999999999e-06	8.904e-06	8.34999999999998e-06	8.69600000000001e-06
7.72e-06	7.92e-06	7.632e-06	8.076e-06	8.22199999999999e-06	7.42399999999999e-06	7.96399999999999e-06
7.42200000000001e-06	7.88400000000002e-06	7.99800000000001e-06	7.71400000000001e-06	7.87000000000001e-06	7.41400000000001e-06	7.68800000000001e-06
7.55800000000001e-06	6.96000000000002e-06	7.69000000000001e-06	7.29200000000001e-06	7.25800000000002e-06	7.89000000000001e-06	7.72000000000001e-06
7.78399999999999e-06	7.322e-06	7.68399999999999e-06	7.088e-06	6.97199999999999e-06	7.268e-06	7.03999999999999e-06
7.306e-06	6.96e-06	6.846e-06	7.34799999999999e-06	7.046e-06	6.62799999999999e-06	6.98799999999999e-06
6.244e-06	6.36799999999999e-06	5.83599999999999e-06	6.642e-06	6.54e-06	6.32799999999999e-06	6.478e-06
6.08e-06	6.44599999999999e-06	5.832e-06	5.846e-06	5.84599999999998e-06	6.062e-06	5.922e-06
6.06600000000001e-06	5.80800000000001e-06	6.25600000000001e-06	5.87000000000001e-06	5.89800000000001e-06	6.18600000000002e-06	5.906e-06
6.024e-06	5.57000000000002e-06	5.84000000000001e-06	5.62800000000001e-06	5.90000000000002e-06	5.84600000000001e-06	5.46800000000002e-06
5.556e-06	5.47999999999999e-06	5.158e-06	5.512e-06	5.42399999999999e-06	5.29199999999999e-06	5.294e-06
4.794e-06	5.11199999999999e-06	5.334e-06	5.232e-06	5.06799999999999e-06	5.09199999999999e-06	5.07799999999999e-06
4.622e-06	4.856e-06	5.12999999999999e-06	4.87999999999999e-06	4.758e-06	5.00199999999999e-06	4.88199999999999e-06
