vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-1.0374e-07	1.54766e-08	5.6409e-10	9.4424e-07	-8.5726e-07	-5.99054e-08	1.48524e-08	3.5833e-10	9.4248e-07	-8.9782e-07	-3.47936e-08	1.405e-08	3.0887e-10	9.2316e-07	-9.0274e-07	-1.9856e-08	1.34108e-08	2.7202e-10	9.1008e-07	-9.0408e-07	-9.1836e-09	1.29146e-08	2.1269e-10	8.9928e-07	-9.0328e-07	-1.9046e-09	1.26042e-08	1.4609e-10	8.9162e-07	-9.0266e-07	2.8979e-09	1.23152e-08	7.877e-11	8.8614e-07	-9.0146e-07
1.195	-1.0338e-07	1.43822e-08	5.6127e-10	9.4592e-07	-8.5758e-07	-5.93072e-08	1.36092e-08	3.6142e-10	9.4276e-07	-8.9696e-07	-3.46032e-08	1.2778e-08	3.1441e-10	9.237e-07	-9.0192e-07	-1.97078e-08	1.21824e-08	2.7803e-10	9.1092e-07	-9.0348e-07	-9.0995e-09	1.17346e-08	2.1815e-10	9.0028e-07	-9.031e-07	-1.892e-09	1.1417e-08	1.5114e-10	8.9262e-07	-9.0236e-07	2.8968e-09	1.11864e-08	8.268e-11	8.8728e-07	-9.0126e-07
1.19	-1.026e-07	1.33256e-08	5.6543e-10	9.468e-07	-8.5812e-07	-5.90392e-08	1.25314e-08	3.6911e-10	9.4254e-07	-8.9616e-07	-3.4398e-08	1.171e-08	3.1838e-10	9.237e-07	-9.014e-07	-1.96978e-08	1.11244e-08	2.8094e-10	9.1136e-07	-9.0282e-07	-9.1415e-09	1.07072e-08	2.2056e-10	9.0116e-07	-9.0288e-07	-1.8803e-09	1.03678e-08	1.545e-10	8.9394e-07	-9.0242e-07	2.9039e-09	1.01398e-08	8.763e-11	8.884e-07	-9.0182e-07
1.185	-1.0234e-07	1.23652e-08	5.6792e-10	9.4782e-07	-8.5842e-07	-5.91178e-08	1.15594e-08	3.7409e-10	9.4276e-07	-8.957e-07	-3.44362e-08	1.07518e-08	3.2458e-10	9.2396e-07	-9.0072e-07	-1.97416e-08	1.01686e-08	2.8525e-10	9.118e-07	-9.0238e-07	-9.0999e-09	9.7538e-09	2.2557e-10	9.0126e-07	-9.0214e-07	-1.8817e-09	9.4046e-09	1.6286e-10	8.9436e-07	-9.0208e-07	2.9083e-09	9.1762e-09	9.247e-11	8.8964e-07	-9.0164e-07
1.18	-1.017e-07	1.15152e-08	5.6939e-10	9.4832e-07	-8.5868e-07	-5.87284e-08	1.06744e-08	3.7734e-10	9.4286e-07	-8.9522e-07	-3.43398e-08	9.8716e-09	3.2947e-10	9.2452e-07	-9.003e-07	-1.97232e-08	9.2715e-09	2.8842e-10	9.119e-07	-9.0174e-07	-9.0699e-09	8.8521e-09	2.3026e-10	9.017e-07	-9.0174e-07	-1.8837e-09	8.546e-09	1.6499e-10	8.9492e-07	-9.0168e-07	2.9129e-09	8.333e-09	9.806e-11	8.902e-07	-9.0144e-07
1.175	-1.0094e-07	1.07264e-08	5.7173e-10	9.486e-07	-8.5892e-07	-5.8541e-08	9.8768e-09	3.8406e-10	9.4302e-07	-8.9464e-07	-3.4212e-08	9.0574e-09	3.343e-10	9.2408e-07	-8.9954e-07	-1.96526e-08	8.5056e-09	2.9415e-10	9.1228e-07	-9.0146e-07	-9.0743e-09	8.0873e-09	2.3539e-10	9.0216e-07	-9.0126e-07	-1.8826e-09	7.7867e-09	1.7042e-10	8.9538e-07	-9.015e-07	2.9182e-09	7.5757e-09	1.0114e-10	8.9066e-07	-9.014e-07
1.17	-1.0062e-07	1.0015e-08	5.7383e-10	9.4934e-07	-8.5942e-07	-5.85192e-08	9.1054e-09	3.879e-10	9.4276e-07	-8.9404e-07	-3.42136e-08	8.3252e-09	3.3906e-10	9.2454e-07	-8.9896e-07	-1.96258e-08	7.7709e-09	2.9688e-10	9.1256e-07	-9.0082e-07	-9.0495e-09	7.3872e-09	2.4072e-10	9.0242e-07	-9.0078e-07	-1.839e-09	7.0993e-09	1.7679e-10	8.9624e-07	-9.0144e-07	2.9234e-09	6.8861e-09	1.0148e-10	8.9136e-07	-9.0114e-07
1.165	-9.99312e-08	9.3412e-09	5.7397e-10	9.5046e-07	-8.6008e-07	-5.81358e-08	8.445e-09	3.8938e-10	9.427e-07	-8.932e-07	-3.41482e-08	7.675e-09	3.4208e-10	9.2438e-07	-8.9818e-07	-1.957e-08	7.1382e-09	3.02e-10	9.127e-07	-9.0072e-07	-8.99e-09	6.7392e-09	2.4603e-10	9.0278e-07	-9.0066e-07	-1.8217e-09	6.4777e-09	1.7654e-10	8.9636e-07	-9.0106e-07	2.9207e-09	6.2669e-09	1.1054e-10	8.9208e-07	-9.0146e-07
1.16	-9.9887e-08	8.7429e-09	5.7511e-10	9.5042e-07	-8.6032e-07	-5.8004e-08	7.8446e-09	3.9563e-10	9.4244e-07	-8.9248e-07	-3.40546e-08	7.0683e-09	3.4617e-10	9.2458e-07	-8.9802e-07	-1.952e-08	6.5482e-09	3.0601e-10	9.1238e-07	-8.995e-07	-8.9683e-09	6.1669e-09	2.5431e-10	9.0306e-07	-9.005e-07	-1.8421e-09	5.9014e-09	1.8244e-10	8.9646e-07	-9.0078e-07	2.9373e-09	5.6939e-09	1.1222e-10	8.9234e-07	-9.0128e-07
1.155	-9.93088e-08	8.2273e-09	5.7669e-10	9.5134e-07	-8.6106e-07	-5.791e-08	7.3024e-09	3.9668e-10	9.4204e-07	-8.9224e-07	-3.40022e-08	6.5485e-09	3.5255e-10	9.2438e-07	-8.9698e-07	-1.94994e-08	6.0213e-09	3.0708e-10	9.125e-07	-8.9936e-07	-9.0117e-09	5.6554e-09	2.592e-10	9.033e-07	-9.004e-07	-1.8319e-09	5.379e-09	1.8504e-10	8.9708e-07	-9.0108e-07	2.9351e-09	5.1886e-09	1.1844e-10	8.9312e-07	-9.0146e-07
1.15	-9.90254e-08	7.7249e-09	5.7858e-10	9.5206e-07	-8.6136e-07	-5.76466e-08	6.7968e-09	4.0008e-10	9.421e-07	-8.9188e-07	-3.39344e-08	6.0578e-09	3.5368e-10	9.2388e-07	-8.966e-07	-1.9499e-08	5.5363e-09	3.1387e-10	9.1262e-07	-8.9894e-07	-8.9854e-09	5.172e-09	2.5728e-10	9.0364e-07	-9.0002e-07	-1.8217e-09	4.9119e-09	1.9078e-10	8.973e-07	-9.0082e-07	2.9465e-09	4.7054e-09	1.2065e-10	8.9354e-07	-9.0126e-07
1.145	-9.84426e-08	7.2815e-09	5.8069e-10	9.5228e-07	-8.6192e-07	-5.76846e-08	6.3548e-09	4.0705e-10	9.4208e-07	-8.9064e-07	-3.3783e-08	5.6196e-09	3.5813e-10	9.2394e-07	-8.9604e-07	-1.94764e-08	5.1002e-09	3.1771e-10	9.1254e-07	-8.9862e-07	-8.9427e-09	4.7473e-09	2.6045e-10	9.0388e-07	-8.9988e-07	-1.8104e-09	4.486e-09	1.9256e-10	8.9756e-07	-9.006e-07	2.9357e-09	4.287e-09	1.26e-10	8.937e-07	-9.012e-07
