vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-2.5193e-06	-1.47e-12	2.4938e-06	9.1316e-07	-8.3722e-07	-2.9733e-06	-4.39e-12	2.8884e-06	9.315e-07	-8.5392e-07	-3.0548e-06	5.73e-12	3.0181e-06	9.3704e-07	-8.5908e-07	-3.1846e-06	2.3e-13	3.0639e-06	9.4096e-07	-8.6302e-07	-3.2379e-06	-9e-14	3.1862e-06	9.4406e-07	-8.6562e-07	-3.308e-06	6.1e-13	3.2153e-06	9.4604e-07	-8.6766e-07	-3.3276e-06	-1.02e-12	3.2599e-06	9.4832e-07	-8.699e-07
0.005	-2.5701e-06	-1.12e-12	2.4774e-06	9.1382e-07	-8.3762e-07	-2.9207e-06	8.33e-12	2.8268e-06	9.3018e-07	-8.5402e-07	-3.0195e-06	-2.83e-12	2.9339e-06	9.358e-07	-8.5926e-07	-3.102e-06	7.12e-12	3.0082e-06	9.3932e-07	-8.6278e-07	-3.1747e-06	2.22e-12	3.082e-06	9.4228e-07	-8.6542e-07	-3.2267e-06	6.5e-13	3.1421e-06	9.4486e-07	-8.6764e-07	-3.2589e-06	1.14e-12	3.17e-06	9.4712e-07	-8.6984e-07
0.01	-2.488e-06	2.46e-12	2.4139e-06	9.1262e-07	-8.3782e-07	-2.8492e-06	-6.64e-12	2.7658e-06	9.2956e-07	-8.541e-07	-2.9535e-06	3.92e-12	2.8761e-06	9.3476e-07	-8.5918e-07	-3.0291e-06	-2.48e-12	2.939e-06	9.3852e-07	-8.6282e-07	-3.1197e-06	-8.5e-13	3.031e-06	9.4136e-07	-8.658e-07	-3.1525e-06	4e-14	3.0499e-06	9.434e-07	-8.6752e-07	-3.1845e-06	-5.8e-13	3.1034e-06	9.4596e-07	-8.6996e-07
0.015	-2.4363e-06	-4.81e-12	2.3295e-06	9.118e-07	-8.3788e-07	-2.7758e-06	7.11e-12	2.6938e-06	9.2798e-07	-8.5426e-07	-2.8671e-06	-3.96e-12	2.8104e-06	9.3388e-07	-8.593e-07	-2.9384e-06	3.32e-12	2.8594e-06	9.374e-07	-8.6294e-07	-3.0402e-06	1.07e-12	2.9563e-06	9.3982e-07	-8.6556e-07	-3.0828e-06	7.5e-13	2.9776e-06	9.4258e-07	-8.6778e-07	-3.1304e-06	1.82e-12	3.0312e-06	9.4496e-07	-8.7022e-07
0.02	-2.3569e-06	4.93e-12	2.2701e-06	9.1106e-07	-8.3846e-07	-2.7109e-06	-4.32e-12	2.628e-06	9.271e-07	-8.5432e-07	-2.8348e-06	5.42e-12	2.7562e-06	9.3224e-07	-8.5948e-07	-2.8752e-06	-4e-13	2.7775e-06	9.3622e-07	-8.6282e-07	-2.9735e-06	-2.55e-12	2.8895e-06	9.3882e-07	-8.6564e-07	-3.003e-06	1.3e-13	2.9198e-06	9.4138e-07	-8.6782e-07	-3.0474e-06	-3.3e-13	2.9639e-06	9.4388e-07	-8.7024e-07
0.025	-2.2967e-06	-5.65e-12	2.2186e-06	9.1024e-07	-8.387e-07	-2.6404e-06	2.78e-12	2.5558e-06	9.2578e-07	-8.542e-07	-2.7671e-06	-4.31e-12	2.6801e-06	9.313e-07	-8.5958e-07	-2.8022e-06	-3.4e-12	2.724e-06	9.3508e-07	-8.6292e-07	-2.897e-06	2.02e-12	2.831e-06	9.3754e-07	-8.6558e-07	-2.9275e-06	1.5e-13	2.8666e-06	9.403e-07	-8.68e-07	-2.9739e-06	3.1e-13	2.8784e-06	9.4248e-07	-8.6974e-07
0.03	-2.2537e-06	6.82e-12	2.1783e-06	9.0938e-07	-8.39e-07	-2.5702e-06	-4e-14	2.4836e-06	9.2474e-07	-8.5432e-07	-2.7e-06	4.13e-12	2.6114e-06	9.3022e-07	-8.5936e-07	-2.7451e-06	3.56e-12	2.6716e-06	9.3378e-07	-8.631e-07	-2.8389e-06	1.19e-12	2.7489e-06	9.3628e-07	-8.654e-07	-2.8856e-06	4.4e-13	2.7941e-06	9.3884e-07	-8.675e-07	-2.9168e-06	4.5e-13	2.8271e-06	9.415e-07	-8.6994e-07
0.035	-2.1945e-06	-4.97e-12	2.1176e-06	9.0858e-07	-8.394e-07	-2.5026e-06	1.09e-12	2.4375e-06	9.2378e-07	-8.5424e-07	-2.627e-06	-4.29e-12	2.5601e-06	9.2912e-07	-8.5964e-07	-2.665e-06	-4.43e-12	2.582e-06	9.3248e-07	-8.6298e-07	-2.7812e-06	-9.6e-13	2.6866e-06	9.3538e-07	-8.6564e-07	-2.7859e-06	-2e-13	2.7107e-06	9.3756e-07	-8.677e-07	-2.8519e-06	7.5e-13	2.7749e-06	9.4022e-07	-8.6998e-07
0.04	-2.1485e-06	-2.28e-12	2.0604e-06	9.0778e-07	-8.397e-07	-2.4615e-06	-6.6e-13	2.3781e-06	9.2288e-07	-8.544e-07	-2.5637e-06	3.52e-12	2.5051e-06	9.282e-07	-8.5926e-07	-2.5888e-06	6.16e-12	2.5254e-06	9.314e-07	-8.629e-07	-2.7029e-06	1.21e-12	2.6242e-06	9.3432e-07	-8.6576e-07	-2.7196e-06	1.68e-12	2.64e-06	9.3656e-07	-8.6768e-07	-2.7566e-06	1.12e-12	2.6872e-06	9.3908e-07	-8.6978e-07
0.045	-2.0868e-06	1.09e-12	2.0099e-06	9.073e-07	-8.4016e-07	-2.3986e-06	4.1e-13	2.3216e-06	9.219e-07	-8.5452e-07	-2.508e-06	4.6e-13	2.4214e-06	9.268e-07	-8.5936e-07	-2.5324e-06	-4.21e-12	2.4589e-06	9.3046e-07	-8.6266e-07	-2.6419e-06	-2.57e-12	2.5762e-06	9.3314e-07	-8.6568e-07	-2.665e-06	-1.18e-12	2.5748e-06	9.3594e-07	-8.6768e-07	-2.7061e-06	3.7e-13	2.621e-06	9.3786e-07	-8.7014e-07
