vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-3.4485e-06	1.53e-12	3.4127e-06	9.2542e-07	-8.4774e-07	-2.098e-06	1.02e-12	2.0244e-06	9.224e-07	-8.7318e-07	-1.2535e-06	-9e-13	1.2321e-06	9.1014e-07	-8.7964e-07	-9.0372e-07	-3.9e-13	8.9048e-07	9.0182e-07	-8.8386e-07	-7.4688e-07	1.36e-12	7.367e-07	8.9528e-07	-8.8714e-07	-6.125e-07	2.88e-12	6.1656e-07	8.9106e-07	-8.8948e-07	-6.8109e-09	5.3e-13	1.14292e-08	8.8872e-07	-8.9234e-07
1.195	-3.5472e-06	2.3e-13	3.47e-06	9.268e-07	-8.4872e-07	-2.0977e-06	-4.2e-13	2.0432e-06	9.224e-07	-8.7336e-07	-1.2546e-06	-7e-14	1.227e-06	9.1024e-07	-8.7992e-07	-9.0002e-07	-4.6e-13	8.8416e-07	9.021e-07	-8.843e-07	-7.4734e-07	-2.63e-12	7.4114e-07	8.951e-07	-8.869e-07	-6.1994e-07	5.6e-13	6.1948e-07	8.9118e-07	-8.8996e-07	-8.0014e-09	-1.47e-12	1.1361e-08	8.8888e-07	-8.9232e-07
1.19	-3.5545e-06	-4.3e-13	3.4753e-06	9.2804e-07	-8.4988e-07	-2.1017e-06	1.44e-12	2.0431e-06	9.2254e-07	-8.7342e-07	-1.2579e-06	2.6e-13	1.2327e-06	9.102e-07	-8.797e-07	-8.9438e-07	6.1e-13	8.7706e-07	9.0182e-07	-8.8418e-07	-7.5206e-07	0	7.4574e-07	8.951e-07	-8.8726e-07	-6.2104e-07	1.64e-12	6.216e-07	8.9112e-07	-8.8986e-07	-7.9418e-09	1.51e-12	1.13908e-08	8.8914e-07	-8.9252e-07
1.185	-3.5616e-06	3.3e-13	3.488e-06	9.285e-07	-8.5042e-07	-2.0756e-06	1.4e-13	2.0279e-06	9.224e-07	-8.7326e-07	-1.2614e-06	6e-13	1.23e-06	9.0966e-07	-8.7958e-07	-9.0286e-07	1.81e-12	8.8162e-07	9.0168e-07	-8.839e-07	-7.4774e-07	1.59e-12	7.4374e-07	8.9508e-07	-8.8702e-07	-6.1658e-07	-2.7e-13	6.1862e-07	8.9114e-07	-8.898e-07	-8.0933e-09	-9e-14	1.14704e-08	8.889e-07	-8.9252e-07
1.18	-3.5844e-06	3.5e-13	3.4994e-06	9.2918e-07	-8.5104e-07	-2.0955e-06	1.3e-13	2.0616e-06	9.2276e-07	-8.7354e-07	-1.2726e-06	1.12e-12	1.2456e-06	9.1002e-07	-8.7946e-07	-9.065e-07	-4.7e-13	8.8536e-07	9.0194e-07	-8.8424e-07	-7.503e-07	-1.05e-12	7.4082e-07	8.9524e-07	-8.873e-07	-6.1464e-07	-2.16e-12	6.1148e-07	8.9112e-07	-8.8982e-07	-8.6593e-09	1.22e-12	1.202e-08	8.8908e-07	-8.925e-07
1.175	-3.5788e-06	2.47e-12	3.5129e-06	9.301e-07	-8.5148e-07	-2.1083e-06	-7.7e-13	2.0597e-06	9.227e-07	-8.7372e-07	-1.2723e-06	-4.1e-13	1.2421e-06	9.0998e-07	-8.7946e-07	-9.1316e-07	-1.25e-12	8.9258e-07	9.0198e-07	-8.8424e-07	-7.4768e-07	2.13e-12	7.3602e-07	8.9504e-07	-8.8712e-07	-6.1138e-07	2.03e-12	6.1196e-07	8.9096e-07	-8.898e-07	-8.4754e-09	-1.87e-12	1.14786e-08	8.89e-07	-8.926e-07
1.17	-3.5923e-06	-2.28e-12	3.5214e-06	9.305e-07	-8.5218e-07	-2.1018e-06	4.9e-13	2.0637e-06	9.2312e-07	-8.7372e-07	-1.2752e-06	1.5e-12	1.2492e-06	9.103e-07	-8.8004e-07	-9.1486e-07	4.7e-13	8.9574e-07	9.0182e-07	-8.841e-07	-7.3858e-07	-2.2e-13	7.2962e-07	8.9526e-07	-8.8696e-07	-6.1656e-07	-4.8e-13	6.1608e-07	8.9108e-07	-8.8968e-07	-7.9041e-09	2.8e-13	1.11592e-08	8.893e-07	-8.926e-07
1.165	-3.6e-06	-3.9e-13	3.5326e-06	9.3062e-07	-8.5252e-07	-2.1013e-06	4.8e-13	2.0523e-06	9.2272e-07	-8.7356e-07	-1.2703e-06	8.6e-13	1.2389e-06	9.1032e-07	-8.7988e-07	-9.0702e-07	6.7e-13	8.8714e-07	9.0162e-07	-8.8404e-07	-7.3954e-07	-2.36e-12	7.32e-07	8.9512e-07	-8.8714e-07	-6.1382e-07	-1.35e-12	6.1042e-07	8.9102e-07	-8.8968e-07	-7.9148e-09	8.3e-13	1.13634e-08	8.8916e-07	-8.9234e-07
1.16	-3.5903e-06	2.12e-12	3.5285e-06	9.3138e-07	-8.529e-07	-2.0999e-06	-8.4e-13	2.0552e-06	9.2282e-07	-8.7392e-07	-1.2703e-06	8.1e-13	1.2339e-06	9.102e-07	-8.7984e-07	-9.0922e-07	6.4e-13	8.8884e-07	9.0196e-07	-8.8444e-07	-7.3706e-07	1.19e-12	7.288e-07	8.9538e-07	-8.8696e-07	-6.1294e-07	1.21e-12	6.1322e-07	8.9102e-07	-8.895e-07	-8.0746e-09	-3.2e-13	1.13816e-08	8.8902e-07	-8.924e-07
1.155	-3.5962e-06	-1.38e-12	3.5423e-06	9.3202e-07	-8.535e-07	-2.1059e-06	1e-13	2.0648e-06	9.2272e-07	-8.7338e-07	-1.2689e-06	4.6e-13	1.2412e-06	9.1014e-07	-8.7982e-07	-9.0556e-07	3.3e-13	8.9154e-07	9.02e-07	-8.8396e-07	-7.3772e-07	8e-14	7.3204e-07	8.9542e-07	-8.8736e-07	-6.1664e-07	-2.4e-13	6.163e-07	8.9098e-07	-8.8966e-07	-8.0007e-09	1.02e-12	1.14416e-08	8.8884e-07	-8.9232e-07
