|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-1.26800000000001e-07	-1.71800000000003e-07	-1.79880000000003e-07	-1.47760000000004e-07	-1.78960000000003e-07	-2.07360000000004e-07	-2.03240000000004e-07	-1.83000000000005e-07	-2.89400000000006e-07	-8.82400000000008e-08
-0.295	-1.10656666666666e-07	-1.4168e-07	-1.51756666666667e-07	-1.32896666666668e-07	-1.514e-07	-1.79753333333334e-07	-1.81063333333334e-07	-1.70646666666668e-07	-2.40323333333334e-07	-9.89166666666666e-08
-0.29	-9.04799999999997e-08	-1.1507e-07	-1.22804e-07	-1.15648000000001e-07	-1.2866e-07	-1.50438e-07	-1.56628e-07	-1.48334000000001e-07	-2.00734e-07	-1.10668e-07
-0.285	-7.82339999999996e-08	-9.68539999999995e-08	-1.02037999999999e-07	-1.02192e-07	-1.09606e-07	-1.28029999999999e-07	-1.37522e-07	-1.36118e-07	-1.66731999999999e-07	-1.12386e-07
-0.28	-6.91940000000001e-08	-8.2134e-08	-8.71139999999999e-08	-9.07579999999999e-08	-9.2998e-08	-1.07394e-07	-1.20026e-07	-1.24338e-07	-1.37914e-07	-1.10538e-07
-0.275	-6.38180000000001e-08	-7.60899999999999e-08	-8.05239999999999e-08	-8.36099999999998e-08	-8.78360000000001e-08	-9.60439999999999e-08	-1.0974e-07	-1.14504e-07	-1.24596e-07	-1.0795e-07
-0.27	-6.3268e-08	-7.50179999999999e-08	-7.8794e-08	-7.89979999999998e-08	-8.94700000000001e-08	-9.0134e-08	-1.03996e-07	-1.09904e-07	-1.1805e-07	-1.02496e-07
-0.265	-6.42159999999999e-08	-7.078e-08	-7.64440000000001e-08	-7.52599999999999e-08	-8.95840000000001e-08	-8.53959999999999e-08	-9.8932e-08	-1.0672e-07	-1.11962e-07	-9.67279999999999e-08
-0.26	-6.20979999999998e-08	-6.5978e-08	-7.223e-08	-7.1996e-08	-8.94839999999998e-08	-8.47079999999998e-08	-9.61759999999999e-08	-1.0037e-07	-1.09434e-07	-9.65619999999999e-08
-0.255	-5.95659999999999e-08	-6.4612e-08	-6.8068e-08	-6.96959999999999e-08	-8.87619999999998e-08	-8.53799999999999e-08	-9.32799999999998e-08	-9.51199999999997e-08	-1.07794e-07	-9.77279999999999e-08
-0.25	-5.907e-08	-6.283e-08	-6.24279999999999e-08	-6.87299999999999e-08	-8.3546e-08	-8.42199999999999e-08	-8.87559999999999e-08	-9.34319999999997e-08	-1.04112e-07	-9.53799999999998e-08
-0.245	-5.7538e-08	-6.0766e-08	-5.57859999999999e-08	-6.7344e-08	-7.62559999999999e-08	-8.35039999999998e-08	-8.60519999999998e-08	-8.98139999999998e-08	-9.97999999999999e-08	-9.25019999999998e-08
-0.24	-5.5072e-08	-6.10119999999999e-08	-5.42339999999999e-08	-6.519e-08	-6.821e-08	-8.22619999999999e-08	-8.17099999999997e-08	-8.37239999999999e-08	-9.50840000000001e-08	-9.07459999999998e-08
-0.235	-5.30920000000002e-08	-5.89220000000001e-08	-5.67520000000003e-08	-6.36880000000003e-08	-5.89260000000004e-08	-7.93040000000003e-08	-7.3798e-08	-7.96840000000004e-08	-8.91600000000005e-08	-8.94600000000001e-08
