vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-8.49354e-08	9.7522e-09	2.6716e-10	4.4922e-07	-3.7406e-07	-8.37192e-08	9.9426e-09	1.8822e-10	4.5354e-07	-3.8022e-07	-8.09408e-08	9.8966e-09	1.6567e-10	4.519e-07	-3.8126e-07	-7.7221e-08	9.7992e-09	1.5248e-10	4.4878e-07	-3.8146e-07	-7.47152e-08	9.697e-09	1.4317e-10	4.4646e-07	-3.8166e-07	-7.1728e-08	9.6161e-09	1.3767e-10	4.4384e-07	-3.8202e-07	-6.87296e-08	9.5218e-09	1.3228e-10	4.4078e-07	-3.8178e-07	-6.63576e-08	9.4739e-09	1.2942e-10	4.3894e-07	-3.8236e-07	-6.3714e-08	9.3902e-09	1.258e-10	4.3656e-07	-3.8226e-07	-6.12102e-08	9.2992e-09	1.2146e-10	4.343e-07	-3.8256e-07	-5.88062e-08	9.1888e-09	1.1509e-10	4.3128e-07	-3.8206e-07
1.195	-8.47228e-08	9.1167e-09	2.6553e-10	4.4954e-07	-3.7412e-07	-8.28236e-08	9.2359e-09	1.9029e-10	4.5334e-07	-3.7994e-07	-8.01988e-08	9.1712e-09	1.6956e-10	4.517e-07	-3.8088e-07	-7.67886e-08	9.0891e-09	1.5362e-10	4.4866e-07	-3.812e-07	-7.41438e-08	9.0052e-09	1.4858e-10	4.4638e-07	-3.8138e-07	-7.12556e-08	8.9278e-09	1.4274e-10	4.4392e-07	-3.8168e-07	-6.83098e-08	8.839e-09	1.3778e-10	4.409e-07	-3.815e-07	-6.56546e-08	8.7656e-09	1.3311e-10	4.3876e-07	-3.8202e-07	-6.33442e-08	8.7002e-09	1.2814e-10	4.3642e-07	-3.82e-07	-6.07404e-08	8.61e-09	1.2945e-10	4.343e-07	-3.8224e-07	-5.82952e-08	8.5149e-09	1.2311e-10	4.3144e-07	-3.8166e-07
1.19	-8.4219e-08	8.5392e-09	2.6737e-10	4.4978e-07	-3.7428e-07	-8.2401e-08	8.6363e-09	1.9606e-10	4.5332e-07	-3.7966e-07	-7.9639e-08	8.5658e-09	1.7481e-10	4.514e-07	-3.805e-07	-7.63282e-08	8.4845e-09	1.6124e-10	4.4866e-07	-3.809e-07	-7.36964e-08	8.4e-09	1.5376e-10	4.4646e-07	-3.8144e-07	-7.0821e-08	8.3228e-09	1.4594e-10	4.4382e-07	-3.814e-07	-6.7968e-08	8.2324e-09	1.4273e-10	4.409e-07	-3.8136e-07	-6.53012e-08	8.1677e-09	1.3905e-10	4.3884e-07	-3.818e-07	-6.29694e-08	8.0869e-09	1.3121e-10	4.3652e-07	-3.8174e-07	-6.05388e-08	8.0175e-09	1.3022e-10	4.3438e-07	-3.8202e-07	-5.8095e-08	7.9185e-09	1.2829e-10	4.3184e-07	-3.8158e-07
1.185	-8.38658e-08	8.0261e-09	2.7026e-10	4.499e-07	-3.7424e-07	-8.1982e-08	8.0833e-09	1.974e-10	4.5314e-07	-3.7944e-07	-7.9154e-08	8.0336e-09	1.7788e-10	4.5134e-07	-3.8036e-07	-7.59182e-08	7.9423e-09	1.6356e-10	4.4848e-07	-3.8072e-07	-7.3234e-08	7.8611e-09	1.5591e-10	4.4622e-07	-3.8092e-07	-7.05874e-08	7.7799e-09	1.4884e-10	4.4386e-07	-3.812e-07	-6.76418e-08	7.7042e-09	1.461e-10	4.4102e-07	-3.8112e-07	-6.51052e-08	7.6246e-09	1.4015e-10	4.3886e-07	-3.8152e-07	-6.27962e-08	7.5522e-09	1.3671e-10	4.3664e-07	-3.816e-07	-6.03494e-08	7.475e-09	1.3357e-10	4.3452e-07	-3.818e-07	-5.78814e-08	7.3923e-09	1.3093e-10	4.3172e-07	-3.8164e-07
1.18	-8.33764e-08	7.5503e-09	2.7452e-10	4.4992e-07	-3.7428e-07	-8.13654e-08	7.5845e-09	2.025e-10	4.5276e-07	-3.7926e-07	-7.88684e-08	7.5307e-09	1.81e-10	4.5136e-07	-3.8016e-07	-7.55962e-08	7.4405e-09	1.6943e-10	4.4844e-07	-3.8044e-07	-7.2912e-08	7.3665e-09	1.6031e-10	4.4622e-07	-3.8072e-07	-7.01702e-08	7.2895e-09	1.5748e-10	4.4386e-07	-3.8102e-07	-6.72978e-08	7.2031e-09	1.477e-10	4.4084e-07	-3.8096e-07	-6.4785e-08	7.1266e-09	1.468e-10	4.39e-07	-3.8138e-07	-6.24624e-08	7.058e-09	1.4318e-10	4.3674e-07	-3.8132e-07	-6.0125e-08	6.9793e-09	1.3651e-10	4.3466e-07	-3.8158e-07	-5.77352e-08	6.8932e-09	1.3392e-10	4.319e-07	-3.8124e-07
1.175	-8.28914e-08	7.1265e-09	2.7602e-10	4.4998e-07	-3.744e-07	-8.09066e-08	7.1379e-09	2.0677e-10	4.5264e-07	-3.7906e-07	-7.8344e-08	7.0833e-09	1.847e-10	4.5112e-07	-3.7994e-07	-7.5184e-08	7.0027e-09	1.7192e-10	4.483e-07	-3.8028e-07	-7.25976e-08	6.9198e-09	1.6275e-10	4.4608e-07	-3.806e-07	-6.9929e-08	6.8435e-09	1.601e-10	4.4386e-07	-3.8094e-07	-6.6941e-08	6.7642e-09	1.5271e-10	4.4096e-07	-3.8084e-07	-6.45712e-08	6.693e-09	1.4749e-10	4.3886e-07	-3.8108e-07	-6.22102e-08	6.6111e-09	1.4759e-10	4.368e-07	-3.8118e-07	-5.98874e-08	6.5341e-09	1.421e-10	4.3454e-07	-3.8144e-07	-5.74918e-08	6.4565e-09	1.36e-10	4.3202e-07	-3.8114e-07
1.17	-8.24762e-08	6.7321e-09	2.8047e-10	4.4992e-07	-3.7438e-07	-8.04392e-08	6.7271e-09	2.1085e-10	4.5252e-07	-3.7898e-07	-7.78772e-08	6.671e-09	1.8816e-10	4.5078e-07	-3.7982e-07	-7.48842e-08	6.5875e-09	1.7769e-10	4.4822e-07	-3.8016e-07	-7.23036e-08	6.5081e-09	1.6977e-10	4.4598e-07	-3.8046e-07	-6.96288e-08	6.4308e-09	1.6464e-10	4.4378e-07	-3.8076e-07	-6.66846e-08	6.3523e-09	1.5672e-10	4.4096e-07	-3.8066e-07	-6.43146e-08	6.2781e-09	1.5446e-10	4.39e-07	-3.8108e-07	-6.19704e-08	6.2015e-09	1.5161e-10	4.3674e-07	-3.8108e-07	-5.94964e-08	6.1288e-09	1.4718e-10	4.3452e-07	-3.813e-07	-5.73328e-08	6.0513e-09	1.411e-10	4.3222e-07	-3.8102e-07
1.165	-8.21078e-08	6.3702e-09	2.8182e-10	4.5006e-07	-3.7454e-07	-7.99896e-08	6.3569e-09	2.1538e-10	4.523e-07	-3.7884e-07	-7.74884e-08	6.2945e-09	1.9383e-10	4.508e-07	-3.7956e-07	-7.4469e-08	6.2142e-09	1.804e-10	4.4812e-07	-3.8002e-07	-7.19208e-08	6.1385e-09	1.7198e-10	4.461e-07	-3.8036e-07	-6.92474e-08	6.0647e-09	1.6773e-10	4.4368e-07	-3.8062e-07	-6.63834e-08	5.9803e-09	1.5987e-10	4.4096e-07	-3.8052e-07	-6.4188e-08	5.9107e-09	1.5675e-10	4.3902e-07	-3.8096e-07	-6.16654e-08	5.8401e-09	1.5282e-10	4.3666e-07	-3.8096e-07	-5.92322e-08	5.7614e-09	1.5256e-10	4.3464e-07	-3.8138e-07	-5.71216e-08	5.6887e-09	1.4775e-10	4.3232e-07	-3.809e-07
1.16	-8.1722e-08	6.0416e-09	2.8559e-10	4.4984e-07	-3.745e-07	-7.96482e-08	6.0139e-09	2.1868e-10	4.5204e-07	-3.7868e-07	-7.71772e-08	5.9527e-09	1.9712e-10	4.5042e-07	-3.7944e-07	-7.40796e-08	5.8676e-09	1.8366e-10	4.48e-07	-3.7988e-07	-7.16574e-08	5.792e-09	1.7735e-10	4.4598e-07	-3.8016e-07	-6.89198e-08	5.7179e-09	1.6776e-10	4.4346e-07	-3.8048e-07	-6.6204e-08	5.6465e-09	1.6744e-10	4.4088e-07	-3.8048e-07	-6.38576e-08	5.5733e-09	1.6291e-10	4.387e-07	-3.8078e-07	-6.14444e-08	5.5021e-09	1.5588e-10	4.367e-07	-3.809e-07	-5.90518e-08	5.4246e-09	1.5612e-10	4.3458e-07	-3.8104e-07	-5.69706e-08	5.3497e-09	1.5336e-10	4.3224e-07	-3.8086e-07
1.155	-8.13722e-08	5.7338e-09	2.8746e-10	4.4988e-07	-3.7446e-07	-7.92432e-08	5.7123e-09	2.217e-10	4.5192e-07	-3.7872e-07	-7.68024e-08	5.6461e-09	2.0167e-10	4.5026e-07	-3.7936e-07	-7.38134e-08	5.5682e-09	1.8702e-10	4.4788e-07	-3.7972e-07	-7.14174e-08	5.485e-09	1.7806e-10	4.4592e-07	-3.802e-07	-6.85826e-08	5.4159e-09	1.731e-10	4.4344e-07	-3.804e-07	-6.59642e-08	5.3357e-09	1.6864e-10	4.4084e-07	-3.8032e-07	-6.35884e-08	5.2692e-09	1.6401e-10	4.3894e-07	-3.8066e-07	-6.12776e-08	5.193e-09	1.5942e-10	4.3674e-07	-3.8072e-07	-5.88872e-08	5.1267e-09	1.5619e-10	4.3466e-07	-3.8104e-07	-5.66268e-08	5.0517e-09	1.5455e-10	4.3234e-07	-3.8072e-07
