vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-7.4499e-08	7.319e-09	8.761e-11	4.3784e-07	-3.706e-07	-7.35114e-08	7.5506e-09	-5.66e-12	4.406e-07	-3.7468e-07	-7.10612e-08	7.5165e-09	-7.5e-12	4.3898e-07	-3.7548e-07	-6.86834e-08	7.4992e-09	-2.713e-11	4.3714e-07	-3.7586e-07	-6.63986e-08	7.4784e-09	-2.71e-11	4.3526e-07	-3.7632e-07	-6.43768e-08	7.4198e-09	-2.831e-11	4.3364e-07	-3.765e-07	-6.1997e-08	7.402e-09	-1.113e-11	4.3138e-07	-3.7676e-07	-5.98342e-08	7.3699e-09	-3e-11	4.2948e-07	-3.7684e-07	-5.78304e-08	7.3587e-09	-2.966e-11	4.2776e-07	-3.771e-07	-5.56176e-08	7.3014e-09	-1.429e-11	4.2558e-07	-3.7722e-07	-5.37114e-08	7.2667e-09	-3.189e-11	4.2366e-07	-3.771e-07
1.195	-7.45542e-08	6.7503e-09	8.884e-11	4.385e-07	-3.7064e-07	-7.32464e-08	6.9166e-09	-6.4e-13	4.4082e-07	-3.7452e-07	-7.08566e-08	6.8908e-09	-2.47e-12	4.3934e-07	-3.7536e-07	-6.85628e-08	6.8807e-09	-2.087e-11	4.375e-07	-3.757e-07	-6.61234e-08	6.8508e-09	-2.305e-11	4.356e-07	-3.763e-07	-6.42178e-08	6.8255e-09	-2.394e-11	4.339e-07	-3.7642e-07	-6.1821e-08	6.7858e-09	-4.55e-12	4.3174e-07	-3.7662e-07	-5.98924e-08	6.7637e-09	-2.315e-11	4.2998e-07	-3.769e-07	-5.76184e-08	6.7322e-09	-2.496e-11	4.2794e-07	-3.7696e-07	-5.5497e-08	6.687e-09	-9.23e-12	4.2612e-07	-3.7714e-07	-5.36144e-08	6.6414e-09	-9.71e-12	4.2396e-07	-3.7702e-07
1.19	-7.44134e-08	6.2188e-09	9.023e-11	4.3904e-07	-3.7074e-07	-7.3006e-08	6.3816e-09	-1.347e-11	4.4124e-07	-3.7452e-07	-7.06272e-08	6.3392e-09	3.34e-12	4.3948e-07	-3.752e-07	-6.83576e-08	6.322e-09	-1.441e-11	4.3768e-07	-3.7558e-07	-6.59984e-08	6.2943e-09	-1.761e-11	4.3592e-07	-3.7612e-07	-6.39602e-08	6.2566e-09	-1.918e-11	4.34e-07	-3.7626e-07	-6.16566e-08	6.2475e-09	-1.883e-11	4.3204e-07	-3.7658e-07	-5.97108e-08	6.2131e-09	8e-14	4.3018e-07	-3.7676e-07	-5.7507e-08	6.163e-09	-3.86e-12	4.281e-07	-3.7682e-07	-5.54104e-08	6.148e-09	-1.987e-11	4.2634e-07	-3.7704e-07	-5.3498e-08	6.0946e-09	-4.96e-12	4.2436e-07	-3.7692e-07
1.185	-7.43116e-08	5.7449e-09	9.182e-11	4.3934e-07	-3.708e-07	-7.29472e-08	5.8817e-09	-7.7e-12	4.4146e-07	-3.7442e-07	-7.03786e-08	5.8423e-09	1.999e-11	4.3966e-07	-3.7508e-07	-6.81206e-08	5.822e-09	-1.08e-11	4.3786e-07	-3.7554e-07	-6.58662e-08	5.7941e-09	-1.241e-11	4.3622e-07	-3.7604e-07	-6.38546e-08	5.7534e-09	4.56e-12	4.3446e-07	-3.7632e-07	-6.15378e-08	5.7468e-09	-1.264e-11	4.3228e-07	-3.7644e-07	-5.95338e-08	5.7135e-09	-1.384e-11	4.3054e-07	-3.7662e-07	-5.74256e-08	5.665e-09	2.1e-12	4.2848e-07	-3.7702e-07	-5.54386e-08	5.6479e-09	-1.613e-11	4.2676e-07	-3.769e-07	-5.34392e-08	5.5985e-09	1.24e-12	4.2474e-07	-3.7686e-07
1.18	-7.41594e-08	5.308e-09	9.231e-11	4.3968e-07	-3.7096e-07	-7.27032e-08	5.4268e-09	-2.88e-12	4.4162e-07	-3.7428e-07	-7.02278e-08	5.3896e-09	1.369e-11	4.3982e-07	-3.7506e-07	-6.81422e-08	5.3761e-09	-7.24e-12	4.3826e-07	-3.7548e-07	-6.5736e-08	5.3506e-09	-6.86e-12	4.363e-07	-3.7596e-07	-6.36108e-08	5.2984e-09	1.12e-11	4.345e-07	-3.7616e-07	-6.15118e-08	5.2875e-09	-1.001e-11	4.3262e-07	-3.7632e-07	-5.95326e-08	5.2624e-09	-1.022e-11	4.3092e-07	-3.765e-07	-5.72764e-08	5.216e-09	7.87e-12	4.2866e-07	-3.7678e-07	-5.5288e-08	5.1887e-09	-9.45e-12	4.2694e-07	-3.7686e-07	-5.3347e-08	5.1486e-09	6.93e-12	4.2516e-07	-3.7678e-07
1.175	-7.4039e-08	4.921e-09	9.41e-11	4.4012e-07	-3.7094e-07	-7.25174e-08	5.0119e-09	2.14e-11	4.4182e-07	-3.7428e-07	-7.00044e-08	4.9788e-09	1.888e-11	4.3998e-07	-3.7506e-07	-6.80748e-08	4.9812e-09	-1.96e-12	4.3862e-07	-3.7536e-07	-6.55726e-08	4.9237e-09	1.516e-11	4.3656e-07	-3.7582e-07	-6.35456e-08	4.9101e-09	-3.13e-12	4.3476e-07	-3.7608e-07	-6.14302e-08	4.884e-09	-3.68e-12	4.3292e-07	-3.7632e-07	-5.94666e-08	4.8351e-09	1.232e-11	4.3114e-07	-3.7648e-07	-5.72236e-08	4.81e-09	1.281e-11	4.291e-07	-3.7668e-07	-5.51536e-08	4.7925e-09	-5.69e-12	4.273e-07	-3.768e-07	-5.32774e-08	4.7453e-09	1.124e-11	4.2534e-07	-3.768e-07
1.17	-7.39986e-08	4.5641e-09	9.54e-11	4.404e-07	-3.7096e-07	-7.2275e-08	4.6385e-09	2.543e-11	4.4194e-07	-3.7418e-07	-6.98194e-08	4.6161e-09	2.36e-11	4.4024e-07	-3.749e-07	-6.78702e-08	4.5982e-09	5.4e-12	4.3854e-07	-3.7528e-07	-6.54036e-08	4.5537e-09	2.065e-11	4.3678e-07	-3.7582e-07	-6.34168e-08	4.5361e-09	2.03e-12	4.3506e-07	-3.76e-07	-6.1422e-08	4.51e-09	2.12e-12	4.3302e-07	-3.7618e-07	-5.93046e-08	4.4664e-09	1.715e-11	4.3122e-07	-3.7636e-07	-5.70888e-08	4.4588e-09	-8.4e-13	4.293e-07	-3.766e-07	-5.5084e-08	4.424e-09	-5.3e-13	4.2752e-07	-3.7674e-07	-5.3205e-08	4.3614e-09	-9.5e-13	4.256e-07	-3.767e-07
1.165	-7.39098e-08	4.2428e-09	9.728e-11	4.4062e-07	-3.7106e-07	-7.22174e-08	4.3065e-09	2.981e-11	4.42e-07	-3.7414e-07	-6.98462e-08	4.3e-09	9.09e-12	4.404e-07	-3.749e-07	-6.76786e-08	4.2565e-09	7.73e-12	4.3876e-07	-3.7536e-07	-6.5383e-08	4.2156e-09	3.235e-11	4.3692e-07	-3.7572e-07	-6.32756e-08	4.1893e-09	2.341e-11	4.3526e-07	-3.76e-07	-6.11958e-08	4.1763e-09	1.006e-11	4.3322e-07	-3.762e-07	-5.91956e-08	4.1348e-09	2.422e-11	4.3148e-07	-3.7632e-07	-5.70246e-08	4.1244e-09	2.132e-11	4.2944e-07	-3.765e-07	-5.4969e-08	4.0907e-09	2.96e-12	4.277e-07	-3.7676e-07	-5.32652e-08	4.0581e-09	3.48e-12	4.2592e-07	-3.767e-07
1.16	-7.3676e-08	3.9444e-09	9.881e-11	4.4086e-07	-3.7116e-07	-7.19402e-08	4.0017e-09	5.265e-11	4.4194e-07	-3.7412e-07	-6.95774e-08	3.9931e-09	1.527e-11	4.4048e-07	-3.7482e-07	-6.75976e-08	3.9705e-09	1.245e-11	4.3894e-07	-3.7522e-07	-6.53272e-08	3.9148e-09	3.337e-11	4.3716e-07	-3.7576e-07	-6.31588e-08	3.8988e-09	1.055e-11	4.353e-07	-3.7594e-07	-6.1079e-08	3.8702e-09	1.077e-11	4.3312e-07	-3.7614e-07	-5.91398e-08	3.8295e-09	2.795e-11	4.316e-07	-3.7636e-07	-5.69156e-08	3.8035e-09	2.534e-11	4.2954e-07	-3.7652e-07	-5.4936e-08	3.7841e-09	8.27e-12	4.281e-07	-3.7686e-07	-5.2971e-08	3.7597e-09	8.08e-12	4.2596e-07	-3.7666e-07
1.155	-7.34426e-08	3.6797e-09	9.952e-11	4.4088e-07	-3.7122e-07	-7.19166e-08	3.7301e-09	3.827e-11	4.4218e-07	-3.7398e-07	-6.95122e-08	3.7012e-09	3.782e-11	4.4064e-07	-3.7486e-07	-6.7443e-08	3.6956e-09	1.71e-11	4.3896e-07	-3.7514e-07	-6.5286e-08	3.6353e-09	3.445e-11	4.3734e-07	-3.756e-07	-6.30698e-08	3.6278e-09	1.619e-11	4.3532e-07	-3.7596e-07	-6.09484e-08	3.6015e-09	1.497e-11	4.3346e-07	-3.76e-07	-5.89672e-08	3.557e-09	3.279e-11	4.3168e-07	-3.7636e-07	-5.68128e-08	3.5319e-09	3.081e-11	4.297e-07	-3.7642e-07	-5.50122e-08	3.5134e-09	1.351e-11	4.2806e-07	-3.766e-07	-5.31206e-08	3.4669e-09	2.953e-11	4.2622e-07	-3.7666e-07
