gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
3.32000000000008e-07	5.20400000000014e-08	1.54799999999996e-08	1.67600000000007e-08	1.68800000000002e-08	9.98000000000021e-09	1.61000000000003e-09
3.25999999999999e-07	1.11619999999998e-07	4.77399999999992e-08	3.08799999999999e-08	1.87699999999999e-08	1.103e-08	3.51000000000028e-10
3.68e-07	1.6668e-07	9.62600000000008e-08	4.708e-08	2.142e-08	1.125e-08	-6.73999999999994e-10
4.06e-07	2.17139999999999e-07	1.0188e-07	5.25799999999999e-08	2.54099999999999e-08	1.115e-08	5.56999999999977e-10
3.9e-07	2.47299999999999e-07	1.0786e-07	5.712e-08	2.75899999999999e-08	1.271e-08	3.68999999999973e-10
4.38e-07	2.36699999999999e-07	1.258e-07	6.33599999999997e-08	2.96299999999999e-08	1.49099999999999e-08	-9.30999999999996e-10
4.91999999999999e-07	2.67139999999999e-07	1.4668e-07	7.17799999999999e-08	3.541e-08	1.605e-08	1.19000000000026e-10
5.35999999999997e-07	3.08119999999999e-07	1.5792e-07	7.57000000000001e-08	3.86499999999999e-08	1.775e-08	3.07000000000021e-10
5.71999999999999e-07	3.388e-07	1.6338e-07	8.22400000000001e-08	4e-08	1.992e-08	-4.26999999999994e-10
6.21999999999999e-07	3.555e-07	1.87419999999999e-07	9.28799999999995e-08	4.49499999999999e-08	2.172e-08	-4.21999999999994e-10
7.08000000000001e-07	4.10000000000001e-07	2.0552e-07	9.906e-08	5.01099999999999e-08	2.454e-08	1.68000000000018e-10
7.55999999999999e-07	4.28259999999999e-07	2.1516e-07	1.0996e-07	5.34299999999999e-08	2.61799999999999e-08	-6.09999999999766e-11
7.83999999999999e-07	4.31000000000001e-07	2.3722e-07	1.2344e-07	5.96400000000001e-08	2.729e-08	-3.49999999999982e-10
9.41999999999995e-07	4.69979999999999e-07	2.74499999999999e-07	1.3434e-07	6.55799999999999e-08	2.99299999999999e-08	4.25999999999999e-10
1.018e-06	5.2248e-07	2.88159999999999e-07	1.4156e-07	5.71499999999997e-08	3.398e-08	-2.39000000000015e-10
8.5600000000002e-07	5.84940000000013e-07	3.00940000000007e-07	1.57040000000004e-07	6.41500000000013e-08	3.80200000000008e-08	1.32000000000003e-10
9.63999999999995e-07	6.26519999999998e-07	3.41179999999999e-07	1.761e-07	8.85999999999998e-08	4.32899999999999e-08	1.32000000000023e-10
1.154e-06	6.777e-07	3.65399999999999e-07	1.9044e-07	1.0677e-07	4.52999999999999e-08	-2.41999999999985e-10
1.40199999999999e-06	7.2484e-07	4.01879999999999e-07	2.1192e-07	1.0867e-07	4.86799999999999e-08	2.40000000000004e-10
1.546e-06	8.00980000000001e-07	4.5102e-07	2.3252e-07	1.0881e-07	5.603e-08	7.60000000000004e-11
1.51999999999999e-06	9.10379999999997e-07	4.778e-07	2.53599999999999e-07	1.2422e-07	6.08699999999998e-08	-1.49999999999975e-11
1.666e-06	9.7928e-07	5.2122e-07	2.7298e-07	1.3624e-07	6.753e-08	-4.89999999999981e-11
1.756e-06	1.02306e-06	5.69819999999999e-07	3.03239999999999e-07	1.489e-07	7.41499999999999e-08	6.53999999999986e-10
1.892e-06	1.03e-06	6.1958e-07	3.3796e-07	1.6464e-07	7.972e-08	-1.69000000000032e-10
2.086e-06	1.178e-06	7.13359999999997e-07	3.71019999999999e-07	1.8076e-07	9.12199999999998e-08	6.19999999999625e-11
2.276e-06	1.338e-06	7.6544e-07	4.0386e-07	1.99e-07	1.0278e-07	1.10499999999998e-09
2.49999999999999e-06	1.44399999999999e-06	7.10840000000001e-07	4.41039999999999e-07	2.2548e-07	1.1105e-07	-2.03999999999985e-10
2.706e-06	1.586e-06	8.04580000000002e-07	4.98100000000001e-07	2.5004e-07	1.2164e-07	-2.08999999999985e-10
2.986e-06	1.756e-06	1.0733e-06	5.45799999999999e-07	2.7276e-07	1.4049e-07	5.15999999999998e-10
3.302e-06	1.864e-06	1.17124e-06	5.9102e-07	2.9916e-07	1.5183e-07	8.41000000000005e-10
3.44799999999999e-06	1.98e-06	1.14768e-06	6.64299999999999e-07	3.36179999999999e-07	1.6556e-07	7.40000000000231e-11
3.84000000000001e-06	2.296e-06	1.26428e-06	7.27299999999999e-07	3.7298e-07	1.8963e-07	1.3000000000022e-11
4.23799999999999e-06	2.57599999999999e-06	1.4231e-06	8.21619999999998e-07	4.18979999999999e-07	2.10489999999999e-07	1.23899999999999e-09
4.498e-06	2.684e-06	1.58804e-06	8.94079999999999e-07	4.5992e-07	2.343e-07	1.402e-09
5.11599999999999e-06	2.96799999999999e-06	1.78638e-06	9.61939999999997e-07	5.06859999999999e-07	2.6118e-07	4.30000000000019e-10
5.59199999999999e-06	3.348e-06	1.89e-06	1.09376e-06	5.81760000000001e-07	2.913e-07	9.10000000000029e-10
6.06799999999998e-06	3.59399999999999e-06	2.03999999999999e-06	1.24092e-06	6.45599999999999e-07	3.26439999999999e-07	1.81600000000001e-09
6.662e-06	3.858e-06	2.326e-06	1.37344e-06	6.99579999999999e-07	3.6304e-07	1.08999999999973e-10
7.28199999999999e-06	4.44199999999999e-06	2.62199999999999e-06	1.4935e-06	7.86999999999998e-07	4.07679999999999e-07	9.29999999999954e-10
8.116e-06	4.948e-06	2.836e-06	1.61948e-06	8.7796e-07	4.5816e-07	1.32399999999996e-09
8.96800000000008e-06	5.34600000000005e-06	3.17200000000003e-06	1.79708000000002e-06	9.79240000000009e-07	5.09820000000005e-07	1.40399999999999e-09
9.86599999999999e-06	5.86199999999999e-06	3.508e-06	2.02542e-06	1.12968e-06	5.6836e-07	2.209e-09
1.0988e-05	6.46399999999999e-06	3.86999999999999e-06	2.28636e-06	1.24278e-06	6.4718e-07	3.1e-09
1.238e-05	7.38999999999999e-06	4.282e-06	2.538e-06	1.35632e-06	7.24899999999999e-07	2.296e-09
