Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.000334932	0.0091151	0.0147336	0.0171156	0.0175016	0.0187896
0.005	0.000316079666666667	0.0087386	0.0344249666666667	0.0587663333333333	0.0708144333333333	0.0775800333333333
0.01	0.0002874968	0.00824628	0.04130356	0.07436672	0.091466	0.10051208
0.015	0.0002612514	0.00769886	0.04733184	0.0883916	0.11004568	0.12121216
0.02	0.0002331926	0.007100915	0.04960742	0.09504454	0.1193571	0.13185366
0.025	0.000207297	0.00650392	0.04643958	0.09066492	0.11472134	0.12708606
0.03	0.000184617	0.00590568	0.0430174	0.0859484	0.10965	0.121842
0.035	0.000165805	0.0053748	0.041215	0.084654	0.108876	0.121518
0.04	0.000150019	0.0049326	0.039434	0.083292	0.108104	0.121142
0.045	0.000136209	0.0045376	0.037732	0.081926	0.107418	0.120686
0.05	0.000125102	0.004176	0.036052	0.080514	0.106598	0.120186
0.055	0.000115751	0.0038556	0.034404	0.079034	0.10569	0.119664
0.06	0.000106567	0.0035784	0.03287	0.077574	0.10491	0.11913
0.065	9.8892e-05	0.003326	0.031402	0.076136	0.104124	0.118612
0.07	9.418e-05	0.0031104	0.029966	0.074678	0.103242	0.118154
0.075	9.0542e-05	0.0029388	0.028614	0.07322	0.10242	0.11775
0.08	8.67e-05	0.0027842	0.027332	0.071766	0.101612	0.11732
0.085	8.318e-05	0.002638	0.026054	0.070302	0.10068	0.117026
0.09	8.062e-05	0.0025136	0.024814	0.06885	0.099714	0.11692
0.095	7.926e-05	0.002408	0.023668	0.067338	0.0987480000000001	0.116534
0.1	7.792e-05	0.002315	0.022612	0.065792	0.097988	0.11591
0.105	7.626e-05	0.0022338	0.021588	0.064262	0.097468	0.1153
0.11	7.626e-05	0.002162	0.020632	0.062692	0.096714	0.114474
0.115	7.69e-05	0.0021006	0.019748	0.061054	0.095598	0.113376
0.12	7.51e-05	0.0020474	0.018864	0.059456	0.09448	0.11252
0.125	7.302e-05	0.0019972	0.018026	0.05794	0.09323	0.11192
0.13	7.378e-05	0.0019582	0.017264	0.056446	0.091666	0.11126
0.135	7.442e-05	0.0019394	0.016536	0.054962	0.09024	0.11054
0.14	7.33e-05	0.0019258	0.015876	0.053528	0.0891600000000001	0.10984
0.145	7.386e-05	0.0019038	0.01529	0.052108	0.0880800000000001	0.10912
0.15	7.538e-05	0.0018872	0.014728	0.050612	0.08686	0.10832
0.155	7.51e-05	0.001881	0.01423	0.049286	0.08568	0.10754
0.16	7.484e-05	0.0018672	0.013778	0.04827	0.0845999999999999	0.10682
0.165	7.644e-05	0.0018552	0.013314	0.04716	0.08346	0.10608
0.17	7.782e-05	0.0018566	0.012882	0.04579	0.08214	0.10522
0.175	7.862e-05	0.0018506	0.012482	0.044432	0.08084	0.10444
0.18	7.98e-05	0.0018368	0.012084	0.04297	0.0796	0.10368
0.185	8.088e-05	0.0018322	0.011746	0.041254	0.07828	0.10272
0.19	8.162e-05	0.0018332	0.011456	0.0397	0.07694	0.10184
0.195	8.06000000000001e-05	0.001832	0.011166	0.03848	0.0757400000000001	0.10118
0.2	7.988e-05	0.0018366	0.010914	0.0373	0.07458	0.10038
0.205	8.162e-05	0.0018474	0.01069	0.03606	0.07326	0.09948
0.21	8.288e-05	0.0018504	0.010454	0.03494	0.0719	0.09872
0.215	8.332e-05	0.0018516	0.01025	0.03394	0.07064	0.09782
0.22	8.57599999999999e-05	0.0018586	0.010084	0.03284	0.06938	0.09674
0.225	8.844e-05	0.001859	0.00990600000000001	0.0317	0.0680000000000001	0.0956800000000001
0.23	8.86200000000001e-05	0.0018548	0.00974200000000002	0.03074	0.06664	0.09462
0.235	8.87e-05	0.0018582	0.00959400000000001	0.02982	0.06528	0.09356
0.24	8.99e-05	0.0018606	0.009448	0.02882	0.06386	0.09258
0.245	9.112e-05	0.001857	0.009324	0.02798	0.0625	0.0916599999999999
0.25	9.21799999999999e-05	0.0018644	0.00921599999999999	0.02726	0.06124	0.0907599999999999
0.255	9.28199999999999e-05	0.0018852	0.00909999999999998	0.02644	0.06	0.0898199999999999
0.26	9.38199999999999e-05	0.0019024	0.00899599999999999	0.0256	0.05868	0.08882
0.265	9.53999999999999e-05	0.0019096	0.00891799999999999	0.02482	0.05734	0.0878
0.27	9.668e-05	0.0019186	0.008828	0.02408	0.05606	0.08672
0.275	9.74800000000002e-05	0.001921	0.008726	0.02342	0.05482	0.0855800000000001
0.28	0.00010076	0.001906	0.00864200000000001	0.02284	0.0535400000000001	0.0844000000000001
0.285	0.00010454	0.0019048	0.00856600000000001	0.0223	0.0523000000000001	0.08322
0.29	0.00010452	0.001924	0.00848000000000001	0.02176	0.05114	0.0820200000000001
0.295	0.00010368	0.0019342	0.008396	0.0212	0.04992	0.0808400000000001
0.3	0.00010376	0.0019428	0.00833799999999999	0.02072	0.04864	0.07976
0.305	0.00010326	0.0019654	0.00832999999999999	0.0203	0.0473999999999999	0.07874
0.31	0.00010272	0.0019784	0.008314	0.01978	0.04618	0.0776799999999999
0.315	0.00010412	0.0019792	0.008272	0.0193	0.04494	0.0765799999999998
0.32	0.00010672	0.001986	0.008276	0.01896	0.04378	0.0754199999999998
0.325	0.00010944	0.0020014	0.00828599999999999	0.01856	0.04268	0.0741599999999999
