|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-1.06800000000002e-07	-8.568e-08	-1.39840000000002e-07	-1.67800000000003e-07	-1.40000000000003e-07	-1.47120000000004e-07	-1.31760000000005e-07	-1.45320000000002e-07	-1.67600000000006e-07	-5.13600000000016e-08
-0.295	-8.86966666666665e-08	-7.67933333333325e-08	-1.0872e-07	-1.28613333333334e-07	-1.18213333333333e-07	-1.23470000000001e-07	-1.14973333333335e-07	-1.2513e-07	-1.51536666666668e-07	-6.73166666666672e-08
-0.29	-7.32699999999999e-08	-6.78379999999995e-08	-8.71320000000001e-08	-9.94320000000003e-08	-9.68340000000001e-08	-1.04260000000001e-07	-1.00156000000001e-07	-1.12646e-07	-1.27896000000001e-07	-8.08300000000004e-08
-0.285	-6.11639999999996e-08	-6.07519999999995e-08	-6.84919999999997e-08	-7.43739999999995e-08	-8.30159999999996e-08	-8.61699999999996e-08	-8.69799999999998e-08	-1.01851999999999e-07	-1.11942e-07	-8.88419999999999e-08
-0.28	-5.1946e-08	-5.44260000000001e-08	-5.7986e-08	-5.719e-08	-6.73179999999999e-08	-7.34059999999998e-08	-7.62039999999999e-08	-9.34459999999998e-08	-9.84300000000001e-08	-9.44999999999999e-08
-0.275	-4.8392e-08	-5.14500000000001e-08	-5.31239999999999e-08	-5.11339999999999e-08	-5.989e-08	-6.90519999999999e-08	-7.08499999999998e-08	-8.95300000000001e-08	-8.89440000000001e-08	-9.12059999999999e-08
-0.27	-4.4738e-08	-5.1102e-08	-5.00159999999999e-08	-4.868e-08	-5.97479999999998e-08	-6.6132e-08	-6.78059999999999e-08	-8.58220000000001e-08	-8.44420000000001e-08	-8.39879999999999e-08
-0.265	-4.131e-08	-4.95920000000001e-08	-4.88679999999999e-08	-4.85e-08	-5.55259999999997e-08	-6.23600000000001e-08	-6.58939999999998e-08	-8.06379999999999e-08	-8.237e-08	-8.05319999999998e-08
-0.26	-4.07919999999999e-08	-4.66380000000001e-08	-4.70520000000001e-08	-4.949e-08	-5.22479999999997e-08	-6.0716e-08	-6.57939999999997e-08	-7.52239999999999e-08	-7.85819999999999e-08	-7.71739999999999e-08
-0.255	-3.83379999999999e-08	-4.377e-08	-4.74300000000001e-08	-4.9294e-08	-5.49439999999996e-08	-6.13039999999999e-08	-6.50419999999998e-08	-6.96359999999999e-08	-7.35279999999998e-08	-7.25820000000002e-08
-0.25	-3.51599999999999e-08	-4.0586e-08	-4.9882e-08	-4.8758e-08	-5.75019999999997e-08	-6.163e-08	-6.30600000000001e-08	-6.52359999999998e-08	-7.03599999999998e-08	-7.13840000000001e-08
-0.245	-3.5382e-08	-3.76820000000001e-08	-4.7384e-08	-4.76599999999999e-08	-5.76e-08	-6.08599999999999e-08	-6.12020000000001e-08	-6.41479999999999e-08	-6.88019999999999e-08	-7.0964e-08
-0.24	-3.57579999999999e-08	-3.629e-08	-4.408e-08	-4.5762e-08	-5.535e-08	-6.05759999999999e-08	-5.884e-08	-6.29340000000001e-08	-6.679e-08	-7.01880000000002e-08
-0.235	-3.4076e-08	-3.53380000000002e-08	-4.2118e-08	-4.51660000000003e-08	-5.11860000000001e-08	-5.68280000000002e-08	-5.55360000000003e-08	-5.73660000000002e-08	-6.41900000000002e-08	-6.95980000000005e-08
-0.23	-3.31060000000001e-08	-3.37580000000002e-08	-3.76159999999999e-08	-4.41500000000005e-08	-4.54280000000003e-08	-4.77500000000002e-08	-5.22600000000004e-08	-5.46920000000003e-08	-6.2092e-08	-6.69800000000002e-08
-0.225	-3.21800000000001e-08	-3.13560000000002e-08	-3.1832e-08	-3.95460000000005e-08	-4.03700000000004e-08	-3.87640000000002e-08	-5.20180000000002e-08	-5.50700000000002e-08	-6.02279999999999e-08	-6.38100000000001e-08
-0.22	-2.99120000000001e-08	-3.10940000000001e-08	-3.11500000000001e-08	-3.57160000000003e-08	-3.86560000000002e-08	-3.35080000000003e-08	-5.26500000000001e-08	-4.86e-08	-5.70800000000001e-08	-6.07440000000001e-08
-0.215	-2.74140000000001e-08	-3.36600000000001e-08	-3.33120000000001e-08	-3.46880000000002e-08	-3.88160000000001e-08	-3.20360000000001e-08	-4.93000000000002e-08	-4.23720000000001e-08	-5.34880000000003e-08	-5.63460000000003e-08
-0.21	-2.60500000000001e-08	-3.29899999999999e-08	-3.1472e-08	-3.38119999999999e-08	-3.7686e-08	-3.68459999999998e-08	-4.6542e-08	-4.49940000000001e-08	-5.15200000000001e-08	-5.2044e-08
-0.205	-2.55840000000001e-08	-3.04999999999999e-08	-2.8174e-08	-3.18919999999998e-08	-3.7186e-08	-4.3982e-08	-4.57559999999999e-08	-4.6774e-08	-5.00680000000002e-08	-5.1984e-08
-0.2	-2.4652e-08	-3.01999999999999e-08	-2.65039999999999e-08	-3.19279999999998e-08	-3.61239999999998e-08	-4.3404e-08	-4.22379999999998e-08	-4.45939999999999e-08	-4.93640000000003e-08	-5.30579999999999e-08
-0.195	-2.4622e-08	-2.69199999999999e-08	-2.48099999999999e-08	-3.33879999999997e-08	-3.16639999999998e-08	-3.8332e-08	-3.7602e-08	-4.58180000000001e-08	-4.91860000000002e-08	-4.99399999999999e-08
-0.19	-2.59e-08	-2.2424e-08	-2.32739999999999e-08	-3.40279999999998e-08	-2.998e-08	-3.52360000000001e-08	-3.5006e-08	-4.7146e-08	-4.738e-08	-4.58759999999999e-08
-0.185	-2.58679999999999e-08	-2.2952e-08	-2.46819999999999e-08	-3.25979999999999e-08	-3.09880000000001e-08	-3.0674e-08	-3.33879999999999e-08	-4.34299999999998e-08	-4.50159999999997e-08	-4.44479999999998e-08
