vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	1.0116e-10	-2.1699e-09	1.4717e-10	3.2224e-07	-3.2026e-07	1.4863e-10	-2.1782e-09	1.4195e-10	3.2088e-07	-3.1896e-07	1.9064e-10	-2.1817e-09	1.3623e-10	3.201e-07	-3.1822e-07	2.283e-10	-2.1874e-09	1.33e-10	3.2122e-07	-3.194e-07	2.6405e-10	-2.1936e-09	1.2733e-10	3.2116e-07	-3.194e-07	2.9984e-10	-2.2099e-09	1.2677e-10	3.211e-07	-3.1926e-07	3.4048e-10	-2.2267e-09	1.2212e-10	3.211e-07	-3.1942e-07	3.7519e-10	-2.2399e-09	1.227e-10	3.207e-07	-3.1898e-07	4.1201e-10	-2.2517e-09	1.1772e-10	3.2092e-07	-3.1872e-07	4.4844e-10	-2.2703e-09	1.1673e-10	3.2102e-07	-3.1932e-07	4.8669e-10	-2.2914e-09	1.1741e-10	3.2052e-07	-3.1874e-07
-0.295	9.942e-11	-1.9732e-09	1.4312e-10	3.2226e-07	-3.2046e-07	1.408e-10	-1.9674e-09	1.3526e-10	3.2096e-07	-3.191e-07	1.8468e-10	-1.979e-09	1.2905e-10	3.2076e-07	-3.191e-07	2.2072e-10	-1.9866e-09	1.2365e-10	3.2122e-07	-3.196e-07	2.5713e-10	-1.9954e-09	1.1923e-10	3.2116e-07	-3.1956e-07	2.9589e-10	-2.0061e-09	1.1768e-10	3.211e-07	-3.1944e-07	3.2693e-10	-2.0157e-09	1.1479e-10	3.2116e-07	-3.1948e-07	3.6569e-10	-2.0335e-09	1.1489e-10	3.2068e-07	-3.1914e-07	4.0309e-10	-2.0552e-09	1.1272e-10	3.2052e-07	-3.1904e-07	4.3494e-10	-2.0692e-09	1.0803e-10	3.2104e-07	-3.1948e-07	4.8252e-10	-2.0857e-09	1.0852e-10	3.2104e-07	-3.1952e-07
-0.29	9.273e-11	-1.7894e-09	1.377e-10	3.2224e-07	-3.2068e-07	1.3499e-10	-1.7903e-09	1.3001e-10	3.209e-07	-3.1934e-07	1.7991e-10	-1.7984e-09	1.2184e-10	3.208e-07	-3.1928e-07	2.1731e-10	-1.8055e-09	1.1749e-10	3.2076e-07	-3.1916e-07	2.5318e-10	-1.8134e-09	1.1391e-10	3.2122e-07	-3.1966e-07	2.873e-10	-1.826e-09	1.1128e-10	3.2108e-07	-3.1958e-07	3.2229e-10	-1.8423e-09	1.0761e-10	3.2118e-07	-3.1968e-07	3.6102e-10	-1.8552e-09	1.0438e-10	3.2076e-07	-3.1934e-07	3.981e-10	-1.8661e-09	1.0197e-10	3.2108e-07	-3.194e-07	4.2836e-10	-1.8892e-09	1.0211e-10	3.2092e-07	-3.1912e-07	4.7108e-10	-1.9042e-09	1.0014e-10	3.2104e-07	-3.1972e-07
-0.285	8.497e-11	-1.6209e-09	1.3228e-10	3.2226e-07	-3.2084e-07	1.289e-10	-1.6229e-09	1.2154e-10	3.201e-07	-3.1882e-07	1.7196e-10	-1.6317e-09	1.166e-10	3.2074e-07	-3.1948e-07	2.0859e-10	-1.641e-09	1.0941e-10	3.2124e-07	-3.1992e-07	2.4436e-10	-1.6492e-09	1.0586e-10	3.2124e-07	-3.1988e-07	2.8107e-10	-1.6582e-09	9.945e-11	3.211e-07	-3.1982e-07	3.1545e-10	-1.6696e-09	1.005e-10	3.2066e-07	-3.1926e-07	3.5575e-10	-1.6853e-09	9.398e-11	3.2078e-07	-3.1948e-07	3.9098e-10	-1.7047e-09	9.427e-11	3.2098e-07	-3.1974e-07	4.2339e-10	-1.7189e-09	9.406e-11	3.21e-07	-3.1982e-07	4.6449e-10	-1.7375e-09	9.152e-11	3.209e-07	-3.1976e-07
-0.28	7.648e-11	-1.4664e-09	1.2643e-10	3.222e-07	-3.2092e-07	1.2553e-10	-1.4786e-09	1.1679e-10	3.21e-07	-3.1968e-07	1.659e-10	-1.4811e-09	1.1053e-10	3.2084e-07	-3.1962e-07	2.0413e-10	-1.4896e-09	1.0336e-10	3.2128e-07	-3.2002e-07	2.4151e-10	-1.5016e-09	9.845e-11	3.2116e-07	-3.1996e-07	2.7321e-10	-1.5135e-09	9.572e-11	3.211e-07	-3.1994e-07	3.1109e-10	-1.5277e-09	9.151e-11	3.211e-07	-3.1998e-07	3.5081e-10	-1.5383e-09	8.806e-11	3.2066e-07	-3.1954e-07	3.7721e-10	-1.5515e-09	8.728e-11	3.2066e-07	-3.1944e-07	4.1904e-10	-1.5737e-09	8.603e-11	3.2094e-07	-3.1994e-07	4.6189e-10	-1.5891e-09	8.206e-11	3.21e-07	-3.194e-07
-0.275	7.119e-11	-1.3324e-09	1.2305e-10	3.2218e-07	-3.2106e-07	1.204e-10	-1.3384e-09	1.1043e-10	3.21e-07	-3.191e-07	1.6148e-10	-1.3493e-09	1.0409e-10	3.2088e-07	-3.1972e-07	1.9825e-10	-1.3552e-09	9.746e-11	3.2118e-07	-3.202e-07	2.3591e-10	-1.3648e-09	8.912e-11	3.2114e-07	-3.2004e-07	2.7065e-10	-1.3747e-09	8.501e-11	3.211e-07	-3.2008e-07	3.0049e-10	-1.3827e-09	8.135e-11	3.2116e-07	-3.2004e-07	3.4319e-10	-1.4024e-09	8.014e-11	3.2076e-07	-3.1974e-07	3.7636e-10	-1.4203e-09	8.053e-11	3.2104e-07	-3.2006e-07	4.1376e-10	-1.4353e-09	7.422e-11	3.21e-07	-3.2004e-07	4.4991e-10	-1.4524e-09	7.568e-11	3.21e-07	-3.2008e-07
-0.27	6.381e-11	-1.2099e-09	1.1603e-10	3.222e-07	-3.2116e-07	1.1668e-10	-1.2184e-09	1.0305e-10	3.209e-07	-3.1986e-07	1.5744e-10	-1.2249e-09	9.287e-11	3.2082e-07	-3.1976e-07	1.9476e-10	-1.2319e-09	8.695e-11	3.2116e-07	-3.202e-07	2.3147e-10	-1.2414e-09	8.111e-11	3.2064e-07	-3.197e-07	2.6505e-10	-1.2531e-09	7.496e-11	3.2062e-07	-3.2022e-07	2.995e-10	-1.2701e-09	7.389e-11	3.2116e-07	-3.2018e-07	3.378e-10	-1.2827e-09	7.172e-11	3.2074e-07	-3.1986e-07	3.7049e-10	-1.2923e-09	6.83e-11	3.2058e-07	-3.2024e-07	4.0703e-10	-1.3161e-09	6.839e-11	3.2096e-07	-3.2014e-07	4.4313e-10	-1.3283e-09	6.479e-11	3.2092e-07	-3.202e-07
-0.265	5.942e-11	-1.1014e-09	1.116e-10	3.2216e-07	-3.212e-07	1.1155e-10	-1.1025e-09	9.795e-11	3.2088e-07	-3.2004e-07	1.5157e-10	-1.1128e-09	8.884e-11	3.2082e-07	-3.2002e-07	1.9459e-10	-1.1255e-09	8.189e-11	3.2118e-07	-3.203e-07	2.277e-10	-1.1314e-09	7.383e-11	3.2118e-07	-3.2036e-07	2.6375e-10	-1.1401e-09	6.85e-11	3.2112e-07	-3.2028e-07	2.9708e-10	-1.153e-09	6.56e-11	3.2094e-07	-3.2032e-07	3.3049e-10	-1.1688e-09	6.407e-11	3.2068e-07	-3.199e-07	3.6477e-10	-1.1855e-09	5.89e-11	3.2108e-07	-3.2034e-07	4.0166e-10	-1.1975e-09	5.606e-11	3.21e-07	-3.2032e-07	4.3926e-10	-1.214e-09	5.584e-11	3.2098e-07	-3.2036e-07
-0.26	5.516e-11	-1.0005e-09	1.0449e-10	3.2218e-07	-3.2126e-07	1.0631e-10	-1.0041e-09	9.212e-11	3.21e-07	-3.203e-07	1.4819e-10	-1.0107e-09	8.057e-11	3.208e-07	-3.2e-07	1.9334e-10	-1.0211e-09	7.216e-11	3.212e-07	-3.2046e-07	2.2334e-10	-1.032e-09	6.329e-11	3.212e-07	-3.2058e-07	2.5798e-10	-1.0407e-09	5.825e-11	3.2114e-07	-3.2036e-07	2.9097e-10	-1.06e-09	5.974e-11	3.2116e-07	-3.2044e-07	3.3267e-10	-1.0701e-09	5.339e-11	3.2076e-07	-3.1996e-07	3.616e-10	-1.0787e-09	5.004e-11	3.2104e-07	-3.2026e-07	3.9756e-10	-1.1007e-09	4.979e-11	3.2042e-07	-3.1982e-07	4.3044e-10	-1.1098e-09	4.43e-11	3.21e-07	-3.201e-07
-0.255	5.204e-11	-9.0453e-10	9.981e-11	3.2218e-07	-3.2144e-07	1.0184e-10	-9.1297e-10	8.569e-11	3.21e-07	-3.2026e-07	1.4658e-10	-9.2328e-10	7.512e-11	3.208e-07	-3.2012e-07	1.8872e-10	-9.3111e-10	6.162e-11	3.2122e-07	-3.2038e-07	2.2606e-10	-9.4102e-10	5.716e-11	3.2118e-07	-3.2052e-07	2.5858e-10	-9.4782e-10	4.696e-11	3.2074e-07	-3.2046e-07	2.9296e-10	-9.5982e-10	4.791e-11	3.2116e-07	-3.204e-07	3.2564e-10	-9.7843e-10	4.423e-11	3.2078e-07	-3.201e-07	3.5926e-10	-9.8786e-10	3.972e-11	3.2048e-07	-3.1992e-07	4.0016e-10	-1.0037e-09	3.794e-11	3.2104e-07	-3.204e-07	4.2777e-10	-1.0178e-09	3.152e-11	3.2098e-07	-3.2046e-07
