Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-1.6897e-09	-4.446e-09	-8.741e-09	-1.1574e-08	-1.5226e-08	-3.0878e-08
-0.29	-1.7595e-09	-4.498e-09	-8.377e-09	-1.1932e-08	-1.71e-08	-3.3212e-08
-0.285	-1.8374e-09	-4.393e-09	-7.837e-09	-1.1879e-08	-1.929e-08	-3.7306e-08
-0.28	-1.8662e-09	-4.153e-09	-7.451e-09	-1.1235e-08	-2.0864e-08	-4.1238e-08
-0.275	-1.7718e-09	-3.916e-09	-7.143e-09	-1.0872e-08	-2.117e-08	-4.2662e-08
-0.27	-1.4987e-09	-3.675e-09	-6.933e-09	-1.0902e-08	-2.0166e-08	-4.0962e-08
-0.265	-1.225e-09	-3.304e-09	-6.622e-09	-1.0555e-08	-1.8292e-08	-3.8698e-08
-0.26	-1.1229e-09	-2.894e-09	-6.241e-09	-1.0034e-08	-1.5768e-08	-3.647e-08
-0.255	-1.0079e-09	-2.66e-09	-5.996e-09	-9.333e-09	-1.38e-08	-3.4638e-08
-0.25	-7.427e-10	-2.433e-09	-5.268e-09	-8.226e-09	-1.415e-08	-3.3274e-08
-0.245	-3.45e-10	-1.949e-09	-4.243e-09	-7.27e-09	-1.4588e-08	-3.0892e-08
-0.24	1.167e-10	-1.37e-09	-3.737e-09	-6.284e-09	-1.4014e-08	-2.9114e-08
-0.235	4.959e-10	-9.39e-10	-3.294e-09	-5.514e-09	-1.4274e-08	-2.853e-08
-0.23	9.021e-10	-7.02e-10	-2.442e-09	-5.395e-09	-1.5698e-08	-2.6336e-08
-0.225	1.4416e-09	-1.94e-10	-1.681e-09	-5.035e-09	-1.5492e-08	-2.201e-08
-0.22	1.9018e-09	9.96e-10	-8.3e-10	-4.001e-09	-1.2068e-08	-1.7946e-08
-0.215	2.3845e-09	2.067e-09	3.43e-10	-2.58e-09	-8.432e-09	-1.2964e-08
-0.21	3.196e-09	2.784e-09	1.829e-09	-5.59e-10	-5.128e-09	-8.694e-09
-0.205	4.1497e-09	4.015e-09	3.659e-09	1.253e-09	-7.24e-10	-9.648e-09
-0.2	5.1052e-09	5.528e-09	5.388e-09	2.98e-09	3.616e-09	-1.2846e-08
-0.195	6.3072e-09	6.701e-09	7.062e-09	5.757e-09	6.172e-09	-1.3928e-08
-0.19	7.8127e-09	8.289e-09	8.995e-09	8.598e-09	8.358e-09	-1.2298e-08
-0.185	9.5761e-09	1.0652e-08	1.1526e-08	1.1435e-08	1.072e-08	-6.698e-09
-0.18	1.15598e-08	1.3226e-08	1.4636e-08	1.5349e-08	1.4794e-08	4.646e-09
-0.175	1.38015e-08	1.5985e-08	1.7958e-08	1.9648e-08	2.1898e-08	1.7732e-08
-0.17	1.63325e-08	1.916e-08	2.2285e-08	2.4044e-08	2.855e-08	2.6872e-08
-0.165	1.92194e-08	2.2934e-08	2.7578e-08	2.9881e-08	3.4414e-08	3.3436e-08
-0.16	2.26675e-08	2.7453e-08	3.2515e-08	3.6831e-08	4.2222e-08	4.1732e-08
-0.155	2.67241e-08	3.2689e-08	3.7973e-08	4.4447e-08	5.1722e-08	5.3504e-08
-0.15	3.14577e-08	3.8573e-08	4.5308e-08	5.3901e-08	6.1634e-08	6.7872e-08
-0.145	3.70148e-08	4.5385e-08	5.3762e-08	6.4996e-08	7.4156e-08	8.4616e-08
-0.14	4.3393e-08	5.336e-08	6.3551e-08	7.7238e-08	9.0528e-08	1.03554e-07
-0.135	5.0687e-08	6.2623e-08	7.5967e-08	9.1065e-08	1.09214e-07	1.25014e-07
-0.13	5.9253e-08	7.3601e-08	9.0343e-08	1.07408e-07	1.29818e-07	1.49686e-07
-0.125	6.9248e-08	8.663e-08	1.06228e-07	1.26809e-07	1.538e-07	1.77548e-07
-0.12	8.0904e-08	1.01632e-07	1.24795e-07	1.50252e-07	1.81348e-07	2.1065e-07
-0.115	9.4801e-08	1.18967e-07	1.46619e-07	1.78338e-07	2.1352e-07	2.51272e-07
-0.11	1.11151e-07	1.39157e-07	1.7216e-07	2.10397e-07	2.52898e-07	2.99468e-07
-0.105	1.30079e-07	1.62844e-07	2.02379e-07	2.47356e-07	2.97922e-07	3.5477e-07
-0.1	1.52084e-07	1.90845e-07	2.37437e-07	2.89968e-07	3.47284e-07	4.17652e-07
-0.095	1.77793e-07	2.23873e-07	2.77878e-07	3.38567e-07	4.05756e-07	4.89912e-07
-0.09	2.08013e-07	2.62726e-07	3.24934e-07	3.94812e-07	4.76034e-07	5.74702e-07
-0.085	2.43673e-07	3.07913e-07	3.79261e-07	4.61598e-07	5.56734e-07	6.73314e-07
-0.08	2.85094e-07	3.59814e-07	4.42449e-07	5.40034e-07	6.52022e-07	7.87114e-07
-0.075	3.32969e-07	4.19823e-07	5.17094e-07	6.31274e-07	7.66472e-07	9.21976e-07
-0.07	3.88748e-07	4.8982e-07	6.04238e-07	7.38188e-07	8.9811e-07	1.081318e-06
-0.065	4.53549e-07	5.71395e-07	7.05992e-07	8.62968e-07	1.049128e-06	1.264842e-06
-0.06	5.28819e-07	6.66858e-07	8.25434e-07	1.007932e-06	1.22665e-06	1.47761e-06
-0.055	6.1706e-07	7.79064e-07	9.6451e-07	1.177748e-06	1.433212e-06	1.72649e-06
-0.05	7.20488e-07	9.10518e-07	1.126374e-06	1.376576e-06	1.672916e-06	2.016416e-06
-0.045	8.41348e-07	1.064158e-06	1.316464e-06	1.608838e-06	1.95451e-06	2.35476e-06
-0.04	9.82702e-07	1.24322e-06	1.538998e-06	1.880804e-06	2.283098e-06	2.750904e-06
-0.035	1.147972e-06	1.45226e-06	1.797838e-06	2.198718e-06	2.66458e-06	3.214336e-06
-0.03	1.340788e-06	1.696752e-06	2.099938e-06	2.569062e-06	3.111476e-06	3.753778e-06
-0.025	1.56588e-06	1.981712e-06	2.454158e-06	3.000478e-06	3.63566e-06	4.381778e-06
-0.02	1.829088e-06	2.314984e-06	2.866984e-06	3.503156e-06	4.246546e-06	5.113648e-06
-0.015	2.137404e-06	2.705106e-06	3.34841e-06	4.090232e-06	4.960846e-06	5.9702e-06
-0.01	2.498436e-06	3.159502e-06	3.91329e-06	4.776886e-06	5.793026e-06	6.9678e-06
-0.005	2.919306e-06	3.691374e-06	4.573814e-06	5.581738e-06	6.7624e-06	8.1294e-06
0	3.409028e-06	4.313672e-06	5.342522e-06	6.5218e-06	7.8958e-06	9.4902e-06
0.005	3.981638e-06	5.04117e-06	6.2394e-06	7.615e-06	9.222e-06	1.10822e-05
0.01	4.648678e-06	5.892396e-06	7.287e-06	8.8902e-06	1.07676e-05	1.2932e-05
0.015	5.427852e-06	6.8844e-06	8.5092e-06	1.03846e-05	1.2568e-05	1.50856e-05
0.02	6.337e-06	8.0368e-06	9.935e-06	1.21314e-05	1.46682e-05	1.75994e-05
0.025	7.399e-06	9.3874e-06	1.16042e-05	1.41604e-05	1.71184e-05	2.05404e-05
0.03	8.6434e-06	1.0967e-05	1.3558e-05	1.6526e-05	1.9976e-05	2.3991e-05
0.035	1.00972e-05	1.28096e-05	1.58442e-05	1.93052e-05	2.33336e-05	2.80052e-05
0.04	1.17898e-05	1.49674e-05	1.8513e-05	2.25682e-05	2.7253e-05	3.26494e-05
0.045	1.37524e-05	1.74624e-05	2.1617e-05	2.63342e-05	3.1747e-05	3.80232e-05
0.05	1.60536e-05	2.03734e-05	2.5265e-05	3.07118e-05	3.69848e-05	4.42948e-05
0.055	1.87542e-05	2.38216e-05	2.95078e-05	3.58542e-05	4.31384e-05	5.16072e-05
0.06	2.193e-05	2.78468e-05	3.43988e-05	4.18236e-05	5.03012e-05	6.01662e-05
0.065	2.56406e-05	3.25014e-05	4.01148e-05	4.87472e-05	5.86704e-05	7.0215e-05
0.07	2.99364e-05	3.7964e-05	4.68324e-05	5.68902e-05	6.8545e-05	8.1941e-05
0.075	3.49246e-05	4.43424e-05	5.46514e-05	6.6416e-05	8.004e-05	9.5552e-05
0.08	4.07608e-05	5.1723e-05	6.3802e-05	7.7494e-05	9.3358e-05	0.000111394
0.085	4.7562e-05	6.03296e-05	7.4508e-05	9.0467e-05	0.000108856	0.000129788
0.09	5.54946e-05	7.042e-05	8.6981e-05	0.000105599	0.000126893	0.000151157
0.095	6.4768e-05	8.2211e-05	0.000101541	0.000123171	0.000147867	0.000176105
0.1	7.5616e-05	9.5979e-05	0.000118529	0.000143696	0.000172329	0.000205215
0.105	8.8304e-05	0.000112021	0.000138286	0.000167577	0.000200873	0.000239169
0.11	0.00010301	0.00013072	0.000161294	0.000195286	0.000234287	0.000278526
0.115	0.000120078	0.00015252	0.000188052	0.000227707	0.000273089	0.000323928
0.12	0.000140077	0.000177891	0.000219337	0.000265552	0.000317767	0.000376785
0.125	0.000163361	0.000207418	0.000255702	0.0003092	0.000369659	0.000438245
0.13	0.000190381	0.000241984	0.000297701	0.000359828	0.000430268	0.000509715
0.135	0.000222046	0.000282153	0.00034677	0.000418973	0.000500468	0.000592992
0.14	0.000258709	0.000328174	0.000403548	0.000487346	0.000581139	0.00068876
0.145	0.000301069	0.000381698	0.000469176	0.000566404	0.00067508	0.00079944
