|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-3.03200000000007e-09	4.24000000000017e-10	1.30400000000005e-09	-5.88000000000011e-10	-5.57200000000013e-09	-1.95600000000005e-09	-2.59000000000006e-09	-1.80400000000005e-09	-2.58000000000006e-09	5.60000000000018e-10
-0.295	-2.25183333333334e-09	-1.42766666666666e-09	2.80333333333347e-10	-9.45333333333336e-10	-2.01516666666669e-09	-2.01650000000001e-09	-1.76200000000001e-09	-1.56133333333334e-09	-1.86666666666667e-09	5.0000000000007e-11
-0.29	-1.69510000000001e-09	-8.51599999999996e-10	-5.55999999999991e-10	-9.85400000000001e-10	-1.47730000000001e-09	-1.66950000000001e-09	-1.88760000000001e-09	-1.19150000000001e-09	-1.454e-09	-6.46999999999998e-10
-0.285	-1.32239999999999e-09	-6.79799999999999e-10	-1.2791e-09	-9.895e-10	-1.12509999999999e-09	-1.3463e-09	-1.50529999999999e-09	-1.0695e-09	-1.23999999999999e-09	-1.012e-09
-0.28	-1.2062e-09	-1.1955e-09	-1.5366e-09	-1.0244e-09	-1.1397e-09	-1.0641e-09	-1.1671e-09	-9.79200000000001e-10	-1.109e-09	-1.212e-09
-0.275	-1.3806e-09	-1.1385e-09	-1.3708e-09	-1.0817e-09	-1.478e-09	-9.16099999999999e-10	-1.1955e-09	-9.74099999999999e-10	-1.137e-09	-1.149e-09
-0.27	-1.5303e-09	-1.2912e-09	-1.2107e-09	-1.2155e-09	-1.4792e-09	-1.0784e-09	-1.0638e-09	-1.0401e-09	-1.265e-09	-9.40999999999998e-10
-0.265	-1.4319e-09	-1.5873e-09	-1.1337e-09	-1.4351e-09	-1.0593e-09	-1.2959e-09	-8.859e-10	-1.1232e-09	-1.216e-09	-8.87999999999999e-10
-0.26	-1.2527e-09	-1.1328e-09	-1.1046e-09	-1.5114e-09	-8.29199999999999e-10	-1.3992e-09	-1.2066e-09	-1.2165e-09	-1.181e-09	-1.032e-09
-0.255	-1.1315e-09	-1.0083e-09	-1.2536e-09	-1.4482e-09	-1.0372e-09	-1.431e-09	-1.4958e-09	-1.256e-09	-1.204e-09	-1.093e-09
