|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	2.64799999999998e-07	2.6156e-07	2.30480000000001e-07	2.10280000000002e-07	2.05480000000001e-07	2.09039999999998e-07
0.895	2.69599999999999e-07	2.66913333333334e-07	2.40183333333334e-07	2.21816666666667e-07	2.17013333333334e-07	2.29043333333332e-07
0.89	2.75187999999999e-07	2.69626e-07	2.48446e-07	2.34508000000001e-07	2.27108e-07	2.42497999999999e-07
0.885	2.77728e-07	2.70392e-07	2.53176e-07	2.40986e-07	2.33368e-07	2.52298e-07
0.88	2.78716e-07	2.69952e-07	2.55866e-07	2.45496e-07	2.37306e-07	2.5814e-07
0.875	2.7718e-07	2.66258e-07	2.5543e-07	2.46374e-07	2.37094e-07	2.56826e-07
0.87	2.73076e-07	2.60922e-07	2.522e-07	2.42732e-07	2.34814e-07	2.5353e-07
0.865	2.67934e-07	2.56992e-07	2.47794e-07	2.37722e-07	2.32392e-07	2.50498e-07
0.86	2.63234e-07	2.5346e-07	2.44414e-07	2.34456e-07	2.29788e-07	2.45604e-07
0.855	2.58746e-07	2.49048e-07	2.41408e-07	2.31182e-07	2.27152e-07	2.41240000000001e-07
0.85	2.54056e-07	2.45132e-07	2.36644e-07	2.2613e-07	2.247e-07	2.38794000000001e-07
0.845	2.5001e-07	2.41316000000001e-07	2.31368e-07	2.21814e-07	2.22122e-07	2.35522e-07
0.84	2.46392000000001e-07	2.36550000000001e-07	2.27620000000001e-07	2.18932000000001e-07	2.19322000000001e-07	2.31980000000001e-07
0.835	2.42300000000001e-07	2.31932000000001e-07	2.24100000000001e-07	2.15420000000001e-07	2.16086000000001e-07	2.29838000000001e-07
0.83	2.37968e-07	2.28084e-07	2.19614e-07	2.11382e-07	2.13388e-07	2.27292e-07
0.825	2.33906e-07	2.2482e-07	2.16054e-07	2.07838e-07	2.11844e-07	2.23728e-07
0.82	2.29672e-07	2.21592e-07	2.1297e-07	2.04374e-07	2.0915e-07	2.19696e-07
0.815	2.25218e-07	2.178e-07	2.08682e-07	2.0082e-07	2.06012e-07	2.1559e-07
0.81	2.21142e-07	2.13578e-07	2.04692e-07	1.97826e-07	2.04948e-07	2.1192e-07
0.805	2.17344e-07	2.09012e-07	2.01312e-07	1.94464e-07	2.03758e-07	2.08496e-07
0.8	2.13122e-07	2.0427e-07	1.97054e-07	1.90916e-07	1.9985e-07	2.04466e-07
0.795	2.08842e-07	2.00358e-07	1.93438e-07	1.8871e-07	1.96438e-07	2.00674e-07
0.79	2.0521e-07	1.97206e-07	1.90834e-07	1.85788e-07	1.94866e-07	1.98018e-07
0.785	2.01494e-07	1.93714e-07	1.87188e-07	1.81788e-07	1.91982e-07	1.95122e-07
0.78	1.97308e-07	1.90148e-07	1.8319e-07	1.78764e-07	1.88354e-07	1.91538e-07
0.775	1.9348e-07	1.8694e-07	1.803e-07	1.76528e-07	1.86186e-07	1.88536e-07
0.77	1.90052e-07	1.8317e-07	1.7696e-07	1.72614e-07	1.84256e-07	1.85942e-07
0.765	1.86516e-07	1.79284e-07	1.72988e-07	1.6823e-07	1.81242e-07	1.82312e-07
0.76	1.83024e-07	1.76222e-07	1.69942e-07	1.65898e-07	1.78346e-07	1.7841e-07
0.755	1.79838e-07	1.7338e-07	1.66946e-07	1.63466e-07	1.75784e-07	1.75154e-07
0.75	1.76658e-07	1.70154e-07	1.63714e-07	1.6065e-07	1.73168e-07	1.72168e-07
0.745	1.73158e-07	1.66852e-07	1.6088e-07	1.58346e-07	1.70878e-07	1.69388e-07
0.74	1.69608e-07	1.63484e-07	1.5824e-07	1.56254e-07	1.68308e-07	1.66446e-07
0.735	1.65728e-07	1.5991e-07	1.54842e-07	1.534e-07	1.65002e-07	1.63444e-07
0.73	1.61816e-07	1.56728e-07	1.51488e-07	1.5008e-07	1.61942e-07	1.61084e-07
0.725	1.58672e-07	1.53674e-07	1.49012e-07	1.47528e-07	1.59288e-07	1.58418e-07
0.72	1.55854e-07	1.50786e-07	1.4598e-07	1.45178e-07	1.56212e-07	1.54752e-07
0.715	1.5273e-07	1.48104e-07	1.42858e-07	1.43142e-07	1.53378e-07	1.51602e-07
0.71	1.4993e-07	1.45282e-07	1.40406e-07	1.41578e-07	1.50962e-07	1.49306e-07
0.705	1.47632e-07	1.4242e-07	1.37874e-07	1.4025e-07	1.4799e-07	1.46604e-07
0.7	1.44704e-07	1.39258e-07	1.3515e-07	1.38284e-07	1.4474e-07	1.43618e-07
0.695	1.41148e-07	1.3604e-07	1.3285e-07	1.35808e-07	1.41888e-07	1.41254e-07
0.69	1.38106e-07	1.33452e-07	1.30372e-07	1.3415e-07	1.39278e-07	1.3927e-07
0.685	1.35474e-07	1.30988e-07	1.2733e-07	1.31844e-07	1.3654e-07	1.366e-07
0.68	1.32294e-07	1.28278e-07	1.24494e-07	1.29094e-07	1.34236e-07	1.33208e-07
0.675	1.29206e-07	1.26084e-07	1.21824e-07	1.27374e-07	1.32518e-07	1.30436e-07
0.67	1.26934e-07	1.23744e-07	1.19296e-07	1.26024e-07	1.30142e-07	1.282e-07
0.665	1.24786e-07	1.20844e-07	1.16866e-07	1.24314e-07	1.27178e-07	1.256e-07
0.66	1.22206e-07	1.18194e-07	1.14744e-07	1.22464e-07	1.24778e-07	1.23202e-07
0.655	1.19762e-07	1.15816e-07	1.13204e-07	1.21202e-07	1.22566e-07	1.2133e-07
0.65	1.1776e-07	1.13334e-07	1.11202e-07	1.19424e-07	1.19754e-07	1.19332e-07
0.645	1.15518e-07	1.10834e-07	1.08808e-07	1.17258e-07	1.17278e-07	1.17076e-07
0.64	1.12618e-07	1.08764e-07	1.07104e-07	1.15292e-07	1.15426e-07	1.14828e-07
0.635	1.0995e-07	1.06812e-07	1.05366e-07	1.13374e-07	1.13552e-07	1.12646e-07
0.63	1.08006e-07	1.04542e-07	1.0273e-07	1.1158e-07	1.11358e-07	1.10564e-07
0.625	1.05558e-07	1.02626e-07	1.00544e-07	1.0923e-07	1.09116e-07	1.0832e-07
0.62	1.02422e-07	1.01122e-07	9.91860000000001e-08	1.07062e-07	1.0708e-07	1.05948e-07
0.615	1.0017e-07	9.87680000000001e-08	9.72420000000001e-08	1.05188e-07	1.04816e-07	1.03756e-07
0.61	9.88580000000001e-08	9.59340000000001e-08	9.52900000000001e-08	1.03108e-07	1.02518e-07	1.01644e-07
