vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-1.1562e-09	3.8263e-10	7.77e-12	3.155e-07	-3.1458e-07	-1.0745e-09	3.7079e-10	7.41e-12	3.1434e-07	-3.1358e-07	-9.7729e-10	3.5598e-10	-8.9e-13	3.1422e-07	-3.1354e-07	-8.9354e-10	3.493e-10	-7.21e-12	3.1348e-07	-3.1288e-07	-8.0324e-10	3.2429e-10	2.4e-13	3.1402e-07	-3.1358e-07	-7.0274e-10	3.1066e-10	-8.5e-12	3.139e-07	-3.1358e-07	-6.1712e-10	2.9283e-10	5.47e-12	3.139e-07	-3.1356e-07	-5.2036e-10	2.9327e-10	5.62e-12	3.1386e-07	-3.1358e-07	-4.3234e-10	2.6028e-10	7.23e-12	3.1378e-07	-3.1294e-07	-3.3387e-10	2.5728e-10	-4.4e-12	3.1442e-07	-3.1426e-07	-2.1852e-10	2.3555e-10	-8e-14	3.1356e-07	-3.1352e-07
1.195	-1.159e-09	3.7065e-10	5.05e-12	3.1534e-07	-3.1458e-07	-1.0616e-09	3.6398e-10	-5.53e-12	3.1428e-07	-3.1364e-07	-9.6827e-10	3.5056e-10	-8.84e-12	3.1362e-07	-3.1348e-07	-8.8059e-10	3.3414e-10	2.27e-12	3.1418e-07	-3.1352e-07	-7.9346e-10	3.1737e-10	-8.65e-12	3.1408e-07	-3.1352e-07	-6.7488e-10	3.1016e-10	-4.96e-12	3.1398e-07	-3.1358e-07	-6.1418e-10	2.8874e-10	-6.46e-12	3.1388e-07	-3.136e-07	-5.2688e-10	2.8438e-10	-3.51e-12	3.1386e-07	-3.136e-07	-4.3446e-10	2.5375e-10	-7.37e-12	3.13e-07	-3.129e-07	-3.1871e-10	2.5347e-10	-9.38e-12	3.1444e-07	-3.143e-07	-2.1353e-10	2.3311e-10	-8.08e-12	3.135e-07	-3.1354e-07
1.19	-1.1558e-09	3.6128e-10	-6.91e-12	3.1538e-07	-3.1462e-07	-1.0566e-09	3.6054e-10	-2.5e-13	3.143e-07	-3.1356e-07	-9.6555e-10	3.425e-10	2.09e-12	3.142e-07	-3.1352e-07	-8.7737e-10	3.1947e-10	9.49e-12	3.1408e-07	-3.136e-07	-7.8309e-10	3.0317e-10	2.19e-12	3.141e-07	-3.1292e-07	-7.1114e-10	2.957e-10	7.44e-12	3.1332e-07	-3.1288e-07	-6.0458e-10	2.8544e-10	-2.3e-12	3.1396e-07	-3.1354e-07	-5.1196e-10	2.8494e-10	-8.18e-12	3.138e-07	-3.1366e-07	-4.1294e-10	2.5826e-10	-6.76e-12	3.1378e-07	-3.1354e-07	-3.1006e-10	2.4384e-10	5.65e-12	3.145e-07	-3.1438e-07	-1.9798e-10	2.2222e-10	2.2e-12	3.1358e-07	-3.1362e-07
1.185	-1.146e-09	3.5413e-10	-8.6e-13	3.1546e-07	-3.1458e-07	-1.0628e-09	3.4158e-10	8.01e-12	3.1408e-07	-3.1366e-07	-9.5219e-10	3.2867e-10	6.55e-12	3.1356e-07	-3.1358e-07	-8.8491e-10	3.1068e-10	-4.36e-12	3.141e-07	-3.1346e-07	-7.7145e-10	2.9031e-10	3.51e-12	3.141e-07	-3.1352e-07	-7.0433e-10	2.8306e-10	2.76e-12	3.139e-07	-3.1352e-07	-6.0018e-10	2.7165e-10	9.33e-12	3.1398e-07	-3.1352e-07	-5.2138e-10	2.6905e-10	2.66e-12	3.1388e-07	-3.136e-07	-3.7488e-10	2.4859e-10	5.7e-12	3.1378e-07	-3.1354e-07	-3.2218e-10	2.2991e-10	3.15e-12	3.1438e-07	-3.143e-07	-2.0217e-10	2.0814e-10	7.68e-12	3.1358e-07	-3.1358e-07
1.18	-1.1357e-09	3.4075e-10	8.02e-12	3.1566e-07	-3.1482e-07	-1.0455e-09	3.3202e-10	-9.1e-13	3.144e-07	-3.136e-07	-9.6504e-10	3.1912e-10	-6.03e-12	3.1418e-07	-3.1348e-07	-8.4381e-10	3.0687e-10	-5.37e-12	3.141e-07	-3.1358e-07	-7.718e-10	2.9308e-10	-9.81e-12	3.141e-07	-3.136e-07	-6.9871e-10	2.7759e-10	-8.98e-12	3.1396e-07	-3.1352e-07	-5.9381e-10	2.6418e-10	-2.4e-13	3.139e-07	-3.135e-07	-4.9492e-10	2.4121e-10	5.64e-12	3.1392e-07	-3.1352e-07	-4.1511e-10	2.3955e-10	1.77e-12	3.1384e-07	-3.1352e-07	-2.9675e-10	2.271e-10	-9.07e-12	3.1438e-07	-3.143e-07	-1.9876e-10	2.0232e-10	-4.62e-12	3.1358e-07	-3.1352e-07
1.175	-1.1315e-09	3.3026e-10	-6.24e-12	3.1544e-07	-3.145e-07	-1.0504e-09	3.2816e-10	-4.28e-12	3.1444e-07	-3.1364e-07	-9.4382e-10	3.1356e-10	-5.9e-12	3.142e-07	-3.1352e-07	-8.6467e-10	2.9799e-10	7.35e-12	3.1412e-07	-3.136e-07	-7.7008e-10	2.9383e-10	-5.29e-12	3.1416e-07	-3.1362e-07	-6.7292e-10	2.6671e-10	1.9e-12	3.1402e-07	-3.1356e-07	-5.939e-10	2.6007e-10	-8.42e-12	3.1388e-07	-3.1348e-07	-4.8854e-10	2.2989e-10	-6.36e-12	3.139e-07	-3.136e-07	-4.3062e-10	2.406e-10	-9.46e-12	3.1378e-07	-3.136e-07	-3.1093e-10	2.1706e-10	-2.22e-12	3.145e-07	-3.1442e-07	-1.9174e-10	1.9859e-10	-4.31e-12	3.1354e-07	-3.1364e-07
1.17	-1.1249e-09	3.319e-10	-7.53e-12	3.1532e-07	-3.1462e-07	-1.0277e-09	3.1514e-10	6.02e-12	3.1444e-07	-3.1368e-07	-9.4953e-10	3.0328e-10	8.69e-12	3.1426e-07	-3.1358e-07	-8.5048e-10	2.8642e-10	3.67e-12	3.1414e-07	-3.1364e-07	-7.6637e-10	2.7951e-10	7.48e-12	3.1404e-07	-3.1362e-07	-6.539e-10	2.5686e-10	1.147e-11	3.1332e-07	-3.1288e-07	-5.8792e-10	2.4747e-10	4.22e-12	3.1392e-07	-3.1358e-07	-4.8153e-10	2.2252e-10	-4.94e-12	3.1386e-07	-3.1364e-07	-3.8503e-10	2.32e-10	-2.17e-12	3.1386e-07	-3.1352e-07	-2.8463e-10	2.0067e-10	6.82e-12	3.1444e-07	-3.144e-07	-1.9046e-10	1.8634e-10	8.57e-12	3.1296e-07	-3.1354e-07
1.165	-1.1275e-09	3.2305e-10	6.14e-12	3.1532e-07	-3.1458e-07	-1.0376e-09	2.9915e-10	2.89e-12	3.1432e-07	-3.1358e-07	-9.3858e-10	2.8687e-10	2.67e-12	3.142e-07	-3.1356e-07	-8.4975e-10	2.8127e-10	-7.12e-12	3.141e-07	-3.136e-07	-7.6402e-10	2.6707e-10	1.01e-12	3.1402e-07	-3.1354e-07	-6.6895e-10	2.4643e-10	-2.45e-12	3.1394e-07	-3.1352e-07	-5.7788e-10	2.337e-10	7.88e-12	3.139e-07	-3.1356e-07	-4.8082e-10	2.1421e-10	6.76e-12	3.1386e-07	-3.136e-07	-3.9397e-10	2.1168e-10	4.95e-12	3.1384e-07	-3.1298e-07	-2.8054e-10	1.923e-10	-2.73e-12	3.144e-07	-3.143e-07	-1.7065e-10	1.7707e-10	4.18e-12	3.1362e-07	-3.1364e-07
1.16	-1.1218e-09	3.0979e-10	1.3e-13	3.1568e-07	-3.1472e-07	-1.021e-09	2.9724e-10	-7.57e-12	3.1432e-07	-3.1358e-07	-9.2746e-10	2.8481e-10	-6.79e-12	3.139e-07	-3.135e-07	-8.5071e-10	2.696e-10	1.01e-12	3.1416e-07	-3.1344e-07	-7.4507e-10	2.6108e-10	-9.56e-12	3.1406e-07	-3.1354e-07	-6.6189e-10	2.4405e-10	-6.31e-12	3.1394e-07	-3.1356e-07	-5.7167e-10	2.26e-10	-5.38e-12	3.139e-07	-3.1296e-07	-4.9193e-10	2.0284e-10	-1.4e-12	3.139e-07	-3.136e-07	-3.484e-10	1.8851e-10	-4.56e-12	3.1378e-07	-3.1358e-07	-2.7724e-10	1.8722e-10	-9.43e-12	3.1442e-07	-3.1434e-07	-1.6603e-10	1.7621e-10	-7.13e-12	3.137e-07	-3.1364e-07
1.155	-1.1183e-09	3.0898e-10	-1.005e-11	3.1532e-07	-3.146e-07	-1.0216e-09	2.9275e-10	1.25e-12	3.1438e-07	-3.1366e-07	-9.3746e-10	2.7982e-10	2.13e-12	3.1432e-07	-3.1354e-07	-8.3345e-10	2.5878e-10	1.032e-11	3.142e-07	-3.1356e-07	-7.3579e-10	2.4852e-10	7.2e-13	3.1414e-07	-3.1362e-07	-6.7786e-10	2.3412e-10	7.1e-12	3.1336e-07	-3.1352e-07	-5.5598e-10	2.197e-10	-4.15e-12	3.1396e-07	-3.1354e-07	-4.6389e-10	2.1087e-10	-9.12e-12	3.1392e-07	-3.137e-07	-3.5792e-10	1.8335e-10	-5.2e-12	3.1462e-07	-3.1438e-07	-2.6312e-10	1.7634e-10	3.68e-12	3.1446e-07	-3.1434e-07	-1.5833e-10	1.6816e-10	1.65e-12	3.136e-07	-3.1364e-07
1.15	-1.1017e-09	2.9975e-10	1.85e-12	3.154e-07	-3.1464e-07	-1.0184e-09	2.7522e-10	6.6e-12	3.1432e-07	-3.1358e-07	-9.1139e-10	2.6499e-10	6.54e-12	3.1426e-07	-3.1358e-07	-8.31e-10	2.4951e-10	-2.09e-12	3.1418e-07	-3.1346e-07	-7.3889e-10	2.3529e-10	5.35e-12	3.1414e-07	-3.136e-07	-6.5113e-10	2.2458e-10	5.13e-12	3.1396e-07	-3.1352e-07	-5.5456e-10	2.1096e-10	7.46e-12	3.1398e-07	-3.136e-07	-4.6668e-10	2.0843e-10	4.5e-13	3.1398e-07	-3.1368e-07	-4.1275e-10	1.7279e-10	7.69e-12	3.146e-07	-3.1432e-07	-2.7994e-10	1.6701e-10	3.74e-12	3.145e-07	-3.1432e-07	-1.5802e-10	1.5387e-10	1.002e-11	3.1356e-07	-3.1366e-07
1.145	-1.0987e-09	2.8746e-10	4.85e-12	3.1536e-07	-3.145e-07	-9.975e-10	2.7078e-10	-5.81e-12	3.1438e-07	-3.1354e-07	-9.2032e-10	2.5632e-10	-2.88e-12	3.137e-07	-3.136e-07	-8.0752e-10	2.456e-10	-6.07e-12	3.141e-07	-3.1364e-07	-7.2484e-10	2.3033e-10	-6.68e-12	3.1406e-07	-3.1348e-07	-6.3541e-10	2.1961e-10	-7.61e-12	3.1404e-07	-3.1348e-07	-5.5329e-10	2.0073e-10	8.1e-13	3.1392e-07	-3.1354e-07	-4.4582e-10	1.9126e-10	7.29e-12	3.1392e-07	-3.137e-07	-3.6468e-10	1.664e-10	5.59e-12	3.1456e-07	-3.1434e-07	-2.5497e-10	1.6528e-10	-9.04e-12	3.144e-07	-3.143e-07	-1.6252e-10	1.4379e-10	-4.07e-12	3.136e-07	-3.1358e-07
1.14	-1.1004e-09	2.7656e-10	-9.02e-12	3.1538e-07	-3.1454e-07	-1.0096e-09	2.7223e-10	-5.13e-12	3.1438e-07	-3.1294e-07	-9.0383e-10	2.5203e-10	-5.71e-12	3.142e-07	-3.1288e-07	-8.1976e-10	2.4006e-10	7.74e-12	3.142e-07	-3.1346e-07	-7.3517e-10	2.3142e-10	-6.34e-12	3.1414e-07	-3.1366e-07	-6.24e-10	2.1529e-10	-1.08e-12	3.14e-07	-3.1354e-07	-5.4166e-10	1.9504e-10	-8.87e-12	3.1402e-07	-3.1358e-07	-4.4874e-10	1.8903e-10	-4.04e-12	3.1386e-07	-3.1366e-07	-3.5171e-10	1.8176e-10	-9.79e-12	3.146e-07	-3.144e-07	-2.577e-10	1.6286e-10	-2.95e-12	3.1444e-07	-3.1436e-07	-1.4836e-10	1.4133e-10	-6.52e-12	3.136e-07	-3.1364e-07
