Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	1.08e-09	1.13999999999994e-09	-8.28000000000005e-09	-5.19999999999994e-10	-2.12000000000002e-08	-6.19999999999975e-09
-0.295	6.01666666666671e-10	6.16666666666621e-10	-5.36666666666674e-09	-2.69000000000001e-09	-1.68033333333335e-08	-4.29999999999985e-09
-0.29	2.29000000000003e-10	1.11999999999983e-10	-4.48300000000005e-09	-3.28200000000001e-09	-1.18560000000001e-08	-9.81799999999994e-09
-0.285	-1.27999999999996e-10	-6.39000000000002e-10	-3.08400000000002e-09	-3.63200000000001e-09	-8.132e-09	-9.90399999999999e-09
-0.28	-4.31999999999996e-10	-1.25899999999999e-09	-1.96299999999999e-09	-3.64800000000002e-09	-5.54999999999998e-09	-1.061e-08
-0.275	-4.49999999999998e-10	-1.347e-09	-1.92599999999998e-09	-3.69e-09	-5.52999999999999e-09	-1.1008e-08
-0.27	-3.55999999999998e-10	-1.355e-09	-2.20799999999997e-09	-3.63199999999999e-09	-5.79000000000001e-09	-9.31399999999997e-09
-0.265	-4.23999999999997e-10	-1.372e-09	-2.04299999999998e-09	-3.296e-09	-5.36800000000005e-09	-7.55999999999996e-09
-0.26	-4.00999999999999e-10	-1.125e-09	-1.69600000000001e-09	-3.106e-09	-5.72200000000007e-09	-6.70399999999997e-09
-0.255	-1.35e-10	-9.76000000000001e-10	-1.62200000000002e-09	-2.104e-09	-6.17400000000003e-09	-6.94799999999996e-09
-0.25	4.89999999999964e-11	-1.035e-09	-1.61900000000003e-09	1.55999999999982e-10	-5.70199999999995e-09	-7.47599999999999e-09
-0.245	1.60999999999994e-10	-1.137e-09	-1.37700000000003e-09	2.25999999999976e-10	-5.1979999999999e-09	-6.26400000000003e-09
-0.24	5.20999999999997e-10	-1.304e-09	-1.63700000000001e-09	-1.84200000000002e-09	-5.2279999999999e-09	-5.32400000000003e-09
-0.235	5.33000000000001e-10	-1.358e-09	-2.26199999999999e-09	-2.87800000000002e-09	-4.94199999999995e-09	-6.838e-09
-0.23	-1.46999999999998e-10	-1.077e-09	-2.501e-09	-4.07400000000001e-09	-4.14400000000001e-09	-8.39999999999999e-09
