Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0	0.000335945	0.0160548	0.1423398	0.2129192	0.2377394	0.2479808
0.005	0.0003173748	0.01634516	0.1407684	0.2124616	0.2376652	0.2480916
0.01	0.0002882772	0.01649364	0.1379912	0.2117068	0.2375516	0.24827
0.015	0.0002525156	0.01629572	0.134146	0.21051	0.237244	0.2484084
0.02	0.0002145344	0.01523878	0.1294504	0.2087966	0.2366732	0.24836
0.025	0.000180821	0.0132235	0.1242842	0.2066298	0.2357506	0.2478252
0.03	0.000153239	0.0113632	0.119028	0.204386	0.234808	0.247236
0.035	0.00013065	0.0100064	0.113834	0.20224	0.233818	0.24725
0.04	0.000112659	0.0088226	0.108644	0.200074	0.233118	0.247574
0.045	9.8288e-05	0.0077868	0.103462	0.198194	0.233108	0.247452
0.05	8.6529e-05	0.006891	0.098392	0.196704	0.23293	0.247186
0.055	7.6346e-05	0.00612	0.093386	0.194786	0.232122	0.246886
0.06	6.6993e-05	0.0054508	0.088448	0.192354	0.231236	0.246052
0.065	5.8523e-05	0.004872	0.083678	0.189864	0.230134	0.244968
0.07	5.1109e-05	0.0043624	0.078992	0.186876	0.22831	0.24418
0.075	4.5028e-05	0.0039166	0.074344	0.183402	0.22662	0.24366
0.08	4.0089e-05	0.0035406	0.069792	0.18018	0.22548	0.2432
0.085	3.6327e-05	0.003223	0.065398	0.17718	0.22444	0.2427
0.09	3.3928e-05	0.0029432	0.061188	0.1741	0.22322	0.24204
0.095	3.2513e-05	0.002708	0.057162	0.17102	0.22186	0.24142
0.1	3.0847e-05	0.002509	0.053336	0.16778	0.22044	0.24076
0.105	2.902e-05	0.0023276	0.049782	0.16448	0.21904	0.24008
0.11	2.772e-05	0.0021744	0.046444	0.16118	0.21774	0.23952
0.115	2.66e-05	0.0020546	0.04322	0.15778	0.21644	0.23894
0.12	2.542e-05	0.0019486	0.040168	0.15434	0.21522	0.2382
0.125	2.474e-05	0.0018598	0.037434	0.15092	0.21402	0.2376
0.13	2.434e-05	0.0017942	0.034928	0.14742	0.21254	0.23714
0.135	2.382e-05	0.001727	0.032522	0.14378	0.2109	0.23648
0.14	2.296e-05	0.0016604	0.030688	0.14012	0.2093	0.23576
0.145	2.238e-05	0.0016106	0.029452	0.1363	0.20752	0.23504
0.15	2.232e-05	0.0015716	0.027932	0.13234	0.20566	0.23424
0.155	2.176e-05	0.0015386	0.02615	0.12846	0.20402	0.23334
0.16	2.154e-05	0.0015128	0.02465	0.12464	0.20246	0.23246
0.165	2.16e-05	0.0014866	0.022956	0.12064	0.20054	0.23144
0.17	2.156e-05	0.0014608	0.020946	0.1166	0.19856	0.23052
0.175	2.196e-05	0.0014412	0.01944	0.11276	0.19686	0.22982
0.18	2.292e-05	0.001424	0.01838	0.10888	0.19494	0.22908
0.185	2.34e-05	0.0014082	0.01732	0.10486	0.19266	0.2283
0.19	2.334e-05	0.0014072	0.0164	0.10096	0.19058	0.22758
0.195	2.284e-05	0.0014136	0.01568	0.09718	0.18864	0.22684
0.2	2.194e-05	0.0014034	0.01506	0.09338	0.18652	0.2259
0.205	2.114e-05	0.0013798	0.01446	0.0896	0.1843	0.22484
0.21	1.974e-05	0.0013698	0.01388	0.0859	0.18198	0.22374
0.215	1.89e-05	0.0013676	0.01338	0.0823	0.1797	0.22272
0.22	1.972e-05	0.0013496	0.01296	0.07876	0.17736	0.2217
0.225	2.166e-05	0.0013372	0.01252	0.07526	0.1747	0.22058
0.23	2.33e-05	0.001343	0.01212	0.07174	0.17192	0.21924
0.235	2.422e-05	0.0013452	0.01184	0.0683	0.1693	0.21792
0.24	2.462e-05	0.0013334	0.01154	0.06508	0.1666	0.21676
0.245	2.398e-05	0.0013284	0.0112	0.06198	0.1638	0.21552
0.25	2.28e-05	0.001332	0.01096	0.05902	0.16116	0.21422
0.255	2.236e-05	0.0013278	0.01082	0.05634	0.15858	0.21312
0.26	2.244e-05	0.0013244	0.01064	0.05374	0.15582	0.21206
0.265	2.226e-05	0.0013282	0.01042	0.0511	0.15294	0.21076
0.27	2.14e-05	0.0013268	0.01022	0.04862	0.15	0.2094
0.275	1.966e-05	0.0013208	0.00998	0.04624	0.14692	0.20804
0.28	1.96e-05	0.0013188	0.00976	0.04396	0.14388	0.20656
0.285	2.194e-05	0.0013132	0.00966	0.04194	0.14082	0.20496
0.29	2.374e-05	0.0013148	0.00962	0.04002	0.1376	0.20342
0.295	2.454e-05	0.0013264	0.0095	0.03814	0.13426	0.20168
0.3	2.54e-05	0.0013244	0.00938	0.03636	0.13092	0.19992
0.305	2.434e-05	0.0013166	0.00934	0.0346	0.12754	0.1984
0.31	2.232e-05	0.0013206	0.00926	0.03302	0.12416	0.19678
0.315	2.254e-05	0.0013318	0.00916	0.0317	0.12094	0.19504
0.32	2.342e-05	0.001344	0.0091	0.03046	0.11782	0.19348
0.325	2.388e-05	0.0013526	0.00906	0.0293	0.11468	0.19188
0.33	2.478e-05	0.0013428	0.00898	0.02826	0.11146	0.18996
0.335	2.422e-05	0.0013076	0.00884	0.02718	0.10822	0.18802
0.34	2.202e-05	0.0012778	0.00868	0.02606	0.10494	0.18608
0.345	2.142e-05	0.0012834	0.0086	0.02506	0.10152	0.18404
0.35	2.276e-05	0.0013	0.00862	0.02424	0.09806	0.182
0.355	2.34e-05	0.001314	0.00864	0.0235	0.0948	0.18002
0.36	2.306e-05	0.001346	0.0086	0.02284	0.09164	0.17792
0.365	2.332e-05	0.00136	0.00848	0.0223	0.08848	0.17562
0.37	2.35e-05	0.001328	0.0084	0.0217	0.08546	0.17336
0.375	2.288e-05	0.001306	0.00842	0.02106	0.08256	0.17116
0.38	2.284e-05	0.001312	0.00832	0.02062	0.07958	0.16886
0.385	2.416e-05	0.00131	0.00818	0.02024	0.07656	0.16656
0.39	2.52e-05	0.001312	0.00826	0.01974	0.0737	0.16442
0.395	2.522e-05	0.00133	0.0083	0.01932	0.07098	0.16226
0.4	2.484e-05	0.001336	0.00818	0.0189	0.06824	0.1598
0.405	2.432e-05	0.001336	0.0082	0.01844	0.06552	0.15722
0.41	2.35e-05	0.001348	0.0082	0.0181	0.06306	0.15472
0.415	2.272e-05	0.001348	0.00802	0.01774	0.06066	0.1521
0.42	2.29e-05	0.001338	0.00796	0.01736	0.0581	0.14936
0.425	2.32e-05	0.001332	0.0079	0.0172	0.0557	0.14674
0.43	2.258e-05	0.001318	0.00776	0.01704	0.05356	0.1441
0.435	2.332e-05	0.00131	0.00782	0.0167	0.05144	0.14128
0.44	2.564e-05	0.001314	0.0079	0.0165	0.0494	0.1385
0.445	2.656e-05	0.001306	0.00786	0.01642	0.04758	0.13582
0.45	2.632e-05	0.001298	0.00792	0.0162	0.04588	0.133
0.455	2.642e-05	0.001314	0.00796	0.01592	0.0442	0.13016
0.46	2.592e-05	0.001324	0.00786	0.01572	0.0425	0.12742
0.465	2.48e-05	0.001324	0.0078	0.01554	0.04084	0.12456
0.47	2.468e-05	0.001344	0.00774	0.01536	0.03932	0.12154
0.475	2.492e-05	0.00136	0.00768	0.01518	0.03792	0.1185
0.48	2.504e-05	0.00135	0.0077	0.01504	0.03666	0.11558
0.485	2.454e-05	0.001338	0.00772	0.01498	0.03546	0.1111
0.49	2.33e-05	0.001334	0.00772	0.01486	0.03422	0.09984
0.495	2.282e-05	0.001326	0.00772	0.01468	0.03312	0.08022
0.5	2.328e-05	0.001328	0.00764	0.0146	0.03206	0.05772
0.505	2.454e-05	0.001346	0.00746	0.01456	0.03102	0.03572
0.51	2.662e-05	0.001352	0.0074	0.01444	0.0302	0.01586
0.515	2.846e-05	0.001338	0.00752	0.01432	0.02944	0.00344
0.52	2.86e-05	0.001332	0.00756	0.01424	0.02862	-6e-05
0.525	2.722e-05	0.00134	0.00748	0.01416	0.02788	-6e-05
0.53	2.572e-05	0.001346	0.00754	0.01404	0.02716	-2.220446e-16
0.535	2.524e-05	0.00135	0.0076	0.01386	0.02642	4e-05
0.54	2.452e-05	0.00136	0.00744	0.01372	0.02586	4e-05
0.545	2.334e-05	0.00137	0.00734	0.0137	0.02536	6e-05
0.55	2.446e-05	0.001366	0.00738	0.0137	0.02468	8e-05
0.555	2.614e-05	0.001358	0.00736	0.01362	0.02394	8e-05
0.56	2.6e-05	0.001352	0.00736	0.01354	0.02346	6e-05
0.565	2.66e-05	0.001358	0.00742	0.01354	0.0231	2e-05
0.57	2.846e-05	0.001374	0.00742	0.0135	0.02264	-4.440892e-17
0.575	2.866e-05	0.001366	0.00738	0.01334	0.0224	-4.440892e-17
0.58	2.846e-05	0.001346	0.00734	0.01322	0.02232	-2e-05
0.585	2.842e-05	0.001356	0.00728	0.01318	0.02192	-6e-05
0.59	2.772e-05	0.00137	0.00726	0.01314	0.02146	-4e-05
0.595	2.77e-05	0.001368	0.00728	0.01304	0.02124	-3.996803e-16
0.6	2.804e-05	0.001384	0.00724	0.01288	0.02094	-4e-05
0.605	2.824e-05	0.0014	0.00722	0.01284	0.02054	-4e-05
0.61	2.888e-05	0.001396	0.00724	0.01288	0.0202	6e-05
0.615	2.864e-05	0.001388	0.0072	0.01278	0.01982	8e-05
0.62	2.6e-05	0.001378	0.00712	0.0127	0.01952	1.332268e-16
0.625	2.468e-05	0.00137	0.00718	0.01276	0.01936	-2e-05
0.63	2.596e-05	0.001374	0.00726	0.01268	0.01918	-4.440892e-17
0.635	2.734e-05	0.001382	0.00716	0.0125	0.01914	-2e-05
0.64	2.902e-05	0.001382	0.00716	0.01254	0.01906	-6e-05
0.645	3.138e-05	0.001382	0.00724	0.01264	0.01872	-6e-05
0.65	3.146e-05	0.001396	0.00714	0.01256	0.01852	-2e-05
0.655	2.824e-05	0.00141	0.00706	0.01248	0.01848	-2e-05
0.66	2.568e-05	0.001402	0.00708	0.01246	0.0183	-4e-05
0.665	2.566e-05	0.0014	0.00696	0.01234	0.01812	-4.440892e-17
0.67	2.67e-05	0.001412	0.00686	0.0122	0.01804	6e-05
0.675	2.854e-05	0.001412	0.00696	0.01216	0.01784	6e-05
0.68	3.104e-05	0.00141	0.00704	0.01218	0.01756	2e-05
0.685	3.206e-05	0.001414	0.00708	0.0122	0.01728	-2e-05
0.69	3.146e-05	0.001418	0.00714	0.01212	0.01714	-4e-05
0.695	3.126e-05	0.001408	0.00716	0.012	0.01712	-2e-05
0.7	3.04e-05	0.001384	0.00712	0.01202	0.017	-4.440892e-17
0.705	2.884e-05	0.001378	0.00706	0.01206	0.01696	2e-05
0.71	2.986e-05	0.001402	0.00704	0.01192	0.01704	6e-05
0.715	3.078e-05	0.00142	0.00702	0.01188	0.01696	6e-05
0.72	2.906e-05	0.001422	0.00698	0.01202	0.0168	2e-05
0.725	2.88e-05	0.001434	0.00692	0.01202	0.01672	4e-05
0.73	3.086e-05	0.001444	0.00686	0.01188	0.01648	8e-05
0.735	3.078e-05	0.001438	0.00682	0.01188	0.0162	6e-05
0.74	2.89e-05	0.001428	0.0068	0.01194	0.01614	4e-05
0.745	2.886e-05	0.001434	0.00684	0.01178	0.01612	-2.220446e-16
0.75	2.998e-05	0.001452	0.00692	0.01164	0.01598	-8e-05
0.755	3.008e-05	0.00146	0.00698	0.01172	0.01596	-0.00012
0.76	2.918e-05	0.001468	0.00702	0.01176	0.016	-8e-05
0.765	2.958e-05	0.001468	0.00702	0.0116	0.01584	-2e-05
0.77	3.214e-05	0.001452	0.00694	0.0115	0.01568	6e-05
0.775	3.412e-05	0.00145	0.00686	0.01154	0.0156	0.0001
0.78	3.396e-05	0.00146	0.0068	0.01152	0.01548	2e-05
0.785	3.592e-05	0.001466	0.00676	0.01142	0.01548	-6e-05
0.79	3.826e-05	0.001472	0.00688	0.01142	0.0155	-8e-05
0.795	3.456e-05	0.001476	0.00702	0.01152	0.0153	-8e-05
0.8	3.042e-05	0.001466	0.00696	0.01142	0.01532	-4e-05
0.805	3.132e-05	0.00146	0.00686	0.01128	0.01544	4e-05
0.81	2.968e-05	0.001464	0.00686	0.01138	0.01518	6e-05
0.815	2.648e-05	0.001464	0.00684	0.01144	0.01504	6e-05
0.82	3.056e-05	0.001478	0.00682	0.0114	0.01516	4e-05
0.825	3.544e-05	0.001504	0.00682	0.01142	0.01502	-2e-05
0.83	3.498e-05	0.001506	0.00678	0.0113	0.01486	-2e-05
0.835	3.538e-05	0.001496	0.00678	0.01112	0.01492	-4.440892e-17
0.84	3.816e-05	0.001502	0.00676	0.01116	0.01482	-4e-05
0.845	3.732e-05	0.001502	0.00674	0.01116	0.01468	-8e-05
0.85	3.374e-05	0.0015	0.00684	0.01108	0.01476	-4e-05
0.855	3.272e-05	0.0015	0.00694	0.01118	0.01482	-4.440892e-17
0.86	3.284e-05	0.001478	0.00692	0.01128	0.01476	-2e-05
0.865	3.132e-05	0.001466	0.00692	0.01122	0.01462	-2e-05
0.87	3.1e-05	0.001486	0.00694	0.01116	0.01444	4e-05
0.875	3.23e-05	0.001494	0.00686	0.0112	0.01422	4e-05
0.88	3.144e-05	0.001498	0.00682	0.01122	0.01404	-4.440892e-17
0.885	3.096e-05	0.00153	0.0068	0.01108	0.01406	2e-05
0.89	3.268e-05	0.00156	0.0067	0.01086	0.0143	2e-05
0.895	3.322e-05	0.001564	0.0066	0.01068	0.01454	-2e-05
0.9	3.206e-05	0.001558	0.00662	0.0106	0.01466	-2e-05
