vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	1.551e-10	-3.2529e-10	1.5303e-10	3.206e-07	-3.2058e-07	7.0731e-10	-6.1739e-10	1.4191e-10	3.2028e-07	-3.2052e-07	1.7614e-09	-1.1921e-09	1.3926e-10	3.2028e-07	-3.2096e-07	3.7067e-09	-2.1745e-09	1.3491e-10	3.2108e-07	-3.2264e-07	7.0257e-09	-3.6765e-09	1.2881e-10	3.2204e-07	-3.2548e-07	1.25822e-08	-5.8492e-09	1.2397e-10	3.2296e-07	-3.2964e-07	2.22208e-08	-8.754e-09	1.2092e-10	3.2306e-07	-3.3654e-07
-0.295	1.4733e-10	-3.1206e-10	1.5032e-10	3.2052e-07	-3.206e-07	6.882e-10	-5.8958e-10	1.3381e-10	3.2034e-07	-3.205e-07	1.7252e-09	-1.1548e-09	1.269e-10	3.2046e-07	-3.2106e-07	3.6427e-09	-2.1164e-09	1.2697e-10	3.2098e-07	-3.2264e-07	6.9351e-09	-3.5947e-09	1.1672e-10	3.2192e-07	-3.2534e-07	1.23696e-08	-5.7426e-09	1.1334e-10	3.2274e-07	-3.2948e-07	2.2079e-08	-8.5988e-09	1.0943e-10	3.2298e-07	-3.3638e-07
-0.29	1.3962e-10	-2.8884e-10	1.4103e-10	3.206e-07	-3.2054e-07	6.7759e-10	-5.7992e-10	1.2618e-10	3.2034e-07	-3.2052e-07	1.7035e-09	-1.1207e-09	1.1847e-10	3.204e-07	-3.2104e-07	3.5933e-09	-2.0509e-09	1.1748e-10	3.2096e-07	-3.2256e-07	6.8241e-09	-3.5117e-09	1.0601e-10	3.218e-07	-3.2522e-07	1.22538e-08	-5.624e-09	9.982e-11	3.2254e-07	-3.2926e-07	2.1679e-08	-8.4769e-09	9.449e-11	3.2282e-07	-3.3612e-07
-0.285	1.3337e-10	-2.7318e-10	1.336e-10	3.2058e-07	-3.2058e-07	6.6522e-10	-5.4668e-10	1.1719e-10	3.2034e-07	-3.2052e-07	1.6812e-09	-1.0958e-09	1.1279e-10	3.204e-07	-3.2106e-07	3.5617e-09	-2.0183e-09	1.0583e-10	3.2074e-07	-3.2246e-07	6.8146e-09	-3.448e-09	9.507e-11	3.2174e-07	-3.2518e-07	1.22642e-08	-5.5407e-09	8.825e-11	3.224e-07	-3.2908e-07	2.16336e-08	-8.3422e-09	8.367e-11	3.2268e-07	-3.3598e-07
-0.28	1.3017e-10	-2.6936e-10	1.2563e-10	3.206e-07	-3.2054e-07	6.5627e-10	-5.2501e-10	1.0781e-10	3.2032e-07	-3.2054e-07	1.6595e-09	-1.0566e-09	9.983e-11	3.2038e-07	-3.2106e-07	3.5199e-09	-1.9796e-09	8.91e-11	3.2078e-07	-3.2246e-07	6.7519e-09	-3.3836e-09	8.375e-11	3.2164e-07	-3.25e-07	1.20946e-08	-5.4498e-09	7.137e-11	3.2224e-07	-3.2894e-07	2.1343e-08	-8.2124e-09	6.642e-11	3.2254e-07	-3.3542e-07
-0.275	1.2511e-10	-2.5559e-10	1.2133e-10	3.2058e-07	-3.2052e-07	6.4629e-10	-5.1532e-10	9.716e-11	3.2032e-07	-3.2054e-07	1.6403e-09	-1.0279e-09	9.329e-11	3.2034e-07	-3.21e-07	3.4983e-09	-1.9317e-09	7.637e-11	3.2084e-07	-3.224e-07	6.6322e-09	-3.3163e-09	7.085e-11	3.2158e-07	-3.2494e-07	1.19624e-08	-5.3344e-09	5.534e-11	3.222e-07	-3.2892e-07	2.11312e-08	-8.0945e-09	4.745e-11	3.2246e-07	-3.356e-07
-0.27	1.1461e-10	-2.3077e-10	1.1411e-10	3.2062e-07	-3.2058e-07	6.3862e-10	-4.8868e-10	8.493e-11	3.2034e-07	-3.2052e-07	1.6207e-09	-9.97e-10	7.938e-11	3.204e-07	-3.2104e-07	3.462e-09	-1.8786e-09	6.354e-11	3.2078e-07	-3.2232e-07	6.6311e-09	-3.2458e-09	5.825e-11	3.2162e-07	-3.2498e-07	1.1883e-08	-5.2451e-09	3.961e-11	3.2204e-07	-3.2858e-07	2.07988e-08	-7.9752e-09	2.95e-11	3.2236e-07	-3.3514e-07
-0.265	1.1906e-10	-2.3803e-10	1.1628e-10	3.2056e-07	-3.2054e-07	6.3336e-10	-4.6677e-10	7.349e-11	3.2034e-07	-3.2052e-07	1.601e-09	-9.7342e-10	6.269e-11	3.2038e-07	-3.21e-07	3.4239e-09	-1.8386e-09	5.626e-11	3.207e-07	-3.2234e-07	6.5551e-09	-3.1761e-09	4.229e-11	3.215e-07	-3.2486e-07	1.18004e-08	-5.1683e-09	2.316e-11	3.2198e-07	-3.2866e-07	2.06424e-08	-7.8661e-09	1.06e-11	3.2232e-07	-3.3526e-07
-0.26	1.0637e-10	-2.1386e-10	1.0765e-10	3.2062e-07	-3.2058e-07	6.2449e-10	-4.5567e-10	6.41e-11	3.203e-07	-3.2054e-07	1.5919e-09	-9.3919e-10	5.164e-11	3.203e-07	-3.2094e-07	3.4093e-09	-1.795e-09	5.001e-11	3.2062e-07	-3.2222e-07	6.5222e-09	-3.1179e-09	2.312e-11	3.214e-07	-3.2482e-07	1.1763e-08	-5.0784e-09	5e-14	3.2184e-07	-3.284e-07	2.0393e-08	-7.7517e-09	-1.428e-11	3.2226e-07	-3.351e-07
-0.255	1.0407e-10	-2.0139e-10	9.9e-11	3.206e-07	-3.206e-07	6.208e-10	-4.3709e-10	5.057e-11	3.2032e-07	-3.2052e-07	1.578e-09	-9.123e-10	3.855e-11	3.203e-07	-3.2096e-07	3.3618e-09	-1.7315e-09	2.722e-11	3.2066e-07	-3.2232e-07	6.4548e-09	-3.0588e-09	2.4e-12	3.214e-07	-3.2474e-07	1.1574e-08	-4.9795e-09	-2.199e-11	3.2182e-07	-3.2832e-07	2.04354e-08	-7.6463e-09	-3.994e-11	3.2216e-07	-3.3486e-07
