vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	1.4939e-10	-3.1894e-10	1.477e-10	3.2006e-07	-3.201e-07	1.8945e-10	-3.3846e-10	1.5283e-10	3.196e-07	-3.1952e-07	2.2304e-10	-3.4963e-10	1.5357e-10	3.1942e-07	-3.1942e-07	2.5642e-10	-3.6146e-10	1.5365e-10	3.1944e-07	-3.1948e-07	2.8742e-10	-3.7506e-10	1.4906e-10	3.1946e-07	-3.1948e-07	3.193e-10	-4.0081e-10	1.4617e-10	3.196e-07	-3.196e-07	3.4833e-10	-4.0977e-10	1.4927e-10	3.1944e-07	-3.195e-07	3.8023e-10	-4.3595e-10	1.391e-10	3.1944e-07	-3.1946e-07	4.135e-10	-4.5128e-10	1.4536e-10	3.195e-07	-3.1958e-07	4.523e-10	-4.7032e-10	1.4539e-10	3.1944e-07	-3.1956e-07	4.8923e-10	-4.9334e-10	1.4153e-10	3.1946e-07	-3.1956e-07
-0.295	1.475e-10	-2.9703e-10	1.4119e-10	3.202e-07	-3.2016e-07	1.8252e-10	-3.2323e-10	1.4169e-10	3.196e-07	-3.1958e-07	2.1379e-10	-3.3129e-10	1.4458e-10	3.1954e-07	-3.194e-07	2.4417e-10	-3.3837e-10	1.3988e-10	3.1946e-07	-3.194e-07	2.7694e-10	-3.6463e-10	1.3595e-10	3.1942e-07	-3.1946e-07	3.0893e-10	-3.8168e-10	1.4112e-10	3.1952e-07	-3.1952e-07	3.3785e-10	-3.9062e-10	1.3961e-10	3.1944e-07	-3.1954e-07	3.7326e-10	-4.1756e-10	1.3296e-10	3.1942e-07	-3.1946e-07	4.0593e-10	-4.3066e-10	1.3992e-10	3.1948e-07	-3.195e-07	4.3881e-10	-4.5034e-10	1.3921e-10	3.1938e-07	-3.1956e-07	4.7763e-10	-4.7319e-10	1.3345e-10	3.1942e-07	-3.1956e-07
-0.29	1.4355e-10	-2.9992e-10	1.3383e-10	3.2012e-07	-3.2006e-07	1.7786e-10	-3.0188e-10	1.2792e-10	3.1958e-07	-3.1954e-07	2.0852e-10	-3.175e-10	1.3492e-10	3.1942e-07	-3.1936e-07	2.4235e-10	-3.3492e-10	1.3279e-10	3.1948e-07	-3.195e-07	2.7093e-10	-3.4982e-10	1.2349e-10	3.195e-07	-3.1954e-07	3.0256e-10	-3.6664e-10	1.4234e-10	3.1954e-07	-3.1952e-07	3.3075e-10	-3.8322e-10	1.3139e-10	3.1942e-07	-3.1952e-07	3.6429e-10	-3.9215e-10	1.2447e-10	3.1944e-07	-3.1946e-07	3.9667e-10	-4.1326e-10	1.2935e-10	3.1942e-07	-3.1958e-07	4.3086e-10	-4.2799e-10	1.2952e-10	3.1942e-07	-3.1952e-07	4.6943e-10	-4.4544e-10	1.2341e-10	3.1948e-07	-3.1948e-07
-0.285	1.3561e-10	-2.7578e-10	1.2864e-10	3.199e-07	-3.1978e-07	1.7325e-10	-2.9481e-10	1.2498e-10	3.1964e-07	-3.196e-07	2.0028e-10	-2.9656e-10	1.2138e-10	3.1942e-07	-3.1946e-07	2.3291e-10	-3.1804e-10	1.2002e-10	3.1942e-07	-3.1946e-07	2.6108e-10	-3.2568e-10	1.1525e-10	3.1944e-07	-3.1952e-07	2.9217e-10	-3.3796e-10	1.1632e-10	3.1956e-07	-3.1956e-07	3.2344e-10	-3.5768e-10	1.2019e-10	3.1942e-07	-3.1948e-07	3.6105e-10	-3.7935e-10	1.1873e-10	3.1942e-07	-3.1952e-07	3.9076e-10	-3.97e-10	1.1797e-10	3.194e-07	-3.1948e-07	4.2409e-10	-4.1638e-10	1.2143e-10	3.1944e-07	-3.1954e-07	4.6308e-10	-4.4092e-10	1.1548e-10	3.1954e-07	-3.196e-07
-0.28	1.317e-10	-2.6395e-10	1.2362e-10	3.198e-07	-3.1976e-07	1.6493e-10	-2.7655e-10	1.1571e-10	3.1962e-07	-3.1958e-07	1.9804e-10	-2.9265e-10	1.1225e-10	3.1946e-07	-3.1942e-07	2.3075e-10	-2.9825e-10	1.0928e-10	3.1948e-07	-3.1946e-07	2.6024e-10	-3.2e-10	1.0963e-10	3.1946e-07	-3.1948e-07	2.9269e-10	-3.343e-10	1.1361e-10	3.1956e-07	-3.1958e-07	3.1756e-10	-3.4389e-10	1.1079e-10	3.1948e-07	-3.1946e-07	3.5224e-10	-3.654e-10	1.0918e-10	3.1946e-07	-3.1954e-07	3.8277e-10	-3.8101e-10	1.0747e-10	3.1942e-07	-3.1952e-07	4.1622e-10	-4.0024e-10	1.1028e-10	3.1944e-07	-3.1952e-07	4.5178e-10	-4.1718e-10	1.0474e-10	3.1938e-07	-3.1952e-07
-0.275	1.2648e-10	-2.5818e-10	1.2211e-10	3.1982e-07	-3.1982e-07	1.6456e-10	-2.6316e-10	1.1534e-10	3.1964e-07	-3.1958e-07	1.9149e-10	-2.714e-10	1.0476e-10	3.1944e-07	-3.1946e-07	2.2355e-10	-2.9469e-10	1.0323e-10	3.1948e-07	-3.1944e-07	2.5469e-10	-3.0485e-10	1.0563e-10	3.1948e-07	-3.1948e-07	2.8164e-10	-3.1907e-10	9.948e-11	3.1948e-07	-3.1946e-07	3.1381e-10	-3.3708e-10	1.0054e-10	3.1948e-07	-3.1958e-07	3.4597e-10	-3.4413e-10	9.98e-11	3.1942e-07	-3.1952e-07	3.7928e-10	-3.6498e-10	9.607e-11	3.1946e-07	-3.1954e-07	4.1224e-10	-3.788e-10	9.839e-11	3.1948e-07	-3.1956e-07	4.4869e-10	-3.9773e-10	9.587e-11	3.194e-07	-3.1952e-07
-0.27	1.1967e-10	-2.3568e-10	1.197e-10	3.1984e-07	-3.1982e-07	1.5543e-10	-2.5441e-10	1.1075e-10	3.1966e-07	-3.196e-07	1.8673e-10	-2.6005e-10	9.934e-11	3.1946e-07	-3.1944e-07	2.2122e-10	-2.7447e-10	9.644e-11	3.1948e-07	-3.1948e-07	2.5049e-10	-2.8297e-10	9.88e-11	3.1954e-07	-3.1948e-07	2.8062e-10	-2.9609e-10	8.694e-11	3.1942e-07	-3.1952e-07	3.0805e-10	-3.108e-10	9.02e-11	3.1942e-07	-3.1952e-07	3.4123e-10	-3.3325e-10	9.005e-11	3.1944e-07	-3.1952e-07	3.7307e-10	-3.4693e-10	8.761e-11	3.1942e-07	-3.1952e-07	4.046e-10	-3.6691e-10	8.804e-11	3.1956e-07	-3.1958e-07	4.3951e-10	-3.8681e-10	8.41e-11	3.1938e-07	-3.1946e-07
-0.265	1.1755e-10	-2.2762e-10	1.1209e-10	3.1974e-07	-3.1978e-07	1.5279e-10	-2.3808e-10	1.0305e-10	3.197e-07	-3.1966e-07	1.8651e-10	-2.5961e-10	9.888e-11	3.1946e-07	-3.1944e-07	2.1811e-10	-2.5919e-10	9.205e-11	3.1946e-07	-3.1944e-07	2.4887e-10	-2.7421e-10	9.105e-11	3.1946e-07	-3.1954e-07	2.7992e-10	-3.0016e-10	8.241e-11	3.1938e-07	-3.1946e-07	3.0539e-10	-2.9978e-10	8.479e-11	3.195e-07	-3.1952e-07	3.3659e-10	-3.2159e-10	7.736e-11	3.1944e-07	-3.1944e-07	3.6835e-10	-3.3184e-10	7.512e-11	3.1944e-07	-3.1958e-07	4.0367e-10	-3.5289e-10	7.674e-11	3.1954e-07	-3.1962e-07	4.358e-10	-3.6711e-10	7.678e-11	3.1944e-07	-3.195e-07
-0.26	1.0985e-10	-2.2291e-10	1.0433e-10	3.198e-07	-3.1982e-07	1.4956e-10	-2.2665e-10	9.327e-11	3.1966e-07	-3.1964e-07	1.7998e-10	-2.3153e-10	9.293e-11	3.1946e-07	-3.1946e-07	2.1498e-10	-2.5966e-10	8.384e-11	3.1948e-07	-3.1952e-07	2.4579e-10	-2.6587e-10	7.788e-11	3.1946e-07	-3.1946e-07	2.7101e-10	-2.7422e-10	7.006e-11	3.1948e-07	-3.1948e-07	3.0099e-10	-2.9356e-10	7.549e-11	3.1944e-07	-3.1948e-07	3.3548e-10	-3.0361e-10	6.597e-11	3.1944e-07	-3.1948e-07	3.6748e-10	-3.2225e-10	6.842e-11	3.1944e-07	-3.1956e-07	3.9849e-10	-3.2897e-10	6.869e-11	3.1952e-07	-3.1962e-07	4.3051e-10	-3.4956e-10	6.731e-11	3.194e-07	-3.1952e-07
-0.255	1.0573e-10	-2.036e-10	9.355e-11	3.1984e-07	-3.1974e-07	1.4573e-10	-2.2256e-10	8.174e-11	3.1962e-07	-3.1964e-07	1.7847e-10	-2.2122e-10	8.625e-11	3.1948e-07	-3.1942e-07	2.1394e-10	-2.3637e-10	7.498e-11	3.1938e-07	-3.1942e-07	2.4484e-10	-2.5049e-10	6.285e-11	3.1956e-07	-3.1966e-07	2.7647e-10	-2.5569e-10	6.753e-11	3.1952e-07	-3.1954e-07	2.991e-10	-2.7339e-10	6.477e-11	3.1944e-07	-3.195e-07	3.3411e-10	-2.9153e-10	5.504e-11	3.1936e-07	-3.1946e-07	3.6541e-10	-3.0387e-10	5.848e-11	3.1938e-07	-3.1952e-07	3.9669e-10	-3.2403e-10	5.785e-11	3.1956e-07	-3.1964e-07	4.3054e-10	-3.3854e-10	5.364e-11	3.194e-07	-3.1952e-07
