|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	8.24000000000014e-09	8.1800000000002e-09	7.96000000000017e-09	8.52000000000019e-09	8.18000000000016e-09	7.69800000000017e-09	7.31600000000015e-09	9.3260000000002e-09	9.2380000000002e-09	-3.16800000000007e-09
-0.295	6.22e-09	6.27833333333337e-09	6.24166666666669e-09	6.49000000000003e-09	6.33833333333335e-09	6.11400000000003e-09	5.91750000000002e-09	6.9466666666667e-09	7.05400000000003e-09	-2.74466666666668e-09
-0.29	4.709e-09	4.73200000000002e-09	4.67500000000001e-09	4.92600000000002e-09	4.77100000000001e-09	4.83570000000002e-09	4.61540000000001e-09	5.08820000000002e-09	5.10550000000002e-09	-2.34e-09
-0.285	3.65099999999998e-09	3.71999999999998e-09	3.72099999999998e-09	3.80699999999998e-09	3.73299999999998e-09	3.90299999999998e-09	3.71319999999998e-09	3.85009999999998e-09	3.91429999999998e-09	-1.78429999999999e-09
-0.28	2.814e-09	2.987e-09	2.976e-09	2.944e-09	2.932e-09	3.264e-09	3.0463e-09	2.9229e-09	3.1528e-09	-1.309e-09
-0.275	2.565e-09	2.70899999999999e-09	2.681e-09	2.659e-09	2.717e-09	2.9469e-09	2.7949e-09	2.6981e-09	2.9632e-09	-8.23999999999999e-10
-0.27	2.592e-09	2.65799999999999e-09	2.714e-09	2.584e-09	2.74e-09	2.834e-09	2.765e-09	2.8636e-09	3.0442e-09	-1.664e-10
-0.265	2.463e-09	2.57399999999999e-09	2.723e-09	2.427e-09	2.617e-09	2.7694e-09	2.7332e-09	2.8702e-09	3.1342e-09	4.088e-10
-0.26	2.324e-09	2.41699999999999e-09	2.556e-09	2.319e-09	2.452e-09	2.5293e-09	2.6507e-09	2.7386e-09	3.0534e-09	7.29499999999999e-10
-0.255	2.257e-09	2.214e-09	2.329e-09	2.193e-09	2.299e-09	2.2701e-09	2.5017e-09	2.6226e-09	2.6627e-09	1.0031e-09
-0.25	2.113e-09	2.07e-09	2.177e-09	2.017e-09	2.16e-09	2.1945e-09	2.2504e-09	2.4578e-09	2.2724e-09	1.2505e-09
-0.245	2.007e-09	2.027e-09	2.125e-09	2.016e-09	2.114e-09	2.0621e-09	2.0916e-09	2.218e-09	2.2009e-09	1.2556e-09
-0.24	2.003e-09	2.001e-09	2.017e-09	2.084e-09	2.07e-09	1.8855e-09	2.0176e-09	2.0436e-09	2.1081e-09	1.0592e-09
-0.235	1.87400000000001e-09	1.91900000000001e-09	1.851e-09	1.951e-09	1.91600000000001e-09	1.90490000000001e-09	1.84790000000001e-09	2.00990000000001e-09	1.8401e-09	1.0006e-09
-0.23	1.732e-09	1.822e-09	1.817e-09	1.862e-09	1.696e-09	1.98150000000001e-09	1.7229e-09	2.07310000000001e-09	1.8542e-09	1.0866e-09
