vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
1.2	-8.4773e-10	1.2862e-10	-2.995e-11	3.1264e-07	-3.1186e-07	-7.738e-10	1.2442e-10	-3.151e-11	3.1224e-07	-3.116e-07	-6.9953e-10	1.2169e-10	-3.626e-11	3.122e-07	-3.1156e-07	-6.1765e-10	1.1648e-10	-3.224e-11	3.121e-07	-3.1154e-07	-5.3067e-10	1.1184e-10	-2.977e-11	3.1202e-07	-3.1154e-07	-4.6341e-10	1.1071e-10	-3.047e-11	3.1184e-07	-3.1144e-07	-3.7545e-10	1.0791e-10	-3.173e-11	3.118e-07	-3.1146e-07	-3.0854e-10	1.0437e-10	-3.066e-11	3.117e-07	-3.1144e-07	-2.2236e-10	1.0105e-10	-3.055e-11	3.116e-07	-3.1134e-07	-1.2929e-10	9.881e-11	-3.429e-11	3.1158e-07	-3.1146e-07	-3.556e-11	9.674e-11	-2.927e-11	3.115e-07	-3.1152e-07
1.195	-8.4661e-10	1.2264e-10	-3.057e-11	3.1268e-07	-3.1184e-07	-7.5904e-10	1.1888e-10	-3.151e-11	3.1232e-07	-3.116e-07	-6.984e-10	1.165e-10	-3.311e-11	3.122e-07	-3.1156e-07	-6.1156e-10	1.1202e-10	-3.389e-11	3.1208e-07	-3.1154e-07	-5.2691e-10	1.071e-10	-3.553e-11	3.1204e-07	-3.116e-07	-4.5135e-10	1.0527e-10	-2.878e-11	3.1188e-07	-3.1146e-07	-3.7981e-10	1.0141e-10	-3.293e-11	3.118e-07	-3.115e-07	-2.9788e-10	9.89e-11	-2.979e-11	3.1174e-07	-3.1146e-07	-2.1447e-10	9.481e-11	-2.602e-11	3.116e-07	-3.1146e-07	-1.2589e-10	9.399e-11	-3.177e-11	3.1158e-07	-3.1156e-07	-3.491e-11	9.013e-11	-3.096e-11	3.1144e-07	-3.1144e-07
1.19	-8.5198e-10	1.1689e-10	-3.191e-11	3.1262e-07	-3.1184e-07	-7.6211e-10	1.133e-10	-3.186e-11	3.1232e-07	-3.116e-07	-6.8498e-10	1.1072e-10	-3.087e-11	3.122e-07	-3.1158e-07	-6.0538e-10	1.0627e-10	-3.214e-11	3.1206e-07	-3.1156e-07	-5.4267e-10	1.0433e-10	-3.135e-11	3.1198e-07	-3.1158e-07	-4.5346e-10	1.0043e-10	-3.177e-11	3.1182e-07	-3.1144e-07	-3.8688e-10	9.651e-11	-3.435e-11	3.1184e-07	-3.115e-07	-2.9996e-10	9.458e-11	-3.191e-11	3.117e-07	-3.1142e-07	-2.1352e-10	9.082e-11	-3.077e-11	3.116e-07	-3.1146e-07	-1.4192e-10	8.727e-11	-3.194e-11	3.1164e-07	-3.1152e-07	-3.673e-11	8.747e-11	-2.957e-11	3.1148e-07	-3.1144e-07
1.185	-8.4745e-10	1.112e-10	-2.786e-11	3.1266e-07	-3.1186e-07	-7.6039e-10	1.0987e-10	-2.599e-11	3.1226e-07	-3.1158e-07	-6.8873e-10	1.0304e-10	-2.962e-11	3.1224e-07	-3.1162e-07	-6.0668e-10	1.0095e-10	-2.714e-11	3.1214e-07	-3.116e-07	-5.2319e-10	9.876e-11	-2.692e-11	3.1204e-07	-3.1156e-07	-4.5974e-10	9.667e-11	-2.668e-11	3.1184e-07	-3.1142e-07	-3.818e-10	9.356e-11	-2.792e-11	3.118e-07	-3.1148e-07	-3.0855e-10	8.994e-11	-2.734e-11	3.1172e-07	-3.1146e-07	-2.1948e-10	8.819e-11	-2.862e-11	3.1158e-07	-3.1138e-07	-1.2696e-10	8.453e-11	-3.166e-11	3.1162e-07	-3.114e-07	-3.315e-11	8.197e-11	-2.605e-11	3.1148e-07	-3.114e-07
1.18	-8.3939e-10	1.063e-10	-2.878e-11	3.1266e-07	-3.1184e-07	-7.7089e-10	1.0159e-10	-2.72e-11	3.123e-07	-3.1156e-07	-6.8144e-10	1.021e-10	-3.035e-11	3.122e-07	-3.1156e-07	-5.9536e-10	9.518e-11	-3.036e-11	3.1212e-07	-3.116e-07	-5.3434e-10	9.179e-11	-2.903e-11	3.1208e-07	-3.1158e-07	-4.4707e-10	8.96e-11	-2.77e-11	3.1186e-07	-3.1146e-07	-3.7413e-10	8.625e-11	-2.809e-11	3.1182e-07	-3.1144e-07	-2.9703e-10	8.347e-11	-2.506e-11	3.1168e-07	-3.115e-07	-2.127e-10	8.125e-11	-2.593e-11	3.1164e-07	-3.114e-07	-1.3402e-10	7.971e-11	-3.155e-11	3.1154e-07	-3.1148e-07	-3.07e-11	7.626e-11	-2.631e-11	3.115e-07	-3.1146e-07
1.175	-8.4888e-10	1.0199e-10	-2.918e-11	3.126e-07	-3.1178e-07	-7.6438e-10	9.794e-11	-2.692e-11	3.1224e-07	-3.1156e-07	-6.8701e-10	9.467e-11	-3.157e-11	3.1214e-07	-3.1154e-07	-6.0275e-10	9.201e-11	-2.885e-11	3.121e-07	-3.1162e-07	-5.388e-10	8.961e-11	-2.77e-11	3.1204e-07	-3.1156e-07	-4.4884e-10	8.579e-11	-2.742e-11	3.119e-07	-3.1152e-07	-3.8629e-10	8.322e-11	-2.696e-11	3.1186e-07	-3.1152e-07	-2.9489e-10	7.992e-11	-2.642e-11	3.1176e-07	-3.114e-07	-2.1592e-10	7.719e-11	-2.418e-11	3.1164e-07	-3.1146e-07	-1.3449e-10	7.608e-11	-2.449e-11	3.1154e-07	-3.1144e-07	-2.855e-11	7.363e-11	-2.883e-11	3.115e-07	-3.115e-07
1.17	-8.4283e-10	9.907e-11	-2.468e-11	3.1256e-07	-3.1178e-07	-7.571e-10	9.405e-11	-2.797e-11	3.1226e-07	-3.1152e-07	-6.8577e-10	9.178e-11	-2.341e-11	3.1218e-07	-3.1158e-07	-6.0049e-10	8.829e-11	-2.52e-11	3.1214e-07	-3.1152e-07	-5.2481e-10	8.524e-11	-2.615e-11	3.1204e-07	-3.1158e-07	-4.4519e-10	8.403e-11	-2.581e-11	3.1188e-07	-3.1142e-07	-3.6949e-10	7.907e-11	-2.87e-11	3.1178e-07	-3.114e-07	-2.8918e-10	7.824e-11	-2.594e-11	3.1172e-07	-3.1148e-07	-2.1005e-10	7.353e-11	-2.599e-11	3.1158e-07	-3.1138e-07	-1.1701e-10	7.011e-11	-3.001e-11	3.1158e-07	-3.1142e-07	-3.55e-11	7.095e-11	-2.387e-11	3.1154e-07	-3.1152e-07
1.165	-8.4318e-10	9.141e-11	-2.524e-11	3.1248e-07	-3.118e-07	-7.4925e-10	9.012e-11	-2.192e-11	3.123e-07	-3.1158e-07	-6.7467e-10	8.517e-11	-2.781e-11	3.1218e-07	-3.1154e-07	-6.0337e-10	8.282e-11	-2.486e-11	3.1206e-07	-3.1152e-07	-5.336e-10	8.043e-11	-2.177e-11	3.1208e-07	-3.1158e-07	-4.4804e-10	7.759e-11	-2.493e-11	3.119e-07	-3.1146e-07	-3.8221e-10	7.45e-11	-2.321e-11	3.1172e-07	-3.114e-07	-2.9135e-10	7.338e-11	-2.225e-11	3.1172e-07	-3.1142e-07	-2.096e-10	7.118e-11	-2.243e-11	3.1162e-07	-3.1144e-07	-1.3525e-10	6.945e-11	-2.714e-11	3.115e-07	-3.1142e-07	-2.878e-11	6.458e-11	-2.29e-11	3.1144e-07	-3.1142e-07
1.16	-8.3811e-10	8.977e-11	-2.31e-11	3.1254e-07	-3.1186e-07	-7.538e-10	8.584e-11	-2.342e-11	3.1228e-07	-3.1158e-07	-6.8479e-10	8.297e-11	-2.494e-11	3.1216e-07	-3.1156e-07	-6.0073e-10	7.961e-11	-2.713e-11	3.1206e-07	-3.1154e-07	-5.1569e-10	7.639e-11	-2.461e-11	3.1212e-07	-3.116e-07	-4.4681e-10	7.45e-11	-2.176e-11	3.12e-07	-3.1148e-07	-3.743e-10	6.989e-11	-2.355e-11	3.1184e-07	-3.1142e-07	-2.9506e-10	6.88e-11	-2.025e-11	3.117e-07	-3.1146e-07	-2.0854e-10	6.626e-11	-1.935e-11	3.116e-07	-3.1142e-07	-1.2184e-10	6.613e-11	-2.426e-11	3.115e-07	-3.1138e-07	-2.982e-11	6.166e-11	-2.188e-11	3.1146e-07	-3.1144e-07
1.155	-8.3844e-10	8.586e-11	-2.693e-11	3.1254e-07	-3.117e-07	-7.5191e-10	8.142e-11	-2.519e-11	3.123e-07	-3.1154e-07	-6.7558e-10	7.938e-11	-2.265e-11	3.1224e-07	-3.1152e-07	-5.9603e-10	7.674e-11	-2.554e-11	3.1206e-07	-3.1146e-07	-5.3277e-10	7.317e-11	-2.335e-11	3.1212e-07	-3.1162e-07	-4.4359e-10	7.145e-11	-2.65e-11	3.119e-07	-3.1152e-07	-3.7181e-10	6.754e-11	-2.552e-11	3.1184e-07	-3.1146e-07	-2.944e-10	6.516e-11	-2.459e-11	3.1172e-07	-3.1148e-07	-2.0791e-10	6.324e-11	-2.175e-11	3.1164e-07	-3.1144e-07	-1.3466e-10	5.924e-11	-2.4e-11	3.1148e-07	-3.1144e-07	-2.598e-11	5.959e-11	-2.409e-11	3.116e-07	-3.1146e-07
