Vsg	Vsd = 150	Vsd = 300	Vsd = 450	Vsd = 600	Vsd = 750	Vsd = 900
-0.11	-2.28600000000001e-09	-2.87500000000003e-09	-3.32199999999998e-09	-4.52400000000006e-09	-5.35400000000007e-09	-1.05240000000003e-08
-0.105	-2.58400000000001e-09	-3.16200000000001e-09	-4.04000000000002e-09	-5.41400000000001e-09	-4.14000000000014e-09	-9.80200000000013e-09
-0.1	-2.85300000000001e-09	-3.816e-09	-4.32799999999998e-09	-5.71599999999993e-09	-3.8860000000001e-09	-9.3780000000001e-09
-0.095	-3.532e-09	-5.06300000000002e-09	-5.28199999999998e-09	-5.40199999999996e-09	-6.66600000000001e-09	-1.16320000000002e-08
-0.09	-4.277e-09	-5.72800000000001e-09	-6.58200000000007e-09	-5.76200000000003e-09	-9.38800000000002e-09	-1.09780000000001e-08
-0.085	-4.94099999999999e-09	-5.95799999999998e-09	-7.11200000000006e-09	-7.31000000000001e-09	-1.1128e-08	-1.01459999999998e-08
-0.08	-5.90899999999999e-09	-7.16299999999997e-09	-7.49600000000001e-09	-9.24000000000002e-09	-1.40539999999999e-08	-1.25499999999997e-08
-0.075	-7.09699999999999e-09	-8.49999999999997e-09	-9.21600000000001e-09	-1.21540000000001e-08	-1.8688e-08	-1.41519999999997e-08
-0.07	-8.12299999999999e-09	-9.23399999999997e-09	-1.2204e-08	-1.55500000000001e-08	-2.1876e-08	-1.61079999999999e-08
-0.0649999999999999	-9.12499999999999e-09	-1.1241e-08	-1.46799999999999e-08	-1.756e-08	-2.35999999999999e-08	-2.2178e-08
-0.0599999999999999	-1.0631e-08	-1.4279e-08	-1.69319999999999e-08	-1.9392e-08	-2.64319999999999e-08	-2.76760000000002e-08
-0.0549999999999999	-1.2615e-08	-1.6558e-08	-2.0466e-08	-2.26640000000001e-08	-2.99579999999999e-08	-3.23780000000003e-08
-0.0499999999999999	-1.465e-08	-1.89390000000001e-08	-2.45740000000001e-08	-2.65140000000001e-08	-3.3224e-08	-3.93000000000003e-08
-0.0449999999999999	-1.70230000000001e-08	-2.23260000000001e-08	-2.78160000000002e-08	-3.1196e-08	-3.67320000000002e-08	-4.65780000000002e-08
-0.0399999999999999	-2.00530000000001e-08	-2.60120000000001e-08	-3.12480000000002e-08	-3.73840000000001e-08	-4.35720000000003e-08	-5.47320000000002e-08
-0.035	-2.35090000000001e-08	-3.01700000000001e-08	-3.67640000000002e-08	-4.39620000000001e-08	-5.38420000000002e-08	-6.4142e-08
-0.03	-2.73670000000001e-08	-3.51260000000001e-08	-4.39120000000001e-08	-5.15140000000001e-08	-6.41620000000003e-08	-7.52319999999998e-08
-0.025	-3.1911e-08	-4.0773e-08	-5.1018e-08	-6.16780000000001e-08	-7.53880000000002e-08	-8.99299999999999e-08
-0.02	-3.7291e-08	-4.7427e-08	-5.8694e-08	-7.3318e-08	-9.0102e-08	-1.068e-07
-0.015	-4.3375e-08	-5.4703e-08	-6.86059999999999e-08	-8.5612e-08	-1.06202e-07	-1.256e-07
-0.01	-5.02579999999999e-08	-6.31289999999999e-08	-7.96899999999999e-08	-1.00306e-07	-1.24086e-07	-1.48134e-07
-0.005	-5.88509999999999e-08	-7.34609999999999e-08	-9.17319999999999e-08	-1.17258e-07	-1.44506e-07	-1.74646e-07
0	-6.90689999999999e-08	-8.54919999999999e-08	-1.06172e-07	-1.35612e-07	-1.64604e-07	-2.04484e-07
0.005	-8.00009999999999e-08	-9.96229999999999e-08	-1.2407e-07	-1.5738e-07	-1.89098e-07	-2.38926e-07
0.01	-9.27199999999999e-08	-1.16538e-07	-1.46054e-07	-1.8347e-07	-2.23094e-07	-2.78704e-07
0.015	-1.07988e-07	-1.36383e-07	-1.71098e-07	-2.12666e-07	-2.62234e-07	-3.24418e-07
0.02	-1.25231e-07	-1.5931e-07	-1.99394e-07	-2.4794e-07	-3.04714e-07	-3.76496e-07
0.025	-1.45162e-07	-1.85872e-07	-2.33084e-07	-2.90414e-07	-3.56237999999999e-07	-4.37356e-07
0.03	-1.69241e-07	-2.16776e-07	-2.72296e-07	-3.37136e-07	-4.16597999999999e-07	-5.10591999999999e-07
0.035	-1.97602e-07	-2.52726e-07	-3.16732e-07	-3.9139e-07	-4.81395999999999e-07	-5.9397e-07
0.04	-2.30423e-07	-2.94332e-07	-3.68698e-07	-4.56668e-07	-5.56055999999999e-07	-6.89757999999999e-07
0.045	-2.68558e-07	-3.42666e-07	-4.29686e-07	-5.31039999999999e-07	-6.49177999999999e-07	-8.04133999999999e-07
0.05	-3.12797e-07	-3.98972e-07	-4.99818e-07	-6.16363999999999e-07	-7.59859999999999e-07	-9.36123999999999e-07
0.055	-3.6415e-07	-4.64348e-07	-5.81265999999999e-07	-7.18463999999999e-07	-8.85353999999999e-07	-1.085562e-06
0.0600000000000001	-4.23382e-07	-5.39542e-07	-6.76507999999999e-07	-8.37775999999999e-07	-1.031026e-06	-1.26173e-06
0.0650000000000001	-4.92434e-07	-6.26981999999999e-07	-7.87729999999999e-07	-9.75813999999999e-07	-1.202312e-06	-1.4701e-06
0.0700000000000001	-5.73093999999999e-07	-7.29927999999999e-07	-9.16713999999999e-07	-1.136994e-06	-1.399432e-06	-1.7142e-06
0.0750000000000001	-6.67118000000001e-07	-8.50024000000002e-07	-1.066754e-06	-1.325354e-06	-1.627226e-06	-2.0004e-06
0.0800000000000001	-7.76910000000004e-07	-9.89314000000005e-07	-1.24246600000001e-06	-1.54430800000001e-06	-1.89347000000001e-06	-2.32920000000001e-06
0.0850000000000001	-9.05074000000004e-07	-1.151936e-06	-1.44823600000001e-06	-1.79878800000001e-06	-2.20442600000001e-06	-2.70980000000001e-06
0.09	-1.05353e-06	-1.34118e-06	-1.68751800000001e-06	-2.09559800000001e-06	-2.56614400000001e-06	-3.15700000000001e-06
0.095	-1.225598e-06	-1.560724e-06	-1.96699e-06	-2.43917600000001e-06	-2.98751600000001e-06	-3.67700000000001e-06
0.1	-1.42593e-06	-1.816808e-06	-2.293158e-06	-2.837832e-06	-3.4778e-06	-4.277e-06
0.105	-1.659566e-06	-2.115954e-06	-2.66812e-06	-3.305426e-06	-4.0498e-06	-4.9766e-06
0.11	-1.931728e-06	-2.463112e-06	-3.103568e-06	-3.84715e-06	-4.7158e-06	-5.78979999999999e-06
0.115	-2.247438e-06	-2.866e-06	-3.611958e-06	-4.472546e-06	-5.4864e-06	-6.7332e-06
0.12	-2.61538e-06	-3.335398e-06	-4.19848e-06	-5.2042e-06	-6.385e-06	-7.83639999999999e-06
0.125	-3.046896e-06	-3.882774e-06	-4.883194e-06	-6.0586e-06	-7.43479999999999e-06	-9.12279999999999e-06
0.13	-3.544818e-06	-4.520658e-06	-5.68859999999999e-06	-7.05e-06	-8.64839999999999e-06	-1.06114e-05
0.135	-4.12242e-06	-5.265422e-06	-6.6268e-06	-8.21159999999999e-06	-1.00626e-05	-1.23448e-05
0.14	-4.803762e-06	-6.13359999999999e-06	-7.71839999999999e-06	-9.57159999999999e-06	-1.17192e-05	-1.43714e-05
0.145	-5.59093399999999e-06	-7.14659999999999e-06	-8.99439999999999e-06	-1.1148e-05	-1.36528e-05	-1.6723e-05
0.15	-6.49759999999999e-06	-8.31939999999999e-06	-1.04794e-05	-1.2973e-05	-1.5895e-05	-1.9446e-05
0.155	-7.56279999999999e-06	-9.67779999999999e-06	-1.2198e-05	-1.5101e-05	-1.84876e-05	-2.25878e-05
0.16	-8.79759999999999e-06	-1.12668e-05	-1.4185e-05	-1.75708e-05	-2.14632e-05	-2.62136e-05
0.165	-1.0225e-05	-1.31192e-05	-1.65076e-05	-2.04234e-05	-2.48974e-05	-3.04504e-05
0.17	-1.19014e-05	-1.52688e-05	-1.92166e-05	-2.37138e-05	-2.89204e-05	-3.53886e-05
0.175	-1.38618e-05	-1.77768e-05	-2.23178e-05	-2.75336e-05	-3.36516e-05	-4.11286e-05
0.18	-1.61296e-05	-2.0691e-05	-2.58708e-05	-3.20116e-05	-3.91744e-05	-4.78478e-05
0.185	-1.87664e-05	-2.40298e-05	-3.00532e-05	-3.72406e-05	-4.56094e-05	-5.5723e-05
0.19	-2.17972e-05	-2.78764e-05	-3.49646e-05	-4.33202e-05	-5.31166e-05	-6.4766e-05
0.195	-2.52336e-05	-3.23358e-05	-4.0599e-05	-5.03458e-05	-6.1735e-05	-7.50459999999999e-05
0.2	-2.92522000000001e-05	-3.75570000000001e-05	-4.72156000000001e-05	-5.85260000000001e-05	-7.16090000000002e-05	-8.70930000000002e-05
0.205	-3.40086000000002e-05	-4.37094000000002e-05	-5.50220000000003e-05	-6.80270000000003e-05	-8.30630000000004e-05	-0.000101184
0.21	-3.95474000000002e-05	-5.08918000000002e-05	-6.40250000000002e-05	-7.90240000000003e-05	-9.64620000000004e-05	-0.000117404
0.215	-4.59864000000001e-05	-5.92048000000002e-05	-7.44150000000002e-05	-9.18070000000003e-05	-0.000112051	-0.00013626
0.22	-5.35474000000001e-05	-6.88940000000002e-05	-8.65380000000002e-05	-0.000106733	-0.000130086	-0.000158296
0.225	-6.2307e-05	-8.01450000000001e-05	-0.000100564	-0.00012404	-0.00015098	-0.000183554
0.23	-7.23429999999999e-05	-9.31559999999999e-05	-0.000116733	-0.000143933	-0.000175091	-0.000212636
0.235	-8.39779999999999e-05	-0.000108208	-0.000135441	-0.000166899	-0.000202874	-0.000246406
0.24	-9.76009999999999e-05	-0.00012559	-0.000157213	-0.000193532	-0.000235328	-0.000285221
0.245	-0.000113334	-0.000145635	-0.000182406	-0.000224356	-0.000272812	-0.000329735
0.25	-0.000131406	-0.000168905	-0.000211346	-0.000259975	-0.000315604	-0.000381147
0.255	-0.000152374	-0.000195929	-0.000244769	-0.000300967	-0.000365137	-0.00044029
0.26	-0.000176593	-0.000227351	-0.000283331	-0.000348125	-0.000422361	-0.000507818
0.265	-0.000204455	-0.000263578	-0.000327687	-0.000402276	-0.000487529	-0.000585379999999999
0.27	-0.000236866	-0.000304934	-0.000378903	-0.000464477	-0.000562184	-0.000675499999999999
0.275	-0.000274345	-0.000352682	-0.000438101	-0.000536341	-0.00064818	-0.000779179999999999
0.28	-0.000317266	-0.000407823	-0.000506601	-0.000619139999999999	-0.0007468	-0.000896559999999999
0.285	-0.000366712	-0.000471002	-0.000585239999999999	-0.000713659999999999	-0.000859399999999999	-0.00103028
0.29	-0.000423574	-0.000543715	-0.000674859999999999	-0.000821599999999999	-0.000987659999999999	-0.00118368
0.295	-0.000488537	-0.000626859999999999	-0.000777419999999999	-0.000945059999999999	-0.00113402	-0.00135708
0.3	-0.000563112	-0.000721699999999999	-0.000894739999999999	-0.00108558	-0.0013016	-0.00155216
0.305	-0.000648699999999999	-0.000830519999999999	-0.00102818	-0.00124506	-0.00149132	-0.0017734
0.31	-0.000746519999999999	-0.000955059999999999	-0.0011798	-0.00142706	-0.00170526	-0.00202362
0.315	-0.000858639999999999	-0.00109734	-0.00135154	-0.00163394	-0.00194788	-0.00230252
0.32	-0.000986919999999999	-0.00125924	-0.0015466	-0.00186742	-0.00222002	-0.00261492
0.325	-0.00113162	-0.00144216	-0.00176878	-0.00212832	-0.00252260000000001	-0.00296746000000001
0.33	-0.00129576000000001	-0.00164940000000001	-0.00201986000000001	-0.00241970000000001	-0.00286454000000001	-0.00336266000000001
0.335	-0.00148246000000001	-0.00188284000000001	-0.00229864000000001	-0.00274810000000001	-0.00325232000000001	-0.00380404000000001
0.34	-0.00169228000000001	-0.00214410000000001	-0.00260942000000001	-0.00311784000000001	-0.00368298000000001	-0.00429902000000001
0.345	-0.00192748000000001	-0.00243650000000001	-0.00296212000000001	-0.00353068000000001	-0.00415864000000001	-0.00485350000000001
0.35	-0.0021909	-0.00276494	-0.00335916	-0.00399324	-0.00468778	-0.0054636
0.355	-0.00248406	-0.00313348	-0.00379816	-0.00450712	-0.0052708	-0.00612559999999999
0.36	-0.00281322	-0.00354654	-0.00428672	-0.0050708	-0.005907	-0.00684839999999999
0.365	-0.00318396	-0.00400704	-0.00483258	-0.0056932	-0.0066066	-0.00763159999999999
0.37	-0.00359422	-0.0045176	-0.0054274	-0.00637379999999999	-0.00737599999999999	-0.00847219999999999
0.375	-0.00404592	-0.0050802	-0.0060704	-0.00710699999999999	-0.00820899999999999	-0.00938859999999999
0.38	-0.00454748	-0.00569159999999999	-0.0067742	-0.00790619999999999	-0.00910459999999999	-0.010385
0.385	-0.0051012	-0.00635579999999999	-0.00753819999999999	-0.00877479999999999	-0.0100646	-0.0114434
0.39	-0.005699	-0.00707819999999999	-0.00836279999999999	-0.00970379999999999	-0.0110952	-0.0125706
0.395	-0.0063424	-0.00785559999999999	-0.00925679999999999	-0.0106992	-0.0121954	-0.0137724
0.4	-0.00704299999999999	-0.00868939999999999	-0.0102148	-0.0117616	-0.013359	-0.0150372
0.405	-0.00779419999999999	-0.00958819999999999	-0.0112336	-0.0128868	-0.0145868	-0.0163654
0.41	-0.00859039999999999	-0.0105502	-0.012322	-0.0140848	-0.0158788	-0.0177574
0.415	-0.00944639999999999	-0.0115696	-0.01347	-0.0153396	-0.017226	-0.0192098
0.42	-0.010364	-0.0126518	-0.0146716	-0.0166394	-0.018623	-0.020715
0.425	-0.0113222	-0.0137948	-0.015932	-0.018009	-0.02008	-0.0222588
0.43	-0.012325	-0.0149842	-0.0172466	-0.0194338	-0.0215998	-0.0238454
0.435	-0.0133842	-0.0162152	-0.0186046	-0.0208932	-0.0231668	-0.0254966
0.44	-0.0144814	-0.0175056	-0.0200048	-0.0224134	-0.0247766	-0.0272042
0.445	-0.0156088	-0.0188448	-0.0214588	-0.0239886	-0.0264374	-0.028932
0.45	-0.0167866	-0.0202158	-0.0229682	-0.0255752	-0.028134	-0.030678
0.455	-0.0180038	-0.0216448	-0.0245028	-0.0271876	-0.029846	-0.03245
0.46	-0.0192318	-0.0231214	-0.0260666	-0.028848	-0.031568	-0.034216
0.465	-0.0204856	-0.0245992	-0.027684	-0.030532	-0.0333	-0.035972
0.47	-0.0217622	-0.0261068	-0.029308	-0.03222	-0.035046	-0.037732
0.475	-0.0230352	-0.027658	-0.030914	-0.033914	-0.036788	-0.039496
0.48	-0.0243186	-0.0292	-0.032538	-0.03563	-0.038524	-0.041268
0.485	-0.025616	-0.030748	-0.0341780000000001	-0.0373300000000001	-0.0402740000000001	-0.0430480000000001
0.49	-0.026894	-0.032314	-0.0357960000000001	-0.0389760000000001	-0.0419920000000001	-0.0448220000000001
0.495	-0.028158	-0.03385	-0.037416	-0.0406080000000001	-0.0436600000000001	-0.0465680000000001
0.5	-0.029416	-0.0353740000000001	-0.039058	-0.0422760000000001	-0.045328	-0.0482660000000001
0.505	-0.030644	-0.036916	-0.040684	-0.043938	-0.046972	-0.049904
0.51	-0.031844	-0.03843	-0.042284	-0.045556	-0.048562	-0.0515259999999999
0.515	-0.033006	-0.03991	-0.0438599999999999	-0.047166	-0.050158	-0.0531219999999999
0.52	-0.034126	-0.041398	-0.045418	-0.0487499999999999	-0.051794	-0.0546719999999999
0.525	-0.035208	-0.042876	-0.046936	-0.05027	-0.053374	-0.0562139999999999
0.53	-0.036234	-0.044304	-0.048408	-0.051744	-0.054846	-0.0577359999999999
0.535	-0.037226	-0.0456919999999999	-0.049878	-0.053204	-0.0563019999999999	-0.059204
0.54	-0.038204	-0.047068	-0.051336	-0.054652	-0.0577519999999999	-0.060634
0.545	-0.039102	-0.048428	-0.05274	-0.05608	-0.05912	-0.062034
0.55	-0.0399240000000001	-0.0497460000000001	-0.0540980000000001	-0.0574720000000001	-0.0604340000000001	-0.0633400000000001
0.555	-0.0407200000000001	-0.0510260000000001	-0.0554040000000001	-0.0588040000000001	-0.0617380000000001	-0.0645500000000001
0.56	-0.0414280000000001	-0.0522820000000001	-0.0566340000000001	-0.0600680000000001	-0.0629960000000001	-0.0657340000000001
0.565	-0.0420280000000001	-0.0534880000000001	-0.0578280000000001	-0.0612820000000001	-0.0641980000000001	-0.0668900000000001
0.57	-0.0426080000000001	-0.0546320000000001	-0.0590080000000001	-0.0624720000000001	-0.0653420000000001	-0.0680060000000001
0.575	-0.043166	-0.05574	-0.0601439999999999	-0.0636279999999999	-0.0664799999999999	-0.0691159999999999
0.58	-0.043648	-0.056792	-0.0612919999999999	-0.06473	-0.0676239999999999	-0.0702139999999999
0.585	-0.044076	-0.0577779999999999	-0.0624779999999999	-0.06581	-0.068698	-0.0712599999999999
0.59	-0.044446	-0.058756	-0.0635799999999999	-0.0668839999999999	-0.069732	-0.0722399999999999
0.595	-0.044742	-0.059702	-0.0645779999999999	-0.067922	-0.070726	-0.0732019999999999
0.6	-0.04497	-0.060578	-0.0655479999999999	-0.068914	-0.0716179999999999	-0.0741939999999999
0.605	-0.0451380000000001	-0.0614260000000001	-0.0664860000000001	-0.0698620000000001	-0.0724780000000001	-0.0748860000000001
0.61	-0.0452000000000001	-0.0622200000000001	-0.0673360000000001	-0.0707140000000001	-0.0733120000000001	-0.0751780000000001
0.615	-0.0452020000000001	-0.0629660000000001	-0.0681800000000001	-0.0714820000000001	-0.0738800000000001	-0.0756860000000001
0.62	-0.0451880000000001	-0.0637000000000001	-0.0690160000000001	-0.0722120000000001	-0.0742460000000001	-0.0764400000000001
0.625	-0.0451280000000001	-0.0644120000000001	-0.0697920000000001	-0.0727780000000001	-0.0748320000000001	-0.0770960000000001
0.63	-0.045018	-0.0650719999999999	-0.0705439999999999	-0.0731759999999999	-0.0755679999999999	-0.0779299999999999
0.635	-0.044864	-0.0657039999999999	-0.0710439999999999	-0.0737119999999999	-0.0762639999999999	-0.0790899999999999
0.64	-0.0446979999999999	-0.066344	-0.0712719999999999	-0.0744319999999999	-0.0771679999999999	-0.0800399999999999
0.645	-0.0445359999999999	-0.0669159999999999	-0.0717699999999999	-0.07516	-0.0782779999999999	-0.0805599999999999
0.65	-0.0443019999999999	-0.0671059999999999	-0.0725619999999999	-0.075976	-0.0790999999999999	-0.0809999999999999
0.655	-0.044	-0.0670979999999999	-0.0732079999999999	-0.076916	-0.0795799999999999	-0.0815399999999999
0.66	-0.043728	-0.0673959999999999	-0.0739259999999999	-0.0776999999999999	-0.0800799999999999	-0.0820399999999999
0.665	-0.043394	-0.0677679999999999	-0.0749119999999999	-0.0782199999999999	-0.0805999999999999	-0.08244
0.67	-0.042936	-0.0680739999999999	-0.0756599999999999	-0.0786599999999999	-0.0809999999999999	-0.08294
0.675	-0.042478	-0.0686079999999999	-0.0760199999999999	-0.0790999999999999	-0.0813999999999999	-0.0834399999999999
0.68	-0.042054	-0.069244	-0.0763799999999999	-0.0795799999999999	-0.0818599999999999	-0.0838
0.685	-0.0415920000000001	-0.0696200000000001	-0.0768600000000001	-0.0800600000000001	-0.0822000000000001	-0.0841400000000002
0.69	-0.0411300000000001	-0.0697800000000001	-0.0772800000000001	-0.0804800000000001	-0.0825000000000001	-0.0844000000000001
0.695	-0.040694	-0.0698600000000001	-0.0775400000000001	-0.0809200000000001	-0.0828600000000001	-0.0845800000000001
0.7	-0.0402340000000001	-0.0699800000000001	-0.0778400000000001	-0.0813400000000001	-0.0832000000000001	-0.0848000000000001
0.705	-0.0396800000000001	-0.0700400000000001	-0.0782000000000001	-0.0815600000000001	-0.0835200000000001	-0.0850200000000001
0.71	-0.039094	-0.07002	-0.0785	-0.0817799999999999	-0.0838399999999999	-0.0852999999999999
0.715	-0.038342	-0.07002	-0.0787599999999999	-0.08214	-0.0840799999999999	-0.08568
0.72	-0.0373660000000001	-0.0699200000000001	-0.0790200000000001	-0.0824000000000002	-0.0843600000000001	-0.0859600000000002
0.725	-0.0365720000000001	-0.0697800000000001	-0.0792600000000001	-0.0826000000000002	-0.0846800000000001	-0.0860400000000002
0.73	-0.0360000000000001	-0.0697000000000001	-0.0794400000000001	-0.0828600000000001	-0.0849200000000001	-0.0862200000000002
0.735	-0.03546	-0.0695400000000001	-0.07958	-0.0830800000000002	-0.0852000000000001	-0.0864600000000001
0.74	-0.035116	-0.0693000000000001	-0.07978	-0.0832800000000001	-0.0854400000000002	-0.0865400000000001
0.745	-0.0349579999999999	-0.0690799999999999	-0.0799999999999999	-0.08348	-0.0855399999999999	-0.0866999999999999
0.75	-0.0346199999999999	-0.0687999999999999	-0.0801599999999999	-0.08364	-0.0856399999999999	-0.0870199999999999
0.755	-0.03408	-0.0685199999999999	-0.0803399999999999	-0.08382	-0.0857799999999999	-0.0872399999999999
0.76	-0.03348	-0.0682199999999999	-0.08044	-0.0839599999999999	-0.0858999999999999	-0.0872999999999999
0.765	-0.03284	-0.0678599999999999	-0.08042	-0.0840199999999999	-0.0860599999999999	-0.0873599999999999
0.77	-0.03228	-0.06754	-0.08046	-0.0841399999999999	-0.0862199999999999	-0.0874199999999999
0.775	-0.03176	-0.06716	-0.08056	-0.0843599999999999	-0.08628	-0.0874999999999999
0.78	-0.03118	-0.06664	-0.0806799999999999	-0.0845599999999999	-0.0863199999999999	-0.0875199999999999
0.785	-0.0306199999999999	-0.06616	-0.08084	-0.08472	-0.0863399999999999	-0.0874999999999999
0.79	-0.03016	-0.0656799999999999	-0.0807999999999999	-0.0847999999999999	-0.0863599999999999	-0.0876199999999999
0.795	-0.0297	-0.0651199999999999	-0.0805799999999999	-0.08482	-0.0864199999999999	-0.0877599999999999
0.8	-0.02914	-0.0646199999999999	-0.0803999999999999	-0.08474	-0.0864399999999999	-0.0877799999999999
0.805	-0.0286	-0.0641999999999999	-0.08024	-0.0846199999999999	-0.0865399999999999	-0.0877799999999999
0.81	-0.02812	-0.06366	-0.08006	-0.0846199999999999	-0.0866599999999999	-0.0877599999999999
0.815	-0.02758	-0.063	-0.07994	-0.0846599999999999	-0.0866799999999999	-0.0876999999999999
0.82	-0.02698	-0.0624400000000001	-0.0799200000000002	-0.0846000000000001	-0.0866800000000001	-0.0876400000000001
0.825	-0.0265	-0.0619400000000001	-0.0799000000000002	-0.0845400000000001	-0.0867000000000001	-0.08758
0.83	-0.02606	-0.0613000000000001	-0.0797800000000001	-0.0846000000000001	-0.0866200000000001	-0.0875
0.835	-0.0255000000000001	-0.0606400000000002	-0.0796200000000003	-0.0845800000000003	-0.0865600000000003	-0.0874200000000003
0.84	-0.0250000000000001	-0.0601200000000001	-0.0795200000000003	-0.0845200000000003	-0.0865400000000003	-0.0873600000000003
0.845	-0.02458	-0.0595	-0.0793600000000001	-0.0845200000000001	-0.0864800000000001	-0.0873400000000001
