Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-1.237e-05	-2.3e-13	1.2358e-05	4.7866e-07	-4.3242e-07	-1.1062e-05	-9.5e-13	1.0986e-05	4.7688e-07	-4.3228e-07	-9.8685e-06	1.4e-13	9.8315e-06	4.7542e-07	-4.3236e-07	-8.7773e-06	1.5e-12	8.7397e-06	4.738e-07	-4.3218e-07	-7.911e-06	-3.5e-13	7.8755e-06	4.723e-07	-4.323e-07	-7.103e-06	-2.4e-13	7.039e-06	4.7088e-07	-4.3218e-07	-6.344e-06	2.67e-12	6.3282e-06	4.6938e-07	-4.3218e-07	-5.6299e-06	3.1e-13	5.5958e-06	4.6814e-07	-4.3222e-07	-5.0343e-06	-5.4e-13	5.01e-06	4.6672e-07	-4.3228e-07	-4.52e-06	2.53e-12	4.503e-06	4.6572e-07	-4.3236e-07	-4.0706e-06	2.92e-12	4.025e-06	4.6452e-07	-4.3236e-07
1.195	-1.2352e-05	1.9e-12	1.2252e-05	4.7872e-07	-4.3244e-07	-1.1054e-05	1.33e-12	1.1026e-05	4.7684e-07	-4.3228e-07	-9.8657e-06	-1e-13	9.8803e-06	4.754e-07	-4.3228e-07	-8.7514e-06	2.41e-12	8.7378e-06	4.7374e-07	-4.3214e-07	-7.9159e-06	1.58e-12	7.8619e-06	4.7224e-07	-4.322e-07	-7.0844e-06	4.8e-13	7.0126e-06	4.708e-07	-4.3222e-07	-6.3761e-06	1.7e-13	6.3158e-06	4.6944e-07	-4.3222e-07	-5.6353e-06	6e-13	5.6014e-06	4.6802e-07	-4.3218e-07	-5.0524e-06	4.8e-13	5.0015e-06	4.667e-07	-4.3232e-07	-4.52e-06	2.3e-13	4.5004e-06	4.654e-07	-4.3224e-07	-4.0773e-06	7e-14	4.0297e-06	4.6424e-07	-4.3226e-07
1.19	-1.2306e-05	7.2e-13	1.23e-05	4.789e-07	-4.3264e-07	-1.1084e-05	1.77e-12	1.1026e-05	4.7692e-07	-4.3236e-07	-9.8773e-06	2.8e-12	9.8403e-06	4.7536e-07	-4.323e-07	-8.7815e-06	-1.03e-12	8.7347e-06	4.7374e-07	-4.3222e-07	-7.9224e-06	1.92e-12	7.9238e-06	4.7218e-07	-4.3214e-07	-7.0772e-06	2.52e-12	7.0418e-06	4.7076e-07	-4.3216e-07	-6.3452e-06	7.6e-13	6.3082e-06	4.6946e-07	-4.3226e-07	-5.6264e-06	2.45e-12	5.6053e-06	4.6802e-07	-4.3212e-07	-5.0356e-06	2.84e-12	5.0113e-06	4.668e-07	-4.3232e-07	-4.5294e-06	2.5e-13	4.4884e-06	4.6568e-07	-4.324e-07	-4.077e-06	7.3e-13	4.0203e-06	4.6424e-07	-4.3228e-07
1.185	-1.2272e-05	-1.07e-12	1.2284e-05	4.7892e-07	-4.3274e-07	-1.106e-05	-2.6e-13	1.0994e-05	4.7682e-07	-4.323e-07	-9.9082e-06	-1.3e-13	9.797e-06	4.7534e-07	-4.3232e-07	-8.777e-06	9.4e-13	8.7584e-06	4.7376e-07	-4.3224e-07	-7.9563e-06	-5.6e-13	7.8861e-06	4.7246e-07	-4.324e-07	-7.0545e-06	-6.8e-13	7.0425e-06	4.7096e-07	-4.3242e-07	-6.3636e-06	2.16e-12	6.3177e-06	4.6946e-07	-4.3222e-07	-5.6501e-06	8e-13	5.6173e-06	4.679e-07	-4.3218e-07	-5.0426e-06	-7.9e-13	5.007e-06	4.6698e-07	-4.3232e-07	-4.5235e-06	1.55e-12	4.5013e-06	4.655e-07	-4.3222e-07	-4.0767e-06	1.97e-12	4.0525e-06	4.6422e-07	-4.3222e-07
1.18	-1.2324e-05	2.01e-12	1.229e-05	4.7884e-07	-4.3252e-07	-1.1054e-05	2.39e-12	1.1008e-05	4.771e-07	-4.3254e-07	-9.9172e-06	4.2e-13	9.8095e-06	4.7536e-07	-4.3234e-07	-8.805e-06	1.83e-12	8.7422e-06	4.7398e-07	-4.3242e-07	-7.9426e-06	1.44e-12	7.9165e-06	4.7224e-07	-4.3224e-07	-7.134e-06	1.2e-13	7.0664e-06	4.71e-07	-4.324e-07	-6.3524e-06	-1.25e-12	6.2993e-06	4.6942e-07	-4.323e-07	-5.6276e-06	-1.32e-12	5.606e-06	4.6806e-07	-4.3222e-07	-5.05e-06	-1.5e-13	5.0092e-06	4.6686e-07	-4.3226e-07	-4.5444e-06	-3.7e-13	4.4909e-06	4.6546e-07	-4.3218e-07	-4.0783e-06	1e-13	4.0409e-06	4.643e-07	-4.323e-07
1.175	-1.2326e-05	-1.33e-12	1.2286e-05	4.7872e-07	-4.3274e-07	-1.1028e-05	5e-13	1.1e-05	4.7696e-07	-4.3238e-07	-9.8704e-06	2.94e-12	9.8179e-06	4.7542e-07	-4.3242e-07	-8.8018e-06	-9.5e-13	8.7573e-06	4.739e-07	-4.3246e-07	-7.9578e-06	9.8e-13	7.9167e-06	4.7228e-07	-4.323e-07	-7.1269e-06	1.92e-12	7.0855e-06	4.7082e-07	-4.3218e-07	-6.3643e-06	1.17e-12	6.3301e-06	4.6934e-07	-4.3226e-07	-5.632e-06	2.37e-12	5.6152e-06	4.6792e-07	-4.3216e-07	-5.053e-06	3.47e-12	4.9993e-06	4.6678e-07	-4.322e-07	-4.5207e-06	1.17e-12	4.4713e-06	4.655e-07	-4.322e-07	-4.0714e-06	4.2e-13	4.0473e-06	4.6428e-07	-4.3222e-07
1.17	-1.2374e-05	6e-13	1.2286e-05	4.7868e-07	-4.324e-07	-1.103e-05	-1e-14	1.103e-05	4.7692e-07	-4.3224e-07	-9.8953e-06	-1.03e-12	9.8563e-06	4.7562e-07	-4.3258e-07	-8.8208e-06	2e-14	8.7371e-06	4.7374e-07	-4.3232e-07	-7.9554e-06	-8.2e-13	7.9275e-06	4.7224e-07	-4.3224e-07	-7.0781e-06	-1.85e-12	7.0621e-06	4.7096e-07	-4.323e-07	-6.3387e-06	1.65e-12	6.3209e-06	4.6936e-07	-4.3226e-07	-5.6343e-06	8.1e-13	5.6036e-06	4.6796e-07	-4.3216e-07	-5.058e-06	-3.5e-13	5.0183e-06	4.6672e-07	-4.322e-07	-4.5428e-06	1.31e-12	4.5054e-06	4.6554e-07	-4.3222e-07	-4.0769e-06	6.9e-13	4.0427e-06	4.6424e-07	-4.3224e-07
1.165	-1.2338e-05	8.4e-13	1.2218e-05	4.7868e-07	-4.3248e-07	-1.1056e-05	2.04e-12	1.1018e-05	4.769e-07	-4.3236e-07	-9.9188e-06	6.3e-13	9.8565e-06	4.7564e-07	-4.3246e-07	-8.8255e-06	1.79e-12	8.7727e-06	4.7386e-07	-4.3228e-07	-7.9718e-06	1.41e-12	7.9223e-06	4.7222e-07	-4.3228e-07	-7.0854e-06	4.1e-13	7.087e-06	4.711e-07	-4.3252e-07	-6.3857e-06	-3.2e-13	6.3564e-06	4.6942e-07	-4.322e-07	-5.627e-06	-1.8e-12	5.5999e-06	4.6792e-07	-4.3206e-07	-5.0372e-06	-8.3e-13	5.0182e-06	4.6654e-07	-4.3192e-07	-4.5195e-06	-1.02e-12	4.4781e-06	4.6542e-07	-4.3218e-07	-4.0774e-06	-4.2e-13	4.0487e-06	4.6426e-07	-4.3206e-07
1.16	-1.2316e-05	-3e-14	1.2228e-05	4.7868e-07	-4.3252e-07	-1.1042e-05	-1.18e-12	1.1008e-05	4.769e-07	-4.323e-07	-9.8759e-06	1.3e-12	9.828e-06	4.7546e-07	-4.324e-07	-8.7909e-06	-1.09e-12	8.7571e-06	4.738e-07	-4.3228e-07	-7.9835e-06	9.4e-13	7.8979e-06	4.7244e-07	-4.324e-07	-7.0998e-06	1.54e-12	7.0525e-06	4.7074e-07	-4.3218e-07	-6.4006e-06	1.79e-12	6.3382e-06	4.6936e-07	-4.3218e-07	-5.6323e-06	2.13e-12	5.6052e-06	4.6798e-07	-4.3218e-07	-5.0561e-06	1.65e-12	5.0316e-06	4.6664e-07	-4.32e-07	-4.5342e-06	1.56e-12	4.4775e-06	4.6542e-07	-4.3224e-07	-4.0524e-06	5.3e-13	4.0367e-06	4.643e-07	-4.3224e-07
1.155	-1.2256e-05	1.54e-12	1.2242e-05	4.788e-07	-4.3262e-07	-1.1034e-05	2.14e-12	1.098e-05	4.7692e-07	-4.3236e-07	-9.8542e-06	-1.28e-12	9.8317e-06	4.756e-07	-4.3254e-07	-8.8224e-06	-6.2e-13	8.758e-06	4.738e-07	-4.3228e-07	-7.9405e-06	-8.4e-13	7.8894e-06	4.7234e-07	-4.3246e-07	-7.108e-06	-1.32e-12	7.0542e-06	4.7082e-07	-4.323e-07	-6.3467e-06	4.9e-13	6.3376e-06	4.694e-07	-4.322e-07	-5.6325e-06	-4.2e-13	5.5985e-06	4.6798e-07	-4.3222e-07	-5.042e-06	-1e-13	5.0065e-06	4.6672e-07	-4.3206e-07	-4.4876e-06	1.23e-12	4.4776e-06	4.6548e-07	-4.324e-07	-4.0812e-06	1.68e-12	4.0482e-06	4.6422e-07	-4.322e-07
