Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0	0.0004145571	0.01366673	0.04755962	0.07473274	0.1688458	0.194851
0.005	0.0003993007	0.01334841	0.05762588	0.09459576	0.1709078	0.1944364
0.01	0.0003744211	0.01279491	0.07048856	0.1207111	0.173295	0.1936256
0.015	0.0003438106	0.01207122	0.08274024	0.1465085	0.1755323	0.1927188
0.02	0.0003118181	0.01121261	0.08766852	0.1591785	0.1771239	0.1921082
0.025	0.000283878	0.01031248	0.08178898	0.151937	0.1771204	0.191746
0.03	0.000260265	0.0095108	0.075593	0.144076	0.176276	0.191424
0.035	0.000239292	0.0088368	0.072906	0.14253	0.1756	0.191194
0.04	0.000221566	0.0082408	0.070298	0.14095	0.174876	0.190876
0.045	0.000207141	0.0077086	0.067664	0.139226	0.174014	0.19039
0.05	0.000194892	0.0072526	0.065094	0.137436	0.173214	0.190106
0.055	0.000184684	0.0068586	0.06259	0.135564	0.172474	0.189946
0.06	0.00017736	0.0065046	0.060136	0.133666	0.17184	0.189634
0.065	0.00017178	0.0061948	0.057722	0.13165	0.171024	0.189142
0.07	0.00016676	0.0059342	0.05543	0.129724	0.169994	0.188594
0.075	0.00016274	0.0057068	0.053272	0.128096	0.168994	0.187872
0.08	0.00015958	0.0055044	0.051162	0.126328	0.167876	0.186944
0.085	0.00015724	0.0053356	0.049198	0.124298	0.166588	0.1862
0.09	0.00015636	0.0051956	0.0474	0.122358	0.16544	0.18578
0.095	0.00015584	0.005077	0.045596	0.120224	0.1644	0.18532
0.1	0.00015502	0.0049826	0.0438	0.117696	0.16328	0.18472
0.105	0.00015526	0.0048994	0.042108	0.11538	0.1621	0.18418
0.11	0.00015632	0.0048238	0.04046	0.1133	0.16084	0.18356
0.115	0.00015714	0.0047716	0.038892	0.11112	0.15966	0.18284
0.12	0.00015806	0.0047262	0.03746	0.10886	0.1584	0.18206
0.125	0.00015918	0.0046802	0.036134	0.10664	0.15706	0.18134
0.13	0.00016068	0.0046552	0.03492	0.10444	0.15588	0.18072
0.135	0.00016326	0.0046358	0.033802	0.10222	0.15464	0.18004
0.14	0.0001659	0.0046032	0.032726	0.10002	0.15324	0.17932
0.145	0.00016746	0.0045756	0.031666	0.0978	0.15198	0.17876
0.15	0.00016812	0.0045506	0.030632	0.09558	0.15068	0.17818
0.155	0.00016884	0.0045284	0.02971	0.0934	0.1491	0.1773
0.16	0.00016934	0.0045298	0.028928	0.09122	0.14764	0.1764
0.165	0.00016974	0.0045574	0.028198	0.08908	0.14632	0.17566
0.17	0.00017268	0.0045604	0.027456	0.08702	0.14486	0.17492
0.175	0.0001766	0.0045128	0.026642	0.0848	0.14322	0.174
0.18	0.00017856	0.0045156	0.02583	0.08252	0.14166	0.17312
0.185	0.00018072	0.0045568	0.025108	0.08038	0.14014	0.17234
0.19	0.00018308	0.0045128	0.024484	0.0782	0.13846	0.17142
0.195	0.0001835	0.0044708	0.024148	0.0761	0.1368	0.1704
0.2	0.00018282	0.004518	0.024006	0.07424	0.13536	0.16952
0.205	0.00018232	0.004526	0.02366	0.07236	0.1339	0.16874
0.21	0.00018672	0.004498	0.023174	0.0704	0.13214	0.1679
0.215	0.00019432	0.004526	0.022736	0.06852	0.13034	0.16704
0.22	0.00019686	0.00449	0.022164	0.0666	0.12862	0.16614
0.225	0.0001988	0.004408	0.021536	0.0647	0.12676	0.16512
