gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
6.14800000000011e-08	-2.65600000000008e-08	3.64000000000037e-09	3.99999999999999e-09	5.6400000000002e-09	3.06000000000005e-09	7.80000000000017e-10
6.35999999999992e-08	4.33999999999973e-09	1.10399999999999e-08	8.78999999999989e-09	4.87000000000006e-09	3.35999999999999e-09	-6.99999999999809e-11
7.01799999999991e-08	3.85400000000002e-08	2.03599999999998e-08	1.33e-08	5.16000000000003e-09	2.73999999999999e-09	-3.00999999999986e-10
8.32199999999999e-08	4.85399999999994e-08	2.36799999999999e-08	1.27900000000001e-08	6.37999999999996e-09	2.34999999999998e-09	4.47999999999997e-10
9.91800000000003e-08	5.41399999999999e-08	2.85600000000002e-08	1.42100000000001e-08	7.10000000000003e-09	2.91999999999998e-09	1.89999999999991e-10
1.1394e-07	6.30599999999996e-08	3.07000000000001e-08	1.706e-08	7.90000000000001e-09	4.17999999999997e-09	-6.94999999999989e-10
1.322e-07	7.486e-08	3.51600000000001e-08	1.95299999999999e-08	9.92999999999997e-09	5.03e-09	-4.58999999999983e-10
1.50739999999999e-07	7.82400000000001e-08	4.18399999999999e-08	2.12199999999999e-08	1.16e-08	5.11999999999998e-09	-2.65999999999988e-10
1.737e-07	9.23200000000001e-08	4.84e-08	2.41400000000001e-08	1.18e-08	6.20000000000001e-09	-7.22999999999998e-10
2.0228e-07	1.0484e-07	5.29199999999998e-08	2.531e-08	1.388e-08	7.54e-09	-3.00000000000136e-11
2.28200000000001e-07	1.145e-07	6.09800000000001e-08	2.911e-08	1.63e-08	7.75999999999998e-09	1.64999999999991e-10
2.50419999999999e-07	1.365e-07	7.188e-08	3.61999999999999e-08	1.79899999999999e-08	8.11999999999996e-09	-2.88999999999999e-10
2.78439999999999e-07	1.5828e-07	7.798e-08	4.02400000000001e-08	2.008e-08	1.017e-08	-4.51000000000002e-10
3.14019999999999e-07	1.7398e-07	8.73399999999997e-08	4.45899999999998e-08	2.429e-08	1.159e-08	-1.1600000000001e-10
3.57700000000001e-07	1.9112e-07	1.0028e-07	5.097e-08	2.67e-08	1.295e-08	-2.42000000000013e-10
4.08380000000009e-07	2.11960000000005e-07	1.12100000000002e-07	5.79900000000013e-08	2.81700000000006e-08	1.47600000000003e-08	-6.26000000000013e-10
4.53999999999999e-07	2.41179999999999e-07	1.28259999999999e-07	6.57499999999998e-08	3.30199999999999e-08	1.675e-08	6.2999999999989e-11
5.0168e-07	2.7154e-07	1.4378e-07	1.00370000000001e-07	3.815e-08	1.854e-08	2.39999999999882e-11
5.67119999999998e-07	2.99299999999999e-07	1.5796e-07	1.0881e-07	4.28799999999999e-08	2.08799999999999e-08	-3.37000000000003e-10
6.36680000000001e-07	3.35060000000001e-07	1.8004e-07	9.50000000000001e-08	4.66e-08	2.44e-08	-5.55000000000008e-10
7.04899999999998e-07	3.80559999999999e-07	2.015e-07	1.0696e-07	5.37399999999999e-08	2.745e-08	-3.77000000000012e-10
8.045e-07	4.2622e-07	2.2544e-07	1.1514e-07	6.211e-08	3.029e-08	-2.8800000000001e-10
9.03579999999999e-07	4.82239999999999e-07	2.55959999999999e-07	1.307e-07	6.98199999999998e-08	3.45099999999999e-08	-4.52000000000007e-10
9.91080000000001e-07	5.3608e-07	2.8748e-07	1.5002e-07	7.716e-08	3.895e-08	-3.09999999999975e-11
1.11582e-06	6.00599999999999e-07	3.21799999999999e-07	1.69479999999999e-07	8.70199999999997e-08	4.38399999999999e-08	-1.79999999999978e-11
1.23932e-06	6.7872e-07	3.5978e-07	1.9008e-07	9.974e-08	5.017e-08	-5.6800000000001e-10
1.4001e-06	7.62619999999998e-07	4.05439999999999e-07	2.1552e-07	1.1285e-07	5.68399999999999e-08	-8.46000000000003e-10
1.58e-06	8.5114e-07	4.5766e-07	2.4468e-07	1.2689e-07	6.379e-08	-3.68999999999993e-10
1.762e-06	9.55899999999997e-07	5.12079999999999e-07	2.74759999999999e-07	1.4289e-07	7.26799999999998e-08	-1.12999999999999e-10
1.966e-06	1.07498e-06	5.7426e-07	3.0808e-07	1.6139e-07	8.254e-08	-5.19000000000008e-10
2.186e-06	1.20524e-06	6.50599999999999e-07	3.49159999999999e-07	1.8301e-07	9.22399999999998e-08	-4.92000000000008e-10
2.452e-06	1.35572e-06	7.29800000000001e-07	3.9422e-07	2.0686e-07	1.0508e-07	-5.07000000000008e-10
2.77799999999999e-06	1.51778e-06	8.26259999999998e-07	4.40219999999999e-07	2.33719999999999e-07	1.1881e-07	-5.55000000000007e-10
3.098e-06	1.70228e-06	9.3838e-07	4.96680000000001e-07	2.639e-07	1.3348e-07	-8.25000000000013e-10
3.43599999999999e-06	1.92162e-06	1.05266e-06	5.61839999999999e-07	2.98319999999999e-07	1.5205e-07	-1.412e-09
3.874e-06	2.14432e-06	1.1783e-06	6.3004e-07	3.3618e-07	1.7104e-07	-8.26999999999987e-10
4.36399999999999e-06	2.40199999999999e-06	1.325e-06	7.14579999999998e-07	3.81739999999999e-07	1.9241e-07	-6.20999999999992e-10
4.862e-06	2.698e-06	1.49226e-06	8.0494e-07	4.2972e-07	2.1836e-07	-2.08300000000002e-09
5.42399999999999e-06	3.03199999999999e-06	1.67434e-06	9.06239999999998e-07	4.81479999999999e-07	2.50039999999999e-07	-1.27700000000004e-09
6.048e-06	3.394e-06	1.8747e-06	1.02404e-06	5.4754e-07	2.8318e-07	-6.48000000000028e-10
6.81400000000006e-06	3.83200000000004e-06	2.12758000000002e-06	1.15548000000001e-06	6.20040000000006e-07	3.19220000000003e-07	-1.85600000000002e-09
7.63799999999999e-06	4.296e-06	2.3956e-06	1.3069e-06	6.98379999999999e-07	3.604e-07	-2.029e-09
8.568e-06	4.84e-06	2.68e-06	1.47442e-06	7.90479999999999e-07	4.0658e-07	-2.205e-09
9.60599999999999e-06	5.46199999999999e-06	3.022e-06	1.65578e-06	8.9364e-07	4.56519999999999e-07	-1.937e-09
1.0716e-05	6.08199999999999e-06	3.422e-06	1.87266e-06	1.0087e-06	5.1828e-07	-1.954e-09
1.1988e-05	6.80599999999999e-06	3.826e-06	2.10922e-06	1.13854e-06	5.87079999999999e-07	-3.205e-09
1.3462e-05	7.70799999999999e-06	4.308e-06	2.37316e-06	1.28558e-06	6.65299999999999e-07	-4.524e-09
1.5084e-05	8.61999999999999e-06	4.85399999999999e-06	2.6921e-06	1.4558e-06	7.5526e-07	-4.571e-09
1.7002e-05	9.66999999999999e-06	5.47999999999999e-06	3.046e-06	1.6509e-06	8.55519999999999e-07	-4.043e-09
1.91e-05	1.092e-05	6.184e-06	3.392e-06	1.85446e-06	9.62119999999999e-07	-4.167e-09
2.1228e-05	1.2284e-05	6.93399999999999e-06	3.844e-06	2.09362e-06	1.08734e-06	-4.85099999999999e-09
2.3692e-05	1.3736e-05	7.81399999999999e-06	4.37e-06	2.38088e-06	1.23486e-06	-6.913e-09
2.67820000000003e-05	1.55400000000002e-05	8.81800000000009e-06	4.92000000000005e-06	2.70946000000003e-06	1.40174000000001e-06	-5.47400000000002e-09
3.00400000000003e-05	1.75080000000002e-05	9.9700000000001e-06	5.53200000000005e-06	3.03414000000003e-06	1.58800000000001e-06	-6.53900000000002e-09
3.358e-05	1.9628e-05	1.1166e-05	6.32199999999999e-06	3.434e-06	1.79784e-06	-9.90599999999999e-09
3.745e-05	2.2064e-05	1.2554e-05	7.12999999999999e-06	3.892e-06	2.03074e-06	-1.1912e-08
4.219e-05	2.4726e-05	1.422e-05	7.98199999999999e-06	4.366e-06	2.2864e-06	-1.2873e-08
4.739e-05	2.776e-05	1.5906e-05	8.97799999999999e-06	4.972e-06	2.59178e-06	-1.1887e-08
5.293e-05	3.117e-05	1.7986e-05	1.0192e-05	5.62799999999999e-06	2.94158e-06	-1.749e-08
5.92899999999999e-05	3.505e-05	2.027e-05	1.1504e-05	6.31199999999999e-06	3.328e-06	-1.3444e-08
6.69699999999999e-05	3.961e-05	2.2902e-05	1.3006e-05	7.184e-06	3.784e-06	-4.66e-09
7.52199999999999e-05	4.454e-05	2.5732e-05	1.4644e-05	8.08799999999999e-06	4.256e-06	-2.663e-08
8.40099999999999e-05	5.00399999999999e-05	2.8962e-05	1.6524e-05	9.17999999999999e-06	4.83599999999999e-06	-3.9774e-08
9.41199999999999e-05	5.60099999999999e-05	3.268e-05	1.879e-05	1.0474e-05	5.504e-06	-1.5572e-08
0.00010567	6.271e-05	3.687e-05	2.125e-05	1.1754e-05	6.18999999999999e-06	4.70000000000103e-11
