|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	0.000154400000000001	0.00224000000000001	0.00812	0.0119999999999995	0.0104000000000007	0.0191999999999998
0.895	0.000150733333333334	0.00219333333333333	0.00784333333333334	0.011833333333333	0.0116666666666672	0.0174
0.89	0.00014736	0.002172	0.00769999999999999	0.0116799999999998	0.0122800000000003	0.0162
0.885	0.00014518	0.00214	0.00763399999999998	0.0115399999999999	0.0129800000000001	0.01546
0.88	0.00014344	0.002124	0.00761199999999998	0.0116	0.01354	0.01496
0.875	0.0001418	0.002116	0.00759999999999997	0.01162	0.0135999999999999	0.0148599999999999
0.87	0.00014086	0.00209	0.00762799999999998	0.01152	0.01364	0.01498
0.865	0.00013984	0.002071	0.00766599999999999	0.01162	0.01378	0.0150000000000001
0.86	0.0001374	0.0020714	0.00762	0.0118	0.01364	0.0148800000000001
0.855	0.00013486	0.0020678	0.00755600000000001	0.01174	0.01346	0.0148000000000001
0.85	0.00013274	0.002055	0.00755000000000002	0.01166	0.01346	0.0148000000000001
0.845	0.00013034	0.0020446	0.00753600000000003	0.01172	0.01344	0.0148400000000001
0.84	0.00012838	0.00203400000000001	0.00751000000000003	0.0116800000000001	0.0134799999999999	0.0149
0.835	0.00012704	0.00201140000000001	0.00749800000000003	0.01158	0.0136599999999999	0.01492
0.83	0.00012534	0.0019794	0.00749000000000002	0.01162	0.01374	0.015
0.825	0.00012372	0.0019548	0.00750800000000001	0.01172	0.01378	0.0152
0.82	0.00012242	0.0019408	0.007508	0.01174	0.01384	0.01534
0.815	0.00012062	0.0019214	0.00744799999999999	0.01174	0.01374	0.0154
0.81	0.00011898	0.0019086	0.00741799999999999	0.01172	0.0136600000000001	0.0155
0.805	0.00011798	0.0019052	0.007432	0.01164	0.0138000000000001	0.01554
0.8	0.00011648	0.0018888	0.0074	0.01162	0.01392	0.01556
0.795	0.00011414	0.0018742	0.00736799999999999	0.01162	0.0139000000000001	0.0156800000000001
0.79	0.00011222	0.001875	0.00739599999999998	0.0116	0.0140200000000001	0.0158
0.785	0.00011048	0.0018652	0.0074	0.01162	0.0141800000000001	0.01584
0.78	0.00010828	0.001848	0.00735199999999999	0.01166	0.01416	0.01592
0.775	0.00010686	0.001843	0.00731399999999999	0.0117	0.0141799999999999	0.01602
0.77	0.00010614	0.0018296	0.00729799999999999	0.0118	0.0142999999999999	0.01602
0.765	0.00010502	0.0018072	0.00728399999999998	0.01192	0.0142799999999999	0.01598
0.76	0.00010362	0.0017934	0.00725999999999998	0.01192	0.0141599999999999	0.01598
0.755	0.00010214	0.0017748	0.00725999999999999	0.01182	0.01418	0.01612
0.75	0.0001005	0.0017592	0.007304	0.01174	0.01428	0.0163799999999999
0.745	9.89399999999999e-05	0.0017618	0.00733800000000001	0.0117	0.01436	0.0165999999999999
0.74	9.76400000000001e-05	0.0017536	0.00732600000000002	0.01168	0.01444	0.01676
0.735	9.65000000000002e-05	0.0017318	0.00731800000000001	0.01178	0.01458	0.0169600000000001
0.73	9.52800000000002e-05	0.0017192	0.00735000000000001	0.01196	0.01466	0.01696
0.725	9.40000000000002e-05	0.0017012	0.00735200000000001	0.01202	0.01454	0.0167
0.72	9.31000000000002e-05	0.001673	0.00728600000000001	0.01202	0.01454	0.0166400000000001
0.715	9.19199999999999e-05	0.001654	0.00721400000000001	0.01208	0.0147199999999999	0.01684
0.71	9.01599999999999e-05	0.0016428	0.00718200000000002	0.01204	0.0147	0.0169799999999999
0.705	8.88800000000001e-05	0.0016322	0.00713400000000002	0.0119400000000001	0.01462	0.01714
0.7	8.772e-05	0.0016246	0.007092	0.0119400000000001	0.01476	0.01744
0.695	8.602e-05	0.0016136	0.00711999999999999	0.0119400000000001	0.01488	0.01758
0.69	8.44600000000001e-05	0.0016004	0.00715799999999999	0.01186	0.0149400000000001	0.01754
0.685	8.34000000000001e-05	0.0015932	0.00716399999999999	0.0118	0.01516	0.0176800000000001
0.68	8.25e-05	0.0015834	0.00715799999999998	0.0117999999999999	0.01534	0.0179000000000001
0.675	8.136e-05	0.0015654	0.00711599999999999	0.01176	0.01534	0.01792
0.67	8.014e-05	0.001549	0.00703400000000001	0.01176	0.01528	0.01804
0.665	7.924e-05	0.0015384	0.00701800000000001	0.01188	0.01516	0.01836
0.66	7.818e-05	0.0015268	0.00705	0.01202	0.0149999999999999	0.01854
0.655	7.71199999999999e-05	0.0015158	0.00704	0.0121	0.0149	0.0186599999999999
0.65	7.64599999999999e-05	0.0015082	0.00703599999999999	0.01214	0.01498	0.0189199999999999
0.645	7.53599999999999e-05	0.0014958	0.00706999999999998	0.01216	0.01518	0.0190999999999999
0.64	7.41999999999999e-05	0.0014802	0.00705399999999999	0.01214	0.0153999999999999	0.01922
0.635	7.33199999999999e-05	0.0014668	0.006982	0.01208	0.0156	0.0194400000000001
0.63	7.16999999999999e-05	0.0014588	0.00696	0.012	0.01566	0.0195800000000001
0.625	7.00800000000001e-05	0.0014546	0.00697800000000002	0.01198	0.0157	0.0196400000000002
0.62	6.93400000000001e-05	0.0014486	0.00696000000000002	0.01204	0.0158400000000001	0.0198000000000001
0.615	6.84400000000001e-05	0.0014384	0.00694000000000001	0.01206	0.0158600000000001	0.0199999999999999
0.61	6.71600000000001e-05	0.0014196	0.00696000000000001	0.01208	0.0158000000000001	0.0201599999999999
0.605	6.63400000000001e-05	0.0013952	0.00695400000000001	0.0122	0.0159200000000001	0.0203799999999999
0.6	6.57799999999999e-05	0.0013752	0.00690799999999999	0.0123399999999999	0.01598	0.0206999999999999
0.595	6.47399999999999e-05	0.0013626	0.00689999999999998	0.01238	0.01584	0.02104
0.59	6.35199999999999e-05	0.0013526	0.00692199999999999	0.0123199999999999	0.01588	0.0213000000000001
0.585	6.27199999999999e-05	0.0013488	0.00688199999999999	0.01226	0.01612	0.0215000000000001
0.58	6.17999999999999e-05	0.001346	0.00680199999999999	0.01224	0.01632	0.0218200000000001
0.575	6.062e-05	0.0013338	0.006776	0.01226	0.01652	0.0222400000000001
0.57	5.99400000000001e-05	0.0013222	0.00679200000000002	0.01226	0.01674	0.0225800000000001
0.565	5.93600000000001e-05	0.0013128	0.00679200000000001	0.0123	0.0168	0.02286
0.56	5.84600000000001e-05	0.001299	0.00679800000000001	0.01244	0.01676	0.02308
0.555	5.78400000000001e-05	0.0012868	0.00681600000000001	0.01246	0.01682	0.02326
0.55	5.72400000000001e-05	0.0012788	0.00680000000000001	0.01234	0.01686	0.0234199999999999
0.545	5.61399999999999e-05	0.0012686	0.00675199999999999	0.01236	0.0168599999999999	0.0236399999999999
0.54	5.50799999999999e-05	0.0012548	0.00672999999999999	0.01248	0.01692	0.0240199999999999
0.535	5.42599999999999e-05	0.001241	0.00675999999999999	0.0125	0.01702	0.02446
0.53	5.332e-05	0.001227	0.00677999999999998	0.01256	0.0172000000000001	0.0249
0.525	5.24399999999999e-05	0.001214	0.00678199999999999	0.01268	0.0174200000000001	0.02542
0.52	5.178e-05	0.001204	0.00678200000000001	0.0127	0.0175600000000001	0.02598
0.515	5.104e-05	0.0011944	0.00674200000000001	0.01268	0.01774	0.0264599999999999
0.51	5.026e-05	0.0011824	0.006694	0.01266	0.0179999999999999	0.0269399999999999
0.505	4.97e-05	0.0011722	0.00669800000000001	0.01264	0.0180999999999999	0.02744
0.5	4.90200000000001e-05	0.0011638	0.00670600000000002	0.0127	0.01814	0.0278800000000001
0.495	4.804e-05	0.0011496	0.00668200000000001	0.01282	0.01832	0.0282600000000001
0.49	4.72600000000001e-05	0.0011376	0.006662	0.0129	0.01852	0.0287000000000001
0.485	4.68200000000001e-05	0.0011336	0.00665000000000001	0.013	0.01864	0.0292600000000001
0.48	4.622e-05	0.0011258	0.006638	0.01308	0.01874	0.02988
0.475	4.542e-05	0.001112	0.00661799999999998	0.013	0.01888	0.0305399999999999
0.47	4.478e-05	0.0011018	0.00660799999999999	0.01288	0.0190599999999999	0.0311999999999999
0.465	4.42e-05	0.0010942	0.006606	0.01286	0.01926	0.0318999999999999
0.46	4.344e-05	0.0010848	0.006584	0.01288	0.01944	0.0327199999999999
0.455	4.266e-05	0.001074	0.00656600000000001	0.0129	0.01972	0.0335
0.45	4.20799999999999e-05	0.0010594	0.006568	0.013	0.02012	0.03416
0.445	4.16e-05	0.0010468	0.006574	0.01316	0.02038	0.0349600000000001
0.44	4.088e-05	0.0010362	0.00657200000000001	0.0133	0.0206000000000001	0.0358800000000001
0.435	4.00000000000001e-05	0.0010182	0.00655200000000002	0.01336	0.0209400000000001	0.0367
0.43	3.93600000000001e-05	0.0010006	0.00653800000000001	0.01338	0.0212	0.03746
0.425	3.874e-05	0.000995600000000001	0.00653800000000001	0.01344	0.0214	0.03834
0.42	3.798e-05	0.000994400000000001	0.00652800000000001	0.01348	0.0217	0.03932
0.415	3.7479e-05	0.000988399999999999	0.00651999999999998	0.01346	0.0219799999999999	0.04018
0.41	3.7115e-05	0.000983399999999999	0.00651199999999998	0.01348	0.0222	0.04104
0.405	3.6491e-05	0.000979399999999999	0.00647799999999998	0.01362	0.0225200000000001	0.04212
0.4	3.597e-05	0.0009716	0.00644599999999999	0.01378	0.0228600000000001	0.0432599999999999
0.395	3.5626e-05	0.0009594	0.00642399999999999	0.01384	0.0232400000000001	0.04434
0.39	3.50679999999999e-05	0.000947399999999999	0.006402	0.01386	0.02374	0.0455400000000001
0.385	3.4417e-05	0.0009386	0.006408	0.01392	0.0241999999999999	0.0467600000000001
0.38	3.3862e-05	0.0009294	0.00644	0.01398	0.0245999999999999	0.0479400000000001
0.375	3.322e-05	0.0009188	0.00648	0.014	0.0250399999999999	0.04918
0.37	3.2545e-05	0.0009118	0.0065	0.01406	0.0254999999999999	0.0503799999999999
0.365	3.2075e-05	0.000906	0.006498	0.01424	0.0259599999999999	0.0515799999999999
0.36	3.1652e-05	0.000893399999999999	0.006488	0.01444	0.02654	0.0528999999999999
0.355	3.1203e-05	0.000879399999999999	0.00645999999999999	0.01456	0.02718	0.0542399999999999
0.35	3.08660000000001e-05	0.000872400000000001	0.006408	0.01466	0.0278000000000001	0.0555600000000001
0.345	3.04150000000001e-05	0.000864600000000003	0.00637000000000002	0.0148000000000001	0.0284400000000001	0.0569600000000003
0.34	2.98160000000001e-05	0.000851800000000003	0.00637400000000002	0.01494	0.0291200000000001	0.0584400000000003
0.335	2.94020000000001e-05	0.000843000000000004	0.00639400000000002	0.01508	0.0298600000000001	0.0599000000000003
0.33	2.89920000000001e-05	0.000840200000000003	0.00639400000000002	0.0152200000000001	0.0306200000000001	0.0613000000000003
0.325	2.8409e-05	0.000835200000000001	0.00637200000000001	0.01534	0.03134	0.0627800000000001
0.32	2.79569999999999e-05	0.000825399999999999	0.00636999999999999	0.01546	0.03206	0.0642599999999999
0.315	2.7594e-05	0.000816999999999999	0.006372	0.01552	0.03284	0.0655599999999999
0.31	2.7114e-05	0.0008104	0.006346	0.01556	0.03366	0.0668999999999999
0.305	2.6676e-05	0.000800999999999999	0.006342	0.01574	0.03452	0.0684199999999998
0.3	2.6269e-05	0.000787199999999999	0.006384	0.01604	0.03544	0.0698799999999999
0.295	2.5805e-05	0.000774799999999999	0.006424	0.0163	0.0364999999999999	0.07132
0.29	2.5387e-05	0.000768799999999999	0.00642999999999999	0.01654	0.0376399999999999	0.07288
0.285	2.5012e-05	0.000763199999999999	0.00642599999999999	0.01682	0.0386999999999999	0.0744199999999999
