vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.01V	ig_vd = 0.01V	is_vd = 0.01V	iavdd_vd = 0.01V	ignd_vd = 0.01V	id_vd = 0.02V	ig_vd = 0.02V	is_vd = 0.02V	iavdd_vd = 0.02V	ignd_vd = 0.02V	id_vd = 0.03V	ig_vd = 0.03V	is_vd = 0.03V	iavdd_vd = 0.03V	ignd_vd = 0.03V	id_vd = 0.04V	ig_vd = 0.04V	is_vd = 0.04V	iavdd_vd = 0.04V	ignd_vd = 0.04V	id_vd = 0.05V	ig_vd = 0.05V	is_vd = 0.05V	iavdd_vd = 0.05V	ignd_vd = 0.05V	id_vd = 0.06V	ig_vd = 0.06V	is_vd = 0.06V	iavdd_vd = 0.06V	ignd_vd = 0.06V	id_vd = 0.07V	ig_vd = 0.07V	is_vd = 0.07V	iavdd_vd = 0.07V	ignd_vd = 0.07V	id_vd = 0.08V	ig_vd = 0.08V	is_vd = 0.08V	iavdd_vd = 0.08V	ignd_vd = 0.08V	id_vd = 0.09V	ig_vd = 0.09V	is_vd = 0.09V	iavdd_vd = 0.09V	ignd_vd = 0.09V	id_vd = 0.1V	ig_vd = 0.1V	is_vd = 0.1V	iavdd_vd = 0.1V	ignd_vd = 0.1V
-0.3	-1.5345000000000002e-10	3.2000000000000005e-13	-1.4e-13	3.2544e-07	-3.253e-07	-2.697e-11	-2.4500000000000007e-12	0.0	3.2506e-07	-3.2504e-07	2.648e-11	-2.2700000000000002e-12	-3.3e-13	3.2494e-07	-3.2496e-07	6.267e-11	1.5000000000000004e-13	-1.1900000000000002e-12	3.2488e-07	-3.2498e-07	1.0125e-10	-2.26e-12	-6.500000000000002e-13	3.2496e-07	-3.2506e-07	1.2082e-10	-2.6e-13	-4.500000000000001e-13	3.2492e-07	-3.2506e-07	1.5512e-10	-1.6300000000000001e-12	-4.2000000000000003e-13	3.2484e-07	-3.2494e-07	1.8037e-10	-1.6800000000000001e-12	-1.2400000000000002e-12	3.248e-07	-3.2492e-07	2.1721e-10	-8.780000000000001e-12	7.100000000000001e-13	3.2472e-07	-3.2494e-07	2.3328e-10	-7.900000000000001e-13	-5.500000000000001e-13	3.2484e-07	-3.2508e-07	2.7378e-10	-1.2500000000000001e-12	-1.0000000000000002e-14	3.2472e-07	-3.2502e-07
-0.295	-1.5661000000000002e-10	-3.7000000000000004e-13	1.5000000000000004e-13	3.2538e-07	-3.2516e-07	-5.005e-11	-1.8000000000000002e-12	-2.1000000000000001e-13	3.251e-07	-3.25e-07	6.950000000000001e-12	-1.2900000000000002e-12	-4.0000000000000006e-14	3.2498e-07	-3.2496e-07	3.588e-11	-2.11e-12	-7.5e-13	3.249e-07	-3.249e-07	7.362e-11	1.0000000000000002e-14	-9.5e-13	3.249e-07	-3.2494e-07	9.462e-11	-2.0200000000000007e-12	-1.07e-12	3.2486e-07	-3.249e-07	1.4464e-10	4.7e-13	2.0000000000000003e-14	3.2486e-07	-3.2506e-07	1.5646000000000002e-10	6.000000000000001e-14	-1.0100000000000001e-12	3.2486e-07	-3.2494e-07	2.1396000000000003e-10	-3.1000000000000004e-13	1.2000000000000002e-13	3.2478e-07	-3.2502e-07	2.2647e-10	-1.6100000000000002e-12	2.7e-13	3.2476e-07	-3.25e-07	2.4494000000000004e-10	-1.8400000000000002e-12	-1.03e-12	3.2474e-07	-3.2498e-07
-0.29	-1.5792e-10	-2.37e-12	3.4e-13	3.2544e-07	-3.2524e-07	-5.163000000000001e-11	-1.2400000000000002e-12	2.300000000000001e-13	3.2506e-07	-3.2502e-07	5.570000000000001e-12	-7.600000000000002e-13	-4.4000000000000004e-13	3.2494e-07	-3.2494e-07	3.099e-11	-2.16e-12	-4.800000000000001e-13	3.2486e-07	-3.2488e-07	6.196e-11	-1.04e-12	-1e-12	3.2498e-07	-3.2508e-07	9.649e-11	-4.2000000000000003e-13	-8.800000000000002e-13	3.248e-07	-3.2488e-07	1.3094000000000002e-10	-2.85e-12	-1.2000000000000002e-13	3.2482e-07	-3.249e-07	1.4663000000000001e-10	-1.3500000000000001e-12	-2e-13	3.2474e-07	-3.2488e-07	1.9866e-10	-5.7e-13	1.9000000000000002e-13	3.2478e-07	-3.249e-07	2.1062e-10	-1.7500000000000002e-12	-5e-14	3.2478e-07	-3.2506e-07	2.5239e-10	-8.2e-13	-7.600000000000002e-13	3.247e-07	-3.2498e-07
-0.285	-1.5938000000000002e-10	1.4e-13	-5.7e-13	3.254e-07	-3.252e-07	-5.3040000000000005e-11	-3.1e-12	8.000000000000001e-14	3.2514e-07	-3.2504e-07	-7.990000000000001e-12	-2.6000000000000002e-12	3.900000000000001e-13	3.2494e-07	-3.2496e-07	3.009e-11	-9.8e-13	-7.200000000000002e-13	3.2482e-07	-3.249e-07	6.633e-11	2.8e-13	-8.800000000000002e-13	3.2494e-07	-3.2502e-07	9.481e-11	5e-13	0.0	3.2484e-07	-3.2494e-07	1.2725e-10	-1.5200000000000002e-12	-1.4e-13	3.248e-07	-3.25e-07	1.4782e-10	-1.4900000000000001e-12	-9.200000000000001e-13	3.2472e-07	-3.2488e-07	1.8201000000000003e-10	-3.38e-12	-8.800000000000002e-13	3.248e-07	-3.2502e-07	2.0605000000000003e-10	-1.7200000000000001e-12	-7.900000000000001e-13	3.2476e-07	-3.25e-07	2.5382e-10	1.1100000000000001e-12	-2.7e-13	3.247e-07	-3.2506e-07
-0.28	-1.6098000000000002e-10	-1.9000000000000002e-13	-4.9e-13	3.2536e-07	-3.2518e-07	-5.1010000000000007e-11	-2.18e-12	-1.5200000000000002e-12	3.2516e-07	-3.2502e-07	-8.34e-12	-2.14e-12	-1.3300000000000002e-12	3.2496e-07	-3.2494e-07	3.0680000000000004e-11	-2.7e-13	-1.09e-12	3.2486e-07	-3.2496e-07	5.848e-11	-2.2500000000000003e-12	-2.0000000000000003e-14	3.2492e-07	-3.2498e-07	8.852e-11	-9.4e-13	3.0000000000000005e-14	3.2482e-07	-3.2494e-07	1.3507e-10	-1.3e-13	-5.300000000000002e-13	3.2476e-07	-3.249e-07	1.4641e-10	4.2000000000000003e-13	-4.3000000000000004e-13	3.2474e-07	-3.2488e-07	1.8668e-10	-2.8e-13	-2.03e-12	3.248e-07	-3.2504e-07	2.0973e-10	6.400000000000001e-13	-6.700000000000002e-13	3.248e-07	-3.2506e-07	2.3695e-10	-2.2500000000000003e-12	3.600000000000001e-13	3.2474e-07	-3.2502e-07
-0.275	-1.5730000000000002e-10	-1.6100000000000002e-12	-1.4e-13	3.2536e-07	-3.2522e-07	-5.6070000000000006e-11	7e-14	-1.4200000000000002e-12	3.251e-07	-3.2504e-07	-1.404e-11	-3.800000000000001e-13	-6.500000000000002e-13	3.2498e-07	-3.2494e-07	2.4410000000000003e-11	-1.95e-12	-1.03e-12	3.2498e-07	-3.249e-07	7.391e-11	-1.22e-12	-9.4e-13	3.2488e-07	-3.2498e-07	9.36e-11	-1.22e-12	-7.3e-13	3.2482e-07	-3.2492e-07	1.2071000000000002e-10	-1.65e-12	7.5e-13	3.2486e-07	-3.2492e-07	1.3372e-10	-6.1e-13	-1.26e-12	3.2476e-07	-3.2492e-07	1.7135e-10	1.9000000000000002e-13	-2.24e-12	3.2482e-07	-3.2506e-07	2.0150000000000003e-10	-8.400000000000001e-13	-3.2000000000000005e-13	3.248e-07	-3.2494e-07	2.4032e-10	-6.000000000000002e-13	-1.02e-12	3.2474e-07	-3.2496e-07
-0.27	-1.4901e-10	-9.200000000000001e-13	-9.5e-13	3.254e-07	-3.2524e-07	-6.378000000000001e-11	-8.600000000000001e-13	-6.8e-13	3.2512e-07	-3.2502e-07	-2.059e-11	4e-13	-4.0000000000000006e-14	3.2496e-07	-3.2498e-07	2.286e-11	-5e-13	-1.2500000000000001e-12	3.2494e-07	-3.2496e-07	6.315000000000001e-11	3.1000000000000004e-13	1.2000000000000002e-13	3.2494e-07	-3.2502e-07	9.75e-11	1.0500000000000002e-12	1.3e-13	3.2486e-07	-3.2494e-07	1.1565e-10	-2.92e-12	7e-14	3.2488e-07	-3.249e-07	1.3826000000000002e-10	-2.6100000000000004e-12	-8.600000000000001e-13	3.2476e-07	-3.2496e-07	1.4944e-10	-3.4e-13	-1.22e-12	3.2486e-07	-3.2506e-07	2.0652000000000003e-10	-1.65e-12	-5e-13	3.2476e-07	-3.249e-07	2.4014e-10	8.100000000000001e-13	-5.800000000000002e-13	3.2472e-07	-3.249e-07
-0.265	-1.4425000000000002e-10	8.600000000000001e-13	-7.5e-13	3.2542e-07	-3.2522e-07	-6.755e-11	-2.04e-12	-7.900000000000001e-13	3.2506e-07	-3.2506e-07	-1.706e-11	-2.59e-12	7.800000000000002e-13	3.2498e-07	-3.2494e-07	1.5920000000000002e-11	3.2000000000000005e-13	-9.200000000000001e-13	3.2496e-07	-3.2502e-07	5.499e-11	-2.7100000000000004e-12	-6.8e-13	3.2486e-07	-3.2496e-07	8.189e-11	-5.1e-13	-5.4e-13	3.2494e-07	-3.2496e-07	1.2260000000000002e-10	-1.0100000000000001e-12	-2.6e-13	3.2476e-07	-3.2486e-07	1.4402e-10	-3.600000000000001e-13	-5.500000000000001e-13	3.2476e-07	-3.2486e-07	1.7779e-10	-1.7600000000000002e-12	-9.5e-13	3.2482e-07	-3.2494e-07	2.1145e-10	-4.1e-13	-5.500000000000001e-13	3.2476e-07	-3.2494e-07	2.2658e-10	-5.800000000000002e-13	-3.000000000000001e-13	3.2474e-07	-3.2488e-07
-0.26	-1.566e-10	-4.600000000000002e-13	-9e-14	3.2536e-07	-3.252e-07	-6.734000000000001e-11	-4.2000000000000003e-13	-9e-14	3.2504e-07	-3.2506e-07	-1.139e-11	-9.700000000000001e-13	7e-14	3.2496e-07	-3.2496e-07	8.14e-12	-1.4e-12	-7.600000000000002e-13	3.2498e-07	-3.2492e-07	4.978e-11	-2.5e-13	-1.1000000000000001e-13	3.2496e-07	-3.2498e-07	8.506e-11	-1.5300000000000001e-12	-9.8e-13	3.2488e-07	-3.249e-07	1.116e-10	4.3000000000000004e-13	-5.2e-13	3.2476e-07	-3.2486e-07	1.3798e-10	6.6e-13	-5.6e-13	3.2476e-07	-3.2486e-07	1.9236e-10	-3.4400000000000007e-12	4.2000000000000003e-13	3.2482e-07	-3.25e-07	2.0013e-10	0.0	2.7e-13	3.2474e-07	-3.2496e-07	2.3185e-10	-2.14e-12	-8.000000000000001e-14	3.2472e-07	-3.249e-07
-0.255	-1.6270000000000002e-10	-2.6e-13	-1.09e-12	3.2528e-07	-3.252e-07	-7.291000000000001e-11	-2.8e-13	-2.5e-13	3.2504e-07	-3.2496e-07	-1.728e-11	-7.900000000000001e-13	-2e-13	3.2492e-07	-3.2494e-07	1.0340000000000002e-11	-1.2000000000000002e-13	-8.2e-13	3.2498e-07	-3.2498e-07	4.819e-11	-4.500000000000001e-13	-7.3e-13	3.2498e-07	-3.2502e-07	8.220000000000001e-11	-5.300000000000002e-13	-1.4e-13	3.2482e-07	-3.249e-07	1.0143e-10	-2.3000000000000003e-12	-6.3e-13	3.248e-07	-3.2486e-07	1.3002e-10	-1.3900000000000001e-12	-6.400000000000001e-13	3.2476e-07	-3.2494e-07	1.8068e-10	7.3e-13	-6.6e-13	3.2478e-07	-3.2488e-07	1.9105e-10	-2.9300000000000002e-12	-1e-13	3.2476e-07	-3.2494e-07	2.3135e-10	-1.2000000000000002e-13	-1.3e-13	3.2476e-07	-3.2494e-07
