|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	2.26000000000008e-09	-1.68800000000004e-08	-6.40000000000011e-09	-2.30800000000005e-08	-5.94800000000015e-08	8.2399999999984e-09
-0.295	1.17666666666669e-09	-1.11066666666667e-08	-5.70333333333338e-09	-1.42700000000001e-08	-4.60000000000003e-08	-6.1233333333342e-09
-0.29	1.7800000000001e-10	-5.59800000000004e-09	-3.21600000000004e-09	-1.04280000000001e-08	-3.55040000000001e-08	-2.02660000000005e-08
-0.285	-4.43000000000004e-10	-2.45399999999996e-09	-2.76000000000004e-09	-7.80799999999999e-09	-2.70859999999999e-08	-2.73980000000003e-08
-0.28	-6.33000000000003e-10	-5.69999999999968e-11	-2.95000000000007e-09	-5.49600000000006e-09	-2.0608e-08	-3.2576e-08
-0.275	-6.62000000000004e-10	4.34e-10	-3.59000000000003e-09	-6.04400000000008e-09	-1.696e-08	-3.2172e-08
-0.27	-5.17000000000001e-10	-5.59000000000001e-10	-4.21000000000001e-09	-7.23000000000005e-09	-1.39320000000001e-08	-2.61500000000001e-08
-0.265	-1.99999999999999e-10	-1.383e-09	-5.21600000000001e-09	-6.76600000000001e-09	-1.2306e-08	-2.29180000000001e-08
-0.26	-1.46999999999999e-10	-1.422e-09	-5.62199999999999e-09	-7.16799999999998e-09	-1.248e-08	-2.29499999999999e-08
-0.255	-2.75999999999998e-10	-1.003e-09	-3.59199999999997e-09	-8.50999999999995e-09	-1.2484e-08	-2.16959999999999e-08
-0.25	-2.68999999999995e-10	-3.75999999999991e-10	-1.07399999999997e-09	-7.78799999999995e-09	-1.151e-08	-2.24819999999999e-08
-0.245	-2.16999999999996e-10	-1.26999999999993e-10	-1.43999999999998e-09	-6.75399999999996e-09	-9.19399999999998e-09	-2.48639999999999e-08
-0.24	-1.29999999999998e-10	-5.07999999999998e-10	-1.59999999999999e-09	-6.45199999999997e-09	-7.81999999999999e-09	-2.4356e-08
-0.235	-4.8000000000003e-11	-1.62999999999994e-10	6.68000000000013e-10	-4.19400000000004e-09	-7.70000000000014e-09	-2.39020000000002e-08
-0.23	-3.40000000000029e-11	7.31000000000006e-10	-1.39999999999729e-11	-1.36400000000007e-09	-6.4560000000001e-09	-2.28640000000002e-08
