vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-7.4622e-08	1.473e-09	1.308e-11	6.9892e-07	-6.2542e-07	-4.6198e-08	1.2962e-09	1.222e-11	6.7686e-07	-6.3236e-07	-2.74932e-08	1.145e-09	1.213e-11	6.575e-07	-6.3118e-07	-1.53774e-08	1.0414e-09	1.082e-11	6.4512e-07	-6.3082e-07	-7.4061e-09	9.6897e-10	1.08e-11	6.3582e-07	-6.2938e-07	-2.6008e-09	9.2234e-10	1.094e-11	6.3086e-07	-6.2922e-07	3.8103e-10	8.9978e-10	1.006e-11	6.2622e-07	-6.2766e-07
1.195	-7.46632e-08	1.3851e-09	1.365e-11	6.985e-07	-6.2544e-07	-4.59006e-08	1.197e-09	1.353e-11	6.7678e-07	-6.319e-07	-2.73778e-08	1.0498e-09	1.071e-11	6.5764e-07	-6.3124e-07	-1.53454e-08	9.4822e-10	1.142e-11	6.4486e-07	-6.3048e-07	-7.3217e-09	8.7335e-10	1.311e-11	6.3594e-07	-6.2954e-07	-2.6121e-09	8.3584e-10	1.209e-11	6.3082e-07	-6.2922e-07	3.7917e-10	8.1049e-10	1.079e-11	6.2634e-07	-6.2776e-07
1.19	-7.44932e-08	1.2965e-09	1.574e-11	6.9862e-07	-6.2544e-07	-4.5806e-08	1.111e-09	1.381e-11	6.7588e-07	-6.3132e-07	-2.73964e-08	9.65e-10	1.214e-11	6.5754e-07	-6.3088e-07	-1.53132e-08	8.6328e-10	1.324e-11	6.4486e-07	-6.302e-07	-7.3122e-09	7.9594e-10	1.253e-11	6.361e-07	-6.2974e-07	-2.6038e-09	7.5289e-10	1.307e-11	6.3066e-07	-6.2874e-07	3.7891e-10	7.3258e-10	1.266e-11	6.2666e-07	-6.2754e-07
1.185	-7.43062e-08	1.2174e-09	1.609e-11	6.9842e-07	-6.2546e-07	-4.5709e-08	1.038e-09	1.376e-11	6.755e-07	-6.3098e-07	-2.74076e-08	8.8905e-10	1.344e-11	6.572e-07	-6.3078e-07	-1.53236e-08	7.8996e-10	1.24e-11	6.4474e-07	-6.3012e-07	-7.3495e-09	7.2496e-10	1.267e-11	6.3596e-07	-6.2946e-07	-2.6089e-09	6.8356e-10	1.328e-11	6.3078e-07	-6.2876e-07	3.7813e-10	6.5869e-10	1.279e-11	6.2618e-07	-6.2752e-07
1.18	-7.40088e-08	1.1437e-09	1.688e-11	6.9842e-07	-6.2526e-07	-4.55964e-08	9.692e-10	1.344e-11	6.753e-07	-6.306e-07	-2.73616e-08	8.1961e-10	1.44e-11	6.5702e-07	-6.3054e-07	-1.53482e-08	7.234e-10	1.309e-11	6.4432e-07	-6.2968e-07	-7.3559e-09	6.564e-10	1.368e-11	6.3576e-07	-6.2918e-07	-2.5896e-09	6.1893e-10	1.271e-11	6.3052e-07	-6.286e-07	3.791e-10	5.9519e-10	1.257e-11	6.2634e-07	-6.2734e-07
1.175	-7.39728e-08	1.0824e-09	1.73e-11	6.9834e-07	-6.2554e-07	-4.55294e-08	9.0318e-10	1.533e-11	6.7484e-07	-6.3018e-07	-2.72608e-08	7.5824e-10	1.462e-11	6.5662e-07	-6.3008e-07	-1.5296e-08	6.6225e-10	1.394e-11	6.4452e-07	-6.2976e-07	-7.3409e-09	5.9972e-10	1.457e-11	6.3598e-07	-6.292e-07	-2.5877e-09	5.6057e-10	1.418e-11	6.3034e-07	-6.2842e-07	3.7959e-10	5.3812e-10	1.334e-11	6.2668e-07	-6.2758e-07
1.17	-7.37938e-08	1.025e-09	1.794e-11	6.982e-07	-6.257e-07	-4.54282e-08	8.4244e-10	1.578e-11	6.7458e-07	-6.2968e-07	-2.73088e-08	7.0161e-10	1.47e-11	6.5634e-07	-6.2994e-07	-1.52934e-08	6.056e-10	1.454e-11	6.4438e-07	-6.2932e-07	-7.3413e-09	5.4729e-10	1.466e-11	6.357e-07	-6.2874e-07	-2.5939e-09	5.079e-10	1.41e-11	6.307e-07	-6.2822e-07	3.8102e-10	4.86e-10	1.516e-11	6.2674e-07	-6.2758e-07
1.165	-7.36236e-08	9.7247e-10	1.75e-11	6.9824e-07	-6.2562e-07	-4.53586e-08	7.8747e-10	1.644e-11	6.7436e-07	-6.2982e-07	-2.72172e-08	6.5117e-10	1.487e-11	6.5628e-07	-6.2972e-07	-1.52036e-08	5.571e-10	1.453e-11	6.4392e-07	-6.2932e-07	-7.3325e-09	4.9875e-10	1.469e-11	6.3586e-07	-6.2874e-07	-2.59e-09	4.6028e-10	1.426e-11	6.3068e-07	-6.283e-07	3.7997e-10	4.3864e-10	1.372e-11	6.2696e-07	-6.276e-07
1.16	-7.36976e-08	9.221e-10	1.896e-11	6.9836e-07	-6.2556e-07	-4.53802e-08	7.4395e-10	1.659e-11	6.7422e-07	-6.2958e-07	-2.72306e-08	6.0446e-10	1.542e-11	6.5602e-07	-6.2934e-07	-1.52358e-08	5.1192e-10	1.571e-11	6.4392e-07	-6.2918e-07	-7.3327e-09	4.5306e-10	1.683e-11	6.3556e-07	-6.285e-07	-2.5885e-09	4.1868e-10	1.475e-11	6.3074e-07	-6.2836e-07	3.8057e-10	3.9739e-10	1.374e-11	6.265e-07	-6.2706e-07
1.155	-7.34806e-08	8.7744e-10	2.003e-11	6.986e-07	-6.2588e-07	-4.53082e-08	6.9916e-10	1.765e-11	6.7398e-07	-6.2946e-07	-2.71718e-08	5.6303e-10	1.637e-11	6.5602e-07	-6.2954e-07	-1.52124e-08	4.7147e-10	1.772e-11	6.4358e-07	-6.2892e-07	-7.3133e-09	4.1558e-10	1.68e-11	6.3552e-07	-6.2872e-07	-2.5925e-09	3.7976e-10	1.705e-11	6.3028e-07	-6.279e-07	3.8119e-10	3.5954e-10	1.518e-11	6.2656e-07	-6.2742e-07
1.15	-7.3346e-08	8.4008e-10	2.01e-11	6.9834e-07	-6.2576e-07	-4.5204e-08	6.598e-10	1.757e-11	6.7374e-07	-6.2926e-07	-2.71408e-08	5.2505e-10	1.817e-11	6.5606e-07	-6.2904e-07	-1.51338e-08	4.3728e-10	1.788e-11	6.4382e-07	-6.2914e-07	-7.3046e-09	3.8152e-10	1.639e-11	6.3558e-07	-6.2888e-07	-2.5823e-09	3.4497e-10	1.612e-11	6.3046e-07	-6.2848e-07	3.812e-10	3.2625e-10	1.534e-11	6.2676e-07	-6.2726e-07
1.145	-7.32806e-08	8.0196e-10	2.112e-11	6.981e-07	-6.2562e-07	-4.51192e-08	6.2488e-10	1.849e-11	6.7326e-07	-6.2884e-07	-2.70218e-08	4.904e-10	1.846e-11	6.5584e-07	-6.2902e-07	-1.51914e-08	4.0517e-10	1.727e-11	6.439e-07	-6.2906e-07	-7.3143e-09	3.4912e-10	1.646e-11	6.355e-07	-6.2866e-07	-2.5871e-09	3.1414e-10	1.624e-11	6.3058e-07	-6.2838e-07	3.8168e-10	2.9575e-10	1.516e-11	6.2712e-07	-6.2766e-07
