vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	7.7589e-09	-6.603e-11	-8.4553e-09	2.37e-06	-2.3615e-06	4.234e-07	1.3205e-10	-4.0746e-07	2.3392e-06	-2.3346e-06	1.3054e-07	5.5235e-10	-3.091e-07	2.3442e-06	-2.3407e-06	-1.4332e-05	1.8054e-09	1.8626e-05	2.3479e-06	-2.3452e-06	-1.894e-05	7.2685e-09	3.696e-05	2.3595e-06	-2.358e-06	-1.9594e-05	8.50276e-08	4.7546e-05	2.3066e-06	-2.3715e-06	-2.0154e-05	1.6516e-06	5.1946e-05	9.5832e-07	-2.5311e-06
0.005	2.86244e-08	-7.202e-11	-3.0751e-08	2.3634e-06	-2.3596e-06	8.6302e-07	1.2908e-10	-9.1034e-07	2.3379e-06	-2.3331e-06	2.66e-05	5.4128e-10	-2.673e-05	2.3429e-06	-2.339e-06	7.1044e-05	1.7729e-09	-0.0002526	2.3501e-06	-2.3444e-06	4.82e-05	7.1199e-09	-0.00055484	2.3534e-06	-2.3503e-06	6.4118e-05	8.38542e-08	-0.00072874	2.3028e-06	-2.3664e-06	0.00082304	1.6365e-06	-0.00082554	9.5752e-07	-2.5179e-06
0.01	4.87696e-08	-6.983e-11	-5.0315e-08	2.361e-06	-2.3575e-06	1.3354e-06	1.2672e-10	-1.3335e-06	2.3361e-06	-2.332e-06	4.9324e-05	5.3627e-10	-4.9578e-05	2.3441e-06	-2.3388e-06	0.00051968	1.7395e-09	-0.00051882	2.3486e-06	-2.3444e-06	0.00115006	7.0389e-09	-0.0011624	2.3506e-06	-2.3489e-06	0.0015402	8.302e-08	-0.0015392	2.3004e-06	-2.3645e-06	0.0017404	1.6322e-06	-0.001738	9.5836e-07	-2.5126e-06
0.015	6.76518e-08	-6.825e-11	-6.91336e-08	2.3582e-06	-2.3562e-06	1.7095e-06	1.2462e-10	-1.7011e-06	2.3346e-06	-2.3315e-06	6.991e-05	5.2786e-10	-7.0104e-05	2.3421e-06	-2.3393e-06	0.00077582	1.7111e-09	-0.0007761	2.3464e-06	-2.3435e-06	0.0017732	6.9432e-09	-0.0017716	2.3488e-06	-2.3454e-06	0.0023568	8.27922e-08	-0.0023566	2.3024e-06	-2.363e-06	0.0026642	1.6305e-06	-0.0026646	9.562e-07	-2.5133e-06
0.02	8.5608e-08	-7.068e-11	-8.73264e-08	2.3557e-06	-2.3542e-06	2.0383e-06	1.2433e-10	-2.0002e-06	2.3374e-06	-2.3338e-06	8.7924e-05	5.2028e-10	-8.7856e-05	2.3412e-06	-2.3372e-06	0.00101476	1.6848e-09	-0.00101512	2.3456e-06	-2.3442e-06	0.0023614	6.8114e-09	-0.0023602	2.3488e-06	-2.3458e-06	0.0031518	8.22506e-08	-0.003155	2.2987e-06	-2.3636e-06	0.0035748	1.6268e-06	-0.003571	9.5602e-07	-2.5149e-06
0.025	1.027164e-07	-7.116e-11	-1.04305e-07	2.355e-06	-2.3522e-06	2.2868e-06	1.232e-10	-2.2737e-06	2.338e-06	-2.3322e-06	0.000103724	5.1288e-10	-0.000103892	2.3436e-06	-2.3391e-06	0.0012434	1.6601e-09	-0.0012446	2.3408e-06	-2.3395e-06	0.0029462	6.707e-09	-0.0029448	2.3512e-06	-2.3464e-06	0.003957	8.19476e-08	-0.0039568	2.3019e-06	-2.3629e-06	0.0044932	1.6268e-06	-0.0044898	9.5662e-07	-2.5144e-06
0.03	1.192e-07	-7.207e-11	-1.1998e-07	2.3553e-06	-2.3503e-06	2.5057e-06	1.1974e-10	-2.5234e-06	2.3376e-06	-2.3341e-06	0.00011804	5.0886e-10	-0.00011774	2.343e-06	-2.3371e-06	0.0014582	1.6359e-09	-0.0014578	2.3419e-06	-2.3392e-06	0.0035098	6.6158e-09	-0.0035092	2.3477e-06	-2.3463e-06	0.0047406	8.1536e-08	-0.0047414	2.2993e-06	-2.3627e-06	0.0053974	1.6226e-06	-0.005395	9.5676e-07	-2.5143e-06
0.035	1.3556e-07	-7.065e-11	-1.364e-07	2.3519e-06	-2.3494e-06	2.7155e-06	1.1983e-10	-2.7212e-06	2.3362e-06	-2.3321e-06	0.0001305	5.0036e-10	-0.00013016	2.3414e-06	-2.3369e-06	0.0016618	1.6111e-09	-0.0016612	2.3431e-06	-2.3403e-06	0.0040724	6.5107e-09	-0.0040694	2.3469e-06	-2.3442e-06	0.0055362	8.12414e-08	-0.0055324	2.2972e-06	-2.36e-06	0.0063072	1.6202e-06	-0.0063034	9.584e-07	-2.5124e-06
0.04	1.5016e-07	-7.223e-11	-1.509e-07	2.3507e-06	-2.3488e-06	2.9162e-06	1.2096e-10	-2.8814e-06	2.3364e-06	-2.3326e-06	0.00014122	4.9545e-10	-0.00014096	2.3417e-06	-2.3375e-06	0.001852	1.5951e-09	-0.0018506	2.3436e-06	-2.3406e-06	0.0046146	6.3997e-09	-0.0046142	2.3446e-06	-2.3427e-06	0.0063066	8.06648e-08	-0.0063048	2.299e-06	-2.3607e-06	0.0072006	1.6145e-06	-0.0072016	9.6004e-07	-2.5125e-06
0.045	1.6448e-07	-7.347e-11	-1.6534e-07	2.3495e-06	-2.3469e-06	3.0467e-06	1.1759e-10	-3.0609e-06	2.3359e-06	-2.3321e-06	0.00015092	4.9125e-10	-0.00015074	2.3416e-06	-2.3379e-06	0.0020318	1.5678e-09	-0.0020308	2.3398e-06	-2.339e-06	0.0051518	6.3429e-09	-0.005151	2.3428e-06	-2.3421e-06	0.0070824	8.04434e-08	-0.007084	2.2935e-06	-2.3573e-06	0.0081062	1.6152e-06	-0.0081062	9.5656e-07	-2.5103e-06
