Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	4.16e-07	1.06e-06	2.40000000000018e-07	2.98000000000001e-06	1.66e-06	1.21999999999996e-06
-0.295	4.10333333333335e-07	8.29666666666669e-07	6.92666666666677e-07	2.57666666666667e-06	1.725e-06	9.73333333333328e-07
-0.29	3.58400000000001e-07	8.36200000000003e-07	8.41800000000006e-07	1.934e-06	2.032e-06	1.585e-06
-0.285	3.32800000000001e-07	7.24800000000001e-07	1.0984e-06	1.591e-06	2.085e-06	1.941e-06
-0.28	3.05000000000001e-07	6.336e-07	1.1146e-06	1.441e-06	2.091e-06	2.38500000000001e-06
-0.275	3.006e-07	5.76800000000001e-07	1.0488e-06	1.365e-06	2.103e-06	2.827e-06
-0.27	3.02599999999999e-07	5.368e-07	1.1508e-06	1.302e-06	1.938e-06	2.968e-06
-0.265	3.08199999999999e-07	5.356e-07	1.1628e-06	1.382e-06	1.781e-06	2.777e-06
-0.26	3.28199999999999e-07	5.596e-07	1.0144e-06	1.496e-06	2.033e-06	2.703e-06
-0.255	3.21199999999999e-07	6.504e-07	1.0266e-06	1.378e-06	2.424e-06	2.77700000000001e-06
-0.25	3.16799999999999e-07	7.08399999999998e-07	1.1162e-06	1.28e-06	2.476e-06	2.71900000000001e-06
-0.245	3.402e-07	6.29599999999999e-07	1.0476e-06	1.441e-06	2.421e-06	2.577e-06
-0.24	3.332e-07	5.85399999999998e-07	9.162e-07	1.45199999999999e-06	2.478e-06	2.49399999999999e-06
-0.235	3.18e-07	6.32199999999998e-07	8.356e-07	1.348e-06	2.382e-06	2.43199999999999e-06
-0.23	3.386e-07	6.60599999999999e-07	7.94599999999999e-07	1.51e-06	2.142e-06	2.397e-06
-0.225	3.34800000000001e-07	7.028e-07	7.90599999999998e-07	1.654e-06	1.984e-06	2.476e-06
-0.22	3.208e-07	7.46799999999999e-07	8.63999999999997e-07	1.639e-06	2.069e-06	2.704e-06
-0.215	3.44600000000001e-07	7.46399999999999e-07	1.0076e-06	1.699e-06	2.224e-06	3.102e-06
-0.21	3.60600000000001e-07	7.776e-07	1.1912e-06	1.73100000000001e-06	2.26e-06	3.312e-06
-0.205	3.58000000000001e-07	7.856e-07	1.3034e-06	1.717e-06	2.27399999999999e-06	3.207e-06
