Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	8.7924e-05	0.005293892	0.0170752	0.013428	0.0167424	0.1686388
0.005	8.847e-05	0.00500856133333333	0.0380842666666667	0.0744306666666667	0.0985757	0.173690533333333
0.01	8.13778e-05	0.0045483768	0.04447572	0.0978652	0.13030624	0.17760392
0.015	7.424e-05	0.0041288984	0.05017088	0.1183936	0.15884776	0.18039216
0.02	6.52886e-05	0.0036764946	0.05174164	0.1281068	0.17325558	0.18228874
0.025	5.60958e-05	0.00325102	0.04747576	0.1214768	0.16618282	0.1824436
0.03	4.8019e-05	0.00286792	0.0431152	0.1139554	0.158262	0.18171
0.035	4.1443e-05	0.00252958	0.0406646	0.111466	0.156958	0.180958
0.04	3.6908e-05	0.00223308	0.0382964	0.10915	0.155648	0.180118
0.045	3.3368e-05	0.00196976	0.036	0.106848	0.154284	0.179284
0.05	2.9497e-05	0.0017442	0.033772	0.104438	0.152702	0.178654
0.055	2.6484e-05	0.001556	0.031664	0.102004	0.151128	0.17826
0.06	2.4625e-05	0.0013942	0.02969	0.099624	0.149946	0.177692
0.065	2.249e-05	0.0012518	0.027796	0.097212	0.14892	0.176936
0.07	2.0247e-05	0.0011306	0.026018	0.09477	0.147652	0.176184
0.075	1.867e-05	0.0010288	0.02437	0.092346	0.146322	0.175142
0.08	1.7201e-05	0.000937	0.022786	0.089932	0.144934	0.173814
0.085	1.5517e-05	0.0008568	0.021276	0.08751	0.143122	0.17272
0.09	1.4179e-05	0.0007926	0.019894	0.085062	0.141128	0.1718
0.095	1.3548e-05	0.0007358	0.018598	0.082574	0.1393	0.17074
0.1	1.3278e-05	0.0006824	0.017372	0.080122	0.13752	0.16972
0.105	1.2927e-05	0.000639	0.016244	0.077894	0.13574	0.16874
0.11	1.2662e-05	0.0006032	0.015212	0.075828	0.134	0.16768
0.115	1.2309e-05	0.0005696	0.01424	0.07354	0.1321	0.16644
0.12	1.1744e-05	0.0005424	0.01333	0.071166	0.13018	0.16524
0.125	1.1263e-05	0.0005236	0.012534	0.068862	0.12842	0.16428
0.13	1.0913e-05	0.0005068	0.011784	0.066256	0.12662	0.16332
0.135	1.0772e-05	0.0004886	0.011052	0.06347	0.12468	0.16214
0.14	1.1075e-05	0.000476	0.01044	0.06106	0.12272	0.161
0.145	1.1384e-05	0.000467	0.009892	0.05884	0.12078	0.15988
0.15	1.1329e-05	0.000456400000000001	0.00932399999999999	0.0566	0.11882	0.15848
0.155	1.1386e-05	0.000451200000000001	0.00883599999999999	0.0545	0.11684	0.15706
0.16	1.1451e-05	0.00045	0.00843199999999999	0.05242	0.1149	0.15586
0.165	1.1073e-05	0.0004436	0.00802	0.0503	0.11298	0.1547
0.17	1.0876e-05	0.0004336	0.007654	0.04822	0.11086	0.15336
0.175	1.0867e-05	0.000424199999999999	0.00737600000000001	0.0463	0.10866	0.152
0.18	1.0411e-05	0.000416599999999999	0.00711200000000001	0.04452	0.1066	0.1506
0.185	1.0239e-05	0.000415199999999999	0.00684	0.04274	0.10458	0.1491
0.19	1.0593e-05	0.000415999999999999	0.00658199999999999	0.04098	0.10254	0.1477
0.195	1.096e-05	0.000415	0.00634800000000001	0.03934	0.10052	0.14644
0.2	1.1212e-05	0.000414400000000001	0.00616800000000001	0.03774	0.0984400000000001	0.14512
0.205	1.1469e-05	0.000410400000000001	0.006022	0.0361	0.09624	0.14366
0.21	1.2074e-05	0.000402600000000001	0.005852	0.03456	0.09398	0.14212
0.215	1.234e-05	0.000395200000000001	0.00569	0.03314	0.09182	0.1405
0.22	1.1919e-05	0.0003916	0.00556199999999999	0.03174	0.08976	0.1389
0.225	1.2016e-05	0.0003912	0.005418	0.03034	0.0876	0.13724
0.23	1.2017e-05	0.000392	0.00526800000000001	0.02904	0.08552	0.13558
0.235	1.1393e-05	0.0003938	0.00516200000000002	0.02786	0.0835	0.13404
0.24	1.1279e-05	0.0003958	0.00509200000000001	0.02676	0.08134	0.1324
0.245	1.1238e-05	0.0003964	0.00502000000000001	0.02574	0.07924	0.13066
0.25	1.1055e-05	0.000398599999999999	0.004952	0.02474	0.07728	0.12912
0.255	1.13e-05	0.000400999999999999	0.00491	0.0238	0.07524	0.12758
0.26	1.0918e-05	0.0003992	0.00488199999999999	0.0229	0.07314	0.12584
0.265	1.0227e-05	0.000398	0.00483799999999999	0.0219599999999999	0.0710799999999999	0.1241
0.27	1.0157e-05	0.0003996	0.004768	0.0211	0.06896	0.1223
0.275	9.90200000000001e-06	0.0004014	0.00467200000000001	0.02038	0.0669200000000001	0.12044
0.28	1.0086e-05	0.0004012	0.004576	0.01964	0.0649200000000001	0.11856
0.285	1.0802e-05	0.000402000000000001	0.00453199999999999	0.0189800000000001	0.06296	0.11672
0.29	1.1054e-05	0.000406600000000001	0.00451399999999999	0.0184000000000001	0.06114	0.11498
0.295	1.1595e-05	0.000407	0.004474	0.01772	0.05934	0.11322
0.3	1.2213e-05	0.0004022	0.004436	0.01712	0.05752	0.11136
0.305	1.2166e-05	0.000402	0.004424	0.01668	0.05576	0.10952
0.31	1.2193e-05	0.000401200000000001	0.00439000000000001	0.01624	0.0540400000000001	0.10766
0.315	1.208e-05	0.0003976	0.00432600000000001	0.0158	0.0523	0.10576
0.32	1.1833e-05	0.000399399999999999	0.00430599999999999	0.01538	0.0506599999999999	0.10394
0.325	1.2089e-05	0.0003998	0.00432399999999999	0.01494	0.0490599999999999	0.10206
0.33	1.2009e-05	0.0003962	0.004314	0.01458	0.0474599999999999	0.10012
0.335	1.1748e-05	0.000398	0.00428200000000001	0.01426	0.0459200000000001	0.0982400000000002
0.34	1.2455e-05	0.000402000000000001	0.004282	0.0139999999999999	0.0444600000000001	0.0963400000000002
0.345	1.2685e-05	0.000401600000000001	0.004292	0.0138399999999999	0.04304	0.0943400000000002
0.35	1.1986e-05	0.000400000000000001	0.00427000000000001	0.01358	0.04162	0.0923600000000002
0.355	1.1921e-05	0.000400200000000001	0.00422000000000001	0.0132	0.04024	0.0904600000000001
0.36	1.2081e-05	0.000402400000000001	0.00414200000000001	0.01284	0.0389199999999999	0.0885599999999999
0.365	1.1962e-05	0.000405400000000001	0.00408200000000001	0.0126	0.0376399999999999	0.0867
0.37	1.2012e-05	0.0004078	0.00405600000000001	0.01244	0.03636	0.0849599999999999
0.375	1.2224e-05	0.000409999999999999	0.004034	0.01224	0.03518	0.0831999999999998
0.38	1.2356e-05	0.000411799999999999	0.00404799999999999	0.01202	0.0340999999999999	0.0813199999999998
0.385	1.2064e-05	0.000410999999999998	0.00409999999999999	0.01186	0.03298	0.0794199999999998
0.39	1.1745e-05	0.000407999999999998	0.00412399999999999	0.01164	0.0318600000000001	0.0775199999999999
0.395	1.2303e-05	0.000407599999999999	0.00410399999999999	0.01136	0.0308600000000001	0.07564
0.4	1.2726e-05	0.0004096	0.00407399999999999	0.0112	0.0299400000000001	0.0738800000000002
0.405	1.211e-05	0.000409200000000001	0.00402999999999999	0.0110999999999999	0.0290800000000001	0.0721000000000002
0.41	1.2004e-05	0.000406400000000001	0.00398400000000001	0.01098	0.02828	0.0702400000000001
0.415	1.2674e-05	0.000406800000000001	0.00394800000000001	0.01088	0.02748	0.0685200000000001
0.42	1.2434e-05	0.000413200000000001	0.00393200000000001	0.01082	0.0268	0.06688
0.425	1.219e-05	0.0004182	0.00394200000000001	0.01074	0.02608	0.0651399999999999
0.43	1.3247e-05	0.0004188	0.00393200000000001	0.0106600000000001	0.0252000000000001	0.0633999999999999
0.435	1.3961e-05	0.0004206	0.00392199999999999	0.0106400000000001	0.0245	0.0618
0.44	1.3688e-05	0.000419199999999999	0.00393399999999998	0.0105800000000001	0.0239999999999999	0.0602
0.445	1.3656e-05	0.000408799999999999	0.00393399999999998	0.01044	0.0233599999999999	0.0584999999999999
