vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	-4.91e-12	-5.2643e-09	1.6e-12	3.1696e-07	-3.1174e-07	7.844e-10	-5.8811e-09	-4.64e-12	3.1672e-07	-3.1176e-07	2.0623e-09	-7.0327e-09	3.44e-12	3.167e-07	-3.1186e-07	3.9428e-09	-8.8184e-09	7.03e-12	3.1662e-07	-3.1192e-07	6.5222e-09	-1.13166e-08	3.76e-12	3.1662e-07	-3.1194e-07	1.0271e-08	-1.4966e-08	-3.54e-12	3.1646e-07	-3.1196e-07	1.63012e-08	-2.09258e-08	-8.65e-12	3.1658e-07	-3.1198e-07
-0.295	-2.227e-11	-4.8021e-09	-2.87e-12	3.1716e-07	-3.123e-07	7.6184e-10	-5.3769e-09	9.01e-12	3.1674e-07	-3.123e-07	2.0161e-09	-6.5094e-09	-3.01e-12	3.1692e-07	-3.1234e-07	3.8683e-09	-8.2776e-09	-1.272e-11	3.1668e-07	-3.1242e-07	6.4241e-09	-1.07432e-08	1.79e-12	3.1678e-07	-3.1236e-07	1.01258e-08	-1.43404e-08	-2.64e-12	3.165e-07	-3.1222e-07	1.60536e-08	-2.0177e-08	-5.9e-13	3.1666e-07	-3.1224e-07
-0.29	-2.116e-11	-4.3458e-09	-2.5e-12	3.1696e-07	-3.1254e-07	7.2786e-10	-4.9173e-09	-3.73e-12	3.1678e-07	-3.1252e-07	1.9531e-09	-6.0257e-09	-5.27e-12	3.1688e-07	-3.1282e-07	3.8122e-09	-7.7809e-09	1.98e-12	3.1666e-07	-3.1264e-07	6.3195e-09	-1.01992e-08	-4.81e-12	3.1672e-07	-3.1276e-07	9.986e-09	-1.37536e-08	7.1e-13	3.1652e-07	-3.127e-07	1.57924e-08	-1.94842e-08	6.26e-12	3.166e-07	-3.129e-07
-0.285	-5.286e-11	-3.9457e-09	3.3e-12	3.172e-07	-3.1316e-07	7.0252e-10	-4.497e-09	-3.07e-12	3.1678e-07	-3.1296e-07	1.9245e-09	-5.5908e-09	1.17e-12	3.1672e-07	-3.1312e-07	3.7548e-09	-7.3224e-09	3.34e-12	3.1666e-07	-3.1314e-07	6.2295e-09	-9.71e-09	-2.6e-13	3.1678e-07	-3.1322e-07	9.8396e-09	-1.32294e-08	9.1e-13	3.1666e-07	-3.1308e-07	1.5605e-08	-1.89074e-08	2.15e-12	3.1662e-07	-3.1324e-07
-0.28	-4.665e-11	-3.5714e-09	-6.2e-12	3.1716e-07	-3.1352e-07	6.8207e-10	-4.1131e-09	9.13e-12	3.1696e-07	-3.135e-07	1.8574e-09	-5.1806e-09	1.46e-12	3.169e-07	-3.1356e-07	3.6608e-09	-6.8834e-09	-1.079e-11	3.167e-07	-3.1354e-07	6.1305e-09	-9.2662e-09	4.87e-12	3.1666e-07	-3.1336e-07	9.6886e-09	-1.27248e-08	-2.72e-12	3.1652e-07	-3.1356e-07	1.52936e-08	-1.82444e-08	-4.76e-12	3.1644e-07	-3.1366e-07
-0.275	-7.408e-11	-3.2434e-09	-1.97e-12	3.1692e-07	-3.1352e-07	6.4272e-10	-3.7669e-09	-9.35e-12	3.1702e-07	-3.1388e-07	1.8283e-09	-4.8197e-09	-1.082e-11	3.1668e-07	-3.1358e-07	3.607e-09	-6.5031e-09	8.03e-12	3.1668e-07	-3.137e-07	6.0403e-09	-8.8559e-09	-3.07e-12	3.1666e-07	-3.138e-07	9.5483e-09	-1.22662e-08	-3.79e-12	3.1648e-07	-3.138e-07	1.51026e-08	-1.77244e-08	-1.85e-12	3.1648e-07	-3.137e-07
-0.27	-7.735e-11	-2.9353e-09	1.77e-12	3.1702e-07	-3.1388e-07	6.3482e-10	-3.4482e-09	1e-14	3.1676e-07	-3.1406e-07	1.7718e-09	-4.4751e-09	3.47e-12	3.169e-07	-3.1414e-07	3.5329e-09	-6.1429e-09	-3.6e-13	3.167e-07	-3.1422e-07	5.9571e-09	-8.4729e-09	5.19e-12	3.1656e-07	-3.1402e-07	9.4032e-09	-1.1828e-08	2.17e-12	3.1668e-07	-3.1418e-07	1.4827e-08	-1.71662e-08	6.64e-12	3.1648e-07	-3.1406e-07
-0.265	-8.784e-11	-2.6616e-09	-6.55e-12	3.1696e-07	-3.1412e-07	5.8975e-10	-3.1647e-09	2e-12	3.1672e-07	-3.1418e-07	1.7369e-09	-4.1746e-09	2.41e-12	3.1674e-07	-3.1446e-07	3.4687e-09	-5.8128e-09	-4.49e-12	3.1666e-07	-3.1426e-07	5.8862e-09	-8.1308e-09	-1.53e-12	3.166e-07	-3.143e-07	9.2624e-09	-1.14388e-08	8e-13	3.1668e-07	-3.1442e-07	1.46126e-08	-1.66826e-08	1.3e-12	3.166e-07	-3.143e-07
-0.26	-1.049e-10	-2.4119e-09	-1.71e-12	3.1708e-07	-3.1432e-07	5.8495e-10	-2.9005e-09	-6.57e-12	3.1676e-07	-3.145e-07	1.683e-09	-3.894e-09	-8.42e-12	3.168e-07	-3.1448e-07	3.4077e-09	-5.5137e-09	9.04e-12	3.167e-07	-3.1456e-07	5.7616e-09	-7.7896e-09	-2.3e-13	3.1658e-07	-3.1456e-07	9.113e-09	-1.10638e-08	1.06e-12	3.1666e-07	-3.1452e-07	1.43792e-08	-1.6232e-08	-6.15e-12	3.1664e-07	-3.1454e-07
-0.255	-1.0145e-10	-2.1906e-09	6.04e-12	3.1714e-07	-3.148e-07	5.4896e-10	-2.6653e-09	-1.27e-12	3.1672e-07	-3.1458e-07	1.6473e-09	-3.6353e-09	8.2e-12	3.1676e-07	-3.147e-07	3.3474e-09	-5.2408e-09	-1.97e-12	3.1684e-07	-3.1464e-07	5.6844e-09	-7.4923e-09	1.49e-12	3.1654e-07	-3.1468e-07	8.993e-09	-1.07194e-08	-2.1e-13	3.1652e-07	-3.149e-07	1.41646e-08	-1.57708e-08	-3.52e-12	3.1666e-07	-3.1496e-07
