Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-4.51199999999999e-09	-9.23999999999993e-09	-1.49e-08	-1.962e-08	-2.90399999999999e-08	-4.95199999999996e-08
-0.295	-5.12933333333333e-09	-9.78666666666663e-09	-1.3695e-08	-1.981e-08	-2.879e-08	-4.91966666666665e-08
-0.29	-5.18460000000001e-09	-9.66399999999999e-09	-1.3858e-08	-1.9504e-08	-2.8997e-08	-4.9004e-08
-0.285	-5.35270000000001e-09	-9.63400000000001e-09	-1.3635e-08	-1.9206e-08	-2.8956e-08	-4.879e-08
-0.28	-5.33830000000001e-09	-9.38800000000001e-09	-1.3501e-08	-1.8492e-08	-2.8915e-08	-4.83160000000001e-08
-0.275	-5.20810000000001e-09	-9.18200000000001e-09	-1.3695e-08	-1.8015e-08	-2.8964e-08	-4.81200000000001e-08
-0.27	-5.0636e-09	-9.093e-09	-1.3511e-08	-1.8152e-08	-2.8724e-08	-4.7604e-08
-0.265	-4.96139999999999e-09	-8.88199999999999e-09	-1.2996e-08	-1.8155e-08	-2.7904e-08	-4.6482e-08
-0.26	-4.7769e-09	-8.77099999999999e-09	-1.2808e-08	-1.8037e-08	-2.7063e-08	-4.5554e-08
-0.255	-4.6235e-09	-8.67899999999999e-09	-1.269e-08	-1.8328e-08	-2.6684e-08	-4.4522e-08
-0.25	-4.4711e-09	-8.514e-09	-1.2493e-08	-1.8324e-08	-2.6227e-08	-4.3576e-08
-0.245	-4.3473e-09	-8.361e-09	-1.244e-08	-1.7662e-08	-2.5439e-08	-4.3018e-08
-0.24	-4.2884e-09	-8.21100000000001e-09	-1.2403e-08	-1.7264e-08	-2.5102e-08	-4.2076e-08
-0.235	-4.2695e-09	-8.026e-09	-1.2285e-08	-1.7128e-08	-2.5072e-08	-4.0724e-08
-0.23	-4.2517e-09	-7.857e-09	-1.2156e-08	-1.6917e-08	-2.451e-08	-3.95e-08
-0.225	-4.1445e-09	-7.747e-09	-1.2071e-08	-1.671e-08	-2.3995e-08	-3.8588e-08
-0.22	-4.0577e-09	-7.511e-09	-1.1951e-08	-1.6631e-08	-2.3922e-08	-3.7886e-08
-0.215	-3.7939e-09	-7.461e-09	-1.1752e-08	-1.6472e-08	-2.3786e-08	-3.7678e-08
-0.21	-3.5778e-09	-7.433e-09	-1.1559e-08	-1.6173e-08	-2.3475e-08	-3.78e-08
-0.205	-3.4692e-09	-7.255e-09	-1.1356e-08	-1.5882e-08	-2.3185e-08	-3.7316e-08
-0.2	-3.2391e-09	-7.197e-09	-1.1201e-08	-1.5724e-08	-2.2829e-08	-3.6088e-08
-0.195	-3.1809e-09	-7.125e-09	-1.1173e-08	-1.5527e-08	-2.2339e-08	-3.4954e-08
-0.19	-3.3105e-09	-6.813e-09	-1.1082e-08	-1.5216e-08	-2.2049e-08	-3.4138e-08
-0.185	-3.3001e-09	-6.588e-09	-1.0951e-08	-1.5143e-08	-2.1907e-08	-3.362e-08
-0.18	-3.1956e-09	-6.4924e-09	-1.0846e-08	-1.5026e-08	-2.1818e-08	-3.3656e-08
-0.175	-3.2091e-09	-6.2042e-09	-1.0691e-08	-1.4848e-08	-2.1578e-08	-3.38e-08
-0.17	-3.0995e-09	-6.0666e-09	-1.0453e-08	-1.4667e-08	-2.1228e-08	-3.3248e-08
-0.165	-2.8534e-09	-6.0361e-09	-1.0302e-08	-1.4491e-08	-2.0823e-08	-3.2298e-08
-0.16	-2.7708e-09	-5.925e-09	-1.0184e-08	-1.4307e-08	-2.0332e-08	-3.1378e-08
-0.155	-2.7185e-09	-5.8462e-09	-1.0022e-08	-1.4183e-08	-1.9609e-08	-3.0552e-08
-0.15	-2.6868e-09	-5.7772e-09	-9.93500000000001e-09	-1.4114e-08	-1.9087e-08	-3.0106e-08
-0.145	-2.7487e-09	-5.6728e-09	-9.834e-09	-1.3975e-08	-1.9431e-08	-2.9928e-08
-0.14	-2.6709e-09	-5.5066e-09	-9.712e-09	-1.385e-08	-1.9604e-08	-2.969e-08
-0.135	-2.4347e-09	-5.3708e-09	-9.491e-09	-1.3658e-08	-1.9333e-08	-2.9295e-08
-0.13	-2.2854e-09	-5.2763e-09	-9.33e-09	-1.3464e-08	-1.9275e-08	-2.8865e-08
-0.125	-2.1889e-09	-5.1197e-09	-9.158e-09	-1.3167e-08	-1.9252e-08	-2.8448e-08
-0.12	-2.0363e-09	-4.9317e-09	-8.969e-09	-1.3019e-08	-1.8801e-08	-2.7994e-08
-0.115	-2.0722e-09	-4.8365e-09	-8.86800000000001e-09	-1.2991e-08	-1.8292e-08	-2.7518e-08
-0.11	-2.2016e-09	-4.661e-09	-8.778e-09	-1.2891e-08	-1.7808e-08	-2.6999e-08
-0.105	-2.2224e-09	-4.4539e-09	-8.645e-09	-1.2863e-08	-1.7451e-08	-2.6443e-08
-0.1	-2.1458e-09	-4.4212e-09	-8.462e-09	-1.2806e-08	-1.7487e-08	-2.5923e-08
-0.095	-1.9574e-09	-4.3614e-09	-8.374e-09	-1.2616e-08	-1.7349e-08	-2.5572e-08
-0.09	-1.7531e-09	-4.3363e-09	-8.202e-09	-1.2276e-08	-1.6909e-08	-2.5378e-08
-0.085	-1.5912e-09	-4.2755e-09	-8.065e-09	-1.1996e-08	-1.674e-08	-2.4975e-08
