Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-2.64e-09	-2.372e-09	-3.17799999999999e-09	-3.30999999999999e-09	-2.414e-09	-3.44799999999999e-09	-4.85599999999999e-09	-3.938e-09	-4.97e-09	-4.89199999999999e-09
-0.295	-2.82366666666666e-09	-2.582e-09	-3.12383333333333e-09	-3.22566666666666e-09	-2.53466666666666e-09	-3.44683333333333e-09	-4.25316666666666e-09	-3.81683333333333e-09	-4.5655e-09	-4.40083333333333e-09
-0.29	-2.5901e-09	-2.6674e-09	-2.9725e-09	-2.8621e-09	-2.865e-09	-3.5318e-09	-3.7271e-09	-3.5446e-09	-4.18360000000001e-09	-4.2542e-09
-0.285	-2.5944e-09	-2.7211e-09	-2.8839e-09	-2.8497e-09	-3.0684e-09	-3.503e-09	-3.3697e-09	-3.4681e-09	-3.9083e-09	-4.0275e-09
-0.28	-2.4136e-09	-2.644e-09	-2.7761e-09	-2.8464e-09	-3.2396e-09	-3.38710000000001e-09	-3.2161e-09	-3.4015e-09	-3.7243e-09	-3.86740000000001e-09
-0.275	-2.362e-09	-2.6216e-09	-2.7003e-09	-2.9961e-09	-3.4097e-09	-3.25980000000001e-09	-3.2978e-09	-3.4845e-09	-3.70840000000001e-09	-3.81260000000001e-09
-0.27	-2.4247e-09	-2.6052e-09	-2.6662e-09	-3.1647e-09	-3.3482e-09	-3.1258e-09	-3.4167e-09	-3.6472e-09	-3.7707e-09	-3.7511e-09
-0.265	-2.352e-09	-2.4667e-09	-2.6257e-09	-3.0963e-09	-3.0721e-09	-2.9731e-09	-3.4504e-09	-3.6992e-09	-3.7507e-09	-3.7686e-09
-0.26	-2.2284e-09	-2.2931e-09	-2.5775e-09	-2.8484e-09	-2.6546e-09	-2.8366e-09	-3.4189e-09	-3.5203e-09	-3.6835e-09	-3.8095e-09
-0.255	-2.1925e-09	-2.2769e-09	-2.482e-09	-2.4506e-09	-2.3045e-09	-2.8978e-09	-3.1907e-09	-3.3051e-09	-3.5303e-09	-3.7842e-09
-0.25	-2.0564e-09	-2.2011e-09	-2.3855e-09	-2.1125e-09	-2.2156e-09	-2.979e-09	-2.8659e-09	-3.1118e-09	-3.3478e-09	-3.6954e-09
-0.245	-1.9468e-09	-2.0728e-09	-2.2823e-09	-2.0951e-09	-2.3427e-09	-2.8088e-09	-2.6402e-09	-2.9133e-09	-3.1696e-09	-3.4752e-09
-0.24	-1.9278e-09	-2.0466e-09	-2.1884e-09	-2.2575e-09	-2.5197e-09	-2.713e-09	-2.5897e-09	-2.7432e-09	-2.9722e-09	-3.2792e-09
-0.235	-1.9111e-09	-2.0769e-09	-2.0872e-09	-2.3616e-09	-2.7509e-09	-2.6851e-09	-2.6699e-09	-2.8006e-09	-2.9858e-09	-3.1209e-09
-0.23	-1.9277e-09	-2.0287e-09	-2.0324e-09	-2.5267e-09	-2.9232e-09	-2.4714e-09	-2.7037e-09	-2.9296e-09	-2.9487e-09	-3.0323e-09
-0.225	-1.8617e-09	-1.8857e-09	-1.9742e-09	-2.5052e-09	-2.6237e-09	-2.2249e-09	-2.7454e-09	-2.8609e-09	-2.8947e-09	-2.9759e-09
-0.22	-1.7055e-09	-1.8569e-09	-1.9127e-09	-2.2201e-09	-2.1841e-09	-2.2576e-09	-2.7307e-09	-2.8265e-09	-2.9276e-09	-2.9884e-09
-0.215	-1.4866e-09	-1.7811e-09	-2.0602e-09	-2.1476e-09	-2.1372e-09	-2.3078e-09	-2.5707e-09	-2.7337e-09	-2.8969e-09	-2.9542e-09
-0.21	-1.4952e-09	-1.6456e-09	-2.0234e-09	-2.0458e-09	-2.1184e-09	-2.1945e-09	-2.4218e-09	-2.5092e-09	-2.8617e-09	-2.7505e-09
-0.205	-1.5566e-09	-1.6074e-09	-1.7617e-09	-1.7709e-09	-1.8767e-09	-2.1385e-09	-2.2995e-09	-2.4217e-09	-2.7074e-09	-2.7158e-09
-0.2	-1.4513e-09	-1.6053e-09	-1.7516e-09	-1.7287e-09	-1.7962e-09	-2.031e-09	-2.165e-09	-2.4197e-09	-2.4802e-09	-2.7733e-09
-0.195	-1.4954e-09	-1.5683e-09	-1.7538e-09	-1.7638e-09	-1.7508e-09	-1.9711e-09	-2.0522e-09	-2.2468e-09	-2.3682e-09	-2.665e-09
-0.19	-1.5159e-09	-1.5174e-09	-1.5094e-09	-1.4984e-09	-1.5828e-09	-1.9213e-09	-1.9823e-09	-2.1361e-09	-2.2772e-09	-2.5222e-09
-0.185	-1.3772e-09	-1.4922e-09	-1.4412e-09	-1.3562e-09	-1.6224e-09	-1.9065e-09	-1.8771e-09	-2.1804e-09	-2.1108e-09	-2.4664e-09
-0.18	-1.2243e-09	-1.4064e-09	-1.5662e-09	-1.5571e-09	-1.8269e-09	-1.9823e-09	-1.7912e-09	-2.0098e-09	-2.0965e-09	-2.3379e-09
-0.175	-1.1764e-09	-1.3055e-09	-1.4191e-09	-1.5985e-09	-1.9162e-09	-1.9625e-09	-1.8918e-09	-1.7648e-09	-2.1685e-09	-2.132e-09
-0.17	-1.2201e-09	-1.2679e-09	-1.2519e-09	-1.5775e-09	-1.9843e-09	-1.8814e-09	-1.9513e-09	-1.8172e-09	-2.071e-09	-2.079e-09
-0.165	-1.1988e-09	-1.2209e-09	-1.2802e-09	-1.5608e-09	-1.7684e-09	-1.6575e-09	-1.9054e-09	-1.869e-09	-1.965e-09	-2.0971e-09
-0.16	-1.0869e-09	-1.1887e-09	-1.2498e-09	-1.3956e-09	-1.3443e-09	-1.4729e-09	-1.791e-09	-1.813e-09	-1.8647e-09	-2.0675e-09
-0.155	-9.43299999999999e-10	-1.1217e-09	-1.2362e-09	-1.1833e-09	-1.1276e-09	-1.3745e-09	-1.7308e-09	-1.7897e-09	-1.773e-09	-1.9907e-09
-0.15	-9.269e-10	-1.1116e-09	-1.2298e-09	-1.0274e-09	-1.1e-09	-1.3817e-09	-1.6085e-09	-1.8122e-09	-1.7678e-09	-1.9283e-09
-0.145	-8.83900000000001e-10	-1.0585e-09	-1.198e-09	-1.0307e-09	-1.3551e-09	-1.3981e-09	-1.399e-09	-1.7041e-09	-1.7233e-09	-1.8983e-09
-0.14	-8.42500000000001e-10	-9.02200000000001e-10	-1.0769e-09	-1.0725e-09	-1.5696e-09	-1.3347e-09	-1.4338e-09	-1.4929e-09	-1.7304e-09	-1.8461e-09
-0.135	-8.83600000000001e-10	-8.88800000000001e-10	-9.33200000000001e-10	-1.2013e-09	-1.4798e-09	-1.4189e-09	-1.4941e-09	-1.492e-09	-1.7416e-09	-1.8844e-09
-0.13	-8.47300000000001e-10	-8.776e-10	-8.86e-10	-1.2796e-09	-1.233e-09	-1.4196e-09	-1.4388e-09	-1.4429e-09	-1.6874e-09	-1.8899e-09
-0.125	-8.206e-10	-8.306e-10	-8.587e-10	-1.2061e-09	-9.35899999999999e-10	-1.2623e-09	-1.3395e-09	-1.3914e-09	-1.5603e-09	-1.7752e-09
-0.12	-7.45199999999999e-10	-8.19499999999999e-10	-8.534e-10	-1.0558e-09	-6.171e-10	-1.068e-09	-1.3474e-09	-1.4227e-09	-1.4328e-09	-1.6402e-09
-0.115	-7.07099999999999e-10	-8.71999999999999e-10	-7.961e-10	-8.756e-10	-5.909e-10	-1.0409e-09	-1.2296e-09	-1.4656e-09	-1.4083e-09	-1.5244e-09
-0.11	-6.542e-10	-8.339e-10	-8.431e-10	-7.96e-10	-9.266e-10	-1.048e-09	-9.98700000000001e-10	-1.4415e-09	-1.3204e-09	-1.4414e-09
-0.105	-5.837e-10	-7.513e-10	-8.431e-10	-7.273e-10	-1.1885e-09	-9.59e-10	-1.0397e-09	-1.3447e-09	-1.2915e-09	-1.3851e-09
-0.1	-5.965e-10	-7.392e-10	-7.59e-10	-7.733e-10	-1.3687e-09	-9.927e-10	-1.0631e-09	-1.2613e-09	-1.357e-09	-1.3911e-09
-0.095	-5.74700000000001e-10	-6.04400000000001e-10	-7.76000000000001e-10	-8.378e-10	-1.216e-09	-1.0035e-09	-1.0091e-09	-1.1379e-09	-1.3636e-09	-1.409e-09
-0.09	-5.602e-10	-5.36900000000001e-10	-7.472e-10	-8.237e-10	-7.633e-10	-1.0007e-09	-9.995e-10	-1.0676e-09	-1.2752e-09	-1.3661e-09
-0.085	-5.34e-10	-5.46200000000001e-10	-6.914e-10	-7.842e-10	-6e-10	-8.95e-10	-1.0007e-09	-9.533e-10	-1.1527e-09	-1.2676e-09
-0.08	-5.566e-10	-5.37200000000001e-10	-6.54300000000001e-10	-6.74e-10	-5.376e-10	-7.314e-10	-8.921e-10	-9.326e-10	-1.0721e-09	-1.2124e-09
-0.075	-5.506e-10	-5.529e-10	-6.751e-10	-5.842e-10	-4.024e-10	-7.236e-10	-7.688e-10	-9.623e-10	-9.708e-10	-1.0786e-09
-0.07	-4.78199999999999e-10	-5.447e-10	-6.03999999999999e-10	-4.972e-10	-5.336e-10	-7.817e-10	-7.615e-10	-9.586e-10	-9.199e-10	-9.408e-10
-0.065	-4.433e-10	-5.04099999999999e-10	-5.11599999999999e-10	-5.027e-10	-8.185e-10	-7.777e-10	-7.261e-10	-9.959e-10	-9.533e-10	-9.77e-10
-0.06	-4.66100000000001e-10	-4.69e-10	-5.13299999999999e-10	-5.873e-10	-7.748e-10	-7.494e-10	-7.447e-10	-8.667e-10	-9.949e-10	-9.647e-10
-0.055	-4.642e-10	-4.431e-10	-4.828e-10	-6.711e-10	-6.321e-10	-8.393e-10	-7.557e-10	-6.63e-10	-9.752e-10	-9.066e-10
-0.05	-4.15e-10	-3.79000000000001e-10	-4.643e-10	-7.02e-10	-6.879e-10	-7.182e-10	-7.82e-10	-5.469e-10	-9.234e-10	-9.009e-10
-0.045	-4.37500000000001e-10	-4.044e-10	-4.644e-10	-6.46e-10	-7.278e-10	-4.485e-10	-7.631e-10	-5.046e-10	-8.46600000000001e-10	-8.656e-10
-0.04	-3.88400000000001e-10	-4.128e-10	-4.787e-10	-5.306e-10	-5.516e-10	-3.72e-10	-6.13e-10	-4.784e-10	-6.98000000000001e-10	-7.229e-10
-0.035	-2.881e-10	-3.637e-10	-4.089e-10	-3.585e-10	-3.08e-10	-3.184e-10	-5.557e-10	-6.504e-10	-5.81500000000001e-10	-6.526e-10
-0.03	-2.884e-10	-3.753e-10	-3.52399999999999e-10	-2.6e-10	-3.966e-10	-2.435e-10	-5.367e-10	-8.679e-10	-5.38600000000001e-10	-6.83300000000001e-10
-0.025	-3.04999999999999e-10	-3.861e-10	-3.684e-10	-2.796e-10	-5.164e-10	-3.46e-10	-4.293e-10	-8.017e-10	-5.189e-10	-7.319e-10
-0.02	-3.064e-10	-3.64500000000001e-10	-3.57100000000001e-10	-3.869e-10	-3.364e-10	-5.667e-10	-3.952e-10	-6.187e-10	-5.286e-10	-8.153e-10
-0.015	-3.835e-10	-3.47800000000001e-10	-3.59400000000001e-10	-4.8e-10	-3.231e-10	-6.656e-10	-5.141e-10	-4.706e-10	-6.296e-10	-7.921e-10
-0.01	-4.153e-10	-3.557e-10	-3.74100000000001e-10	-5.39e-10	-5.265e-10	-6.866e-10	-5.368e-10	-3.227e-10	-6.787e-10	-7.247e-10
-0.005	-3.966e-10	-3.36e-10	-3.79100000000001e-10	-5.148e-10	-4.169e-10	-6.211e-10	-5.081e-10	-2.237e-10	-6.341e-10	-5.614e-10
0	-3.978e-10	-3.00399999999999e-10	-3.152e-10	-3.929e-10	-2.539e-10	-5.258e-10	-5.471e-10	-3.836e-10	-5.8e-10	-4.264e-10
0.005	-3.209e-10	-2.93099999999999e-10	-2.304e-10	-2.83399999999999e-10	-3.425e-10	-3.84e-10	-5.366e-10	-5.523e-10	-5.002e-10	-4.215e-10
0.01	-3.12999999999999e-10	-3.666e-10	-2.062e-10	-2.09999999999999e-10	-3.834e-10	-1.903e-10	-4.393e-10	-5.969e-10	-3.804e-10	-4.244e-10
0.015	-3.36e-10	-3.683e-10	-2.578e-10	-1.92800000000001e-10	-3.806e-10	-1.765e-10	-3.337e-10	-5.714e-10	-3.115e-10	-5.16000000000001e-10
0.02	-3.209e-10	-3.32099999999999e-10	-2.929e-10	-2.111e-10	-3.77999999999999e-10	-2.723e-10	-3.269e-10	-4.428e-10	-3.736e-10	-5.76000000000001e-10
0.025	-3.636e-10	-3.82299999999999e-10	-3.77899999999999e-10	-2.87099999999999e-10	-3.46699999999999e-10	-3.148e-10	-3.317e-10	-3.427e-10	-4.114e-10	-5.36300000000001e-10
0.03	-4.14e-10	-3.526e-10	-4.90499999999999e-10	-3.155e-10	-2.724e-10	-3.723e-10	-3.407e-10	-3.38e-10	-4.62e-10	-4.043e-10
0.035	-3.987e-10	-3.24600000000001e-10	-4.77599999999999e-10	-3.52600000000001e-10	-2.227e-10	-5.325e-10	-3.733e-10	-3.541e-10	-4.615e-10	-3.242e-10
0.04	-4.113e-10	-3.63500000000001e-10	-4.379e-10	-4.046e-10	-1.81900000000001e-10	-4.62399999999999e-10	-4.051e-10	-2.768e-10	-4.398e-10	-2.882e-10
0.045	-4.917e-10	-4.15900000000001e-10	-3.591e-10	-3.838e-10	-2.69200000000001e-10	-2.67e-10	-3.516e-10	-3.623e-10	-4.073e-10	-2.93799999999999e-10
0.05	-4.229e-10	-4.233e-10	-2.67700000000001e-10	-3.365e-10	-4.63200000000001e-10	-2.07e-10	-2.979e-10	-3.932e-10	-2.944e-10	-4.27299999999999e-10
0.055	-4.176e-10	-4.66199999999999e-10	-2.72000000000001e-10	-3.028e-10	-5.04500000000001e-10	-1.748e-10	-2.925e-10	-3.128e-10	-3.096e-10	-4.58e-10
0.06	-5.006e-10	-5.00799999999999e-10	-4.03900000000001e-10	-3.84599999999999e-10	-6.024e-10	-2.05400000000001e-10	-2.438e-10	-4.692e-10	-3.334e-10	-4.442e-10
0.065	-5.131e-10	-4.87899999999999e-10	-4.745e-10	-4.268e-10	-6.09399999999999e-10	-3.22200000000001e-10	-3.206e-10	-4.857e-10	-3.23e-10	-3.996e-10
0.07	-5.642e-10	-5.581e-10	-5.01299999999999e-10	-4.65e-10	-3.857e-10	-5.57e-10	-3.706e-10	-3.845e-10	-3.046e-10	-3.051e-10
0.075	-6.169e-10	-5.48300000000001e-10	-6.03699999999999e-10	-5.099e-10	-2.19e-10	-6.368e-10	-3.561e-10	-3.985e-10	-2.921e-10	-2.605e-10
0.08	-6.93e-10	-5.75400000000001e-10	-5.89999999999999e-10	-5.126e-10	-3.06500000000001e-10	-5.702e-10	-3.84e-10	-2.64e-10	-2.708e-10	-2.989e-10
0.085	-6.73399999999999e-10	-6.039e-10	-5.117e-10	-4.827e-10	-3.11500000000001e-10	-4.50899999999999e-10	-4.584e-10	-3.34000000000001e-11	-2.567e-10	-3.232e-10
0.09	-6.832e-10	-6.309e-10	-5.00700000000001e-10	-3.93699999999999e-10	-2.455e-10	-3.28199999999999e-10	-4.71200000000001e-10	-1.418e-10	-3.683e-10	-2.73e-10
