Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	5.89199999999999e-09	7.02800000000001e-09	2.05399999999999e-08	5.28e-08	1.7116e-07	6.69439999999999e-07
0.005	4.76633333333333e-09	7.10716666666667e-09	1.9105e-08	5.07483333333333e-08	1.66253333333333e-07	6.5531e-07
0.01	4.0908e-09	6.54e-09	1.8045e-08	4.9073e-08	1.6032e-07	6.28112e-07
0.015	3.456e-09	6.3168e-09	1.7047e-08	4.7159e-08	1.54374e-07	6.03468e-07
0.02	2.9427e-09	5.9718e-09	1.6235e-08	4.5288e-08	1.47918e-07	5.76302e-07
0.025	2.7759e-09	5.6514e-09	1.574e-08	4.3573e-08	1.4163e-07	5.48654e-07
0.03	2.6188e-09	5.3947e-09	1.5267e-08	4.1858e-08	1.35202e-07	5.22414e-07
0.035	2.4172e-09	5.2282e-09	1.4732e-08	4.0334e-08	1.29096e-07	4.98864e-07
0.04	2.4141e-09	5.0853e-09	1.4252e-08	3.8986e-08	1.23754e-07	4.76424e-07
0.045	2.3743e-09	4.7825e-09	1.3661e-08	3.7709e-08	1.18934e-07	4.53938e-07
0.05	2.2743e-09	4.4318e-09	1.308e-08	3.657e-08	1.14516e-07	4.32752e-07
0.055	2.2421e-09	4.2384e-09	1.2554e-08	3.5214e-08	1.10322e-07	4.13488e-07
0.06	2.1368e-09	4.0168e-09	1.2141e-08	3.3785e-08	1.0597e-07	3.9468e-07
0.065	1.928e-09	3.747e-09	1.1727e-08	3.2471e-08	1.01364e-07	3.76024e-07
0.07	1.8655e-09	3.6932e-09	1.1136e-08	3.1178e-08	9.681e-08	3.5893e-07
0.075	1.8755e-09	3.6208e-09	1.0741e-08	3.0034e-08	9.2474e-08	3.42888e-07
0.08	1.7739e-09	3.53e-09	1.046e-08	2.8996e-08	8.8724e-08	3.2718e-07
0.085	1.771e-09	3.3322e-09	9.8738e-09	2.7977e-08	8.5528e-08	3.12464e-07
0.09	1.8724e-09	2.9995e-09	9.455e-09	2.7057e-08	8.2229e-08	2.9888e-07
0.095	1.7518e-09	2.8571e-09	9.3515e-09	2.6088e-08	7.8782e-08	2.85554e-07
0.1	1.536e-09	2.7723e-09	8.9473e-09	2.4971e-08	7.5661e-08	2.72576e-07
0.105	1.5849e-09	2.7085e-09	8.5247e-09	2.4124e-08	7.2586e-08	2.60368e-07
0.11	1.5417e-09	2.7455e-09	8.3024e-09	2.3351e-08	6.9461e-08	2.48772e-07
0.115	1.3782e-09	2.8107e-09	7.9457e-09	2.2432e-08	6.6915e-08	2.37638e-07
0.12	1.4518e-09	2.6397e-09	7.5667e-09	2.1711e-08	6.4814e-08	2.27242e-07
