vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.20714e-08	-5.3688e-10	-2.7839e-09	3.7438e-06	-3.7181e-06	1.2022e-07	-6.422e-11	-1.178e-07	3.6304e-06	-3.6144e-06	-8.4054e-06	1.2551e-09	8.6497e-06	3.6155e-06	-3.597e-06	-1.921e-05	5.2769e-09	3.8642e-05	3.6151e-06	-3.5974e-06	-0.00010928	1.7669e-08	0.00010808	3.6489e-06	-3.6346e-06	-0.00012556	5.98534e-08	0.00011868	3.7088e-06	-3.6907e-06	-0.0001336	2.2364e-07	0.0001317	3.741e-06	-3.7239e-06
0.005	3.2454e-08	-5.5271e-10	-4.7747e-08	3.725e-06	-3.7081e-06	1.01298e-06	-7.184e-11	-1.5295e-06	3.6299e-06	-3.6121e-06	6.612e-05	1.218e-09	-6.19e-05	3.6141e-06	-3.5978e-06	5.3818e-05	5.3481e-09	-0.0005536	3.6122e-06	-3.5883e-06	0.00090606	1.72076e-08	-0.00090404	3.6446e-06	-3.6255e-06	0.0010365	5.8099e-08	-0.00103752	3.7012e-06	-3.6797e-06	0.001096	2.1722e-07	-0.001091	3.7338e-06	-3.7175e-06
0.01	7.49592e-08	-5.5088e-10	-9.01814e-08	3.7201e-06	-3.7015e-06	2.5685e-06	-7.735e-11	-2.7371e-06	3.6321e-06	-3.6141e-06	0.00014032	1.1913e-09	-0.0001402	3.6118e-06	-3.5959e-06	0.00115008	5.2256e-09	-0.00114984	3.6107e-06	-3.5939e-06	0.0019238	1.6912e-08	-0.0019246	3.6389e-06	-3.6203e-06	0.0022154	5.66466e-08	-0.0022146	3.6835e-06	-3.6662e-06	0.0023394	2.108e-07	-0.0023368	3.7194e-06	-3.7042e-06
0.015	1.140058e-07	-5.55e-10	-1.2892e-07	3.7191e-06	-3.7021e-06	3.762e-06	-8.367e-11	-3.7686e-06	3.6325e-06	-3.6143e-06	0.0002014	1.15e-09	-0.00020072	3.6203e-06	-3.5984e-06	0.0017292	5.1158e-09	-0.0017272	3.6161e-06	-3.6033e-06	0.0029162	1.65638e-08	-0.0029154	3.6394e-06	-3.6231e-06	0.0033662	5.5108e-08	-0.0033682	3.6825e-06	-3.6635e-06	0.0035568	2.0508e-07	-0.0035586	3.7194e-06	-3.699e-06
0.02	1.5144e-07	-5.5614e-10	-1.661e-07	3.7135e-06	-3.6978e-06	4.6461e-06	-8.76e-11	-4.6469e-06	3.6314e-06	-3.6158e-06	0.0002559	1.123e-09	-0.0002555	3.6151e-06	-3.6003e-06	0.0022818	5.0004e-09	-0.0022808	3.6151e-06	-3.5998e-06	0.0039104	1.60604e-08	-0.0039116	3.6413e-06	-3.6263e-06	0.0045372	5.3755e-08	-0.00453	3.6775e-06	-3.6622e-06	0.0048008	1.9902e-07	-0.0047984	3.7194e-06	-3.6988e-06
0.025	1.8656e-07	-5.576e-10	-2.0066e-07	3.7172e-06	-3.6972e-06	5.3914e-06	-8.998e-11	-5.4044e-06	3.6314e-06	-3.6143e-06	0.00030302	1.0977e-09	-0.00030256	3.6185e-06	-3.6037e-06	0.0028024	4.8972e-09	-0.0028014	3.6205e-06	-3.5996e-06	0.0048816	1.5777e-08	-0.0048828	3.64e-06	-3.6261e-06	0.0056768	5.2497e-08	-0.0056772	3.6816e-06	-3.6648e-06	0.006016	1.9354e-07	-0.006016	3.7178e-06	-3.7031e-06
0.03	2.199e-07	-5.5743e-10	-2.3352e-07	3.7115e-06	-3.6895e-06	6.0651e-06	-9.664e-11	-6.0644e-06	3.6301e-06	-3.6144e-06	0.00034492	1.0644e-09	-0.00034454	3.6221e-06	-3.6032e-06	0.0033056	4.8007e-09	-0.003304	3.6144e-06	-3.5985e-06	0.0058536	1.52536e-08	-0.005854	3.644e-06	-3.6281e-06	0.00683	5.09588e-08	-0.006833	3.6761e-06	-3.661e-06	0.0072512	1.8826e-07	-0.0072534	3.7161e-06	-3.6995e-06
0.035	2.5168e-07	-5.5401e-10	-2.65e-07	3.7098e-06	-3.6883e-06	6.6293e-06	-9.873e-11	-6.6456e-06	3.6326e-06	-3.6157e-06	0.0003811	1.0401e-09	-0.00038104	3.6168e-06	-3.5954e-06	0.0037764	4.5336e-09	-0.003777	3.612e-06	-3.5994e-06	0.0067994	1.48692e-08	-0.0067968	3.6428e-06	-3.6273e-06	0.0079666	4.96268e-08	-0.0079686	3.6743e-06	-3.6612e-06	0.0084642	1.8288e-07	-0.0084626	3.711e-06	-3.6981e-06
0.04	2.8152e-07	-5.5889e-10	-2.9548e-07	3.7006e-06	-3.6797e-06	7.124e-06	-1.0171e-10	-7.1369e-06	3.6284e-06	-3.6102e-06	0.00041362	1.0213e-09	-0.0004132	3.6214e-06	-3.5994e-06	0.0042248	4.6209e-09	-0.0042256	3.6136e-06	-3.5948e-06	0.007732	1.45364e-08	-0.007734	3.638e-06	-3.6206e-06	0.0090972	4.85064e-08	-0.0090952	3.6768e-06	-3.6608e-06	0.0096758	1.7784e-07	-0.0096764	3.7114e-06	-3.6963e-06
0.045	3.1166e-07	-5.6255e-10	-3.252e-07	3.6985e-06	-3.6839e-06	7.5612e-06	-1.0553e-10	-7.5793e-06	3.6309e-06	-3.615e-06	0.0004426	1.0021e-09	-0.00044218	3.6154e-06	-3.5986e-06	0.0046554	4.5252e-09	-0.0046554	3.6148e-06	-3.6015e-06	0.0086658	1.4204e-08	-0.0086658	3.6408e-06	-3.6227e-06	0.0102384	4.72254e-08	-0.0102382	3.677e-06	-3.6599e-06	0.0109012	1.7292e-07	-0.0109012	3.7073e-06	-3.6909e-06
