gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-1.68840000000001e-07	-8.40800000000021e-08	-3.94800000000009e-08	-1.28600000000002e-08	-5.02000000000007e-09	-2.60000000000007e-09	-5.80000000000009e-10
-1.71879999999999e-07	-7.13399999999998e-08	-2.98600000000002e-08	-1.40999999999999e-08	-4.21000000000002e-09	-1.52000000000001e-09	-1.32399999999998e-09
-1.64280000000001e-07	-5.23399999999997e-08	-1.83799999999999e-08	-1.193e-08	-3.99000000000003e-09	-2.06000000000003e-09	-1.36499999999998e-09
-1.5202e-07	-4.84800000000002e-08	-1.69599999999999e-08	-8.65000000000004e-09	-5.69999999999998e-09	-4.02e-09	-1.69399999999997e-09
-1.446e-07	-4.59599999999996e-08	-1.67399999999999e-08	-9.26999999999999e-09	-4.82999999999999e-09	-2.37999999999996e-09	-1.37999999999997e-09
-1.3838e-07	-4.40600000000001e-08	-1.59200000000002e-08	-7.65999999999999e-09	-4.37999999999998e-09	-2.16999999999996e-09	-6.68999999999986e-10
-1.32299999999999e-07	-4.33e-08	-1.62000000000002e-08	-6.44e-09	-4.29999999999996e-09	-2.48999999999996e-09	-1.66900000000001e-09
-1.2936e-07	-3.83199999999995e-08	-1.62599999999998e-08	-7.0600000000001e-09	-4.41999999999991e-09	-2.92999999999994e-09	-1.15700000000002e-09
-1.21320000000001e-07	-3.888e-08	-1.38199999999998e-08	-7.09000000000007e-09	-3.97999999999993e-09	-2.37999999999995e-09	-1.33700000000002e-09
-1.1774e-07	-3.67400000000002e-08	-1.274e-08	-6.71999999999992e-09	-3.53000000000001e-09	-1.82999999999996e-09	-9.35000000000031e-10
-1.1922e-07	-3.062e-08	-1.444e-08	-7.33e-09	-4.20999999999998e-09	-2.65999999999996e-09	-1.04900000000003e-09
-1.0384e-07	-3.17400000000003e-08	-1.26800000000001e-08	-6.54000000000014e-09	-2.29000000000002e-09	-1.76e-09	-1.51300000000002e-09
-1.01239999999999e-07	-3.35799999999999e-08	-1.24600000000001e-08	-5.81999999999991e-09	-3.48000000000003e-09	-2.19000000000001e-09	-7.42000000000005e-10
-1.0596e-07	-3.14599999999998e-08	-1.43200000000001e-08	-7.03999999999984e-09	-3.28000000000006e-09	-1.24000000000003e-09	-1.40899999999999e-09
-9.79200000000007e-08	-3.13599999999997e-08	-1.35800000000001e-08	-6.5800000000001e-09	-2.83000000000004e-09	-1.64000000000002e-09	-1.40799999999999e-09
-9.19400000000024e-08	-3.00000000000002e-08	-1.04400000000003e-08	-5.98000000000022e-09	-3.70000000000006e-09	-8.40000000000007e-10	-1.36700000000003e-09
-9.00399999999996e-08	-2.95200000000001e-08	-1.00799999999997e-08	-4.90999999999999e-09	-3.08999999999999e-09	-1.02999999999995e-09	-7.60000000000343e-11
-8.24399999999988e-08	-2.62000000000005e-08	-1.00999999999998e-08	-4.59999999999993e-09	-3.32999999999998e-09	-1.52999999999995e-09	-1.28400000000006e-09
-7.74000000000003e-08	-2.47000000000001e-08	-8.26000000000028e-09	-4.22999999999995e-09	-1.85000000000002e-09	-6.09999999999974e-10	-1.42000000000006e-09
-7.99599999999998e-08	-2.53199999999999e-08	-1.15199999999999e-08	-4.29000000000005e-09	-1.67000000000004e-09	-8.29999999999984e-10	-1.51000000000031e-10
-7.68199999999995e-08	-2.21199999999997e-08	-1.15599999999998e-08	-3.91000000000003e-09	-1.37000000000004e-09	-4.69999999999985e-10	-1.84599999999999e-09
-6.97400000000004e-08	-2.55799999999996e-08	-5.02000000000004e-09	-2.33000000000009e-09	-1.26e-09	-7.10000000000002e-10	-9.0099999999997e-10
-7.11600000000003e-08	-2.49600000000005e-08	-7.06000000000012e-09	-2.24000000000002e-09	-4.8000000000003e-10	7.79999999999966e-10	-5.91999999999979e-10
-5.80799999999995e-08	-1.99e-08	-5.85999999999973e-09	-2.88999999999994e-09	-1.40000000000042e-10	2.39999999999975e-10	-3.38999999999973e-10
-5.36999999999997e-08	-1.62799999999996e-08	-3.89999999999967e-09	-2.27000000000002e-09	-5.50000000000034e-10	9.49999999999949e-10	-7.47999999999963e-10
-6.45599999999995e-08	-1.318e-08	-5.85999999999982e-09	-2.99999999999989e-10	8.30000000000005e-10	1.63999999999997e-09	1.70000000000055e-10
1.48999999999993e-08	-1.33000000000005e-08	-2.73999999999993e-09	-9.99999999999328e-11	1.27999999999997e-09	1.72999999999997e-09	2.30000000000596e-11
